,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,82876,Sport,MEI,1.6,1.35
1,Abel Ferreira,110506,Palmeiras,TEC,4.425,4.7
2,Abel Hernández,74159,Fluminense,ATA,-1.1,1.5333333333333334
3,Abner Vinícius,104513,Athlético-PR,LAT,1.5750000000000006,3.233333333333333
4,Ademir,101314,América-MG,ATA,5.466666666666666,1.3499999999999999
5,Aderlan,88423,Bragantino,LAT,4.566666666666666,7.12
6,Adson,111682,Corinthians,MEI,1.5999999999999999,3.6
7,Airton,106107,Ceará,ATA,0.0,-0.1
8,Alan Ruschel,63110,América-MG,LAT,3.0500000000000003,0.7333333333333334
9,Alan Santos,70132,Chapecoense,MEI,1.75,0.0
10,Alerrandro,101715,Bragantino,ATA,2.025,6.8
11,Alison,73974,Santos,MEI,1.45,0.25
12,Alisson,81845,Grêmio,MEI,4.525,1.0999999999999999
13,Allan,96652,Atlético-MG,MEI,0.9166666666666666,1.8142857142857145
14,Alyson,102330,Juventude,LAT,-0.16666666666666666,2.9
15,Alê,86388,América-MG,MEI,2.5,2.4166666666666665
16,Anderson Conceição,71618,Cuiabá,ZAG,-1.7333333333333334,0.9
17,Anderson Jesus,90700,América-MG,ZAG,3.2166666666666672,0.8
18,Anderson Leite,87691,Chapecoense,MEI,2.7599999999999993,3.7600000000000002
19,André,68690,Sport,ATA,1.6600000000000001,1.0625
20,André,107498,Fluminense,MEI,0.6499999999999999,3.6999999999999997
21,André Luís,92146,Atlético-GO,ATA,1.5285714285714285,2.4799999999999995
22,Anselmo Ramon,69214,Chapecoense,ATA,1.8571428571428572,2.0571428571428574
23,António Oliveira,111578,Athlético-PR,TEC,3.652857142857143,3.486666666666667
24,Araos,102352,Corinthians,MEI,-0.15,0.43999999999999995
25,Arboleda,91573,São Paulo,ZAG,3.9000000000000004,7.6
26,Arnaldo,78497,Atlético-GO,LAT,-0.8,4.800000000000001
27,Arrascaeta,87863,Flamengo,MEI,6.55,8.899999999999999
28,Arthur Gomes,96966,Atlético-GO,ATA,3.7166666666666663,1.7399999999999998
29,Artur,95799,Bragantino,ATA,7.071428571428572,4.257142857142857
30,Auremir,77570,Cuiabá,MEI,1.25,0.9666666666666668
31,Baralhas,99440,Atlético-GO,MEI,2.7399999999999998,2.8999999999999995
32,Bento,105208,Athlético-PR,GOL,-0.16666666666666666,1.0
33,Benítez,93550,São Paulo,MEI,4.55,-0.875
34,Bobadilla,84342,Fluminense,ATA,0.1,1.95
35,Borja,86120,Grêmio,ATA,12.4,0.0
36,Borrero,106843,Atlético-MG,MEI,0.9,3.46
37,Boschilia,86841,Internacional,MEI,-0.3,2.0
38,Brenno,100830,Grêmio,GOL,2.5,1.0
39,Breno Lopes,93988,Palmeiras,ATA,3.8199999999999994,4.883333333333334
40,Bruninho,101716,Juventude,MEI,0.5,0.875
41,Bruno Alves,73620,São Paulo,ZAG,4.22,1.875
42,Bruno Cortez,72079,Grêmio,LAT,2.1333333333333333,1.7749999999999997
43,Bruno Henrique,90285,Flamengo,ATA,11.457142857142857,4.425
44,Bruno Melo,84339,Fortaleza,LAT,4.175,-0.6
45,Bruno Méndez,103700,Internacional,ZAG,5.0,4.266666666666667
46,Bruno Nazário,81776,América-MG,MEI,-0.54,1.7666666666666666
47,Bruno Pacheco,90061,Ceará,LAT,1.8,2.8714285714285714
48,Bruno Rodrigues,92811,São Paulo,ATA,1.4,0.0
49,Bruno Silva,101422,Chapecoense,ATA,-1.8666666666666665,-0.6
50,Buiú,88544,Ceará,LAT,1.7166666666666668,4.625
51,Busanello,97537,Chapecoense,LAT,2.675,6.0
52,Caio Paulista,102318,Fluminense,ATA,0.7999999999999999,5.58
53,Caio Vidal,107745,Internacional,ATA,1.0285714285714287,1.3
54,Calebe,109461,Atlético-MG,MEI,0.7999999999999999,0.8800000000000001
55,Calegari,104276,Fluminense,LAT,4.7,1.9999999999999998
56,Camacho,68770,Santos,MEI,1.16,1.4714285714285715
57,Camilo,104519,Cuiabá,MEI,2.18,1.2200000000000002
58,Cantillo,85315,Corinthians,MEI,3.2571428571428576,0.8
59,Capixaba,94894,Juventude,ATA,1.8166666666666667,1.56
60,Carlinhos,63194,Fortaleza,LAT,4.8,6.1
61,Carlos Alberto,106704,América-MG,ATA,1.725,-0.26666666666666666
62,Carlos Eduardo,90917,Athlético-PR,ATA,1.5,0.65
63,Carlos Sánchez,81677,Santos,MEI,0.09999999999999992,3.2
64,Cauan de Almeida,107870,América-MG,TEC,4.75,0.0
65,Cazares,81682,Fluminense,MEI,4.825,-0.3833333333333333
66,Charles,96342,Ceará,MEI,0.04999999999999996,1.0
67,Chico,82407,Juventude,MEI,0.9124999999999999,0.8333333333333334
68,Chico,99253,Sport,ZAG,11.2,5.1
69,Chrigor,101398,América-MG,ATA,1.3499999999999999,4.833333333333333
70,Christian,104502,Athlético-PR,MEI,3.8833333333333333,-0.039999999999999855
71,Claudinho,92630,Bragantino,MEI,2.15,5.0
72,Clayson,83817,Cuiabá,ATA,4.075,0.4857142857142857
73,Cleberson,80281,Juventude,ZAG,2.8,0.7
74,Cleiton,93882,Bragantino,GOL,3.0,4.285714285714286
75,Cléber,104125,Ceará,ATA,6.55,-1.56
76,Conti,100943,Bahia,ZAG,2.3166666666666664,1.5999999999999999
77,Cristiano,102145,Ceará,ATA,-2.5,0.0
78,Cuca,42411,Atlético-MG,TEC,4.8828571428571435,4.40625
79,Cuello,98909,Bragantino,ATA,4.6,1.58
80,Cássio,42234,Corinthians,GOL,2.4285714285714284,6.125
81,Dado Cavalcanti,73975,Bahia,TEC,3.11625,3.067142857142857
82,Daniel,93791,Bahia,MEI,1.1714285714285713,3.0
83,Daniel,96468,Internacional,GOL,3.3333333333333335,6.642857142857143
84,Daniel Alves,38939,São Paulo,LAT,-0.75,3.5666666666666664
85,Daniel Guedes ,88225,Fortaleza,LAT,9.2,-0.5
86,Danilo,107231,Palmeiras,MEI,0.55,3.9199999999999995
87,Danilo Barbosa,86777,Palmeiras,MEI,5.0,3.1333333333333333
88,Danilo Barcelos,84382,Fluminense,LAT,-2.0,5.35
89,Danilo Boza,101431,Santos,ZAG,2.9000000000000004,-0.44999999999999996
90,Danilo Fernandes,69051,Bahia,GOL,-0.5,-5.0
91,Danilo Gomes,106826,Cuiabá,ATA,1.48,3.2
92,Darlan,104593,Grêmio,MEI,1.7000000000000002,-1.05
93,David,90309,Fortaleza,ATA,5.75,2.8428571428571425
94,Dawhan,97780,Juventude,MEI,0.55,0.0
95,Derlan,98945,Chapecoense,ZAG,2.066666666666667,-0.11428571428571425
96,Deyverson,92708,Palmeiras,ATA,1.2428571428571427,5.833333333333332
97,Didi,78237,Juventude,ZAG,4.4,0.4
98,Diego,38909,Flamengo,MEI,1.7,0.8250000000000001
99,Diego,101728,São Paulo,ZAG,2.9666666666666663,3.75
100,Diego Aguirre,73766,Internacional,TEC,3.5199999999999996,4.503333333333334
101,Diego Alves,38509,Flamengo,GOL,2.9375,3.375
102,Diego Ferreira,91783,América-MG,LAT,2.033333333333333,1.0666666666666667
103,Diego Souza,68911,Grêmio,ATA,2.1666666666666665,0.7249999999999999
104,Diogo Barbosa,70916,Grêmio,LAT,2.4000000000000004,0.024999999999999994
105,Dodô,68727,Atlético-MG,LAT,5.8,2.5
106,Douglas Costa,62020,Grêmio,ATA,-0.13333333333333333,3.0
107,Dudu,68920,Palmeiras,ATA,0.03333333333333333,0.2
108,Dudu,97133,Atlético-GO,LAT,3.4,3.457142857142857
109,Echaporã,104655,Atlético-MG,ATA,-0.15,0.0
110,Edenílson,63289,Internacional,MEI,6.316666666666667,6.1375
111,Eder,91521,São Paulo,ATA,3.725,0.7666666666666666
112,Edimar,62024,Bragantino,LAT,3.7600000000000002,0.7
113,Edson,105901,Bahia,MEI,0.5,-0.7000000000000001
114,Eduardo,50645,América-MG,LAT,1.116666666666667,1.25
115,Eduardo Barroca,77774,Atlético-GO,TEC,2.6799999999999997,4.104285714285715
116,Eduardo Bauermann,86970,América-MG,ZAG,3.4285714285714284,1.2571428571428573
117,Eduardo Sasha,70360,Atlético-MG,ATA,2.225,3.125
118,Edwin Mosquera,108355,Juventude,MEI,0.0,0.0
119,Egídio,42145,Fluminense,LAT,5.083333333333333,0.8833333333333332
120,Elton,38588,Cuiabá,ATA,3.983333333333333,3.9200000000000004
121,Elton,71719,Juventude,MEI,0.7599999999999999,-0.56
122,Erick,97810,Ceará,ATA,0.0,0.0
123,Erick,98022,Athlético-PR,LAT,1.25,-2.75
124,Esteves,100846,Palmeiras,LAT,0.4,0.0
125,Everaldo ,91151,Sport,ATA,2.5,1.64
126,Everson,72294,Atlético-MG,GOL,4.285714285714286,4.4375
127,Everton Ribeiro,51772,Flamengo,MEI,1.625,6.800000000000001
128,Ezequiel ,80318,Chapecoense,LAT,-0.25,-0.05
129,Fabinho,80393,Ceará,MEI,6.0,-1.6
130,Fabinho,101729,Chapecoense,ATA,1.9749999999999999,2.1
131,Fabrício,105171,América-MG,ATA,1.7666666666666666,6.0
132,Fabrício Bruno,90768,Bragantino,ZAG,2.8833333333333333,4.199999999999999
133,Fagner,42500,Corinthians,LAT,3.5571428571428574,5.728571428571428
134,Felipe,91733,Fortaleza,MEI,1.157142857142857,0.8142857142857144
135,Felipe Alves,72372,Fortaleza,GOL,3.5833333333333335,4.416666666666667
136,Felipe Augusto,111408,Corinthians,ATA,0.0,-0.25
137,Felipe Azevedo,60825,América-MG,ATA,1.1125,4.5285714285714285
138,Felipe Baxola,71113,Chapecoense,MEI,0.38,1.05
139,Felipe Endres,112964,Chapecoense,TEC,1.55,0.0
140,Felipe Felício,107898,Atlético-MG,ATA,0.0,0.9
141,Felipe Jonatan,101708,Santos,LAT,6.428571428571429,1.9333333333333333
142,Felipe Marques,101054,Cuiabá,ATA,-1.0666666666666667,3.25
143,Felipe Melo,38545,Palmeiras,MEI,1.7833333333333332,1.385714285714286
144,Felipe Santana,42140,Chapecoense,ZAG,2.4400000000000004,1.44
145,Fernandinho,91130,Chapecoense,ATA,2.75,1.457142857142857
146,Fernando Canesin,81585,Athlético-PR,MEI,0.9,1.0999999999999999
147,Fernando Diniz,72391,Santos,TEC,4.674285714285714,2.35
148,Fernando Henrique,107800,Grêmio,MEI,3.35,1.7
149,Fernando Miguel,71571,Atlético-GO,GOL,4.0,6.0
