,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,slug,apelido,apelido_abreviado,nome,foto,status
0,"{'A': 2, 'CV': 1, 'DS': 8, 'FC': 8, 'FD': 5, 'FF': 10, 'FS': 7, 'FT': 2, 'G': 2, 'I': 2, 'PI': 42}",69102,36,282,5,6,0.7,6.24,0.08,3.33,13,vargas,Vargas,Vargas,Eduardo Jesús Vargas Rojas,https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png,Nulo
1,{},84863,36,293,6,7,1.01,3.97,0.15,3.04,12,alberto-valentim,Alberto Valentim,A. Valentim,Alberto Valentim do Carmo Neto,https://s.glbimg.com/es/sde/f/2021/04/27/330fee85f00a26093f7e85cf80e57bbc_FORMATO.png,Provável
2,"{'A': 2, 'CA': 3, 'DS': 57, 'FC': 31, 'FD': 4, 'FF': 10, 'FS': 16, 'G': 1, 'I': 4, 'PC': 1, 'PI': 386, 'SG': 12}",82628,36,356,2,6,0.0,7.63,0.0,2.83,33,tinga,Tinga,Tinga,Guilherme de Jesus da Silva,https://s.glbimg.com/es/sde/f/2021/05/05/55684c2f5239196e41f100ff8aec49fc_FORMATO.png,Nulo
3,"{'CA': 1, 'DS': 11, 'FC': 7, 'FD': 6, 'FF': 4, 'FS': 6, 'I': 2, 'PI': 37}",38231,36,277,5,6,0.0,4.7,0.0,1.29,11,diego-tardelli,Diego Tardelli,D. Tardelli,Diego Tardelli Martins,https://s.glbimg.com/es/sde/f/2021/08/27/3054f90a321ef60af993bdedc9f1338d_FORMATO.png,Nulo
4,"{'A': 2, 'CA': 6, 'DS': 14, 'FC': 41, 'FD': 14, 'FF': 30, 'FS': 34, 'G': 10, 'I': 8, 'PI': 109}",61188,36,265,5,6,0.0,12.35,0.0,3.94,29,gilberto,Gilberto,Gilberto,Gilberto Oliveira Souza Júnior,https://s.glbimg.com/es/sde/f/2021/04/19/084597dfc92b63b3485d5ed7b75cdfa6_FORMATO.png,Nulo
5,"{'CA': 6, 'DS': 100, 'FC': 35, 'FD': 6, 'FF': 6, 'FS': 42, 'I': 1, 'PI': 356, 'SG': 11}",42500,36,264,2,3,2.9,12.15,0.95,3.71,33,fagner,Fagner,Fagner,Fagner Conserva Lemos,https://s.glbimg.com/es/sde/f/2021/08/06/1dbfc9287c7d5ed6dcd220b9228fc055_FORMATO.png,Suspenso
6,"{'CA': 1, 'DE': 55, 'FS': 7, 'GS': 22, 'SG': 7}",71631,36,275,1,6,0.0,13.95,0.0,3.48,20,weverton,Weverton,Weverton,Weverton Pereira da Silva,https://s.glbimg.com/es/sde/f/2021/04/30/33d63334ddcba3f0e0150bb2c5aadd75_FORMATO.png,Nulo
7,"{'A': 2, 'CA': 3, 'DS': 70, 'FC': 23, 'FD': 2, 'FF': 2, 'FS': 13, 'I': 2, 'PI': 136, 'SG': 10}",38750,36,262,2,6,0.0,8.88,0.0,4.94,22,filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,https://s.glbimg.com/es/sde/f/2021/05/01/d86e6ac0aeabadf61f4625bb2f705863_FORMATO.png,Nulo
8,"{'A': 3, 'CA': 3, 'CV': 1, 'DS': 35, 'FC': 18, 'FD': 6, 'FF': 7, 'FS': 41, 'G': 3, 'PI': 155}",51772,36,262,4,7,2.2,8.25,-0.66,3.78,19,everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,https://s.glbimg.com/es/sde/f/2021/06/04/05d8938c961ac64ee72c2da88ed77f88_FORMATO.png,Provável
9,"{'CA': 4, 'DE': 118, 'DS': 1, 'FC': 1, 'FS': 1, 'GS': 33, 'SG': 11}",42234,36,264,1,7,7.5,13.24,1.49,3.9,34,cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.glbimg.com/es/sde/f/2021/08/06/64a4b5010ed3f52c5b53ba9262475b28_FORMATO.png,Provável
10,"{'A': 3, 'CA': 4, 'DS': 29, 'FC': 28, 'FD': 1, 'FF': 6, 'FS': 45, 'G': 3, 'PI': 242, 'SG': 12}",38229,36,264,2,7,9.1,12.11,0.79,3.57,31,fabio-santos,Fábio Santos,F. Santos,Fábio Santos Romeu,https://s.glbimg.com/es/sde/f/2021/08/06/cc510671e18768fd48ef8d0f7c4714db_FORMATO.png,Provável
11,"{'A': 1, 'CA': 4, 'DS': 32, 'FC': 15, 'FD': 7, 'FF': 8, 'FS': 5, 'FT': 1, 'I': 2, 'PI': 83, 'SG': 12}",68923,36,264,3,7,3.4,7.35,0.4,2.74,34,gil,Gil,Gil,Carlos Gilberto do Nascimento Silva,https://s.glbimg.com/es/sde/f/2021/08/06/4139875768caeb6b0b660c71a65008f5_FORMATO.png,Provável
12,"{'A': 5, 'CA': 7, 'CV': 1, 'DS': 16, 'FC': 21, 'FD': 8, 'FF': 6, 'FS': 45, 'FT': 2, 'G': 2, 'I': 8, 'PI': 235}",81798,36,265,5,6,0.0,9.23,0.0,2.15,20,rossi,Rossi,Rossi,Rosicley Pereira da Silva,https://s.glbimg.com/es/sde/f/2021/04/19/7d895a5c5d4a6d56fb3ce7566c6b0fd6_FORMATO.png,Nulo
13,"{'A': 1, 'CA': 4, 'DS': 40, 'FC': 18, 'FD': 2, 'FF': 6, 'FS': 13, 'PI': 47, 'SG': 6}",73800,36,262,3,6,0.0,10.03,0.0,3.93,17,rodrigo-caio,Rodrigo Caio,R. Caio,Rodrigo Caio Coquette Russo,https://s.glbimg.com/es/sde/f/2021/05/01/361e833ec8151b521da956148bee92e5_FORMATO.png,Nulo
14,"{'CA': 1, 'DE': 32, 'FS': 1, 'GS': 16, 'SG': 4}",78584,36,286,1,6,0.0,5.26,0.0,2.88,12,douglas-friedrich,Douglas Friedrich,D. Friedrich,Douglas Alan Schuck Friedrich,https://s.glbimg.com/es/sde/f/2021/07/01/4d71bac1913eb8c0a90d47f3cdcde3c8_FORMATO.png,Nulo
15,"{'A': 1, 'CA': 6, 'CV': 1, 'DS': 36, 'FC': 41, 'FD': 4, 'FF': 4, 'FS': 38, 'PI': 89}",38909,36,262,4,6,6.7,5.75,1.03,1.27,17,diego,Diego,Diego,Diego Ribas da Cunha,https://s.glbimg.com/es/sde/f/2021/05/01/6584e15d2928d6fbac297573a2a35b98_FORMATO.png,Nulo
16,"{'CA': 5, 'DS': 24, 'FC': 19, 'FD': 3, 'FF': 6, 'FS': 14, 'G': 1, 'I': 7, 'PC': 1, 'PI': 152, 'SG': 12}",63172,36,1371,3,7,1.8,5.63,-0.56,2.43,28,paulao,Paulão,Paulão,Paulo Marcos de Jesus Ribeiro,https://s.glbimg.com/es/sde/f/2021/05/28/bd45d7403ae979169ca442b18400e2fa_FORMATO.png,Provável
17,"{'CA': 3, 'DS': 17, 'FC': 18, 'FD': 3, 'FF': 4, 'FS': 14, 'FT': 1, 'I': 3, 'PC': 1, 'PI': 67, 'PS': 1, 'SG': 9}",73465,36,266,3,6,0.0,9.8,0.0,2.32,24,luccas-claro,Luccas Claro,L. Claro,Luccas Claro dos Santos,https://s.glbimg.com/es/sde/f/2021/08/19/8c50341650843ddc5390dc6070c687ef_FORMATO.png,Nulo
18,"{'DE': 99, 'DP': 1, 'DS': 1, 'FS': 3, 'GS': 27, 'SG': 12}",51413,36,1371,1,7,-1.0,7.85,-1.37,5.05,28,walter,Walter,Walter,Walter Leandro Capeloza Artune,https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png,Provável
19,"{'A': 1, 'CA': 1, 'DS': 26, 'FC': 11, 'FS': 2, 'G': 1, 'PI': 62, 'SG': 6}",78445,36,262,2,6,0.9,5.82,-0.78,3.53,16,rene,Renê,Renê,Renê Rodrigues Martins,https://s.glbimg.com/es/sde/f/2021/05/01/f236bdf56a7ece63fc2911d8635bed6b_FORMATO.png,Nulo
20,"{'A': 2, 'DS': 10, 'FC': 4, 'FD': 4, 'FF': 2, 'FS': 6, 'G': 1, 'PI': 91}",81682,36,266,4,6,1.0,4.85,0.27,1.45,18,cazares,Cazares,Cazares,Juan Ramón Cazares Sevillano,https://s.glbimg.com/es/sde/f/2021/08/19/4f8f9822c5525b0187a6211dd84b8592_FORMATO.png,Nulo
21,{},97341,36,276,6,7,7.56,12.13,0.61,4.4,16,rogerio-ceni,Rogério Ceni,R. Ceni,Rogério Ceni,https://s.glbimg.com/es/sde/f/2020/11/09/8879b35c72aef797d229636dbdf3dd4f_FORMATO.png,Provável
22,"{'A': 2, 'CA': 2, 'DS': 61, 'FC': 27, 'FD': 4, 'FF': 11, 'FS': 40, 'I': 3, 'PC': 1, 'PI': 267, 'SG': 9}",68808,36,265,2,6,0.0,9.13,0.0,4.13,25,nino-paraiba,Nino Paraíba,N. Paraíba,Severino do Ramo Clementino da Silva,https://s.glbimg.com/es/sde/f/2021/04/19/ca9f764ab6737639cb0b1773cb5cbc1c_FORMATO.png,Nulo
