,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,97520,São Paulo,MEI,-3.2,2.6
1,Abel Ferreira,110506,Palmeiras,TEC,6.989999999999999,4.0125
2,Abel Hernández,74159,Fluminense,ATA,3.9,-0.0666666666666667
3,Abner Vinícius,104513,Athlético-PR,LAT,2.6,3.7
4,Ademir,101314,América-MG,ATA,10.433333333333332,9.2
5,Aderlan,88423,Bragantino,LAT,6.366666666666667,3.766666666666667
6,Adson,111682,Corinthians,MEI,-0.35,0.0
7,Alan Empereur,88033,Cuiabá,ZAG,3.5999999999999996,1.9666666666666666
8,Alan Ruschel,63110,América-MG,LAT,-0.2,0.0
9,Alan Santos,70132,Chapecoense,MEI,-1.45,-0.5
10,Alberto Valentim,84863,Athlético-PR,TEC,2.6366666666666667,3.0325
11,Alerrandro,101715,Bragantino,ATA,0.06666666666666665,2.3
12,Alisson,81845,Grêmio,MEI,0.9000000000000001,2.0500000000000003
13,Allan,96652,Atlético-MG,MEI,1.95,3.75
14,Alê,86388,América-MG,MEI,5.766666666666666,7.433333333333334
15,Anderson Jesus,90700,América-MG,ZAG,-0.1,0.0
16,Anderson Leite,87691,Chapecoense,MEI,4.5,2.65
17,Andreas Pereira,89274,Flamengo,MEI,6.75,3.05
18,André,107498,Fluminense,MEI,2.6500000000000004,2.0999999999999996
19,André Luís,92146,Atlético-GO,ATA,1.4000000000000001,1.95
20,Anselmo Ramon,69214,Chapecoense,ATA,1.0,-3.0
21,Arboleda,91573,São Paulo,ZAG,6.6,2.45
22,Arias,99815,Fluminense,MEI,3.0,1.2
23,Arnaldo,78497,Atlético-GO,LAT,3.75,-1.8333333333333333
24,Artur,95799,Bragantino,ATA,7.333333333333333,-0.5
25,Auremir,77570,Cuiabá,MEI,-0.35,2.95
26,Baralhas,99440,Atlético-GO,MEI,0.9500000000000001,4.266666666666667
27,Benítez,93550,São Paulo,MEI,0.19999999999999996,3.9
28,Betinho,82876,Sport,MEI,0.0,0.0
29,Bissoli,100762,Athlético-PR,ATA,1.65,-0.525
30,Borrero,106843,Atlético-MG,MEI,0.6,2.4
31,Boschilia,86841,Internacional,MEI,1.2,1.0499999999999998
32,Brenno,100830,Grêmio,GOL,-1.0,2.3333333333333335
33,Breno Lopes,93988,Palmeiras,ATA,3.5500000000000003,2.333333333333333
34,Bruno Alves,73620,São Paulo,ZAG,2.1,1.8
35,Bruno Cortez,72079,Grêmio,LAT,2.25,-0.95
36,Bruno Henrique,90285,Flamengo,ATA,4.15,10.549999999999999
37,Bruno Melo,84339,Fortaleza,LAT,3.866666666666667,2.0250000000000004
38,Bruno Méndez,103700,Internacional,ZAG,5.6,0.4
39,Bruno Nazário,81776,América-MG,MEI,-0.2,-0.7
40,Bruno Pacheco,90061,Ceará,LAT,3.6000000000000005,2.8333333333333335
41,Bruno Silva,101422,Chapecoense,ATA,4.15,0.0
42,Bruno Viana,92291,Flamengo,ZAG,3.95,1.7500000000000002
43,Busanello,97537,Chapecoense,LAT,0.7333333333333334,2.55
44,Cabrera,108473,Cuiabá,MEI,2.2,0.0
45,Caio Paulista,102318,Fluminense,ATA,2.3000000000000003,1.0333333333333332
46,Caio Vidal,107745,Internacional,ATA,5.3,1.7
47,Calebe,109461,Atlético-MG,MEI,3.4,0.2
48,Calleri,89840,São Paulo,ATA,8.3,0.19999999999999998
49,Camacho,68770,Santos,MEI,1.3,0.6999999999999998
50,Camilo,104519,Cuiabá,MEI,2.6500000000000004,1.025
51,Campaz,105102,Grêmio,MEI,0.8,-0.25000000000000006
52,Cantillo,85315,Corinthians,MEI,4.6,4.2
53,Capixaba,94894,Juventude,ATA,0.23333333333333336,1.6333333333333335
54,Carlos Eduardo,90917,Athlético-PR,ATA,2.9,2.1
55,Carlos Sánchez,81677,Santos,MEI,3.1333333333333333,-0.26666666666666666
56,Cazares,81682,Fluminense,MEI,2.5500000000000003,0.8
57,Chico,82407,Juventude,MEI,-0.05000000000000002,2.3000000000000003
58,Chico,99253,Sport,ZAG,5.9,2.05
59,Christian,104502,Athlético-PR,MEI,1.3,2.675
60,Churín,98289,Grêmio,ATA,0.0,-0.6
61,Clayson,83817,Cuiabá,ATA,2.55,1.65
62,Cleiton,93882,Bragantino,GOL,6.0,3.8333333333333335
63,Cléber,104125,Ceará,ATA,0.26666666666666666,2.933333333333333
64,Conti,100943,Bahia,ZAG,7.366666666666667,2.933333333333333
65,Cuca,42411,Atlético-MG,TEC,5.547499999999999,3.725
66,Cuello,98909,Bragantino,ATA,3.9333333333333336,4.733333333333333
67,Cássio,42234,Corinthians,GOL,6.333333333333333,-0.3333333333333333
68,Daniel,93791,Bahia,MEI,0.10000000000000002,1.4333333333333336
69,Daniel,96468,Internacional,GOL,0.0,0.0
70,Daniel Guedes ,88225,Fortaleza,LAT,5.7,0.0
71,Danilo,107231,Palmeiras,MEI,-1.4,1.0999999999999999
72,Danilo Barbosa,86777,Palmeiras,MEI,0.7,1.525
73,Danilo Barcelos,84382,Fluminense,LAT,0.0,1.55
74,Danilo Boza,101431,Santos,ZAG,1.7999999999999998,5.466666666666666
75,Danilo Fernandes,69051,Bahia,GOL,8.166666666666666,6.333333333333333
76,David,90309,Fortaleza,ATA,3.4000000000000004,3.5666666666666664
77,David Braz,50317,Fluminense,ZAG,3.1999999999999997,2.533333333333333
78,David Luiz,52827,Flamengo,ZAG,7.6,5.9
79,Dawhan,97780,Juventude,MEI,6.133333333333333,0.39999999999999997
80,Denner,102038,Chapecoense,MEI,1.2999999999999998,1.05
81,Depietri,114138,Fortaleza,ATA,4.15,-2.45
82,Deyverson,92708,Palmeiras,ATA,2.2,-1.0
