,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1410,Sander,86391,Sport,LAT,15.4,1.3249999999999997,São Paulo,mandante,4.5,9.95
1411,Chico,99253,Sport,ZAG,11.2,3.5,São Paulo,mandante,4.5,7.85
1412,Borja,86120,Grêmio,ATA,12.4,-0.5,Bahia,mandante,2.7857142857142856,7.592857142857143
1413,Viña,98974,Palmeiras,LAT,9.1,2.1,Cuiabá,mandante,4.857142857142857,6.978571428571428
1414,Terans,102878,Athlético-PR,MEI,8.928571428571429,3.057142857142857,Corinthians,mandante,4.75,6.839285714285714
1415,Matheus Peixoto,87098,Juventude,ATA,7.7142857142857135,5.319999999999999,Fortaleza,mandante,4.75,6.232142857142857
1416,Guilherme Guedes,100741,Grêmio,LAT,9.2,1.2,Bahia,mandante,2.7857142857142856,5.992857142857142
1417,Gustavo Scarpa,87999,Palmeiras,MEI,6.575,4.3500000000000005,Cuiabá,mandante,4.857142857142857,5.7160714285714285
1418,Willian,42116,Palmeiras,ATA,6.166666666666667,1.0666666666666667,Cuiabá,mandante,4.857142857142857,5.511904761904762
1419,Raphael Veiga,94509,Palmeiras,MEI,6.1625000000000005,3.1999999999999997,Cuiabá,mandante,4.857142857142857,5.509821428571429
1420,Luiz Otávio,72359,Ceará,ZAG,7.7,0.6,Flamengo,mandante,3.0,5.35
1421,Paulo Henrique,93716,Juventude,LAT,5.866666666666666,-1.4000000000000001,Fortaleza,mandante,4.75,5.308333333333334
1422,Jean Mota,78548,Santos,MEI,7.299999999999999,2.857142857142857,Internacional,mandante,2.8125,5.0562499999999995
1423,Khellven ,105175,Athlético-PR,LAT,5.266666666666667,0.7333333333333333,Corinthians,mandante,4.75,5.008333333333333
1424,Danilo Barbosa,86777,Palmeiras,MEI,5.0,2.6750000000000003,Cuiabá,mandante,4.857142857142857,4.928571428571429
1425,Gabriel Chapecó,112616,Grêmio,GOL,7.0,3.0,Bahia,mandante,2.7857142857142856,4.892857142857142
1426,Nikão,69705,Athlético-PR,MEI,4.92,5.819999999999999,Corinthians,mandante,4.75,4.835
1427,Paulinho Bóia,100333,Juventude,ATA,4.84,1.44,Fortaleza,mandante,4.75,4.795
1428,Cléber,104125,Ceará,ATA,6.55,-0.6500000000000001,Flamengo,mandante,3.0,4.775
1429,Vitinho,101960,Athlético-PR,ATA,4.766666666666667,2.0200000000000005,Corinthians,mandante,4.75,4.758333333333333
1430,Edwin Mosquera,108355,Juventude,MEI,0.0,0.0,Fortaleza,mandante,4.75,4.75
1431,Roberson,68835,Juventude,ATA,0.0,0.0,Fortaleza,mandante,4.75,4.75
1432,Jaderson,98224,Athlético-PR,MEI,0.0,0.44999999999999996,Corinthians,mandante,4.75,4.75
1433,Abel Ferreira,110506,Palmeiras,TEC,4.425,4.2749999999999995,Cuiabá,mandante,4.857142857142857,4.641071428571428
1434,Felipe Jonatan,101708,Santos,LAT,6.428571428571429,1.5714285714285714,Internacional,mandante,2.8125,4.620535714285714
1435,Didi,78237,Juventude,ZAG,4.4,0.4,Fortaleza,mandante,4.75,4.575
1436,Maílson,98034,Sport,GOL,4.6,4.333333333333333,São Paulo,mandante,4.5,4.55
1437,Marcelo Carné,69054,Juventude,GOL,4.3125,1.5,Fortaleza,mandante,4.75,4.53125
1438,Fabinho,80393,Ceará,MEI,6.0,-1.6,Flamengo,mandante,3.0,4.5
1439,Wesley,105811,Palmeiras,ATA,4.066666666666666,0.27999999999999997,Cuiabá,mandante,4.857142857142857,4.461904761904762
1440,Marinho,68952,Santos,ATA,6.0,6.0,Internacional,mandante,2.8125,4.40625
1441,Gustavo Gómez,71684,Palmeiras,ZAG,3.8750000000000004,3.75,Cuiabá,mandante,4.857142857142857,4.366071428571429
1442,Rick,104459,Ceará,ATA,5.7,3.733333333333333,Flamengo,mandante,3.0,4.35
1443,João Paulo,85425,Santos,GOL,5.875,3.4285714285714284,Internacional,mandante,2.8125,4.34375
1444,Breno Lopes,93988,Palmeiras,ATA,3.8199999999999994,4.883333333333334,Cuiabá,mandante,4.857142857142857,4.338571428571428
1445,Gabriel Menino,103767,Palmeiras,MEI,3.8000000000000003,2.6333333333333333,Cuiabá,mandante,4.857142857142857,4.328571428571428
