,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1470,Ricardo Bueno,69141,Juventude,ATA,10.2,1.8,São Paulo,mandante,4.277777777777778,7.238888888888889
1471,Borja,86120,Grêmio,ATA,10.0,-0.5,Corinthians,mandante,4.333333333333333,7.166666666666666
1472,Guilherme Guedes,100741,Grêmio,LAT,9.2,1.2,Corinthians,mandante,4.333333333333333,6.766666666666666
1473,Daniel Guedes ,88225,Fortaleza,LAT,9.2,-0.5,Cuiabá,mandante,4.25,6.725
1474,Villasanti,97145,Grêmio,MEI,8.4,0.0,Corinthians,mandante,4.333333333333333,6.366666666666667
1475,Éderson,103099,Fortaleza,MEI,7.957142857142856,5.477777777777778,Cuiabá,mandante,4.25,6.103571428571428
1476,Matheus Peixoto,87098,Juventude,ATA,7.7142857142857135,5.319999999999999,São Paulo,mandante,4.277777777777778,5.996031746031745
1477,Viña,98974,Palmeiras,LAT,9.1,2.1,Athlético-PR,mandante,2.7857142857142856,5.942857142857143
1478,Gabriel Chapecó,112616,Grêmio,GOL,7.166666666666667,3.0,Corinthians,mandante,4.333333333333333,5.75
1479,Yago Pikachu,80196,Fortaleza,MEI,6.675,3.6625000000000005,Cuiabá,mandante,4.25,5.4625
1480,Juninho Valoura,71937,América-MG,MEI,5.1000000000000005,3.6799999999999997,Ceará,mandante,5.4375,5.268750000000001
1481,Jean Mota,78548,Santos,MEI,7.174999999999999,2.857142857142857,Flamengo,mandante,3.1666666666666665,5.1708333333333325
1482,Ademir,101314,América-MG,ATA,4.75,1.64,Ceará,mandante,5.4375,5.09375
1483,Cauan de Almeida,107870,América-MG,TEC,4.75,0.0,Ceará,mandante,5.4375,5.09375
1484,Ytalo,53148,Bragantino,ATA,7.785714285714286,3.7124999999999995,Atlético-MG,mandante,2.388888888888889,5.087301587301587
1485,Ruan,100842,Grêmio,ZAG,5.7,2.04,Corinthians,mandante,4.333333333333333,5.016666666666667
1486,Jori,97453,América-MG,GOL,4.5,2.0,Ceará,mandante,5.4375,4.96875
