,rodada_id,atleta_id,apelido,clube,posicao,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,iro_gm,irp_gm,ippc_gm_mean,ranking_clube,fase,prob_vitoria_mandante,prob_vitoria_visitante,prob_vitoria,mando,XP_mandante,XP_visitante,XP,media_movel_mandante,media_movel_visitante,media_movel,odds,points_next,binary_prob
1770,37,98672,Savarino,Atlético-MG,ATA,8.12,8.6,1.39,11.989189189189188,3.063063063063063,26.610471826885238,14.692442749310064,5.733142857142859,3.09033004923661,0.24876155762831464,1.0,86.67,38.47010078782818,58.32652262500054,58.32652262500054,visitante,0.0,3.3,3.3,4.55,0.0,4.55,4.76,1,1.0
642,37,73476,Marcão,Fluminense,TEC,9.75,-0.07,-0.64,0.0,0.0,26.46322289844204,15.190540486578307,0.0,8.889066898901268,0.3448073558118862,7.0,40.0,62.91995544979079,31.566480766109805,62.91995544979079,mandante,4.018977272727273,0.0,4.018977272727273,5.1866666666666665,1.4166666666666667,3.3016666666666667,1.29,1,0.9090909090909091
1458,37,83048,Rafael Thyere,Sport,ZAG,4.75,2.5,0.29,0.0,0.0,31.97489024839201,15.636677544446735,25.0,17.079550700107706,0.4761275647940344,19.0,46.67,30.667613081529073,31.566480766109805,30.667613081529073,mandante,3.2739583333333337,0.0,3.2739583333333337,4.55,-0.13333333333333344,2.208333333333333,2.08,1,0.9090909090909091
1389,37,38229,Fábio Santos,Corinthians,LAT,10.92,2.7,-1.19,15.97054054054054,1.8918918918918919,30.411404005469883,15.811474284164213,3.3754285714285714,15.2924644076634,0.28354337763442217,4.0,46.67,38.47010078782818,34.00879606206684,34.00879606206684,visitante,0.0,3.775098039215687,3.775098039215687,6.1999999999999975,0.8999999999999999,3.549999999999999,4.48,1,0.9090909090909091
1774,37,68952,Marinho,Santos,ATA,17.2,5.5,0.05,15.882432432432433,7.0720720720720704,30.65471476233889,14.692442749310064,39.23,9.082043327577596,0.19706362318385198,11.0,66.67,35.28891731984741,31.566480766109805,35.28891731984741,mandante,5.44828431372549,0.0,5.44828431372549,8.766666666666667,5.5,7.133333333333334,1.89,1,0.9090909090909091
1410,37,95466,Igor Vinícius,São Paulo,LAT,7.27,-0.1,-1.11,0.0,0.0,33.551684451087155,15.232582846692415,2.5978125000000003,4.613115158578292,0.21142192692511014,13.0,66.67,38.47010078782818,25.650587805777537,25.650587805777537,visitante,0.0,3.8320261437908494,3.8320261437908494,2.9000000000000004,5.300000000000002,4.100000000000001,3.49,1,0.8181818181818182
2349,37,105102,Campaz,Grêmio,MEI,3.75,2.6,0.16,0.0,0.0,25.51828873914361,15.627486865745931,9.866666666666667,2.998591202421565,0.2654090152002873,18.0,53.33,15.655393612007352,31.566480766109805,15.655393612007352,mandante,2.7147058823529413,0.0,2.7147058823529413,7.3,1.9,4.6,1.65,1,0.8181818181818182
1386,37,78077,Madson,Santos,LAT,6.91,4.4,0.16,7.862432432432432,1.2226512226512225,32.07676773944938,15.64101145609418,4.425151515151515,7.097966169860643,0.5388093901472544,11.0,66.67,35.28891731984741,31.566480766109805,35.28891731984741,mandante,4.4748868778280535,0.0,4.4748868778280535,8.4,2.75,5.575,1.89,1,0.8181818181818182
1465,37,104401,Vitor Mendes,Juventude,ZAG,4.86,1.1,-2.38,4.781621621621622,3.0888030888030884,31.94117410748792,15.421490062432115,4.801818181818182,6.858722192078135,0.608355714847605,17.0,26.67,32.67700088963372,31.566480766109805,32.67700088963372,mandante,3.823888888888889,0.0,3.823888888888889,18.4,6.6,12.5,1.85,1,0.8181818181818182
755,37,85004,Marcos Felipe,Fluminense,GOL,13.6,3.0,0.07,0.0,0.0,27.548811387625733,40.314106785820094,0.0,9.226460058661145,0.2612516014988251,7.0,40.0,62.91995544979079,31.566480766109805,62.91995544979079,mandante,4.71875,0.0,4.71875,5.666666666666668,2.833333333333333,4.25,1.29,1,0.8181818181818182
