,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1585,Arboleda,91573,São Paulo,ZAG,5.925000000000001,7.6,Chapecoense,visitante,5.8,6.699999999999999
1586,Ricardo Bueno,69141,Juventude,ATA,8.2,10.466666666666667,Palmeiras,visitante,2.1818181818181817,6.324242424242424
1587,Nicolás Hernández,105672,Athlético-PR,ZAG,1.0,0.0,Flamengo,visitante,6.0,6.0
1588,Paulo Autuori,36943,Athlético-PR,TEC,4.42,0.0,Flamengo,visitante,6.0,6.0
1589,Lucas Fasson,106823,Athlético-PR,ZAG,-0.3,0.0,Flamengo,visitante,6.0,6.0
1590,Vinicius Mingotti,105909,Athlético-PR,ATA,-0.1,0.0,Flamengo,visitante,6.0,6.0
1591,Nikão,69705,Athlético-PR,MEI,4.177777777777778,5.819999999999999,Flamengo,visitante,6.0,5.91
1592,Calleri,89840,São Paulo,ATA,-0.15,0.0,Chapecoense,visitante,5.8,5.8
1593,Bruno Rodrigues,92811,São Paulo,ATA,1.4,0.0,Chapecoense,visitante,5.8,5.8
1594,Diego,101728,São Paulo,ZAG,3.0749999999999997,4.7,Chapecoense,visitante,5.8,5.25
1595,Wagner,37674,Juventude,MEI,0.5,8.15,Palmeiras,visitante,2.1818181818181817,5.165909090909091
1596,Lima,96340,Ceará,MEI,4.3199999999999985,6.277777777777779,Bahia,visitante,4.045454545454546,5.161616161616163
1597,Bissoli,100762,Athlético-PR,ATA,2.15,4.300000000000001,Flamengo,visitante,6.0,5.15
1598,Danilo Barcelos,84382,Fluminense,LAT,1.4,5.6,Santos,visitante,4.5,5.05
1599,Zé Ivaldo,91866,Athlético-PR,ZAG,0.04444444444444443,3.914285714285714,Flamengo,visitante,6.0,4.957142857142857
1600,Jadson,38315,Athlético-PR,MEI,-0.040000000000000015,3.8750000000000004,Flamengo,visitante,6.0,4.9375
1601,Daniel Alves,38939,São Paulo,LAT,-0.75,3.9749999999999996,Chapecoense,visitante,5.8,4.887499999999999
1602,Júnior Tavares,89343,Sport,LAT,1.725,4.866666666666666,Grêmio,visitante,4.8,4.833333333333333
1603,Leandro Barcia,91242,Sport,ATA,0.8,0.0,Grêmio,visitante,4.8,4.8
1604,Hernanes,38648,Sport,MEI,0.09999999999999999,0.0,Grêmio,visitante,4.8,4.8
1605,Marcelo,114132,Sport,ZAG,4.5,0.0,Grêmio,visitante,4.8,4.8
1606,Ewerthon,106082,Sport,LAT,-0.7,4.8,Grêmio,visitante,4.8,4.8
1607,Cristiano,111361,Sport,ATA,0.15000000000000002,0.0,Grêmio,visitante,4.8,4.8
1608,Santos,69012,Athlético-PR,GOL,2.5,3.5714285714285716,Flamengo,visitante,6.0,4.785714285714286
1609,Fernando Miguel,71571,Atlético-GO,GOL,4.15,6.055555555555555,Fortaleza,visitante,3.5,4.777777777777778
1610,Terans,102878,Athlético-PR,MEI,7.5,3.511111111111111,Flamengo,visitante,6.0,4.7555555555555555
1611,Nino,91708,Fluminense,ZAG,2.9,4.8500000000000005,Santos,visitante,4.5,4.675000000000001
1612,Maílson,98034,Sport,GOL,4.555555555555555,4.545454545454546,Grêmio,visitante,4.8,4.672727272727273
1613,Caio Paulista,102318,Fluminense,ATA,1.8,4.671428571428572,Santos,visitante,4.5,4.585714285714285
1614,Bobadilla,84342,Fluminense,ATA,1.0799999999999998,4.64,Santos,visitante,4.5,4.57
1615,Pablo,69138,São Paulo,ATA,0.2833333333333334,3.3,Chapecoense,visitante,5.8,4.55
1616,Matheus Babi,94444,Athlético-PR,ATA,3.3000000000000003,3.075,Flamengo,visitante,6.0,4.5375
1617,António Oliveira,111578,Athlético-PR,TEC,3.6399999999999997,3.005,Flamengo,visitante,6.0,4.5024999999999995
