,atleta_id,apelido,ranking
0,92630,Claudinho,1
1,94583,Pedro,2
2,101727,Matheuzinho,3
3,90285,Bruno Henrique,4
4,39148,Hulk,5
5,102907,Matheus Teixeira,6
6,61188,Gilberto,7
7,84847,Luan Peres ,8
8,85931,Hyoran,9
9,38750,Filipe Luís,10
10,53148,Ytalo,11
11,80853,Pedro Geromel,12
12,72391,Fernando Diniz,13
13,61033,Rodriguinho,14
14,103099,Éderson,15
15,92496,Raul,16
16,87999,Gustavo Scarpa,17
17,92180,Jair Ventura,18
18,50353,Titi,19
19,98057,Tiago Nunes,20
