,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1510,Rodallega,74034,Bahia,ATA,17.75,0.09999999999999998,Bragantino,mandante,1.5,9.625
1511,Róger Guedes,89898,Corinthians,ATA,12.6,6.9,América-MG,mandante,5.5625,9.08125
1512,Bruno Henrique,90285,Flamengo,ATA,10.8125,4.425,Grêmio,mandante,5.357142857142857,8.084821428571429
1513,Renato Augusto,38398,Corinthians,MEI,7.45,1.65,América-MG,mandante,5.5625,6.50625
1514,Savarino,98672,Atlético-MG,ATA,8.34,2.1399999999999997,Sport,mandante,4.45,6.395
1515,Terans,102878,Athlético-PR,MEI,7.85,3.511111111111111,Juventude,mandante,4.9375,6.39375
1516,Adson,111682,Corinthians,MEI,7.066666666666666,3.6999999999999997,América-MG,mandante,5.5625,6.314583333333333
1517,Hulk,39148,Atlético-MG,ATA,8.085714285714285,6.554545454545454,Sport,mandante,4.45,6.267857142857142
1518,Bruno Viana,92291,Flamengo,ZAG,6.9,1.5,Grêmio,mandante,5.357142857142857,6.128571428571428
1519,Lucas Ramos,106000,Internacional,MEI,8.3,0.8,Fortaleza,mandante,3.9,6.1000000000000005
1520,Arrascaeta,87863,Flamengo,MEI,6.74,5.699999999999998,Grêmio,mandante,5.357142857142857,6.048571428571428
1521,Isla,69345,Flamengo,LAT,6.25,3.5200000000000005,Grêmio,mandante,5.357142857142857,5.803571428571429
1522,Edenílson,63289,Internacional,MEI,7.6000000000000005,4.745454545454546,Fortaleza,mandante,3.9,5.75
1523,Léo Natel,98952,Corinthians,ATA,0.0,0.5499999999999999,América-MG,mandante,5.5625,5.5625
1524,Felipe Augusto,111408,Corinthians,ATA,0.0,-0.25,América-MG,mandante,5.5625,5.5625
1525,Rodrigo Muniz,107112,Flamengo,ATA,5.566666666666666,3.4,Grêmio,mandante,5.357142857142857,5.461904761904762
1526,Ryan Luka,113667,Flamengo,ATA,0.0,0.0,Grêmio,mandante,5.357142857142857,5.357142857142857
1527,Rogério Ceni,97341,Flamengo,TEC,5.284000000000001,4.343333333333333,Grêmio,mandante,5.357142857142857,5.320571428571428
1528,Mateus Claus,90590,Bahia,GOL,9.0,3.0,Bragantino,mandante,1.5,5.25
1529,Guilherme Arana,87228,Atlético-MG,LAT,5.8,3.4428571428571426,Sport,mandante,4.45,5.125
1530,Dodô,68727,Atlético-MG,LAT,5.8,2.5,Sport,mandante,4.45,5.125
1531,Gerson,89256,Flamengo,MEI,4.800000000000001,0.0,Grêmio,mandante,5.357142857142857,5.078571428571429
1532,Pedro,94583,Flamengo,ATA,4.8,3.7625,Grêmio,mandante,5.357142857142857,5.078571428571428
1533,Renato Gaúcho,41929,Flamengo,TEC,4.756666666666667,6.632,Grêmio,mandante,5.357142857142857,5.056904761904762
1534,Rodrigo Caio,73800,Flamengo,ZAG,4.6833333333333345,6.3,Grêmio,mandante,5.357142857142857,5.020238095238096
1535,Ignácio,103523,Chapecoense,ZAG,5.75,3.133333333333333,Palmeiras,mandante,4.25,5.0
1536,Matheuzinho,101727,Flamengo,LAT,4.5285714285714285,3.1571428571428575,Grêmio,mandante,5.357142857142857,4.942857142857143
1537,Giuliano,51548,Corinthians,MEI,4.3,1.75,América-MG,mandante,5.5625,4.93125
1538,Tiepo,98412,Chapecoense,GOL,5.5,-1.5,Palmeiras,mandante,4.25,4.875
1539,Vitinho,101960,Athlético-PR,ATA,4.766666666666667,2.0200000000000005,Juventude,mandante,4.9375,4.852083333333333
1540,Khellven ,105175,Athlético-PR,LAT,4.76,0.7333333333333333,Juventude,mandante,4.9375,4.84875
1541,Cabrera,108473,Cuiabá,MEI,5.2,0.7,Fluminense,mandante,4.35,4.775
1542,Jô,38138,Corinthians,ATA,3.9875000000000003,4.4,América-MG,mandante,5.5625,4.775
1543,Cuca,42411,Atlético-MG,TEC,5.041250000000001,4.376363636363636,Sport,mandante,4.45,4.745625
1544,Clayson,83817,Cuiabá,ATA,5.116666666666667,1.27,Fluminense,mandante,4.35,4.733333333333333
1545,Cléber,104125,Ceará,ATA,5.64,0.03749999999999987,Santos,mandante,3.7222222222222223,4.681111111111111
1546,Gabriel,78605,Corinthians,MEI,3.6714285714285717,3.609090909090909,América-MG,mandante,5.5625,4.616964285714285
1547,Zaracho,100079,Atlético-MG,MEI,4.683333333333334,4.344444444444445,Sport,mandante,4.45,4.566666666666666
1548,Mariano,38877,Atlético-MG,LAT,4.628571428571429,3.4666666666666663,Sport,mandante,4.45,4.539285714285715
1549,Lucas Piton,105584,Corinthians,LAT,3.5,4.45,América-MG,mandante,5.5625,4.53125
1550,Richard,78851,Ceará,GOL,5.333333333333333,3.388888888888889,Santos,mandante,3.7222222222222223,4.527777777777778
