,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,2.9233333333333333,3.9675000000000002
1,Abner Vinícius,104513,Athlético-PR,LAT,6.7,1.2666666666666668
2,Ademir,101314,América-MG,ATA,7.2,5.766666666666667
3,Aderlan,88423,Bragantino,LAT,1.8999999999999997,4.8
4,Adson,111682,Corinthians,MEI,-0.1,-0.45
5,Airton,106107,Ceará,ATA,2.1,-0.1
6,Alan Empereur,88033,Cuiabá,ZAG,1.7999999999999998,1.2000000000000002
7,Alan Ruschel,63110,América-MG,LAT,0.25,1.7
8,Alan Santos,70132,Chapecoense,MEI,-0.20000000000000004,1.9000000000000001
9,Alberto Valentim,84863,Athlético-PR,TEC,2.21,5.405
10,Alerrandro,101715,Bragantino,ATA,-0.5,0.4
11,Alisson,81845,Grêmio,MEI,8.4,1.9000000000000001
12,Allan,96652,Atlético-MG,MEI,2.0,2.1
13,Alê,86388,América-MG,MEI,4.466666666666667,0.34999999999999987
14,Anderson Jesus,90700,América-MG,ZAG,0.7,-0.4
15,Anderson Leite,87691,Chapecoense,MEI,2.4,0.9999999999999999
16,Andreas Pereira,89274,Flamengo,MEI,8.333333333333334,2.1999999999999997
17,André,68690,Sport,ATA,3.3,0.3
18,André,107498,Fluminense,MEI,2.975,1.1
19,André Luís,92146,Atlético-GO,ATA,-0.75,3.35
20,Anselmo Ramon,69214,Chapecoense,ATA,0.8500000000000001,5.85
21,Arboleda,91573,São Paulo,ZAG,7.95,5.1
22,Arias,99815,Fluminense,MEI,1.6333333333333335,2.5
23,Arnaldo,78497,Atlético-GO,LAT,3.1999999999999997,3.5999999999999996
24,Arrascaeta,87863,Flamengo,MEI,6.0,-0.1
25,Artur,95799,Bragantino,ATA,6.133333333333333,16.4
26,Auremir,77570,Cuiabá,MEI,1.7,0.5
27,Baralhas,99440,Atlético-GO,MEI,3.7999999999999994,5.150000000000001
28,Benítez,93550,São Paulo,MEI,0.30000000000000004,1.0
29,Berrío ,85300,América-MG,ATA,0.9,0.0
30,Bissoli,100762,Athlético-PR,ATA,2.733333333333334,0.30000000000000004
31,Bobadilla,84342,Fluminense,ATA,-0.8999999999999999,3.65
32,Borja,86120,Grêmio,ATA,3.3000000000000003,6.0
33,Borrero,106843,Atlético-MG,MEI,1.7,10.7
34,Boschilia,86841,Internacional,MEI,1.85,0.0
35,Brenno,100830,Grêmio,GOL,-2.0,5.166666666666667
36,Breno Lopes,93988,Palmeiras,ATA,-0.75,0.0
37,Bruninho,101716,Juventude,MEI,3.05,0.0
38,Bruno Alves,73620,São Paulo,ZAG,-0.1,2.2
39,Bruno Cortez,72079,Grêmio,LAT,4.3,4.9
40,Bruno Henrique,90285,Flamengo,ATA,2.6,2.95
41,Bruno Melo,84339,Fortaleza,LAT,2.1666666666666665,0.0
42,Bruno Méndez,103700,Internacional,ZAG,3.533333333333333,6.266666666666667
43,Bruno Pacheco,90061,Ceará,LAT,5.6000000000000005,1.6666666666666667
44,Bruno Silva,101422,Chapecoense,ATA,0.8333333333333334,4.3
45,Bruno Viana,92291,Flamengo,ZAG,-0.1,3.5
46,Busanello,97537,Chapecoense,LAT,1.875,0.7999999999999999
