,atleta_id,apelido,ranking
0,94509,Raphael Veiga,1
1,99392,Michael,2
2,83257,Gabriel,3
3,39148,Hulk,4
4,89274,Andreas Pereira,5
5,87999,Gustavo Scarpa,6
6,101708,Felipe Jonatan,7
7,85425,João Paulo,8
8,78077,Madson,9
9,79035,Luiz Felipe,10
10,80196,Yago Pikachu,11
11,101314,Ademir,12
12,90285,Bruno Henrique,13
13,70696,Fábio Carille,14
14,101727,Matheuzinho,15
15,95662,Lucas Kal,16
16,51772,Everton Ribeiro,17
17,95794,Nathan Silva,18
18,83433,Patrick,19
19,100079,Zaracho,20
