,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1125,Ytalo,53148,Bragantino,ATA,13.933333333333332,2.875,Ceará,mandante,5.333333333333333,9.633333333333333
1126,Jonathan Cafu,78580,Cuiabá,ATA,11.8,0.12499999999999989,Flamengo,mandante,7.0,9.4
1127,Artur,95799,Bragantino,ATA,12.633333333333335,4.2,Ceará,mandante,5.333333333333333,8.983333333333334
1128,Mateus Claus,90590,Bahia,GOL,9.0,0.0,América-MG,mandante,7.833333333333333,8.416666666666666
1129,Lucas Araújo,100844,Bahia,MEI,0.0,0.35,América-MG,mandante,7.833333333333333,7.833333333333333
1130,Elton,38588,Cuiabá,ATA,8.5,3.1,Flamengo,mandante,7.0,7.75
1131,Rossi,81798,Bahia,ATA,6.3,1.0333333333333334,América-MG,mandante,7.833333333333333,7.066666666666666
1132,Felipe Marques,101054,Cuiabá,ATA,0.0,0.3,Flamengo,mandante,7.0,7.0
1133,Juninho,92182,Bahia,ZAG,5.75,1.65,América-MG,mandante,7.833333333333333,6.791666666666666
1134,Thaciano,87470,Bahia,MEI,5.075,0.6,América-MG,mandante,7.833333333333333,6.454166666666667
1135,Jean Mota,78548,Santos,MEI,9.0,2.0,Sport,mandante,3.875,6.4375
1136,Gabriel,78605,Corinthians,MEI,7.25,3.2249999999999996,São Paulo,mandante,5.5,6.375
1137,Guilherme Pato,107754,Cuiabá,ATA,5.7,0.9500000000000001,Flamengo,mandante,7.0,6.35
1138,Lucas Ramos,106000,Internacional,MEI,8.3,0.8,Palmeiras,mandante,4.333333333333333,6.316666666666666
1139,Clayson,83817,Cuiabá,ATA,5.6,0.675,Flamengo,mandante,7.0,6.3
1140,Lucas Crispim,88597,Fortaleza,MEI,11.6,1.6666666666666667,Chapecoense,mandante,0.75,6.175
1141,Renan Guedes,104127,Bahia,LAT,4.133333333333334,-0.30000000000000004,América-MG,mandante,7.833333333333333,5.983333333333333
1142,Edenílson,63289,Internacional,MEI,7.633333333333333,4.725,Palmeiras,mandante,4.333333333333333,5.9833333333333325
1143,Pepê,101573,Cuiabá,MEI,4.8,6.574999999999999,Flamengo,mandante,7.0,5.9
1144,Jô,38138,Corinthians,ATA,6.0,4.2,São Paulo,mandante,5.5,5.75
1145,Bruninho,101716,Juventude,MEI,0.0,0.4,Grêmio,mandante,5.75,5.75
1146,Conti,100943,Bahia,ZAG,3.55,1.2,América-MG,mandante,7.833333333333333,5.691666666666666
1147,Matheus Teixeira,102907,Bahia,GOL,3.5,0.75,América-MG,mandante,7.833333333333333,5.666666666666666
1148,Dado Cavalcanti,73975,Bahia,TEC,3.49,3.34,América-MG,mandante,7.833333333333333,5.661666666666667
1149,Cazares,81682,Fluminense,MEI,10.3,-0.2,Athlético-PR,mandante,1.0,5.65
1150,Marinho,68952,Santos,ATA,7.425,6.333333333333333,Sport,mandante,3.875,5.65
1151,Léo Natel,98952,Corinthians,ATA,0.0,0.5499999999999999,São Paulo,mandante,5.5,5.5
1152,Felipe Augusto,111408,Corinthians,ATA,0.0,0.0,São Paulo,mandante,5.5,5.5
1153,Matheus Bahia,97899,Bahia,LAT,3.0666666666666664,5.066666666666666,América-MG,mandante,7.833333333333333,5.449999999999999
1154,João Paulo,85425,Santos,GOL,7.0,-0.5,Sport,mandante,3.875,5.4375
1155,Matheus Peixoto,87098,Juventude,ATA,5.075,10.9,Grêmio,mandante,5.75,5.4125
1156,Didi,78237,Juventude,ZAG,5.0,0.8,Grêmio,mandante,5.75,5.375
1157,Helinho,102598,Bragantino,ATA,5.4,7.574999999999999,Ceará,mandante,5.333333333333333,5.366666666666667
1158,Luan Cândido,100848,Bragantino,LAT,5.35,7.9,Ceará,mandante,5.333333333333333,5.341666666666667
1159,Edimar,62024,Bragantino,LAT,0.0,1.65,Ceará,mandante,5.333333333333333,5.333333333333333
1160,Realpe,106299,Bragantino,ZAG,0.0,5.0,Ceará,mandante,5.333333333333333,5.333333333333333
1161,Patrick de Lucca,105294,Bahia,MEI,2.8,0.03333333333333336,América-MG,mandante,7.833333333333333,5.316666666666666
1162,Camilo,104519,Cuiabá,MEI,3.3,0.10000000000000002,Flamengo,mandante,7.0,5.15
1163,Maurício Barbieri,82792,Bragantino,TEC,4.5633333333333335,6.734999999999999,Ceará,mandante,5.333333333333333,4.948333333333333
1164,Cuello,98909,Bragantino,ATA,4.466666666666667,1.075,Ceará,mandante,5.333333333333333,4.9
1165,Egídio,42145,Fluminense,LAT,8.766666666666666,0.7333333333333331,Athlético-PR,mandante,1.0,4.883333333333333
1166,Gustavo Mosquito,97450,Corinthians,ATA,4.233333333333333,3.3000000000000003,São Paulo,mandante,5.5,4.866666666666667
1167,Felipe Jonatan,101708,Santos,LAT,5.800000000000001,1.4333333333333333,Sport,mandante,3.875,4.8375
1168,Gilberto,61188,Bahia,ATA,1.8250000000000002,12.733333333333333,América-MG,mandante,7.833333333333333,4.829166666666667
