,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,82876,Sport,MEI,1.6,1.35
1,Abel Ferreira,110506,Palmeiras,TEC,4.205555555555556,4.2749999999999995
2,Abel Hernández,74159,Fluminense,ATA,-0.9,1.385714285714286
3,Abner Vinícius,104513,Athlético-PR,LAT,1.5800000000000005,2.275
4,Ademir,101314,América-MG,ATA,4.75,1.64
5,Aderlan,88423,Bragantino,LAT,4.566666666666666,7.8
6,Adson,111682,Corinthians,MEI,7.066666666666666,3.6999999999999997
7,Airton,106107,Ceará,ATA,0.0,0.2
8,Alan Ruschel,63110,América-MG,LAT,3.0500000000000003,0.22857142857142865
9,Alan Santos,70132,Chapecoense,MEI,2.5,1.2
10,Alerrandro,101715,Bragantino,ATA,1.92,4.975
11,Alison,73974,Santos,MEI,1.45,0.25
12,Alisson,81845,Grêmio,MEI,4.42,1.2
13,Allan,96652,Atlético-MG,MEI,0.9166666666666666,1.9625000000000001
14,Alyson,102330,Juventude,LAT,-0.16666666666666666,2.9
15,Alê,86388,América-MG,MEI,2.5,2.242857142857143
16,Anderson Conceição,71618,Cuiabá,ZAG,-1.7333333333333334,2.6
17,Anderson Jesus,90700,América-MG,ZAG,3.2166666666666672,0.8
18,Anderson Leite,87691,Chapecoense,MEI,4.166666666666666,3.5
19,André,68690,Sport,ATA,1.5,1.0625
20,André,107498,Fluminense,MEI,1.7666666666666666,4.475
21,André Luís,92146,Atlético-GO,ATA,1.5499999999999998,2.4799999999999995
22,Anselmo Ramon,69214,Chapecoense,ATA,1.7625,2.625
23,António Oliveira,111578,Athlético-PR,TEC,3.4375,3.0714285714285716
24,Araos,102352,Corinthians,MEI,-0.15,0.43999999999999995
25,Arboleda,91573,São Paulo,ZAG,3.9000000000000004,7.6
26,Arnaldo,78497,Atlético-GO,LAT,0.6666666666666666,5.471428571428572
27,Arrascaeta,87863,Flamengo,MEI,6.74,8.899999999999999
28,Arthur Gomes,96966,Atlético-GO,ATA,3.7166666666666663,1.7399999999999998
29,Arthur Henrique,86629,Atlético-GO,LAT,-0.4,0.5
30,Artur,95799,Bragantino,ATA,7.071428571428572,4.4375
31,Auremir,77570,Cuiabá,MEI,2.033333333333333,1.2
32,Baralhas,99440,Atlético-GO,MEI,2.4,2.6374999999999997
33,Bento,105208,Athlético-PR,GOL,-0.16666666666666666,1.0
34,Benítez,93550,São Paulo,MEI,4.55,-0.4
35,Bissoli,100762,Athlético-PR,ATA,-0.1,0.0
36,Bobadilla,84342,Fluminense,ATA,0.05,1.2666666666666666
37,Borja,86120,Grêmio,ATA,10.0,-0.5
38,Borrero,106843,Atlético-MG,MEI,0.6,3.46
39,Boschilia,86841,Internacional,MEI,0.22500000000000003,2.2199999999999998
40,Brenno,100830,Grêmio,GOL,2.5,1.0
41,Breno Lopes,93988,Palmeiras,ATA,3.8199999999999994,4.883333333333334
42,Bruninho,101716,Juventude,MEI,0.6,0.875
43,Bruninho,113558,Bragantino,ATA,-0.2,0.0
44,Bruno Alves,73620,São Paulo,ZAG,3.3666666666666667,1.875
45,Bruno Cortez,72079,Grêmio,LAT,2.725,1.5999999999999999
46,Bruno Henrique,90285,Flamengo,ATA,10.8125,4.425
47,Bruno Marques,105111,Santos,ATA,-1.2,-1.1
48,Bruno Melo,84339,Fortaleza,LAT,4.175,-2.066666666666667
49,Bruno Méndez,103700,Internacional,ZAG,4.475,4.875
50,Bruno Nazário,81776,América-MG,MEI,-0.54,1.7666666666666666
51,Bruno Pacheco,90061,Ceará,LAT,1.3000000000000003,2.9375
52,Bruno Rodrigues,92811,São Paulo,ATA,1.4,0.0
53,Bruno Silva,101422,Chapecoense,ATA,-0.07499999999999996,-0.025000000000000022
54,Bruno Viana,92291,Flamengo,ZAG,6.9,0.7666666666666666
55,Buiú,88544,Ceará,LAT,1.7166666666666668,4.58
56,Busanello,97537,Chapecoense,LAT,2.86,5.3
57,Caio Paulista,102318,Fluminense,ATA,0.7999999999999999,5.58
58,Caio Vidal,107745,Internacional,ATA,1.0285714285714287,1.3
59,Calebe,109461,Atlético-MG,MEI,0.35,0.8800000000000001
60,Calegari,104276,Fluminense,LAT,4.7,1.9999999999999998
61,Camacho,68770,Santos,MEI,1.4000000000000001,1.425
62,Camilo,104519,Cuiabá,MEI,1.4833333333333334,1.3500000000000003
63,Cantillo,85315,Corinthians,MEI,3.2571428571428576,0.8
64,Capixaba,94894,Juventude,ATA,2.0714285714285716,1.3833333333333335
65,Carlinhos,63194,Fortaleza,LAT,4.8,6.1
66,Carlos Alberto,106704,América-MG,ATA,1.725,-0.26666666666666666
67,Carlos Eduardo,90917,Athlético-PR,ATA,1.1,0.7999999999999999
68,Carlos Sánchez,81677,Santos,MEI,0.29999999999999993,4.216666666666667
69,Cauan de Almeida,107870,América-MG,TEC,4.75,0.0
70,Cazares,81682,Fluminense,MEI,4.825,-0.3833333333333333
71,Charles,96342,Ceará,MEI,0.04999999999999996,1.0
72,Chico,82407,Juventude,MEI,1.2222222222222223,0.5
73,Chico,99253,Sport,ZAG,5.35,3.5
74,Chrigor,101398,América-MG,ATA,1.3499999999999999,3.875
75,Christian,104502,Athlético-PR,MEI,3.9857142857142853,-0.5333333333333332
76,Claudinho,92630,Bragantino,MEI,2.15,5.0
77,Clayson,83817,Cuiabá,ATA,4.96,2.4375
78,Cleberson,80281,Juventude,ZAG,2.8,0.7
79,Cleiton,93882,Bragantino,GOL,3.0,4.875
80,Cléber,104125,Ceará,ATA,5.64,-0.6500000000000001
81,Conti,100943,Bahia,ZAG,2.314285714285714,1.575
82,Cristiano,102145,Ceará,ATA,-2.5,0.0
83,Cristiano,111361,Sport,ATA,-0.5,0.0
84,Cuca,42411,Atlético-MG,TEC,5.041250000000001,4.283333333333333
85,Cuello,98909,Bragantino,ATA,4.6,1.7833333333333332
86,Cássio,42234,Corinthians,GOL,2.625,6.444444444444445
87,Dado Cavalcanti,73975,Bahia,TEC,3.1655555555555552,3.067142857142857
88,Daniel,93791,Bahia,MEI,0.8999999999999999,2.82
89,Daniel,96468,Internacional,GOL,3.0,5.6875
90,Daniel Alves,38939,São Paulo,LAT,-0.75,3.9749999999999996
91,Daniel Guedes ,88225,Fortaleza,LAT,9.2,-0.5
92,Danilo,107231,Palmeiras,MEI,0.8600000000000001,3.5666666666666664
93,Danilo Barbosa,86777,Palmeiras,MEI,5.0,2.6750000000000003
94,Danilo Barcelos,84382,Fluminense,LAT,-2.0,5.35
95,Danilo Boza,101431,Santos,ZAG,2.9000000000000004,-0.44999999999999996
96,Danilo Fernandes,69051,Bahia,GOL,-0.5,-5.0
97,Danilo Gomes,106826,Cuiabá,ATA,1.45,3.2
98,Darlan,104593,Grêmio,MEI,1.7000000000000002,-0.7666666666666667
99,David,90309,Fortaleza,ATA,4.685714285714285,2.7375
100,Dawhan,97780,Juventude,MEI,0.55,1.7
101,Denner,102038,Chapecoense,MEI,-0.2,-2.4
102,Derlan,98945,Chapecoense,ZAG,2.066666666666667,-0.11428571428571425
103,Deyverson,92708,Palmeiras,ATA,1.4124999999999999,5.833333333333332
104,Didi,78237,Juventude,ZAG,3.7600000000000002,0.4
105,Diego,38909,Flamengo,MEI,1.7,-0.2599999999999999
106,Diego,101728,São Paulo,ZAG,3.0749999999999997,4.7
107,Diego Aguirre,73766,Internacional,TEC,4.037999999999999,4.501428571428572
108,Diego Alves,38509,Flamengo,GOL,3.5,3.3
109,Diego Ferreira,91783,América-MG,LAT,2.033333333333333,1.0666666666666667
110,Diego Souza,68911,Grêmio,ATA,2.9714285714285715,0.7249999999999999
111,Diogo Barbosa,70916,Grêmio,LAT,2.4000000000000004,0.019999999999999997
112,Dodô,68727,Atlético-MG,LAT,5.8,2.5
113,Douglas Costa,62020,Grêmio,ATA,-0.05714285714285715,2.25
114,Dudu,68920,Palmeiras,ATA,1.7999999999999998,0.2
115,Dudu,97133,Atlético-GO,LAT,2.35,2.9875
116,Echaporã,104655,Atlético-MG,ATA,-0.15,0.0
117,Edenílson,63289,Internacional,MEI,7.6000000000000005,6.144444444444445
118,Eder,91521,São Paulo,ATA,3.725,0.7666666666666666
119,Edimar,62024,Bragantino,LAT,3.7600000000000002,1.2399999999999998
120,Edinho,80193,Fortaleza,ATA,-0.1,0.0
121,Edson,105901,Bahia,MEI,0.5,-0.7000000000000001
122,Eduardo,50645,América-MG,LAT,1.116666666666667,1.25
123,Eduardo Barroca,77774,Atlético-GO,TEC,2.5149999999999997,4.2475000000000005
124,Eduardo Bauermann,86970,América-MG,ZAG,3.3375,1.1875
125,Eduardo Sasha,70360,Atlético-MG,ATA,1.7600000000000002,3.7
126,Edwin Mosquera,108355,Juventude,MEI,0.0,0.0
127,Egídio,42145,Fluminense,LAT,4.571428571428571,1.114285714285714
128,Elton,38588,Cuiabá,ATA,3.5285714285714285,3.9200000000000004
129,Elton,71719,Juventude,MEI,0.7599999999999999,-0.56
130,Erick,97810,Ceará,ATA,0.0,0.6
131,Erick,98022,Athlético-PR,LAT,2.2800000000000002,-0.7999999999999999
132,Esteves,100846,Palmeiras,LAT,0.4,0.0
133,Everaldo ,91151,Sport,ATA,2.5,1.64
134,Everson,72294,Atlético-MG,GOL,4.5,4.055555555555555
135,Everton Felipe,86519,Sport,MEI,1.8,2.9
136,Everton Ribeiro,51772,Flamengo,MEI,3.08,4.966666666666668
137,Ezequiel ,80318,Chapecoense,LAT,-0.25,-0.05
