,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1615,Sorriso,111333,Juventude,ATA,11.0,10.9,Internacional,mandante,4.366666666666666,7.683333333333334
1616,Bruno Henrique,90285,Flamengo,ATA,8.927272727272728,3.857142857142857,Bahia,mandante,4.642857142857143,6.785064935064936
1617,Daniel Guedes ,88225,Fortaleza,LAT,7.449999999999999,0.2,São Paulo,mandante,4.892857142857143,6.171428571428571
1618,Hulk,39148,Atlético-MG,ATA,8.533333333333333,5.306666666666667,Corinthians,mandante,3.7,6.116666666666667
1619,Terans,102878,Athlético-PR,MEI,6.5,4.5,Ceará,mandante,5.653846153846154,6.076923076923077
1620,Matheus Peixoto,87098,Juventude,ATA,7.7142857142857135,5.319999999999999,Internacional,mandante,4.366666666666666,6.0404761904761894
1621,Viña,98974,Palmeiras,LAT,9.1,2.1,Atlético-GO,mandante,2.8461538461538463,5.973076923076923
1622,Guilherme Arana,87228,Atlético-MG,LAT,8.022222222222222,4.24,Corinthians,mandante,3.7,5.861111111111111
1623,Marcelo Boeck,37788,Fortaleza,GOL,6.8,2.8333333333333335,São Paulo,mandante,4.892857142857143,5.8464285714285715
1624,Arrascaeta,87863,Flamengo,MEI,6.616666666666667,5.699999999999998,Bahia,mandante,4.642857142857143,5.629761904761905
1625,Ricardo Bueno,69141,Juventude,ATA,6.633333333333333,8.625,Internacional,mandante,4.366666666666666,5.5
1626,Yago Pikachu,80196,Fortaleza,MEI,5.957142857142856,4.684615384615385,São Paulo,mandante,4.892857142857143,5.425
1627,Éderson,103099,Fortaleza,MEI,5.892307692307692,4.506666666666666,São Paulo,mandante,4.892857142857143,5.3925824175824175
1628,Pedro Rocha,90302,Athlético-PR,ATA,4.8999999999999995,2.3714285714285714,Ceará,mandante,5.653846153846154,5.276923076923077
1629,Vitinho,101960,Athlético-PR,ATA,4.766666666666667,2.0200000000000005,Ceará,mandante,5.653846153846154,5.21025641025641
1630,Andreas Pereira,89274,Flamengo,MEI,5.720000000000001,3.4,Bahia,mandante,4.642857142857143,5.181428571428572
1631,Rodrigo Muniz,107112,Flamengo,ATA,5.566666666666666,3.4,Bahia,mandante,4.642857142857143,5.104761904761904
1632,Rogério Ceni,97341,Flamengo,TEC,5.538571428571429,3.086,Bahia,mandante,4.642857142857143,5.090714285714286
1633,Villasanti,97145,Grêmio,MEI,5.783333333333334,4.033333333333333,Fluminense,mandante,4.392857142857143,5.088095238095239
1634,Paulo Autuori,36943,Athlético-PR,TEC,4.42,1.9,Ceará,mandante,5.653846153846154,5.0369230769230775
1635,Ramon,101597,Flamengo,LAT,5.4,3.6333333333333333,Bahia,mandante,4.642857142857143,5.021428571428572
