,nome,slug,apelido,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,clube,posicao,status_pre,FF,FS,G,A,SG,DE,DS,DP,FC,GC,GS,FD,CA,FT,I,PP,CV,PC,PI,PS,preco_open,ano,home_dummy,opponent,team_goals,opp_goals,match_id,adversario_nome,pontos_ofensivos_decisivos,pontos_ofensivos_finalização,pontos_ofensivos_totais,ieo_gm,ieo_gm_mean,finalizacoes_num,iao_gm,iao_gm_mean,desarmes_perc,ied_gm,ied_gm_mean,ieg_gm,ieg_gm_mean,GS_por_finalizacao,DE_por_finalizacao,ippc_gm,ippc_gm_mean,iro_gm,irp_gm
10,Mateus da Silva Vital Assumpção,mateus-vital,Mateus Vital,93108,4,264,4,7,-1.4,4.48,-1.11,0.67,3,Corinthians,MEI,Provável,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.5900000000000025,2021,1,280,1.0,2.0,270183,Bragantino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76595744680851,34.16066386535939,5.714285714285714,13.53896103896104,0.0,0.0,-0.2504472271914132,0.06842408227229352,15.054545454545455,4.86056587583289
11,Mateus da Silva Vital Assumpção,mateus-vital,Mateus Vital,93108,5,264,4,7,3.6,5.42,0.94,1.4,4,Corinthians,MEI,Provável,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.48,2021,0,265,0.0,0.0,270197,Bahia,0.0,1.6,1.6,0.0,0.0,2.0,0.0,0.0,100.0,50.0,37.32853109228751,18.51851851851852,14.534872534872534,0.0,0.0,0.8035714285714285,0.21545355153212054,15.054545454545455,4.86056587583289
12,Mateus da Silva Vital Assumpção,mateus-vital,Mateus Vital,93108,6,264,4,7,4.4,5.89,0.47,2.0,5,Corinthians,MEI,Provável,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.42,2021,1,292,2.0,1.0,270202,Sport,0.0,2.4,2.4,0.0,0.0,2.0,0.0,0.0,50.0,30.303030303030305,36.15761429407798,5.555555555555555,13.038319704986371,0.0,0.0,0.8118081180811809,0.3148459792902973,15.054545454545455,4.86056587583289
13,0,0,0,93108,7,264,4,7,-0.2,5.06,-0.83,1.63,6,Corinthians,MEI,Provável,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,2021,0,266,1.0,1.0,270231,Fluminense,0.0,0.8,0.8,0.0,0.0,1.0,0.0,0.0,0.0,13.157894736842104,32.87194007161571,0.0,11.175702604274033,0.0,0.0,-0.03395585738539898,0.2650171454794835,15.054545454545455,4.86056587583289
14,Mateus da Silva Vital Assumpção,mateus-vital,Mateus Vital,93108,8,264,4,7,0.6,4.99,-0.07,1.48,7,Corinthians,MEI,Provável,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0600000000000005,2021,1,276,0.0,0.0,270253,São Paulo,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,27.027027027027028,32.141325941042126,25.806451612903224,13.00454623035268,0.0,0.0,0.11857707509881421,0.24671213668189984,15.054545454545455,4.86056587583289
15,Mateus da Silva Vital Assumpção,mateus-vital,Mateus Vital,93108,9,264,4,7,6.6,6.28,1.29,2.12,8,Corinthians,MEI,Provável,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.99,2021,1,285,1.0,1.0,270272,Internacional,0.0,6.8,6.8,0.0,0.0,7.0,0.0,0.0,0.0,24.242424242424242,31.26367019675125,7.5,12.392929982535716,0.0,0.0,1.322645290581162,0.366260264892929,15.054545454545455,4.86056587583289
16,Mateus da Silva Vital Assumpção,mateus-vital,Mateus Vital,93108,10,264,4,7,1.0,5.42,-0.86,2.0,9,Corinthians,MEI,Provável,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,6.28,2021,0,315,1.0,0.0,270289,Chapecoense,0.0,1.6,1.6,0.0,0.0,2.0,0.0,0.0,0.0,23.809523809523807,30.518255558028507,24.242424242424242,13.57787940852457,0.0,0.0,0.1592356687898089,0.34555780528261704,15.054545454545455,4.86056587583289
17,Mateus da Silva Vital Assumpção,mateus-vital,Mateus Vital,93108,11,264,4,7,2.0,5.59,0.17,2.0,10,Corinthians,MEI,Provável,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.42,2021,0,356,0.0,1.0,270336,Fortaleza,0.0,1.2,1.2,0.0,0.0,1.0,0.0,0.0,50.0,24.489795918367346,29.970213772604765,5.714285714285714,12.863007254502856,0.0,0.0,0.36900369003690037,0.3476892493511882,15.054545454545455,4.86056587583289
18,Mateus da Silva Vital Assumpção,mateus-vital,Mateus Vital,93108,12,264,4,7,0.9,5.42,-0.17,1.9,11,Corinthians,MEI,Provável,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.59,2021,1,282,1.0,2.0,270351,Atlético-MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,29.556029291554367,14.285714285714285,12.981566173770474,0.0,0.0,0.16100178890876565,0.33213196098098635,15.054545454545455,4.86056587583289
19,Luan Guilherme de Jesus Vieira,luan0393,Luan,86759,1,264,4,7,-0.4,3.9,-2.1,-0.4,1,Corinthians,MEI,Provável,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,2021,1,373,0.0,1.0,270152,Atlético-GO,0.0,3.2,3.2,0.0,0.0,3.0,0.0,0.0,0.0,15.0,15.0,25.71428571428571,25.71428571428571,0.0,0.0,-0.06666666666666667,-0.06666666666666667,8.3225,0.5701374664780287
20,Luan Guilherme de Jesus Vieira,luan0393,Luan,86759,2,264,4,7,-0.7,2.37,-1.53,-0.55,2,Corinthians,MEI,Provável,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.9,2021,0,327,1.0,0.0,270162,América-MG,0.0,0.8,0.8,0.0,0.0,1.0,0.0,0.0,0.0,13.793103448275861,14.39655172413793,22.727272727272727,24.22077922077922,0.0,0.0,-0.17948717948717946,-0.12307692307692306,8.3225,0.5701374664780287
21,Luan Guilherme de Jesus Vieira,luan0393,Luan,86759,3,264,4,7,0.1,2.14,-0.23,-0.33,3,Corinthians,MEI,Provável,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.37,2021,0,275,1.0,1.0,270172,Palmeiras,0.0,0.8,0.8,0.0,0.0,1.0,0.0,0.0,0.0,24.242424242424242,17.67850923023337,0.0,16.147186147186147,0.0,0.0,0.04219409282700422,-0.06798658444228063,8.3225,0.5701374664780287
22,Luan Guilherme de Jesus Vieira,luan0393,Luan,86759,4,264,4,7,-0.2,1.86,-0.28,-0.3,4,Corinthians,MEI,Provável,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.14,2021,1,280,1.0,2.0,270183,Bragantino,0.0,0.8,0.8,0.0,0.0,1.0,0.0,0.0,0.0,12.76595744680851,16.450371284377155,5.714285714285714,13.53896103896104,0.0,0.0,-0.09345794392523364,-0.07435442431301889,8.3225,0.5701374664780287
23,Luan Guilherme de Jesus Vieira,luan0393,Luan,86759,5,264,4,6,0.0,1.86,0.0,-0.3,4,Corinthians,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2021,0,265,0.0,0.0,270197,Bahia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.160297027501723,18.51851851851852,14.534872534872534,0.0,0.0,0.0,-0.05948353945041511,8.3225,0.5701374664780287
24,Luan Guilherme de Jesus Vieira,luan0393,Luan,86759,6,264,4,6,0.0,1.86,0.0,-0.3,4,Corinthians,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2021,1,292,2.0,1.0,270202,Sport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.242424242424242,19.17398489665548,5.555555555555555,13.038319704986371,0.0,0.0,0.0,-0.04956961620867926,8.3225,0.5701374664780287
25,Luan Guilherme de Jesus Vieira,luan0393,Luan,86759,7,264,4,6,0.0,1.86,0.0,-0.3,4,Corinthians,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2021,0,266,1.0,1.0,270231,Fluminense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.684210526315788,19.81830284374981,0.0,11.175702604274033,0.0,0.0,0.0,-0.04248824246458222,8.3225,0.5701374664780287
26,Luan Guilherme de Jesus Vieira,luan0393,Luan,86759,8,264,4,6,0.0,1.86,0.0,-0.3,4,Corinthians,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2021,1,276,0.0,0.0,270253,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.432432432432435,21.395069042335138,25.806451612903224,13.00454623035268,0.0,0.0,0.0,-0.037177212156509445,8.3225,0.5701374664780287
27,Luan Guilherme de Jesus Vieira,luan0393,Luan,86759,9,264,4,6,1.3,1.88,0.02,0.02,5,Corinthians,MEI,Nulo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.86,2021,1,285,1.0,1.0,270272,Internacional,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,24.242424242424242,21.71144184234504,7.5,12.392929982535716,0.0,0.0,0.6989247311827957,0.04461189265896891,8.3225,0.5701374664780287
28,Luan Guilherme de Jesus Vieira,luan0393,Luan,86759,10,264,4,6,0.0,1.88,0.0,0.02,5,Corinthians,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,2021,0,315,1.0,0.0,270289,Chapecoense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,21.921250039062915,24.242424242424242,13.57787940852457,0.0,0.0,0.0,0.040150703393072015,8.3225,0.5701374664780287
29,Luan Guilherme de Jesus Vieira,luan0393,Luan,86759,11,264,4,6,0.1,1.65,-0.23,0.03,6,Corinthians,MEI,Nulo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.88,2021,0,356,0.0,1.0,270336,Fortaleza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.448979591836736,21.969225452951445,5.714285714285714,12.863007254502856,0.0,0.0,0.053191489361702135,0.04133622939022021,8.3225,0.5701374664780287
30,Luan Guilherme de Jesus Vieira,luan0393,Luan,86759,12,264,4,6,2.5,2.12,0.47,0.38,7,Corinthians,MEI,Nulo,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.65,2021,1,282,1.0,2.0,270351,Atlético-MG,0.0,1.2,1.2,0.0,0.0,1.0,0.0,0.0,100.0,34.375,23.003039998538824,14.285714285714285,12.981566173770474,0.0,0.0,1.5151515151515151,0.16415416987032813,8.3225,0.5701374664780287
31,Fagner Conserva Lemos,fagner,Fagner,42500,1,264,2,7,2.0,11.14,-2.86,2.0,1,Corinthians,LAT,Provável,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,14.0,2021,1,373,0.0,1.0,270152,Atlético-GO,0.0,0.8,0.8,0.0,0.0,1.0,0.0,0.0,75.0,42.5,42.5,25.71428571428571,25.71428571428571,0.0,0.0,0.14285714285714285,0.14285714285714285,4.865454545454546,11.080247328320477
32,Fagner Conserva Lemos,fagner,Fagner,42500,2,264,2,7,7.1,11.57,0.43,4.55,2,Corinthians,LAT,Provável,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.14,2021,0,327,1.0,0.0,270162,América-MG,0.0,1.2,1.2,0.0,0.0,1.0,0.0,0.0,66.66666666666666,58.620689655172406,50.560344827586206,27.27272727272727,26.49350649350649,0.0,0.0,0.637342908438061,0.39010002564760193,4.865454545454546,11.080247328320477
33,Fagner Conserva Lemos,fagner,Fagner,42500,3,264,2,7,1.1,10.57,-1.0,3.4,3,Corinthians,LAT,Provável,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.57,2021,0,275,1.0,1.0,270172,Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,45.45454545454545,48.85841170323929,0.0,17.66233766233766,0.0,0.0,0.09507346585998272,0.29175783905172886,4.865454545454546,11.080247328320477
34,Fagner Conserva Lemos,fagner,Fagner,42500,4,264,2,7,3.3,10.67,0.1,3.38,4,Corinthians,LAT,Provável,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.57,2021,1,280,1.0,2.0,270183,Bragantino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333334,44.680851063829785,47.814021543386914,5.714285714285714,14.675324675324674,0.0,0.0,0.31220435193945123,0.2968694672736595,4.865454545454546,11.080247328320477
35,Fagner Conserva Lemos,fagner,Fagner,42500,5,264,2,7,9.0,12.35,1.68,4.5,5,Corinthians,LAT,Provável,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.67,2021,0,265,0.0,0.0,270197,Bahia,0.0,1.2,1.2,0.0,0.0,1.0,0.0,0.0,100.0,65.625,51.37621723470953,22.22222222222222,16.184704184704184,0.0,0.0,0.8434864104967198,0.40619285591827153,4.865454545454546,11.080247328320477
36,Fagner Conserva Lemos,fagner,Fagner,42500,6,264,2,7,3.7,11.75,-0.6,4.37,6,Corinthians,LAT,Provável,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.35,2021,1,292,2.0,1.0,270202,Sport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,51.515151515151516,51.39937294811653,5.555555555555555,14.413179413179414,0.0,0.0,0.29959514170040485,0.38842657021529375,4.865454545454546,11.080247328320477
37,0,0,0,42500,7,264,2,7,1.7,11.26,-0.49,3.99,7,Corinthians,LAT,Provável,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,11.75,2021,0,266,1.0,1.0,270231,Fluminense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.473684210526315,49.69570312846078,0.0,12.354153782725211,0.0,0.0,0.14468085106382977,0.353605753193656,4.865454545454546,11.080247328320477
38,Fagner Conserva Lemos,fagner,Fagner,42500,8,264,2,7,6.4,11.97,0.71,4.29,8,Corinthians,LAT,Provável,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,11.260000000000002,2021,1,276,0.0,0.0,270253,São Paulo,0.0,1.2,1.2,0.0,0.0,1.0,0.0,0.0,50.0,51.35135135135135,49.9026591563221,29.03225806451613,14.438916817949076,0.0,0.0,0.5683836589698046,0.38045299141567457,4.865454545454546,11.080247328320477
39,Fagner Conserva Lemos,fagner,Fagner,42500,9,264,2,7,5.8,12.23,0.26,4.46,9,Corinthians,LAT,Provável,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.97,2021,1,285,1.0,1.0,270272,Internacional,0.0,1.2,1.2,0.0,0.0,1.0,0.0,0.0,83.33333333333334,63.63636363636363,51.42862632077116,7.5,13.667926060399179,0.0,0.0,0.48454469507101083,0.3920187362662675,4.865454545454546,11.080247328320477
40,Fagner Conserva Lemos,fagner,Fagner,42500,10,264,2,7,6.1,12.37,0.14,4.62,10,Corinthians,LAT,Provável,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,12.23,2021,0,315,1.0,0.0,270289,Chapecoense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,40.476190476190474,50.33338273631309,27.27272727272727,15.028406181631988,0.0,0.0,0.4987735077677842,0.4026942134164192,4.865454545454546,11.080247328320477
41,Fagner Conserva Lemos,fagner,Fagner,42500,11,264,2,7,1.5,11.61,-0.76,4.34,11,Corinthians,LAT,Provável,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12.37,2021,0,356,0.0,1.0,270336,Fortaleza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,26.53061224489796,48.16949450982081,5.714285714285714,14.181667957327782,0.0,0.0,0.12126111560226355,0.37710938634240504,4.865454545454546,11.080247328320477
42,Fagner Conserva Lemos,fagner,Fagner,42500,12,264,2,7,2.1,11.68,0.07,4.15,12,Corinthians,LAT,Provável,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.61,2021,1,282,1.0,2.0,270351,Atlético-MG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43.75,47.80120330066907,14.285714285714285,14.190338484693322,0.0,0.0,0.18087855297157623,0.3607568168948359,4.865454545454546,11.080247328320477
43,Fábio Santos Romeu,fabiosantos2,Fábio Santos,38229,1,264,2,6,0.0,11.0,0.0,0.0,0,Corinthians,LAT,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2021,1,373,0.0,1.0,270152,Atlético-GO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.71428571428571,25.71428571428571,0.0,0.0,0.0,0.0,5.6450000000000005,7.0950440272821345
44,Fábio Santos Romeu,fabiosantos2,Fábio Santos,38229,2,264,2,6,12.5,13.22,2.22,12.5,1,Corinthians,LAT,Nulo,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,2021,0,327,1.0,0.0,270162,América-MG,8.0,0.0,8.0,100.0,50.0,1.0,16.666666666666664,8.333333333333332,25.0,31.03448275862069,28.017241379310345,27.27272727272727,26.49350649350649,0.0,0.0,1.1363636363636365,0.5681818181818182,5.6450000000000005,7.0950440272821345
45,Fábio Santos Romeu,fabiosantos2,Fábio Santos,38229,3,264,2,7,0.7,11.66,-1.56,6.6,2,Corinthians,LAT,Provável,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.22,2021,0,275,1.0,1.0,270172,Palmeiras,0.0,2.0,2.0,0.0,33.333333333333336,2.0,0.0,5.5555555555555545,0.0,24.242424242424242,26.758969000348312,0.0,17.66233766233766,0.0,0.0,0.0529500756429652,0.3964379040022006,5.6450000000000005,7.0950440272821345
