,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,3.0066666666666664,3.9600000000000004
1,Abner Vinícius,104513,Athlético-PR,LAT,6.25,1.4333333333333336
2,Ademir,101314,América-MG,ATA,6.675000000000001,8.0
3,Aderlan,88423,Bragantino,LAT,0.4333333333333333,-1.5
4,Airton,106107,Ceará,ATA,2.1,0.0
5,Alan Empereur,88033,Cuiabá,ZAG,0.7,1.2000000000000002
6,Alan Ruschel,63110,América-MG,LAT,0.25,1.7
7,Alan Santos,70132,Chapecoense,MEI,0.5499999999999999,0.5333333333333333
8,Alerrandro,101715,Bragantino,ATA,-1.8,0.4
9,Alisson,81845,Grêmio,MEI,6.575,0.6
10,Allan,96652,Atlético-MG,MEI,1.35,2.1
11,Alê,86388,América-MG,MEI,4.466666666666667,-3.6
12,Anderson Jesus,90700,América-MG,ZAG,4.2,5.0
13,Anderson Leite,87691,Chapecoense,MEI,0.55,2.3
14,Andreas Pereira,89274,Flamengo,MEI,4.8,2.0749999999999993
15,André,68690,Sport,ATA,3.3,0.25
16,André,107498,Fluminense,MEI,2.7,4.4
17,André Luís,92146,Atlético-GO,ATA,0.7333333333333334,4.1
18,Anselmo Ramon,69214,Chapecoense,ATA,0.10000000000000005,4.466666666666666
19,António Oliveira,111578,Athlético-PR,TEC,5.26,2.54
20,Arboleda,91573,São Paulo,ZAG,7.95,5.1
21,Arias,99815,Fluminense,MEI,1.0999999999999999,3.2
22,Arnaldo,78497,Atlético-GO,LAT,5.199999999999999,3.75
23,Arrascaeta,87863,Flamengo,MEI,6.0,0.8999999999999999
24,Arthur Henrique,86629,Atlético-GO,LAT,4.7,0.0
25,Artur,95799,Bragantino,ATA,5.25,0.0
26,Auremir,77570,Cuiabá,MEI,2.3333333333333335,1.375
27,Baralhas,99440,Atlético-GO,MEI,3.5,9.600000000000001
28,Bento,105208,Athlético-PR,GOL,8.0,0.0
29,Benítez,93550,São Paulo,MEI,-1.4,1.9
30,Berrío ,85300,América-MG,ATA,0.65,0.0
31,Bissoli,100762,Athlético-PR,ATA,2.9000000000000004,3.4000000000000004
32,Bobadilla,84342,Fluminense,ATA,0.975,9.7
33,Borja,86120,Grêmio,ATA,2.4333333333333336,6.0
34,Borrero,106843,Atlético-MG,MEI,1.6,10.7
35,Boschilia,86841,Internacional,MEI,2.2,0.0
36,Brenno,100830,Grêmio,GOL,-2.0,5.0
37,Breno Lopes,93988,Palmeiras,ATA,-0.55,0.0
38,Bruninho,101716,Juventude,MEI,2.55,0.0
39,Bruno Alves,73620,São Paulo,ZAG,-0.1,1.4000000000000001
40,Bruno Cortez,72079,Grêmio,LAT,4.3,4.9
41,Bruno Henrique,90285,Flamengo,ATA,2.6,2.95
42,Bruno Melo,84339,Fortaleza,LAT,1.6,0.0
43,Bruno Méndez,103700,Internacional,ZAG,4.45,5.975
44,Bruno Pacheco,90061,Ceará,LAT,5.6000000000000005,1.0499999999999998
45,Bruno Silva,101422,Chapecoense,ATA,2.45,3.1999999999999997
46,Busanello,97537,Chapecoense,LAT,1.9,2.9333333333333336
47,Cabrera,108473,Cuiabá,MEI,3.6,0.04999999999999999
48,Caio Paulista,102318,Fluminense,ATA,3.1,2.4
49,Calegari,104276,Fluminense,LAT,3.6999999999999997,0.0
50,Calleri,89840,São Paulo,ATA,4.1,3.0
51,Camacho,68770,Santos,MEI,2.3000000000000003,0.10000000000000002
52,Camilo,104519,Cuiabá,MEI,1.25,1.25
53,Campaz,105102,Grêmio,MEI,2.1333333333333333,0.0
54,Cantillo,85315,Corinthians,MEI,4.3,2.4
55,Capixaba,94894,Juventude,ATA,2.8000000000000003,2.175
56,Carlos Eduardo,90917,Athlético-PR,ATA,-0.1,0.3333333333333333
57,Carlos Sánchez,81677,Santos,MEI,-0.3999999999999999,5.366666666666667
58,Cazares,81682,Fluminense,MEI,1.5,1.7
59,Chico,82407,Juventude,MEI,0.6,2.6
