,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,3.3550000000000004,3.8800000000000003
1,Abel Hernández,74159,Fluminense,ATA,-0.1,0.16666666666666666
2,Abner Vinícius,104513,Athlético-PR,LAT,1.6,-0.6
3,Ademir,101314,América-MG,ATA,6.75,1.45
4,Aderlan,88423,Bragantino,LAT,7.5,6.3999999999999995
5,Adson,111682,Corinthians,MEI,10.4,7.033333333333332
6,Airton,106107,Ceará,ATA,0.0,0.2
7,Alan Ruschel,63110,América-MG,LAT,4.1,-0.5333333333333333
8,Alan Santos,70132,Chapecoense,MEI,4.0,1.2
9,Alerrandro,101715,Bragantino,ATA,3.266666666666667,3.0666666666666664
10,Alisson,81845,Grêmio,MEI,5.825,1.6333333333333335
11,Allan,96652,Atlético-MG,MEI,0.95,1.3666666666666665
12,Alyson,102330,Juventude,LAT,-0.7,0.0
13,Alê,86388,América-MG,MEI,-0.1,5.1499999999999995
14,Anderson Conceição,71618,Cuiabá,ZAG,-5.2,3.45
15,Anderson Jesus,90700,América-MG,ZAG,1.6,0.0
16,Anderson Leite,87691,Chapecoense,MEI,5.033333333333333,3.9749999999999996
17,André,68690,Sport,ATA,3.6999999999999997,-0.2
18,André,107498,Fluminense,MEI,4.0,6.8
19,André Luís,92146,Atlético-GO,ATA,2.0333333333333337,2.15
20,Anselmo Ramon,69214,Chapecoense,ATA,2.8000000000000003,4.8999999999999995
21,António Oliveira,111578,Athlético-PR,TEC,2.7525000000000004,0.5033333333333333
22,Araos,102352,Corinthians,MEI,-0.1,0.7
23,Arboleda,91573,São Paulo,ZAG,3.9000000000000004,8.2
24,Arnaldo,78497,Atlético-GO,LAT,0.6666666666666666,6.25
25,Arrascaeta,87863,Flamengo,MEI,7.199999999999999,9.05
26,Arthur Gomes,96966,Atlético-GO,ATA,2.2,1.25
27,Arthur Henrique,86629,Atlético-GO,LAT,-0.4,0.5
28,Artur,95799,Bragantino,ATA,3.7,2.733333333333333
29,Auremir,77570,Cuiabá,MEI,2.033333333333333,2.266666666666667
30,Baralhas,99440,Atlético-GO,MEI,5.949999999999999,0.95
31,Bento,105208,Athlético-PR,GOL,-0.16666666666666666,1.0
32,Benítez,93550,São Paulo,MEI,1.0499999999999998,-0.19999999999999996
33,Bissoli,100762,Athlético-PR,ATA,-0.1,0.0
34,Bobadilla,84342,Fluminense,ATA,0.0,-0.1
35,Borja,86120,Grêmio,ATA,10.0,-0.5
36,Borrero,106843,Atlético-MG,MEI,0.6,5.866666666666667
37,Boschilia,86841,Internacional,MEI,0.8,2.533333333333333
38,Breno Lopes,93988,Palmeiras,ATA,4.65,5.5
39,Bruninho,101716,Juventude,MEI,0.9,0.0
40,Bruninho,113558,Bragantino,ATA,-0.2,0.0
41,Bruno Alves,73620,São Paulo,ZAG,-0.25,1.5499999999999998
42,Bruno Cortez,72079,Grêmio,LAT,3.966666666666667,1.4666666666666668
43,Bruno Henrique,90285,Flamengo,ATA,12.999999999999998,12.9
44,Bruno Marques,105111,Santos,ATA,-1.2,-1.1
45,Bruno Melo,84339,Fortaleza,LAT,5.9,-2.8
46,Bruno Méndez,103700,Internacional,ZAG,4.233333333333333,4.875
47,Bruno Nazário,81776,América-MG,MEI,-3.1,0.0
48,Bruno Pacheco,90061,Ceará,LAT,2.9250000000000003,4.066666666666667
49,Bruno Silva,101422,Chapecoense,ATA,5.3,1.7
50,Bruno Viana,92291,Flamengo,ZAG,6.9,0.85
51,Buiú,88544,Ceará,LAT,2.766666666666667,3.25
52,Busanello,97537,Chapecoense,LAT,2.466666666666667,4.550000000000001
53,Caio Vidal,107745,Internacional,ATA,-0.25,1.5999999999999999
