,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1375,Lucas Kal,95662,América-MG,ZAG,-0.1,0.0,Grêmio,visitante,8.3,8.3
1376,Cauan de Almeida,107870,América-MG,TEC,4.75,0.0,Grêmio,visitante,8.3,8.3
1377,Fabrício,105171,América-MG,ATA,1.9,0.0,Grêmio,visitante,8.3,8.3
1378,Kawê,109246,América-MG,ATA,2.9,0.0,Grêmio,visitante,8.3,8.3
1379,Zé Vitor,112708,América-MG,ZAG,0.75,0.0,Grêmio,visitante,8.3,8.3
1380,Juninho Valoura,71937,América-MG,MEI,5.833333333333333,6.133333333333333,Grêmio,visitante,8.3,7.216666666666667
1381,Lucca,61149,Fluminense,ATA,-0.7333333333333334,11.100000000000001,Palmeiras,visitante,1.5,6.300000000000001
1382,Juninho,82381,América-MG,MEI,1.8,4.0200000000000005,Grêmio,visitante,8.3,6.16
1383,Arboleda,91573,São Paulo,ZAG,3.9000000000000004,7.0,Flamengo,visitante,5.166666666666667,6.083333333333334
1384,Lima,96340,Ceará,MEI,5.579999999999999,7.880000000000001,Sport,visitante,4.0,5.94
1385,Vagner Mancini,39850,América-MG,TEC,3.25,3.435,Grêmio,visitante,8.3,5.867500000000001
1386,Felipe Azevedo,60825,América-MG,ATA,1.5142857142857142,3.1799999999999997,Grêmio,visitante,8.3,5.74
1387,Ribamar,94068,América-MG,ATA,2.766666666666667,3.1333333333333333,Grêmio,visitante,8.3,5.716666666666667
1388,Marlon ,86864,América-MG,LAT,1.6,3.1,Grêmio,visitante,8.3,5.7
1389,Rafael Luiz,107543,Bragantino,LAT,1.6,10.2,Fortaleza,visitante,1.0833333333333333,5.641666666666667
1390,Alerrandro,101715,Bragantino,ATA,2.3666666666666667,10.2,Fortaleza,visitante,1.0833333333333333,5.641666666666667
1391,Rodolfo José,90264,América-MG,ATA,2.0333333333333337,2.5000000000000004,Grêmio,visitante,8.3,5.4
1392,Geovane,105889,América-MG,MEI,-0.1,2.433333333333333,Grêmio,visitante,8.3,5.366666666666667
1393,Busanello,97537,Chapecoense,LAT,3.233333333333333,6.65,Juventude,visitante,3.75,5.2
1394,Marquinhos,113158,São Paulo,ATA,1.7999999999999998,0.0,Flamengo,visitante,5.166666666666667,5.166666666666667
1395,Orejuela,95352,São Paulo,LAT,0.7,0.0,Flamengo,visitante,5.166666666666667,5.166666666666667
1396,Bruno Rodrigues,92811,São Paulo,ATA,1.4,0.0,Flamengo,visitante,5.166666666666667,5.166666666666667
1397,Jori,97453,América-MG,GOL,4.5,2.0,Grêmio,visitante,8.3,5.15
1398,Gilberto,61188,Bahia,ATA,3.6571428571428575,9.179999999999998,Atlético-MG,visitante,0.9,5.039999999999999
1399,Ademir,101314,América-MG,ATA,2.75,1.7666666666666666,Grêmio,visitante,8.3,5.033333333333333
1400,Bruno Nazário,81776,América-MG,MEI,-0.54,1.7666666666666666,Grêmio,visitante,8.3,5.033333333333333
1401,Zé Ricardo,97317,América-MG,MEI,1.3250000000000002,1.6666666666666667,Grêmio,visitante,8.3,4.983333333333333
1402,Lisca,72588,América-MG,TEC,1.63,1.66,Grêmio,visitante,8.3,4.98
1403,Gabriel Dias,88368,Ceará,LAT,-1.2,5.9,Sport,visitante,4.0,4.95
1404,Eduardo Bauermann,86970,América-MG,ZAG,3.1666666666666665,1.4600000000000002,Grêmio,visitante,8.3,4.880000000000001
