,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1200,Gilberto,61188,Bahia,ATA,4.9,12.733333333333333,Chapecoense,visitante,4.333333333333333,8.533333333333333
1201,Aderlan,88423,Bragantino,LAT,3.1,11.0,São Paulo,visitante,4.0,7.5
1202,Rafael Luiz,107543,Bragantino,LAT,1.6,10.2,São Paulo,visitante,4.0,7.1
1203,Fernando Miguel,71571,Atlético-GO,GOL,5.25,6.0,Grêmio,visitante,8.166666666666666,7.083333333333333
1204,Vinícius Balieiro,110605,Santos,MEI,-0.3,0.0,América-MG,visitante,7.0,7.0
1205,Ivonei,105899,Santos,MEI,2.4,0.0,América-MG,visitante,7.0,7.0
1206,Marcos Leonardo,109497,Santos,ATA,0.7333333333333333,0.0,América-MG,visitante,7.0,7.0
1207,Lucas Venuto,100290,Santos,ATA,0.5,0.0,América-MG,visitante,7.0,7.0
1208,Kevin Malthus,110745,Santos,MEI,0.0,0.0,América-MG,visitante,7.0,7.0
1209,Marinho,68952,Santos,ATA,7.425,6.333333333333333,América-MG,visitante,7.0,6.666666666666666
1210,Nathan,87009,Atlético-MG,MEI,-0.06666666666666667,10.4,Cuiabá,visitante,2.75,6.575
1211,Deyverson,92708,Palmeiras,ATA,1.3,7.966666666666666,Sport,visitante,5.0,6.4833333333333325
1212,Igor Cariús,91639,Atlético-GO,LAT,4.75,4.7,Grêmio,visitante,8.166666666666666,6.433333333333334
1213,Matheus Peixoto,87098,Juventude,ATA,6.459999999999999,10.9,Ceará,visitante,1.75,6.325
1214,Marlon Freitas,93790,Atlético-GO,MEI,0.825,4.3,Grêmio,visitante,8.166666666666666,6.2333333333333325
1215,Baralhas,99440,Atlético-GO,MEI,0.26666666666666666,4.233333333333333,Grêmio,visitante,8.166666666666666,6.199999999999999
1216,Caio Paulista,102318,Fluminense,ATA,1.25,8.200000000000001,Flamengo,visitante,4.0,6.1000000000000005
1217,Natanael,86264,Atlético-GO,LAT,8.275,3.8666666666666667,Grêmio,visitante,8.166666666666666,6.016666666666667
1218,Luan Cândido,100848,Bragantino,LAT,5.35,7.9,São Paulo,visitante,4.0,5.95
1219,Eduardo Barroca,77774,Atlético-GO,TEC,3.6774999999999998,3.6633333333333336,Grêmio,visitante,8.166666666666666,5.915
1220,Daniel,96468,Internacional,GOL,0.3333333333333333,6.0,Corinthians,visitante,5.75,5.875
1221,Helinho,102598,Bragantino,ATA,4.233333333333333,7.574999999999999,São Paulo,visitante,4.0,5.7875
1222,Peglow,106821,Internacional,ATA,-0.7,0.0,Corinthians,visitante,5.75,5.75
1223,Marcelo Lomba,68872,Internacional,GOL,1.0,0.0,Corinthians,visitante,5.75,5.75
1224,Palacios,110568,Internacional,ATA,-1.7,0.0,Corinthians,visitante,5.75,5.75
1225,Zé Roberto,80076,Atlético-GO,ATA,-0.125,3.2000000000000006,Grêmio,visitante,8.166666666666666,5.683333333333334
1226,Rodrigo Dourado,78865,Internacional,MEI,2.7,5.55,Corinthians,visitante,5.75,5.65
1227,Raul,92496,Bragantino,MEI,2.733333333333333,7.266666666666667,São Paulo,visitante,4.0,5.633333333333333
1228,Renan,109963,Palmeiras,ZAG,-1.0666666666666667,6.233333333333333,Sport,visitante,5.0,5.616666666666667
1229,Willian Maranhão,87262,Atlético-GO,MEI,0.6000000000000001,2.95,Grêmio,visitante,8.166666666666666,5.558333333333334
1230,Chrigor,101398,Bragantino,ATA,0.4,7.0,São Paulo,visitante,4.0,5.5
1231,Marcos Guilherme ,83266,Santos,ATA,2.42,3.8666666666666667,América-MG,visitante,7.0,5.433333333333334
1232,Maurício Barbieri,82792,Bragantino,TEC,4.5875,6.734999999999999,São Paulo,visitante,4.0,5.3675
1233,Éder ,91203,Atlético-GO,ZAG,4.933333333333334,2.5,Grêmio,visitante,8.166666666666666,5.333333333333333
1234,Praxedes,107744,Internacional,MEI,0.7,4.9,Corinthians,visitante,5.75,5.325
1235,Luiz Felipe,79035,Santos,ZAG,4.659999999999999,3.5,América-MG,visitante,7.0,5.25
1236,Danilo,107231,Palmeiras,MEI,-1.1,5.5,Sport,visitante,5.0,5.25
1237,Patrick,83433,Internacional,MEI,2.475,4.7250000000000005,Corinthians,visitante,5.75,5.237500000000001
1238,Hulk,39148,Atlético-MG,ATA,8.7,7.725,Cuiabá,visitante,2.75,5.2375
1239,Edenílson,63289,Internacional,MEI,8.05,4.725,Corinthians,visitante,5.75,5.2375
