,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,82876,Sport,MEI,1.6,1.35
1,Abel Ferreira,110506,Palmeiras,TEC,6.093333333333334,4.925000000000001
2,Abel Hernández,74159,Fluminense,ATA,-1.0,-0.6
3,Abner Vinícius,104513,Athlético-PR,LAT,-2.9000000000000004,1.6
4,Aderlan,88423,Bragantino,LAT,4.166666666666667,1.0
5,Alan Ruschel,63110,América-MG,LAT,3.5199999999999996,1.0
6,Alan Santos,70132,Chapecoense,MEI,1.75,0.0
7,Alerrandro,101715,Bragantino,ATA,3.6,10.2
8,Alisson,81845,Grêmio,MEI,-0.5,0.8999999999999999
9,Allan,96652,Atlético-MG,MEI,1.3,1.7000000000000002
10,Anderson Conceição,71618,Cuiabá,ZAG,1.0,0.9
11,Anderson Jesus,90700,América-MG,ZAG,2.5,1.65
12,Anderson Leite,87691,Chapecoense,MEI,3.266666666666666,6.7
13,André,68690,Sport,ATA,5.05,-0.5999999999999999
14,André,107498,Fluminense,MEI,0.6499999999999999,3.85
15,André Luís,92146,Atlético-GO,ATA,2.025,3.5
16,Anselmo Ramon,69214,Chapecoense,ATA,1.725,2.466666666666667
17,António Oliveira,111578,Athlético-PR,TEC,4.010000000000001,2.61
18,Araos,102352,Corinthians,MEI,1.0,-0.050000000000000044
19,Arboleda,91573,São Paulo,ZAG,3.9000000000000004,7.0
20,Arnaldo,78497,Atlético-GO,LAT,-1.6,2.4000000000000004
21,Arrascaeta,87863,Flamengo,MEI,7.0,9.149999999999999
22,Arthur Gomes,96966,Atlético-GO,ATA,5.7749999999999995,2.5
23,Artur,95799,Bragantino,ATA,4.8,4.433333333333333
24,Auremir,77570,Cuiabá,MEI,1.2,1.8666666666666665
25,Baralhas,99440,Atlético-GO,MEI,0.8333333333333334,2.4
26,Bento,105208,Athlético-PR,GOL,0.5,3.0
27,Benítez,93550,São Paulo,MEI,4.55,-0.35
28,Bobadilla,84342,Fluminense,ATA,0.1,0.0
29,Boschilia,86841,Internacional,MEI,-0.35,1.95
30,Brenno,100830,Grêmio,GOL,3.0,2.0
31,Breno Lopes,93988,Palmeiras,ATA,6.5,6.4
32,Bruno Alves,73620,São Paulo,ZAG,2.733333333333333,5.166666666666667
33,Bruno Cortez,72079,Grêmio,LAT,5.0,4.8
34,Bruno Henrique,90285,Flamengo,ATA,13.65,1.5999999999999999
35,Bruno Melo,84339,Fortaleza,LAT,3.35,0.0
36,Bruno Méndez,103700,Internacional,ZAG,4.65,2.7
37,Bruno Nazário,81776,América-MG,MEI,-0.9,0.3
38,Bruno Pacheco,90061,Ceará,LAT,0.7333333333333333,3.4
39,Bruno Silva,101422,Chapecoense,ATA,-3.3,0.0
40,Buiú,88544,Ceará,LAT,2.766666666666667,6.033333333333334
41,Busanello,97537,Chapecoense,LAT,2.8,5.0
42,Caio Paulista,102318,Fluminense,ATA,-0.1,1.6
43,Caio Vidal,107745,Internacional,ATA,-0.43333333333333335,2.4
44,Calebe,109461,Atlético-MG,MEI,0.0,0.65
45,Calegari,104276,Fluminense,LAT,3.1666666666666665,1.6500000000000001
46,Camacho,68770,Santos,MEI,4.4,1.425
47,Camilo,104519,Cuiabá,MEI,1.7,0.10000000000000002
48,Cantillo,85315,Corinthians,MEI,4.6,-0.6333333333333333
49,Capixaba,94894,Juventude,ATA,0.3,0.26666666666666666
50,Carlinhos,63194,Fortaleza,LAT,5.0,0.0
51,Carlos Alberto,106704,América-MG,ATA,1.725,0.7
52,Carlos Eduardo,90917,Athlético-PR,ATA,0.23333333333333336,0.6333333333333333
53,Carlos Sánchez,81677,Santos,MEI,1.8499999999999999,1.725
54,Cazares,81682,Fluminense,MEI,4.825,0.0
55,Charles,96342,Ceará,MEI,0.55,0.0
56,Chico,82407,Juventude,MEI,-0.7666666666666667,0.7000000000000001
57,Chrigor,101398,Bragantino,ATA,0.4,0.0
58,Christian,104502,Athlético-PR,MEI,1.7333333333333332,1.2000000000000002
59,Claudinho,92630,Bragantino,MEI,2.8,5.95
60,Clayson,83817,Cuiabá,ATA,4.45,1.675
61,Cleberson,80281,Juventude,ZAG,5.0,0.7
62,Cleiton,93882,Bragantino,GOL,3.0,4.833333333333333
63,Cléber,104125,Ceará,ATA,4.1,-3.5
64,Conti,100943,Bahia,ZAG,-0.25,0.0
65,Cristiano,102145,Ceará,ATA,-2.5,0.0
66,Cuca,42411,Atlético-MG,TEC,5.275,3.8
67,Cuello,98909,Bragantino,ATA,3.2,0.6
68,Cássio,42234,Corinthians,GOL,3.75,5.333333333333333
69,Dado Cavalcanti,73975,Bahia,TEC,2.885,3.75
70,Daniel,93791,Bahia,MEI,-1.2,5.449999999999999
71,Daniel,96468,Internacional,GOL,3.6666666666666665,6.0
72,Daniel Alves,38939,São Paulo,LAT,-0.75,3.5666666666666664
73,Daniel Guedes ,88225,Fortaleza,LAT,9.2,0.0
74,Danilo,107231,Palmeiras,MEI,-0.13333333333333336,6.099999999999999
75,Danilo Barbosa,86777,Palmeiras,MEI,5.0,3.1333333333333333
76,Danilo Barcelos,84382,Fluminense,LAT,-2.0,5.35
77,Danilo Gomes,106826,Cuiabá,ATA,1.6666666666666667,3.3000000000000003
78,Darlan,104593,Grêmio,MEI,0.9,-0.8
79,David,90309,Fortaleza,ATA,11.533333333333333,2.8249999999999993
80,Derlan,98945,Chapecoense,ZAG,2.3333333333333335,0.8666666666666666
81,Deyverson,92708,Palmeiras,ATA,1.6666666666666667,5.55
82,Didi,78237,Juventude,ZAG,5.0,0.4
83,Diego,38909,Flamengo,MEI,-0.1,1.2666666666666668
84,Diego,101728,São Paulo,ZAG,2.9666666666666663,5.466666666666666
85,Diego Aguirre,73766,Internacional,TEC,3.203333333333333,3.755
86,Diego Alves,38509,Flamengo,GOL,2.6666666666666665,4.5
87,Diego Ferreira,91783,América-MG,LAT,0.3,0.0
88,Diego Souza,68911,Grêmio,ATA,2.65,0.06666666666666672
89,Diogo Barbosa,70916,Grêmio,LAT,3.4000000000000004,0.04999999999999999
90,Douglas Costa,62020,Grêmio,ATA,-0.8,3.45
91,Dudu,68920,Palmeiras,ATA,0.0,0.2
92,Dudu,97133,Atlético-GO,LAT,2.5,2.333333333333334
93,Edenílson,63289,Internacional,MEI,5.7,2.3
94,Eder,91521,São Paulo,ATA,2.85,1.3333333333333333
95,Edimar,62024,Bragantino,LAT,2.25,1.2999999999999998
96,Edson,105901,Bahia,MEI,0.5,0.0
97,Eduardo,50645,América-MG,LAT,1.2400000000000002,2.7
98,Eduardo Barroca,77774,Atlético-GO,TEC,2.0949999999999998,3.4933333333333336
99,Eduardo Bauermann,86970,América-MG,ZAG,4.1000000000000005,2.65
100,Eduardo Sasha,70360,Atlético-MG,ATA,-0.1,1.5666666666666664
101,Egídio,42145,Fluminense,LAT,3.2,4.3
102,Elton,38588,Cuiabá,ATA,3.6333333333333333,4.85
103,Elton,71719,Juventude,MEI,-0.26666666666666666,-0.09999999999999998
104,Eric Ramires,103295,Bragantino,MEI,0.15,0.26666666666666666
105,Erick,98022,Athlético-PR,LAT,0.2,-2.5
106,Everaldo ,91151,Sport,ATA,2.3,2.8666666666666667
107,Everson,72294,Atlético-MG,GOL,3.5,4.7
108,Everton Ribeiro,51772,Flamengo,MEI,3.0,5.7
109,Ezequiel ,80318,Chapecoense,LAT,-0.25,0.0
110,Fabinho,101729,Chapecoense,ATA,1.9666666666666666,3.5
111,Fabrício,105171,América-MG,ATA,1.9,0.0
112,Fabrício Bruno,90768,Bragantino,ZAG,2.575,3.2999999999999994
113,Fagner,42500,Corinthians,LAT,4.500000000000001,3.8
114,Felipe,91733,Fortaleza,MEI,1.5333333333333332,0.9333333333333332
115,Felipe Alves,72372,Fortaleza,GOL,4.333333333333333,7.333333333333333
116,Felipe Augusto,111408,Corinthians,ATA,0.0,-0.5
117,Felipe Azevedo,60825,América-MG,ATA,1.8199999999999998,5.7
118,Felipe Baxola,71113,Chapecoense,MEI,0.525,0.7999999999999999
119,Felipe Felício,107898,Atlético-MG,ATA,0.0,0.9
120,Felipe Jonatan,101708,Santos,LAT,7.85,0.49999999999999983
121,Felipe Marques,101054,Cuiabá,ATA,0.033333333333333326,6.35
122,Felipe Melo,38545,Palmeiras,MEI,1.5,0.7249999999999999
123,Felipe Santana,42140,Chapecoense,ZAG,1.225,1.5666666666666667
124,Fernandinho,91130,Chapecoense,ATA,1.95,1.7333333333333332
125,Fernando Diniz,72391,Santos,TEC,5.904999999999999,1.9175
126,Fernando Henrique,107800,Grêmio,MEI,7.5,1.7
127,Fernando Miguel,71571,Atlético-GO,GOL,2.5,4.0
128,Fernando Pacheco,98740,Juventude,ATA,1.2333333333333332,0.3
129,Fernando Sobral,84428,Ceará,MEI,1.95,4.066666666666667
130,Ferreira,101290,Grêmio,ATA,4.775,4.4
131,Filipe Luís,38750,Flamengo,LAT,1.9666666666666668,4.875
132,Foguinho,108329,Chapecoense,MEI,1.8499999999999999,-0.3
133,Fred,38162,Fluminense,ATA,4.95,-0.5
134,Fábio Santos,38229,Corinthians,LAT,1.175,5.2
135,Gabriel,78605,Corinthians,MEI,4.733333333333333,3.0
136,Gabriel Chapecó,112616,Grêmio,GOL,9.666666666666666,4.5
137,Gabriel Dias,88368,Ceará,LAT,-2.05,0.0
138,Gabriel Lacerda,108176,Ceará,ZAG,6.1,3.8333333333333335
139,Gabriel Menino,103767,Palmeiras,MEI,5.45,1.8666666666666665
140,Gabriel Pirani,110607,Santos,MEI,0.04999999999999999,1.1500000000000001
141,Gabriel Sara,100763,São Paulo,MEI,5.933333333333334,0.0
142,Gabriel Teixeira,110760,Fluminense,MEI,2.725,1.5499999999999998
143,Galeano,108713,São Paulo,ATA,1.95,0.0
144,Ganso,62977,Fluminense,MEI,2.1,1.25
145,Geovane,105889,América-MG,MEI,-0.1,-0.4
146,Geuvânio,73896,Chapecoense,ATA,2.0,2.733333333333334
147,Gil,68923,Corinthians,ZAG,4.375,2.533333333333333
148,Gilberto,61188,Bahia,ATA,4.7,2.2
149,Gomes,107109,Flamengo,MEI,-0.7000000000000001,2.925
150,Guedes,107013,Chapecoense,MEI,-1.9,-1.0
151,Guilherme Arana,87228,Atlético-MG,LAT,0.6,1.5666666666666664
152,Guilherme Castilho,101798,Juventude,MEI,2.8000000000000003,-4.55
153,Guilherme Pato,107754,Cuiabá,ATA,0.7,-0.2
154,Gustavo,108201,América-MG,MEI,1.6,0.0
155,Gustavo Gómez,71684,Palmeiras,ZAG,6.8,5.9
156,Gustavo Henrique,78248,Flamengo,ZAG,4.3,3.25
157,Gustavo Mosquito,97450,Corinthians,ATA,4.800000000000001,3.0666666666666664
158,Gustavo Oliveira,110633,Sport,MEI,-0.4,3.9000000000000004
159,Gustavo Scarpa,87999,Palmeiras,MEI,8.566666666666668,4.9
160,Guto Ferreira,37245,Ceará,TEC,3.99,4.293333333333333
161,Hayner,91856,Sport,LAT,-1.6,3.55
162,Heitor,104649,Internacional,LAT,7.35,3.25
163,Helinho,102598,Bragantino,ATA,3.45,2.75
164,Hernán Crespo,103912,São Paulo,TEC,3.6275,4.3500000000000005
165,Hugo Moura,101594,Flamengo,MEI,-0.1,0.2666666666666668
166,Hulk,39148,Atlético-MG,ATA,8.4,6.720000000000001
167,Hyoran,85931,Atlético-MG,MEI,-0.1,1.4
168,Ignácio,103523,Chapecoense,ZAG,4.866666666666666,5.933333333333333
169,Igor Cariús,91639,Atlético-GO,LAT,4.666666666666667,3.366666666666667
170,Igor Gomes,100084,São Paulo,MEI,0.6,2.9
