,atleta_id,apelido,ranking
0,89898,Róger Guedes,1
1,39148,Hulk,2
2,100652,Yuri Alberto,3
3,83433,Patrick,4
4,96725,Saravia,5
5,103700,Bruno Méndez,6
6,90285,Bruno Henrique,7
7,38398,Renato Augusto,8
8,102878,Terans,9
9,95794,Nathan Silva,10
10,89274,Andreas Pereira,11
11,79113,Víctor Cuesta,12
12,94509,Raphael Veiga,13
13,72294,Everson,14
14,94583,Pedro,15
15,94916,Nacho Fernández,16
16,51548,Giuliano,17
17,73766,Diego Aguirre,18
18,101319,Guga,19
19,84863,Alberto Valentim,20
