,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,82876,Sport,MEI,1.6,3.7
1,Abel Ferreira,110506,Palmeiras,TEC,4.15,4.512
2,Abel Hernández,74159,Fluminense,ATA,-1.4333333333333336,2.3000000000000003
3,Abner Vinícius,104513,Athlético-PR,LAT,1.5750000000000006,3.233333333333333
4,Ademir,101314,América-MG,ATA,2.75,1.7666666666666666
5,Aderlan,88423,Bragantino,LAT,3.1,8.5
6,Adson,111682,Corinthians,MEI,0.4,0.09999999999999999
7,Alan Ruschel,63110,América-MG,LAT,2.5250000000000004,0.7000000000000001
8,Alan Santos,70132,Chapecoense,MEI,3.1,0.0
9,Alerrandro,101715,Bragantino,ATA,-0.1,10.7
10,Alison,73974,Santos,MEI,1.45,0.2333333333333333
11,Alisson,81845,Grêmio,MEI,-1.2,0.0
12,Allan,96652,Atlético-MG,MEI,0.7666666666666666,2.32
13,Alyson,102330,Juventude,LAT,0.1,2.9
14,Alê,86388,América-MG,MEI,3.8,1.1500000000000001
15,Anderson Conceição,71618,Cuiabá,ZAG,0.0,0.9
16,Anderson Jesus,90700,América-MG,ZAG,3.5400000000000005,0.75
17,Anderson Leite,87691,Chapecoense,MEI,2.05,2.55
18,André,68690,Sport,ATA,-0.6999999999999998,1.56
19,André,107498,Fluminense,MEI,-2.5,3.6999999999999997
20,André Luís,92146,Atlético-GO,ATA,1.0250000000000001,2.6999999999999997
21,Anselmo Ramon,69214,Chapecoense,ATA,1.475,1.2600000000000002
22,António Oliveira,111578,Athlético-PR,TEC,4.1225,4.9975
23,Araos,102352,Corinthians,MEI,-0.16666666666666666,0.37499999999999994
24,Arrascaeta,87863,Flamengo,MEI,4.9,0.0
25,Arthur Gomes,96966,Atlético-GO,ATA,2.266666666666667,2.0666666666666664
26,Artur,95799,Bragantino,ATA,10.000000000000002,5.46
27,Baralhas,99440,Atlético-GO,MEI,0.26666666666666666,4.324999999999999
28,Benítez,93550,São Paulo,MEI,8.05,-0.5333333333333333
29,Bobadilla,84342,Fluminense,ATA,0.1,1.95
30,Boschilia,86841,Internacional,MEI,-0.4,1.75
31,Brenno,100830,Grêmio,GOL,2.5,0.0
32,Breno Lopes,93988,Palmeiras,ATA,4.1499999999999995,4.575
33,Bruninho,101716,Juventude,MEI,0.0,0.8333333333333334
34,Bruno Alves,73620,São Paulo,ZAG,5.175,0.78
35,Bruno Cortez,72079,Grêmio,LAT,-1.0,1.7999999999999998
36,Bruno Henrique,90285,Flamengo,ATA,9.5,0.25
37,Bruno Melo,84339,Fortaleza,LAT,2.45,-0.6
38,Bruno Nazário,81776,América-MG,MEI,0.09999999999999998,1.7666666666666666
39,Bruno Pacheco,90061,Ceará,LAT,-0.8666666666666666,1.8000000000000003
40,Bruno Rodrigues,92811,São Paulo,ATA,1.4,0.0
41,Bruno Silva,101422,Chapecoense,ATA,-1.8666666666666665,-0.6
42,Buiú,88544,Ceará,LAT,0.6666666666666669,3.25
43,Busanello,97537,Chapecoense,LAT,3.45,8.3
44,Caio Paulista,102318,Fluminense,ATA,1.25,6.550000000000001
45,Caio Vidal,107745,Internacional,ATA,1.225,1.0
46,Calebe,109461,Atlético-MG,MEI,0.25,-0.1
47,Calegari,104276,Fluminense,LAT,5.866666666666667,1.5999999999999996
48,Camacho,68770,Santos,MEI,1.9000000000000001,1.4500000000000002
49,Camilo,104519,Cuiabá,MEI,2.233333333333333,0.10000000000000002
50,Cantillo,85315,Corinthians,MEI,2.2800000000000002,1.9500000000000002
51,Capixaba,94894,Juventude,ATA,3.1333333333333333,1.825
