,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,89840,São Paulo,ATA,-4.9,0.19999999999999998
1,0,97520,São Paulo,MEI,-3.2,2.6
2,0,98976,São Paulo,MEI,1.7,0.15
3,Abel Ferreira,110506,Palmeiras,TEC,5.72,3.5575
4,Abel Hernández,74159,Fluminense,ATA,3.9,0.30000000000000004
5,Abner Vinícius,104513,Athlético-PR,LAT,2.6,7.5
6,Ademir,101314,América-MG,ATA,11.0,6.75
7,Aderlan,88423,Bragantino,LAT,6.75,2.3000000000000003
8,Adson,111682,Corinthians,MEI,-0.6,0.0
9,Alan Empereur,88033,Cuiabá,ZAG,5.55,1.9333333333333333
10,Alan Ruschel,63110,América-MG,LAT,-0.2,-0.1
11,Alan Santos,70132,Chapecoense,MEI,-1.45,-0.2
12,Alberto Valentim,84863,Athlético-PR,TEC,2.33,3.3433333333333337
13,Alerrandro,101715,Bragantino,ATA,0.35,1.7666666666666666
14,Alisson,81845,Grêmio,MEI,-1.1500000000000001,1.45
15,Allan,96652,Atlético-MG,MEI,1.5,0.30000000000000004
16,Alê,86388,América-MG,MEI,5.066666666666666,5.7250000000000005
17,Anderson Conceição,71618,Cuiabá,ZAG,2.5,4.9
18,Anderson Jesus,90700,América-MG,ZAG,1.5666666666666667,0.0
19,Anderson Leite,87691,Chapecoense,MEI,2.9333333333333336,2.6666666666666665
20,Andreas Pereira,89274,Flamengo,MEI,5.0,4.666666666666667
21,André,107498,Fluminense,MEI,2.6333333333333333,2.75
22,André Luís,92146,Atlético-GO,ATA,1.9666666666666668,1.0
23,Anselmo Ramon,69214,Chapecoense,ATA,1.0,-3.0
24,Arboleda,91573,São Paulo,ZAG,7.7,3.8333333333333335
25,Arias,99815,Fluminense,MEI,2.425,1.4
26,Arnaldo,78497,Atlético-GO,LAT,2.6999999999999997,0.7333333333333334
27,Arthur Henrique,86629,Atlético-GO,LAT,9.0,0.0
28,Artur,95799,Bragantino,ATA,7.333333333333333,-0.5
29,Auremir,77570,Cuiabá,MEI,-2.0,3.2
30,Baralhas,99440,Atlético-GO,MEI,0.8,5.6
31,Bento,105208,Athlético-PR,GOL,0.0,1.0
32,Benítez,93550,São Paulo,MEI,0.8,3.025
33,Betinho,82876,Sport,MEI,0.0,0.0
34,Bissoli,100762,Athlético-PR,ATA,1.25,-0.7000000000000001
35,Bobadilla,84342,Fluminense,ATA,-0.1,1.2
36,Borrero,106843,Atlético-MG,MEI,0.0,2.0
37,Boschilia,86841,Internacional,MEI,1.2,1.0499999999999998
38,Brenno,100830,Grêmio,GOL,2.5,0.5
39,Breno Lopes,93988,Palmeiras,ATA,3.85,2.333333333333333
40,Bruno Alves,73620,São Paulo,ZAG,2.1,1.8
41,Bruno Cortez,72079,Grêmio,LAT,5.6,-2.6666666666666665
42,Bruno Henrique,90285,Flamengo,ATA,5.966666666666666,10.549999999999999
43,Bruno Melo,84339,Fortaleza,LAT,2.8499999999999996,-0.39999999999999997
44,Bruno Méndez,103700,Internacional,ZAG,3.15,0.20000000000000004
45,Bruno Pacheco,90061,Ceará,LAT,5.733333333333333,4.35
46,Bruno Silva,101422,Chapecoense,ATA,3.266666666666667,0.4
47,Bruno Viana,92291,Flamengo,ZAG,5.75,1.7500000000000002
48,Busanello,97537,Chapecoense,LAT,1.5333333333333332,0.9999999999999999
49,Caio Paulista,102318,Fluminense,ATA,2.225,0.5499999999999999
50,Camacho,68770,Santos,MEI,0.8500000000000001,1.5
51,Camilo,104519,Cuiabá,MEI,0.9,1.25
52,Campaz,105102,Grêmio,MEI,4.05,0.475
53,Cantillo,85315,Corinthians,MEI,6.3,0.0
54,Capixaba,94894,Juventude,ATA,-0.07499999999999998,2.2
55,Carlos Eduardo,90917,Athlético-PR,ATA,-3.1,2.1
56,Carlos Sánchez,81677,Santos,MEI,3.1333333333333333,0.3333333333333333
57,Cazares,81682,Fluminense,MEI,1.666666666666667,-0.7
58,Chico,82407,Juventude,MEI,-0.4000000000000001,-0.6
59,Chico,99253,Sport,ZAG,5.4,1.4
60,Christian,104502,Athlético-PR,MEI,0.10000000000000009,0.9333333333333332
61,Churín,98289,Grêmio,ATA,-0.3,-0.6
62,Clayson,83817,Cuiabá,ATA,3.4000000000000004,1.8666666666666665
