,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1525,Wagner,37674,Juventude,MEI,0.5,13.3,Corinthians,visitante,3.75,8.525
1526,Rafael Luiz,107543,Bragantino,LAT,1.15,10.2,Internacional,visitante,2.375,6.2875
1527,Lucca,61149,Fluminense,ATA,2.2399999999999998,6.233333333333334,Chapecoense,visitante,6.0625,6.147916666666667
1528,Arias,99815,Fluminense,MEI,0.1,0.0,Chapecoense,visitante,6.0625,6.0625
1529,Marcão,73476,Fluminense,TEC,4.26,0.0,Chapecoense,visitante,6.0625,6.0625
1530,João Neto,111834,Fluminense,ATA,0.4,0.0,Chapecoense,visitante,6.0625,6.0625
1531,Nino,91708,Fluminense,ZAG,2.42,5.933333333333334,Chapecoense,visitante,6.0625,5.997916666666667
1532,Fernando Miguel,71571,Atlético-GO,GOL,4.3125,6.3125,Flamengo,visitante,5.333333333333333,5.822916666666666
1533,Caio Paulista,102318,Fluminense,ATA,0.7999999999999999,5.58,Chapecoense,visitante,6.0625,5.82125
1534,Danilo Barcelos,84382,Fluminense,LAT,1.35,5.35,Chapecoense,visitante,6.0625,5.70625
1535,Carlinhos,63194,Fortaleza,LAT,4.8,6.1,Bahia,visitante,5.0,5.55
1536,Arnaldo,78497,Atlético-GO,LAT,2.8,5.471428571428572,Flamengo,visitante,5.333333333333333,5.402380952380953
1537,Rickson,100002,Atlético-GO,MEI,-0.6,0.0,Flamengo,visitante,5.333333333333333,5.333333333333333
1538,Maurício Kozlinski,72595,Atlético-GO,GOL,3.0,0.0,Flamengo,visitante,5.333333333333333,5.333333333333333
1539,Montenegro,71695,Atlético-GO,ATA,0.8500000000000001,0.0,Flamengo,visitante,5.333333333333333,5.333333333333333
1540,André,107498,Fluminense,MEI,1.55,4.475,Chapecoense,visitante,6.0625,5.26875
1541,Éderson,103099,Fortaleza,MEI,6.9624999999999995,5.477777777777778,Bahia,visitante,5.0,5.238888888888889
1542,Fabrício,105171,América-MG,ATA,4.3,5.133333333333334,São Paulo,visitante,5.0625,5.097916666666666
1543,Natanael,86264,Atlético-GO,LAT,5.457142857142857,4.857142857142857,Flamengo,visitante,5.333333333333333,5.095238095238095
1544,Aderlan,88423,Bragantino,LAT,4.085714285714285,7.8,Internacional,visitante,2.375,5.0875
1545,Kawê,109246,América-MG,ATA,2.9,0.0,São Paulo,visitante,5.0625,5.0625
1546,Cauan de Almeida,107870,América-MG,TEC,4.75,0.0,São Paulo,visitante,5.0625,5.0625
1547,Lucas Kal,95662,América-MG,ZAG,9.649999999999999,0.0,São Paulo,visitante,5.0625,5.0625
1548,Berrío ,85300,América-MG,ATA,0.4,0.0,São Paulo,visitante,5.0625,5.0625
1549,Isaque,101483,América-MG,ATA,-0.6,0.0,São Paulo,visitante,5.0625,5.0625
1550,Igor Cariús,91639,Atlético-GO,LAT,4.866666666666666,4.76,Flamengo,visitante,5.333333333333333,5.046666666666667
1551,João Paulo,86770,Atlético-GO,MEI,3.8833333333333333,4.75,Flamengo,visitante,5.333333333333333,5.041666666666666
1552,Edinho,80193,Fortaleza,ATA,-0.1,0.0,Bahia,visitante,5.0,5.0
1553,Lucas Lima,80583,Fortaleza,MEI,-1.4,0.0,Bahia,visitante,5.0,5.0
1554,Jackson,70934,Fortaleza,ZAG,3.0666666666666664,0.0,Bahia,visitante,5.0,5.0
1555,Quintero,96382,Fortaleza,ZAG,-1.3499999999999999,0.0,Bahia,visitante,5.0,5.0
1556,Yago Felipe,87747,Fluminense,MEI,2.175,3.7874999999999996,Chapecoense,visitante,6.0625,4.925
1557,Marcelo Benevenuto,95638,Fortaleza,ZAG,3.2,4.811111111111111,Bahia,visitante,5.0,4.905555555555555
1558,Zé Roberto,80076,Atlético-GO,ATA,-0.36666666666666653,4.375000000000001,Flamengo,visitante,5.333333333333333,4.854166666666667
1559,Felipe Azevedo,60825,América-MG,ATA,1.8800000000000001,4.5625,São Paulo,visitante,5.0625,4.8125
1560,Eduardo Barroca,77774,Atlético-GO,TEC,2.803333333333333,4.2475000000000005,Flamengo,visitante,5.333333333333333,4.790416666666667
1561,Renan,109963,Palmeiras,ZAG,1.0833333333333333,6.966666666666666,Ceará,visitante,2.5555555555555554,4.761111111111111
1562,Felipe Alves,72372,Fortaleza,GOL,3.5833333333333335,4.416666666666667,Bahia,visitante,5.0,4.708333333333334
1563,Raul,92496,Bragantino,MEI,2.8000000000000003,6.840000000000001,Internacional,visitante,2.375,4.6075
1564,Lucas Crispim,88597,Fortaleza,MEI,4.471428571428571,4.2125,Bahia,visitante,5.0,4.60625
1565,Samuel Xavier,73384,Fluminense,LAT,3.9250000000000003,3.114285714285714,Chapecoense,visitante,6.0625,4.588392857142857
1566,Marcos Felipe ,85004,Fluminense,GOL,5.857142857142857,3.0625,Chapecoense,visitante,6.0625,4.5625
1567,Matheus Peixoto,87098,Juventude,ATA,7.7142857142857135,5.319999999999999,Corinthians,visitante,3.75,4.535
1568,Robson,84817,Fortaleza,ATA,4.9222222222222225,3.988888888888889,Bahia,visitante,5.0,4.4944444444444445
1569,Chrigor,101398,América-MG,ATA,1.3499999999999999,3.875,São Paulo,visitante,5.0625,4.46875
1570,Luan Cândido,100848,Bragantino,LAT,3.9,6.550000000000001,Internacional,visitante,2.375,4.4625
1571,Roger Machado ,79437,Fluminense,TEC,3.4083333333333337,2.8122222222222217,Chapecoense,visitante,6.0625,4.437361111111111
1572,Juninho Valoura,71937,América-MG,MEI,4.5625,3.6799999999999997,São Paulo,visitante,5.0625,4.37125
1573,Marinho,68952,Santos,ATA,6.0,6.0,Cuiabá,visitante,2.7142857142857144,4.357142857142858
1574,Yago Pikachu,80196,Fortaleza,MEI,6.688888888888888,3.6625000000000005,Bahia,visitante,5.0,4.331250000000001
1575,Juan Vojvoda,104754,Fortaleza,TEC,4.9622222222222225,3.606666666666667,Bahia,visitante,5.0,4.303333333333334
1576,Vagner Mancini,39850,América-MG,TEC,3.64,3.466,São Paulo,visitante,5.0625,4.2642500000000005
