,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,slug,apelido,apelido_abreviado,nome,foto,status
10,"{'A': 1, 'DS': 4, 'FC': 7, 'FD': 3, 'FF': 6, 'FS': 8, 'G': 4, 'I': 5, 'PI': 19}",61188,7,265,5,7,-1.1,13.19,-0.8,6.5,7,gilberto,Gilberto,Gilberto,Gilberto Oliveira Souza Júnior,https://s.glbimg.com/es/sde/f/2021/04/19/084597dfc92b63b3485d5ed7b75cdfa6_FORMATO.png,Provável
11,"{'DS': 26, 'FC': 8, 'FD': 1, 'FF': 2, 'FS': 14, 'PI': 25}",92496,7,280,4,7,9.5,8.49,1.64,5.86,5,raul,Raul,Raul,Raul Lô Gonçalves,https://s.glbimg.com/es/sde/f/2020/08/28/8c0a624b6d2595beaf51682261e51ccd_FORMATO.png,Provável
12,{},82792,7,280,6,7,8.08,14.36,0.9,5.81,7,mauricio-barbieri,Maurício Barbieri,M. Barbieri,Maurício Nogueira Barbieri,https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png,Provável
13,"{'CA': 1, 'DE': 15, 'DP': 1, 'GS': 3, 'SG': 4}",71571,7,373,1,7,2.0,17.8,-0.85,6.17,6,fernando-miguel,Fernando Miguel,F. Miguel,Fernando Miguel Kaufmann,https://s.glbimg.com/es/sde/f/2021/04/20/88ab80496dcd025f8e23875c60ede171_FORMATO.png,Provável
14,"{'A': 1, 'DS': 5, 'FC': 2, 'FS': 6, 'PI': 44, 'SG': 2}",87225,7,293,3,7,5.9,9.19,1.07,3.52,5,pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Ribeiro Gonçalves,https://s.glbimg.com/es/sde/f/2021/05/02/f5dd1bb01acb5eb9e0601cc31c8020f5_FORMATO.png,Provável
15,"{'DS': 6, 'FC': 2, 'FF': 3, 'FS': 2, 'G': 1, 'PI': 26, 'SG': 3}",38394,7,293,3,7,9.6,12.0,1.91,4.8,6,thiago-heleno,Thiago Heleno,T. Heleno,Thiago Heleno Henrique Ferreira,https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_FORMATO.png,Provável
16,"{'A': 2, 'CA': 2, 'DS': 9, 'FC': 5, 'FD': 5, 'FF': 5, 'FS': 9, 'FT': 2, 'PC': 1, 'PI': 48, 'SG': 4}",86264,7,373,2,7,1.7,14.72,-1.54,7.87,6,natanael,Natanael,Natanael,Natanael Batista Pimenta,https://s.glbimg.com/es/sde/f/2021/05/01/8d7a42fcd53a8f290188c60783071a94_FORMATO.png,Provável
17,"{'DS': 4, 'FD': 1, 'FF': 1, 'FS': 2, 'PI': 31, 'SG': 1}",71602,7,327,2,6,0.0,5.73,0.0,2.97,3,joao-paulo,João Paulo,J. Paulo,João Paulo Gomes da Costa,https://s.glbimg.com/es/sde/f/2021/06/04/71c98de1e3ed4f97ef1a68c10b697126_FORMATO.png,Nulo
18,{},78584,7,265,1,6,0.0,6.0,0.0,0.0,0,douglas-friedrich,Douglas Friedrich,D. Friedrich,Douglas Alan Schuck Friedrich,https://s.glbimg.com/es/sde/f/2021/04/19/9d3826170ce7335b3b294256a794129e_FORMATO.png,Nulo
19,"{'A': 4, 'CA': 1, 'DS': 8, 'FC': 7, 'FD': 7, 'FF': 12, 'FS': 10, 'G': 2, 'PI': 68}",95799,7,280,5,7,2.6,16.02,-1.04,7.81,7,artur,Artur,Artur,Artur Victor Guimarães,https://s.glbimg.com/es/sde/f/2020/07/28/e1784a425e398f05dd3d8f178a3ddaf6_FORMATO.png,Provável
20,"{'DS': 2, 'FC': 6, 'FD': 2, 'FS': 6, 'I': 1, 'PI': 7}",92696,7,293,5,6,0.8,6.17,-0.04,0.53,6,renato-kayzer,Renato Kayzer,R. Kayzer,Renato Kayzer de Souza,https://s.glbimg.com/es/sde/f/2021/05/02/6f855c82dac6b57f92d9201fff45aef8_FORMATO.png,Nulo
21,"{'DE': 16, 'DS': 1, 'GS': 7, 'SG': 3}",72294,7,282,1,7,2.0,10.51,-0.3,3.57,7,everson,Everson,Everson,Everson Felipe Marques Pires,https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_FORMATO.png,Provável
22,"{'FC': 2, 'FS': 1, 'I': 1, 'PI': 2}",97080,7,354,5,6,0.0,1.31,0.0,-0.4,3,yony-gonzalez,Yony González,Y. González,Jony Alexander González Copete,https://s.glbimg.com/es/sde/f/2021/03/11/1fdc76b6718e0047cc575c51cd3e182c_FORMATO.png,Nulo
23,{},73975,7,265,6,7,3.65,8.83,0.23,3.43,7,dado-cavalcanti,Dado Cavalcanti,D. Cavalcanti,Luis Eduardo Barros Cavalcanti,https://s.glbimg.com/es/sde/f/2021/04/27/d35dc59e19f369d5bebf2ca870749b72_FORMATO.png,Provável
24,"{'A': 3, 'DS': 11, 'FC': 3, 'FD': 3, 'FF': 6, 'FS': 5, 'FT': 1, 'G': 1, 'I': 1, 'PI': 48}",102598,7,280,5,7,6.4,15.41,0.07,6.85,6,helinho,Helinho,Helinho,Hélio Júnio Nunes de Castro,https://s.glbimg.com/es/sde/f/2020/11/20/7c0d041c984aed2ad0bddb5980390af3_FORMATO.png,Provável
25,{},101201,7,354,5,5,0.0,3.0,0.0,0.0,0,victor-jacare,Victor Jacaré,V. Jacaré,Francisco Vítor Silva Costa,https://s.glbimg.com/es/sde/f/2020/08/25/682aea868615c09c3571352b835cc394_FORMATO.png,Contundido
26,"{'CA': 1, 'DS': 10, 'FC': 8, 'FD': 1, 'FF': 1, 'FS': 1, 'PI': 30}",93790,7,373,4,7,-0.2,3.29,-0.32,0.58,6,marlon-freitas,Marlon Freitas,M. Freitas,Marlon Rodrigues Freitas,https://s.glbimg.com/es/sde/f/2021/05/01/441dbd3fa5dc62d8f397990770aa1344_FORMATO.png,Provável
27,"{'DS': 2, 'FF': 1, 'PI': 2}",82564,7,315,3,6,0.0,4.17,0.0,1.3,2,laercio,Laércio,Laércio,Laércio Soldá,https://s.glbimg.com/es/sde/f/2021/06/04/258396cfb81349c8a107e9d5b3f074cd_FORMATO.png,Nulo
28,"{'DE': 6, 'GS': 4, 'SG': 1}",78851,7,354,1,7,1.0,4.96,-0.9,2.33,3,richard,Richard,Richard,Richard de Oliveira da Costa,https://s.glbimg.com/es/sde/f/2020/08/31/b4171a404ece6ec54f9a350c1f02f874_FORMATO.png,Provável
29,"{'A': 3, 'CA': 2, 'DS': 4, 'FC': 4, 'FD': 2, 'FF': 1, 'FS': 16, 'FT': 2, 'G': 1, 'I': 3, 'PI': 84}",81798,7,265,5,7,1.3,11.46,-2.03,4.04,7,rossi,Rossi,Rossi,Rosicley Pereira da Silva,https://s.glbimg.com/es/sde/f/2021/04/19/7d895a5c5d4a6d56fb3ce7566c6b0fd6_FORMATO.png,Provável
30,"{'DS': 1, 'FD': 1, 'FS': 4, 'PI': 6}",71691,7,265,4,6,-0.2,4.11,-0.5,0.6,6,oscar-ruiz,Óscar Ruíz,Ã. Ruíz,Óscar Ramón Ruiz Roa,https://s.glbimg.com/es/sde/f/2021/04/19/e850cf4d6cfc215e774c04bf144994e4_FORMATO.png,Nulo
31,"{'CA': 1, 'DS': 7, 'FC': 6, 'FD': 3, 'FF': 9, 'FS': 7, 'PI': 25}",90031,7,354,5,7,4.4,7.37,0.02,3.45,4,mendoza,Mendoza,Mendoza,John Stiven Mendoza Valencia,https://s.glbimg.com/es/sde/f/2021/03/11/adf62456aacb951931d4be8a2e6595ca_FORMATO.png,Provável
32,"{'DE': 7, 'FS': 1, 'GS': 1}",71631,7,275,1,6,0.0,18.45,0.0,6.5,1,weverton,Weverton,Weverton,Weverton Pereira da Silva,https://s.glbimg.com/es/sde/f/2021/04/30/33d63334ddcba3f0e0150bb2c5aadd75_FORMATO.png,Nulo
33,"{'FD': 1, 'FF': 1, 'PI': 1}",70360,7,282,5,6,0.0,5.79,0.0,1.9,1,eduardo-sasha,Eduardo Sasha,E. Sasha,Eduardo Colcenti Antunes,https://s.glbimg.com/es/sde/f/2021/04/23/c4219f6ceb958aef5f871e8ecf08b6a5_FORMATO.png,Nulo
34,"{'CA': 2, 'DS': 1, 'FC': 3, 'FF': 1, 'FS': 4, 'PI': 16, 'SG': 2}",89493,7,282,3,6,0.0,4.85,0.0,2.23,3,igor-rabello,Igor Rabello,I. Rabello,Igor Rabello da Costa,https://s.glbimg.com/es/sde/f/2021/05/02/a3c5d8522641cc6e0c6c72d9dbcc14fd_FORMATO.png,Nulo
35,"{'DS': 21, 'FC': 5, 'FD': 2, 'FF': 1, 'FS': 8, 'PI': 78, 'SG': 2}",42500,7,264,2,7,1.7,11.26,-0.49,3.99,7,fagner,Fagner,Fagner,Fagner Conserva Lemos,https://s.glbimg.com/es/sde/f/2020/07/21/86994a3b5f98e1f43ef23a09d56aa65c_FORMATO.png,Provável
36,{},37245,7,354,6,7,1.6,7.93,-0.42,2.59,7,guto-ferreira,Guto Ferreira,G. Ferreira,Augusto Sérgio Ferreira,https://s.glbimg.com/es/sde/f/2021/04/27/7b5d614f3eafc2e2e12922930cd3590e_FORMATO.png,Provável
37,{'FF': 1},69102,7,282,5,6,0.0,6.82,0.0,0.8,1,vargas,Vargas,Vargas,Eduardo Jesús Vargas Rojas,https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png,Nulo
38,"{'A': 1, 'CA': 1, 'DS': 8, 'FC': 6, 'FF': 2, 'PI': 13, 'SG': 2}",68923,7,264,3,7,3.9,6.22,-0.04,2.61,7,gil,Gil,Gil,Carlos Gilberto do Nascimento Silva,https://s.glbimg.com/es/sde/f/2020/07/21/9d2bb30d4d5c8fa348e34de81829cfa8_FORMATO.png,Provável
39,"{'DS': 14, 'FC': 8, 'FF': 1, 'FS': 3, 'PI': 46, 'SG': 2}",38750,7,262,2,7,6.2,7.16,1.14,3.54,5,filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,https://s.glbimg.com/es/sde/f/2021/05/01/d86e6ac0aeabadf61f4625bb2f705863_FORMATO.png,Provável
40,{},39850,7,327,6,7,3.04,5.3,0.29,2.43,2,vagner-mancini,Vagner Mancini,V. Mancini,Vagner Carmo Mancini,https://s.glbimg.com/es/sde/f/2021/04/28/5745220dd2c869e1f9de357e41902989_FORMATO.png,Provável
41,"{'DS': 9, 'FC': 6, 'FD': 4, 'FF': 3, 'FS': 8, 'I': 1, 'PI': 29, 'PP': 1}",93108,7,264,4,7,-0.2,5.06,-0.83,1.63,6,mateus-vital,Mateus Vital,M. Vital,Mateus da Silva Vital Assumpção,https://s.glbimg.com/es/sde/f/2020/07/21/5dcf880865714624f3dd33ea666f3d81_FORMATO.png,Provável
42,"{'DS': 3, 'FC': 2, 'FS': 1, 'PI': 5, 'SG': 1}",69345,7,262,2,6,0.0,11.84,0.0,7.0,1,isla,Isla,Isla,Mauricio Aníbal Isla Isla,https://s.glbimg.com/es/sde/f/2021/05/01/0f714292e3b8da4992a408c35794cb18_FORMATO.png,Nulo
43,"{'DE': 18, 'FS': 1, 'GS': 5, 'SG': 2}",51413,7,1371,1,7,6.0,6.67,0.85,4.7,5,walter,Walter,Walter,Walter Leandro Capeloza Artune,https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png,Provável
44,"{'DS': 2, 'FC': 8, 'FD': 1, 'FF': 1, 'FS': 7, 'G': 1, 'PI': 32, 'SG': 2}",38229,7,264,2,7,0.0,10.7,0.0,3.66,5,fabio-santos,Fábio Santos,F. Santos,Fábio Santos Romeu,https://s.glbimg.com/es/sde/f/2021/04/20/96a1d9072d2146d25f1741af24739dda_FORMATO.png,Provável
45,{},83257,7,262,5,6,0.0,22.0,0.0,0.0,0,gabriel,Gabriel,Gabriel,Gabriel Barbosa Almeida,https://s.glbimg.com/es/sde/f/2021/05/01/a1cd90e3261b3c17b68fe4bc2fa82ef0_FORMATO.png,Nulo
46,"{'A': 1, 'CA': 1, 'DS': 13, 'FC': 4, 'FD': 1, 'FF': 3, 'FS': 4, 'I': 2, 'PI': 75, 'SG': 3}",82628,7,356,2,7,8.7,8.18,1.87,3.73,7,tinga,Tinga,Tinga,Guilherme de Jesus da Silva,https://s.glbimg.com/es/sde/f/2021/05/05/55684c2f5239196e41f100ff8aec49fc_FORMATO.png,Provável
47,"{'DE': 15, 'FS': 1, 'GS': 5, 'SG': 2}",38509,7,262,1,7,3.0,14.22,-0.22,4.1,5,diego-alves,Diego Alves,D. Alves,Diego Alves Carreira,https://s.glbimg.com/es/sde/f/2021/05/01/f3e9b15ef84f4d038e6cfd79171fab69_FORMATO.png,Provável
48,"{'CA': 1, 'FC': 7, 'FD': 2, 'FF': 4, 'FS': 7, 'PI': 48}",86759,7,264,4,6,0.0,1.86,0.0,-0.3,4,luan,Luan,Luan,Luan Guilherme de Jesus Vieira,https://s.glbimg.com/es/sde/f/2020/07/21/6b23ad91843aeaf82a87d7ac0f322ec2_FORMATO.png,Nulo
49,"{'DS': 1, 'FC': 2, 'FS': 1, 'PI': 5}",51772,7,262,4,6,0.0,8.35,0.0,0.0,1,everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,https://s.glbimg.com/es/sde/f/2021/06/04/05d8938c961ac64ee72c2da88ed77f88_FORMATO.png,Nulo
50,"{'DS': 5, 'FC': 1, 'PI': 22, 'SG': 2}",63172,7,1371,3,7,6.6,6.33,1.47,3.07,4,paulao,Paulão,Paulão,Paulo Marcos de Jesus Ribeiro,https://s.glbimg.com/es/sde/f/2021/05/28/bd45d7403ae979169ca442b18400e2fa_FORMATO.png,Provável
51,{},97341,7,262,6,7,2.65,12.07,-0.48,5.15,5,rogerio-ceni,Rogério Ceni,R. Ceni,Rogério Ceni,https://s.glbimg.com/es/sde/f/2020/11/09/8879b35c72aef797d229636dbdf3dd4f_FORMATO.png,Provável
52,"{'DS': 3, 'FC': 1, 'FS': 1, 'PI': 13, 'SG': 1}",78445,7,262,2,6,-0.1,5.23,-0.36,2.23,3,rene,Renê,Renê,Renê Rodrigues Martins,https://s.glbimg.com/es/sde/f/2021/05/01/f236bdf56a7ece63fc2911d8635bed6b_FORMATO.png,Nulo
53,"{'CA': 2, 'DS': 5, 'FC': 6, 'FD': 3, 'FF': 1, 'FS': 4, 'I': 2, 'PI': 29}",78715,7,264,4,6,0.0,2.08,0.0,0.08,6,ramiro,Ramiro,Ramiro,Ramiro Moschen Benetti,https://s.glbimg.com/es/sde/f/2020/07/21/e0a5bdd5ef228e8a11c02f81d9776f1f_FORMATO.png,Nulo
54,"{'A': 1, 'CA': 1, 'DS': 9, 'FC': 6, 'FD': 6, 'FF': 4, 'FS': 12, 'FT': 1, 'G': 3, 'I': 1, 'PI': 39}",90285,7,262,5,7,2.8,18.94,-3.3,9.6,5,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,https://s.glbimg.com/es/sde/f/2021/05/01/98039adcc6dd9b053c4057c1655e7aeb_FORMATO.png,Provável
55,"{'DS': 2, 'FC': 3, 'FD': 2, 'FF': 1, 'FS': 4, 'I': 1, 'PI': 10}",94286,7,315,5,6,-0.6,4.55,-0.24,0.7,6,perotti,Perotti,Perotti,Pedro Henrique Perotti,https://s.glbimg.com/es/sde/f/2021/03/23/17acb053b61edf1d764249f524bbc93e_FORMATO.png,Nulo
56,"{'CA': 1, 'DE': 21, 'DS': 1, 'GS': 6, 'SG': 2}",42234,7,264,1,7,4.0,11.27,0.42,3.43,7,cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.glbimg.com/es/sde/f/2020/07/21/d69bc6de4b00dce33cf2a3f7303c2c45_FORMATO.png,Provável
57,"{'A': 2, 'CA': 1, 'DS': 11, 'FC': 8, 'FD': 2, 'FF': 8, 'FS': 9, 'PI': 59}",78435,7,262,5,7,3.8,7.9,0.29,4.48,5,vitinho,Vitinho,Vitinho,Victor Vinícius Coelho dos Santos,https://s.glbimg.com/es/sde/f/2021/05/01/4fafe8587e4964a63ebac8db0a7335c5_FORMATO.png,Provável
58,"{'CA': 1, 'DS': 9, 'FC': 4, 'FD': 2, 'FF': 2, 'FS': 2, 'PI': 11, 'SG': 2}",73800,7,262,3,7,0.0,11.03,0.0,4.73,4,rodrigo-caio,Rodrigo Caio,R. Caio,Rodrigo Caio Coquette Russo,https://s.glbimg.com/es/sde/f/2021/05/01/361e833ec8151b521da956148bee92e5_FORMATO.png,Provável
59,"{'A': 1, 'CA': 2, 'DS': 3, 'FC': 9, 'FD': 2, 'FF': 2, 'FS': 20, 'I': 4, 'PI': 32}",83817,7,1371,5,7,2.5,5.97,0.26,1.66,5,clayson,Clayson,Clayson,Clayson Henrique da Silva Vieira,https://s.glbimg.com/es/sde/f/2021/06/04/683002254efbbe78962d1ae99165f0b2_FORMATO.png,Provável
60,"{'CA': 1, 'DS': 3, 'FC': 3, 'FD': 1, 'FF': 1, 'FS': 3, 'I': 1, 'PC': 1, 'PI': 23, 'SG': 3}",73465,7,266,3,7,-2.9,9.4,-1.04,2.37,6,luccas-claro,Luccas Claro,L. Claro,Luccas Claro dos Santos,https://s.glbimg.com/es/sde/f/2020/08/11/1062c554fc9540ac0e4184be2cd0a557_FORMATO.png,Provável
61,"{'DS': 16, 'FC': 15, 'FF': 2, 'FS': 15, 'PI': 29}",38909,7,262,4,7,4.2,6.84,0.79,2.94,5,diego,Diego,Diego,Diego Ribas da Cunha,https://s.glbimg.com/es/sde/f/2021/05/01/6584e15d2928d6fbac297573a2a35b98_FORMATO.png,Provável
62,"{'DS': 2, 'FC': 4, 'FD': 2, 'FF': 1, 'FS': 7, 'G': 1, 'PI': 54, 'PP': 1}",38913,7,266,4,7,0.0,3.24,0.0,0.88,6,nene,Nenê,Nenê,Anderson Luiz de Carvalho,https://s.glbimg.com/es/sde/f/2020/08/11/f3df6bdc76524f571ea66cc968ab62af_FORMATO.png,Provável
63,"{'CA': 1, 'DE': 17, 'DP': 1, 'FS': 2, 'GS': 5, 'SG': 3}",72372,7,356,1,7,16.0,10.26,3.31,4.71,7,felipe-alves,Felipe Alves,F. Alves,Felipe Alves Raymundo,https://s.glbimg.com/es/sde/f/2021/05/05/7f2817bd88a2722833e451d34ef533fa_FORMATO.png,Provável
64,"{'A': 1, 'CA': 1, 'FC': 4, 'FD': 5, 'FF': 3, 'FS': 5, 'G': 1, 'I': 3, 'PI': 20, 'PP': 1}",68911,7,284,5,7,-1.0,13.1,-1.81,3.1,4,diego-souza,Diego Souza,D. Souza,Diego Souza de Andrade,https://s.glbimg.com/es/sde/f/2021/04/29/a861c36a70f6c8c2ca8e65c0d0347c59_FORMATO.png,Provável
65,"{'CA': 1, 'CV': 1, 'DS': 15, 'FC': 5, 'FF': 2, 'FS': 3, 'PC': 1, 'PI': 18, 'SG': 1}",87342,7,284,3,3,4.2,8.27,-0.35,2.7,4,kannemann,Kannemann,Kannemann,Walter Kannemann,https://s.glbimg.com/es/sde/f/2021/04/29/aab069ddcc3f87f133a2d6ea07c4edd4_FORMATO.png,Suspenso
66,"{'CA': 1, 'DS': 2, 'FC': 3, 'FD': 1, 'FF': 2, 'FS': 3, 'G': 2, 'I': 2, 'PI': 14}",38279,7,356,5,6,0.0,6.89,0.0,2.73,6,wellington-paulista,Wellington Paulista,W. Paulista,Wellington Pereira do Nascimento,https://s.glbimg.com/es/sde/f/2021/05/05/61649405651455f860b80916f5c30bf0_FORMATO.png,Nulo
67,"{'CA': 1, 'DS': 9, 'FC': 5, 'FF': 1, 'FS': 6, 'PI': 21, 'SG': 1}",80853,7,284,3,7,8.2,8.07,1.61,2.24,5,pedro-geromel,Pedro Geromel,P. Geromel,Pedro Tonon Geromel,https://s.glbimg.com/es/sde/f/2021/04/29/2911dfa228866bcf4526969aee375081_FORMATO.png,Provável
68,"{'A': 1, 'CA': 2, 'DS': 9, 'FC': 11, 'FD': 3, 'FF': 4, 'FS': 8, 'G': 1, 'I': 6, 'PI': 21}",90309,7,356,5,7,5.1,8.17,-0.2,2.6,7,david,David,David,David Correa da Fonseca,https://s.glbimg.com/es/sde/f/2021/05/05/7f9ce8d7ba7bcdaa8211fa7a9a8fef0a_FORMATO.png,Provável
69,"{'CA': 2, 'DS': 7, 'FC': 1, 'FD': 4, 'FF': 9, 'FS': 9, 'FT': 1, 'PI': 31}",101290,7,284,5,7,6.6,9.97,0.37,4.72,4,ferreira,Ferreira,Ferreira,Aldemir dos Santos Ferreira,https://s.glbimg.com/es/sde/f/2021/04/29/c162773146af15b4d212ad3d8e81af03_FORMATO.png,Provável
70,"{'DE': 23, 'FS': 2, 'GS': 5, 'SG': 3}",85004,7,266,1,7,2.0,14.29,-0.11,4.85,7,marcos-felipe,Marcos Felipe ,M. Felipe,Marcos Felipe de Freitas Monteiro,https://s.glbimg.com/es/sde/f/2020/08/11/1e384aacfbb6566d7f8e26a14bdb07ed_FORMATO.png,Provável
71,"{'DS': 3, 'FC': 1, 'FD': 1, 'FS': 1, 'G': 1, 'PI': 23}",81682,7,266,4,7,10.3,6.7,2.12,3.3,3,cazares,Cazares,Cazares,Juan Ramón Cazares Sevillano,https://s.glbimg.com/es/sde/f/2021/05/06/a1c4029862eedb74993df5c7e9910c16_FORMATO.png,Provável
72,"{'FC': 7, 'FD': 4, 'FF': 3, 'FS': 5, 'I': 5, 'PI': 23}",38162,7,266,5,7,0.0,6.85,0.0,0.35,4,fred,Fred,Fred,Frederico Chaves Guedes,https://s.glbimg.com/es/sde/f/2020/08/11/1546fc5edcfb41d2e8f79f6eca1f6899_FORMATO.png,Provável
73,{},79437,7,266,6,7,2.49,8.58,0.27,3.18,7,roger-machado,Roger Machado ,R. Machado,Roger Machado Marques,https://s.glbimg.com/es/sde/f/2021/04/27/ec1e7e490c3a05088fd967b9e2468216_FORMATO.png,Provável
74,"{'DE': 8, 'GS': 7}",68872,7,285,1,2,0.0,7.25,0.0,0.5,2,marcelo-lomba,Marcelo Lomba,M. Lomba,Marcelo Lomba do Nascimento,https://s.glbimg.com/es/sde/f/2020/02/27/ff4cfd7c9d5ee3bf7c1f281c6a05c147_FORMATO.png,Dúvida
75,"{'CA': 1, 'DS': 9, 'FC': 9, 'FS': 5, 'PI': 34, 'SG': 1}",79113,7,285,3,7,1.9,7.0,0.25,0.94,7,victor-cuesta,Víctor Cuesta,V. Cuesta,Víctor Leandro Cuesta,https://s.glbimg.com/es/sde/f/2021/05/02/3f88f0b75e8991f7808e2e7cc7ed35f8_FORMATO.png,Provável
76,{},81031,7,286,6,7,4.22,5.99,0.51,2.75,7,marquinhos-santos,Marquinhos Santos,M. Santos,Marcos Vinícius dos Santos Gonçalves,https://s.glbimg.com/es/sde/f/2021/04/27/c6a602f75c94ff12016d132e9eb3d8b5_FORMATO.png,Provável
77,"{'DS': 2, 'FC': 3, 'FD': 1, 'FF': 2, 'FS': 3, 'G': 1, 'PI': 15}",38277,7,292,4,7,0.9,10.51,-0.33,2.83,4,thiago-neves,Thiago Neves,T. Neves,Thiago Neves Augusto,https://s.glbimg.com/es/sde/f/2021/04/27/5774f300d0560c7ea0d91ad7c34a9c26_FORMATO.png,Provável
78,"{'DS': 7, 'FC': 5, 'FD': 2, 'FF': 1, 'FS': 8, 'I': 1, 'PI': 32}",82407,7,286,4,6,0.0,4.96,-0.17,1.14,7,chico,Chico,Chico,Francisco Hyun Sol Kim,https://s.glbimg.com/es/sde/f/2021/04/30/5638d9577d3da1016e551a5fcf125e7b_FORMATO.png,Nulo
79,"{'A': 1, 'DS': 18, 'FC': 7, 'FD': 2, 'FF': 2, 'FS': 13, 'PI': 53}",83433,7,285,4,7,1.8,8.47,-1.57,3.53,7,patrick,Patrick,Patrick,Patrick Bezerra do Nascimento,https://s.glbimg.com/es/sde/f/2021/05/02/edb310e9b3a541992505fa9f30654040_FORMATO.png,Provável
