,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Atlético-MG,1.489523036766753,0.7919807707348627,1.2650752100305482,0.8045361921521373,2.7545982467973014,1.5965169628870002,0.6975422660318902,0.4605390178784109,1.1580812839103012
1,Flamengo,1.4439944453833953,0.9036340624072996,1.4186334046697653,0.89917477957788,2.8626278500531606,1.8028088419851795,0.5403603829760957,0.5194586250918853,1.059819008067981
2,Fortaleza,1.3582419008656073,0.8696692122869489,1.365402307119956,1.2055591294104677,2.723644207985563,2.0752283416974167,0.4885726885786583,0.1598431777094882,0.6484158662881465
3,América-MG,1.4057084793836614,0.9128371821681469,1.387535561663251,1.2534362629864317,2.793244041046912,2.1662734451545784,0.4928712972155145,0.13409929867681925,0.6269705958923337
4,Palmeiras,1.6872107973221493,1.0731860161436355,1.2201857385676034,1.3718599161903886,2.9073965358897524,2.445045932334024,0.6140247811785138,-0.15167417762278523,0.4623506035557283
5,São Paulo,1.088717077225051,0.7017941091784126,1.0478739710640983,1.08413241559804,2.1365910482891493,1.7859265247764526,0.3869229680466384,-0.03625844453394178,0.3506645235126966
6,Grêmio,1.384479095991245,0.96224498356514,0.9718130960906639,1.1919178645085537,2.356292192081909,2.154162848073694,0.422234112426105,-0.22010476841788984,0.20212934400821503
7,Internacional,1.3485456427037121,1.0877772306697244,1.1012371015086253,1.1776164595611296,2.4497827442123374,2.2653936902308542,0.2607684120339877,-0.07637935805250429,0.1843890539814832
8,Ceará,1.4148934907585509,1.032066104917383,0.992062526972552,1.3387203918209336,2.406956017731103,2.3707864967383165,0.38282738584116793,-0.34665786484838157,0.036169520992786364
9,Bahia,1.351714482456746,1.1608313508699606,0.9959875076387685,1.2087327139825559,2.3477019900955147,2.3695640648525167,0.19088313158678538,-0.21274520634378735,-0.02186207475700197
10,Corinthians,1.294648182281955,1.1236309916489602,0.7048234564416802,0.967791613871841,1.9994716387236353,2.091422605520801,0.17101719063299492,-0.2629681574301608,-0.09195096679716586
11,Santos,1.1920020524385475,1.0789527560674355,0.9833037450104563,1.2321883849662632,2.1753057974490035,2.3111411410336986,0.11304929637111205,-0.2488846399558069,-0.13583534358469507
12,Fluminense,1.1523460141431345,1.0013904770692863,0.8607058065866425,1.1935036728332926,2.013051820729777,2.194894149902579,0.15095553707384823,-0.3327978662466501,-0.18184232917280196
13,Athlético-PR,1.3586395417898018,1.086323335794834,0.8922620481361744,1.3637318941140366,2.2509015899259763,2.4500552299088705,0.27231620599496775,-0.47146984597786223,-0.19915363998289415
14,Juventude,1.0899571703070068,0.9506119791617996,0.793440355064781,1.1970569430499054,1.8833975253717878,2.147668922211705,0.13934519114520716,-0.40361658798512434,-0.2642713968399173
15,Bragantino,1.0472720348741256,1.294608006442591,1.161416904966859,1.4516704041454493,2.2086889398409846,2.7462784105880402,-0.24733597156846554,-0.29025349917859034,-0.5375894707470557
16,Cuiabá,1.0635081693984108,0.950907352277034,0.7673366374185291,1.5715269053839394,1.8308448068169398,2.5224342576609735,0.1126008171213767,-0.8041902679654103,-0.6915894508440337
17,Sport,1.214095801503709,1.1363881204948234,0.7514006917397633,1.603227414793158,1.9654964932434724,2.7396155352879816,0.0777076810088857,-0.8518267230533947,-0.7741190420445092
18,Atlético-GO,1.034619850904402,1.019369715485395,0.8424801661959206,1.689054618691025,1.8771000171003225,2.70842433417642,0.015250135419007105,-0.8465744524951043,-0.8313243170760973
19,Chapecoense,1.101212554844415,1.348262234783899,1.0679429672314018,1.6637520710081357,2.1691555220758167,3.012014305792035,-0.24704967993948412,-0.5958091037767339,-0.8428587837162183
20,,,0.04642274641334376,0.04642274641334376,,,,,,
