,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1745,João Ricardo,81881,Ceará,GOL,4.25,6.833333333333333,Flamengo,visitante,4.6875,5.760416666666666
1746,Ricardo Bueno,69141,Juventude,ATA,5.4125,6.5,Fortaleza,visitante,4.176470588235294,5.338235294117647
1747,Lima,96340,Ceará,MEI,3.9133333333333327,5.7857142857142865,Flamengo,visitante,4.6875,5.236607142857143
1748,Pedro Henrique,71038,Atlético-GO,ZAG,4.9,5.75,Chapecoense,visitante,4.352941176470588,5.0514705882352935
1749,Fernando Miguel,71571,Atlético-GO,GOL,4.0,5.633333333333334,Chapecoense,visitante,4.352941176470588,4.993137254901961
1750,Matheus Peixoto,87098,Juventude,ATA,7.7142857142857135,5.319999999999999,Fortaleza,visitante,4.176470588235294,4.748235294117647
1751,Júnior Tavares,89343,Sport,LAT,1.725,4.866666666666666,São Paulo,visitante,4.566666666666666,4.716666666666667
1752,João Victor,112060,Ceará,ATA,2.7,0.0,Flamengo,visitante,4.6875,4.6875
1753,Hélio,101051,Ceará,ATA,-0.9,0.0,Flamengo,visitante,4.6875,4.6875
1754,Gabriel Santos,114473,Ceará,ATA,0.2333333333333333,0.0,Flamengo,visitante,4.6875,4.6875
1755,Cristiano,102145,Ceará,ATA,-2.5,0.0,Flamengo,visitante,4.6875,4.6875
1756,Ferreira,101290,Grêmio,ATA,4.872727272727272,5.000000000000001,Bahia,visitante,4.333333333333333,4.666666666666667
1757,Marcelo Cabo,37333,Atlético-GO,TEC,3.615,4.93,Chapecoense,visitante,4.352941176470588,4.641470588235293
1758,Buiú,88544,Ceará,LAT,1.7166666666666668,4.58,Flamengo,visitante,4.6875,4.63375
1759,Pedro Victor,111534,Sport,ZAG,-0.5,0.0,São Paulo,visitante,4.566666666666666,4.566666666666666
1760,Marcelo,114132,Sport,ZAG,4.5,0.0,São Paulo,visitante,4.566666666666666,4.566666666666666
1761,Maílson,98034,Sport,GOL,4.933333333333334,4.53125,São Paulo,visitante,4.566666666666666,4.548958333333333
1762,Raphael Veiga,94509,Palmeiras,MEI,6.331249999999999,6.021428571428572,Cuiabá,visitante,3.0,4.510714285714286
1763,Leandro Barcia,91242,Sport,ATA,0.26666666666666666,4.45,São Paulo,visitante,4.566666666666666,4.508333333333333
1764,Maurício Kozlinski,72595,Atlético-GO,GOL,3.0,0.0,Chapecoense,visitante,4.352941176470588,4.352941176470588
1765,Werley,62974,Atlético-GO,ZAG,5.0,0.0,Chapecoense,visitante,4.352941176470588,4.352941176470588
1766,Maicon,38196,Grêmio,MEI,-3.0,0.0,Bahia,visitante,4.333333333333333,4.333333333333333
1767,Renan,109963,Palmeiras,ZAG,1.55,5.579999999999999,Cuiabá,visitante,3.0,4.289999999999999
1768,Gabriel Dias,88368,Ceará,LAT,2.2142857142857144,3.8875,Flamengo,visitante,4.6875,4.2875
1769,Gustavo Oliveira,110633,Sport,MEI,0.9249999999999999,3.9222222222222225,São Paulo,visitante,4.566666666666666,4.2444444444444445
1770,Eduardo Barroca,77774,Atlético-GO,TEC,2.9618181818181815,4.095555555555556,Chapecoense,visitante,4.352941176470588,4.224248366013072
1771,Natanael,86264,Atlético-GO,LAT,5.233333333333333,4.09,Chapecoense,visitante,4.352941176470588,4.221470588235293
1772,Edwin Mosquera,108355,Juventude,MEI,0.0,0.0,Fortaleza,visitante,4.176470588235294,4.176470588235294
1773,Arnaldo,78497,Atlético-GO,LAT,2.8777777777777773,3.9214285714285713,Chapecoense,visitante,4.352941176470588,4.13718487394958
1774,Vanderson,107750,Grêmio,LAT,2.8000000000000003,3.861538461538461,Bahia,visitante,4.333333333333333,4.097435897435897
1775,João Paulo,56102,Juventude,MEI,1.0,4.0,Fortaleza,visitante,4.176470588235294,4.088235294117647
1776,Guto Ferreira,37245,Ceará,TEC,4.444615384615385,3.4615384615384617,Flamengo,visitante,4.6875,4.074519230769231
1777,Baralhas,99440,Atlético-GO,MEI,2.525,3.7785714285714285,Chapecoense,visitante,4.352941176470588,4.065756302521008
1778,Terans,102878,Athlético-PR,MEI,6.166666666666667,5.108333333333333,Corinthians,visitante,2.9375,4.022916666666667
1779,Sorriso,111333,Juventude,ATA,8.566666666666666,3.8333333333333335,Fortaleza,visitante,4.176470588235294,4.004901960784314
1780,Igor Cariús,91639,Atlético-GO,LAT,5.027272727272727,3.641666666666666,Chapecoense,visitante,4.352941176470588,3.9973039215686272
1781,Hayner,91856,Sport,LAT,2.4375,3.391666666666666,São Paulo,visitante,4.566666666666666,3.979166666666666
1782,Nikão,69705,Athlético-PR,MEI,4.058333333333334,5.011111111111111,Corinthians,visitante,2.9375,3.9743055555555555
1783,Jailson,72290,Palmeiras,GOL,2.6875,4.833333333333333,Cuiabá,visitante,3.0,3.9166666666666665
1784,Rick,104459,Ceará,ATA,2.9615384615384617,3.136363636363636,Flamengo,visitante,4.6875,3.911931818181818
1785,Luiz Otávio,72359,Ceará,ZAG,4.699999999999999,3.1285714285714286,Flamengo,visitante,4.6875,3.908035714285714
1786,Robson,111638,Santos,ZAG,3.0999999999999996,5.25,Internacional,visitante,2.5625,3.90625
1787,Mendoza,90031,Ceará,ATA,2.2666666666666666,3.0818181818181816,Flamengo,visitante,4.6875,3.884659090909091
1788,Tiago Nunes,98057,Ceará,TEC,4.114545454545453,3.0540000000000003,Flamengo,visitante,4.6875,3.87075
1789,Dudu,97133,Atlético-GO,LAT,2.6153846153846154,3.3615384615384616,Chapecoense,visitante,4.352941176470588,3.8572398190045245
1790,Piquerez,102130,Palmeiras,LAT,3.233333333333333,4.66,Cuiabá,visitante,3.0,3.83
1791,Gabriel Chapecó,112616,Grêmio,GOL,5.611111111111111,3.2857142857142856,Bahia,visitante,4.333333333333333,3.8095238095238093
1792,Vina,71162,Ceará,MEI,4.737499999999999,2.9000000000000004,Flamengo,visitante,4.6875,3.79375
1793,Klaus,90846,Ceará,ZAG,-0.3,2.9,Flamengo,visitante,4.6875,3.79375
1794,Mikael,102299,Sport,ATA,4.3076923076923075,3.0,São Paulo,visitante,4.566666666666666,3.783333333333333
1795,Marcos Rocha,63013,Palmeiras,LAT,3.5076923076923077,4.5375,Cuiabá,visitante,3.0,3.76875
1796,Bruno Pacheco,90061,Ceará,LAT,2.8,2.8187499999999996,Flamengo,visitante,4.6875,3.753125
1797,Chico,99253,Sport,ZAG,4.8428571428571425,2.8857142857142857,São Paulo,visitante,4.566666666666666,3.7261904761904763
1798,Lucas Silva,79701,Grêmio,MEI,3.3375000000000004,3.0999999999999996,Bahia,visitante,4.333333333333333,3.7166666666666663
1799,Fernando Sobral,84428,Ceará,MEI,3.7733333333333334,2.6999999999999997,Flamengo,visitante,4.6875,3.6937499999999996
1800,Marinho,68952,Santos,ATA,6.808333333333334,4.7555555555555555,Internacional,visitante,2.5625,3.6590277777777778
1801,João Paulo,86770,Atlético-GO,MEI,2.946153846153846,2.94,Chapecoense,visitante,4.352941176470588,3.646470588235294
1802,Erick,97810,Ceará,ATA,2.075,2.6,Flamengo,visitante,4.6875,3.64375
1803,Umberto Louzer,101077,Sport,TEC,2.332,2.691111111111111,São Paulo,visitante,4.566666666666666,3.6288888888888886
1804,Velázquez,90012,Santos,ZAG,4.333333333333333,4.68,Internacional,visitante,2.5625,3.62125
1805,Thiago Neves,38277,Sport,MEI,0.0833333333333333,2.666666666666666,São Paulo,visitante,4.566666666666666,3.6166666666666663
1806,Villasanti,97145,Grêmio,MEI,5.783333333333334,2.9,Bahia,visitante,4.333333333333333,3.6166666666666663
1807,Santos,69012,Athlético-PR,GOL,1.7727272727272727,4.291666666666667,Corinthians,visitante,2.9375,3.6145833333333335
1808,Richard,78851,Ceará,GOL,5.166666666666667,2.5384615384615383,Flamengo,visitante,4.6875,3.612980769230769
1809,Sander,86391,Sport,LAT,5.3181818181818175,2.6499999999999995,São Paulo,visitante,4.566666666666666,3.608333333333333
1810,Fabinho,80393,Ceará,MEI,1.4000000000000001,2.5285714285714285,Flamengo,visitante,4.6875,3.6080357142857142
1811,Gustavo Florentín,97094,Sport,TEC,4.57125,2.635714285714286,São Paulo,visitante,4.566666666666666,3.6011904761904763
1812,Weverton,71631,Palmeiras,GOL,2.75,4.2,Cuiabá,visitante,3.0,3.6
1813,Léo Chú,106820,Grêmio,ATA,0.65,2.85,Bahia,visitante,4.333333333333333,3.591666666666667
1814,José Welison,86859,Sport,MEI,3.8800000000000003,2.5818181818181816,São Paulo,visitante,4.566666666666666,3.574242424242424
1815,Kelvyn,102464,Ceará,LAT,3.37,2.457142857142857,Flamengo,visitante,4.6875,3.5723214285714286
1816,Wagner,37674,Juventude,MEI,0.16666666666666666,2.96,Fortaleza,visitante,4.176470588235294,3.568235294117647
1817,Zé Roberto,80076,Atlético-GO,ATA,0.33125000000000004,2.757142857142857,Chapecoense,visitante,4.352941176470588,3.5550420168067225
1818,Alberto Valentim,84863,Athlético-PR,TEC,2.1799999999999997,4.168,Corinthians,visitante,2.9375,3.55275
1819,Jefferson,95220,Atlético-GO,LAT,1.2666666666666664,2.7,Chapecoense,visitante,4.352941176470588,3.526470588235294
1820,Luiz Felipe Scolari,43618,Grêmio,TEC,4.446250000000001,2.702,Bahia,visitante,4.333333333333333,3.5176666666666665
1821,Breno Lopes,93988,Palmeiras,ATA,2.0166666666666666,4.033333333333333,Cuiabá,visitante,3.0,3.5166666666666666
1822,André Luís,92146,Atlético-GO,ATA,1.4199999999999997,2.6799999999999997,Chapecoense,visitante,4.352941176470588,3.516470588235294
1823,Abel Ferreira,110506,Palmeiras,TEC,4.282222222222221,4.01875,Cuiabá,visitante,3.0,3.509375
1824,Jorge,88065,Palmeiras,LAT,2.0249999999999995,4.0,Cuiabá,visitante,3.0,3.5
1825,Eduardo Souza,88406,Atlético-GO,TEC,3.856666666666667,2.6439999999999997,Chapecoense,visitante,4.352941176470588,3.4984705882352936
1826,Brenno,100830,Grêmio,GOL,1.1666666666666667,2.642857142857143,Bahia,visitante,4.333333333333333,3.488095238095238
1827,Marcinho,93797,Athlético-PR,LAT,1.9500000000000004,3.9499999999999993,Corinthians,visitante,2.9375,3.4437499999999996
1828,Jadson,38315,Athlético-PR,MEI,-0.040000000000000015,3.8750000000000004,Corinthians,visitante,2.9375,3.40625
1829,Éder ,91203,Atlético-GO,ZAG,0.7500000000000001,2.4499999999999997,Chapecoense,visitante,4.352941176470588,3.401470588235294
1830,Gabriel Lacerda,108176,Ceará,ZAG,4.109090909090909,2.090909090909091,Flamengo,visitante,4.6875,3.3892045454545454
1831,Marquinhos Santos,81031,Juventude,TEC,3.7424999999999997,2.590588235294118,Fortaleza,visitante,4.176470588235294,3.383529411764706
1832,Gustavo Scarpa,87999,Palmeiras,MEI,6.13125,3.75,Cuiabá,visitante,3.0,3.375
1833,William Matheus,62130,Juventude,LAT,2.95,2.5727272727272728,Fortaleza,visitante,4.176470588235294,3.374598930481284
1834,Marlon ,86864,América-MG,LAT,5.26,4.714285714285714,Bragantino,visitante,2.0,3.357142857142857
1835,Victor Luis,86410,Palmeiras,LAT,2.4875,3.714285714285714,Cuiabá,visitante,3.0,3.3571428571428568
1836,João Paulo,85425,Santos,GOL,5.653846153846154,4.133333333333334,Internacional,visitante,2.5625,3.347916666666667
1837,Wanderson,86143,Atlético-GO,ZAG,1.6222222222222222,2.3000000000000003,Chapecoense,visitante,4.352941176470588,3.326470588235294
1838,Everaldo ,91151,Sport,ATA,2.185714285714286,2.05,São Paulo,visitante,4.566666666666666,3.308333333333333
1839,Marlon Freitas,93790,Atlético-GO,MEI,1.5454545454545454,2.2555555555555555,Chapecoense,visitante,4.352941176470588,3.3042483660130717
1840,Rodrigues,91251,Grêmio,ZAG,2.183333333333333,2.2666666666666666,Bahia,visitante,4.333333333333333,3.3
1841,Sabino,104075,Sport,ZAG,3.913333333333333,2.0187500000000003,São Paulo,visitante,4.566666666666666,3.2927083333333336
1842,Matheus Jesus,95335,Juventude,MEI,0.35,2.4,Fortaleza,visitante,4.176470588235294,3.288235294117647
1843,Thiago Santos,78855,Grêmio,MEI,2.0818181818181816,2.175,Bahia,visitante,4.333333333333333,3.2541666666666664
1844,Matheus Barbosa,74069,Atlético-GO,MEI,3.4,2.15,Chapecoense,visitante,4.352941176470588,3.2514705882352937
1845,Lucas Fasson,106823,Athlético-PR,ZAG,0.19999999999999998,3.533333333333333,Corinthians,visitante,2.9375,3.2354166666666666
1846,Luciano Juba,107093,Sport,LAT,3.9500000000000006,1.9,São Paulo,visitante,4.566666666666666,3.2333333333333334
1847,Alyson,102330,Juventude,LAT,-0.16666666666666666,2.2666666666666666,Fortaleza,visitante,4.176470588235294,3.2215686274509805
1848,Paulinho Bóia,100333,Juventude,ATA,3.1333333333333333,2.26,Fortaleza,visitante,4.176470588235294,3.218235294117647
1849,Oliveira,94514,Atlético-GO,ZAG,2.677777777777778,2.05,Chapecoense,visitante,4.352941176470588,3.201470588235294
1850,Ademir,101314,América-MG,ATA,6.716666666666666,4.375000000000001,Bragantino,visitante,2.0,3.1875000000000004
1851,Ricardinho,111813,Grêmio,ATA,0.8166666666666668,1.9833333333333336,Bahia,visitante,4.333333333333333,3.158333333333333
1852,Nicolas,95127,Athlético-PR,LAT,-0.21666666666666665,3.3666666666666667,Corinthians,visitante,2.9375,3.1520833333333336
1853,Michel,80664,Juventude,LAT,2.3230769230769233,2.1153846153846154,Fortaleza,visitante,4.176470588235294,3.145927601809955
1854,Douglas Friedrich,78584,Juventude,GOL,4.0,2.0714285714285716,Fortaleza,visitante,4.176470588235294,3.123949579831933
1855,Guilherme Castilho,101798,Juventude,MEI,4.773333333333334,2.0666666666666664,Fortaleza,visitante,4.176470588235294,3.1215686274509804
1856,Marlon,88427,Ceará,MEI,1.5999999999999999,1.5454545454545454,Flamengo,visitante,4.6875,3.1164772727272725
1857,Marcão Silva,78856,Sport,MEI,1.2214285714285715,1.6266666666666665,São Paulo,visitante,4.566666666666666,3.0966666666666667
1858,Messias,87402,Ceará,ZAG,2.986666666666667,1.5000000000000002,Flamengo,visitante,4.6875,3.09375
1859,Ruan,100842,Grêmio,ZAG,4.185714285714286,1.85,Bahia,visitante,4.333333333333333,3.091666666666667
1860,Jhonata Robert,106371,Grêmio,MEI,1.6333333333333335,1.8333333333333337,Bahia,visitante,4.333333333333333,3.0833333333333335
1861,Everton Felipe,86519,Sport,MEI,1.3875,1.5999999999999999,São Paulo,visitante,4.566666666666666,3.083333333333333
1862,Pedro Naressi,98529,Ceará,MEI,2.1999999999999997,1.4142857142857141,Flamengo,visitante,4.6875,3.0508928571428573
1863,Arthur Gomes,96966,Atlético-GO,ATA,3.7166666666666663,1.7399999999999998,Chapecoense,visitante,4.352941176470588,3.0464705882352936
1864,Fábio Carille,70696,Santos,TEC,4.9071428571428575,3.4771428571428578,Internacional,visitante,2.5625,3.019821428571429
1865,Fernando Henrique,107800,Grêmio,MEI,2.2333333333333334,1.7,Bahia,visitante,4.333333333333333,3.0166666666666666
1866,Matheus Babi,94444,Athlético-PR,ATA,3.3000000000000003,3.075,Corinthians,visitante,2.9375,3.00625
1867,Luan Peres ,84847,Santos,ZAG,4.139999999999999,3.4499999999999997,Internacional,visitante,2.5625,3.0062499999999996
1868,Esteves,100846,Palmeiras,LAT,0.4,0.0,Cuiabá,visitante,3.0,3.0
1869,Matheus Henrique,100742,Grêmio,MEI,3.2,1.65,Bahia,visitante,4.333333333333333,2.9916666666666663
1870,Zé Ivaldo,91866,Athlético-PR,ZAG,-0.12857142857142861,3.0416666666666665,Corinthians,visitante,2.9375,2.989583333333333
1871,Richard,86711,Athlético-PR,MEI,2.98,3.0222222222222226,Corinthians,visitante,2.9375,2.979861111111111
