,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1360,Ytalo,53148,Bragantino,ATA,9.049999999999999,2.971428571428571,Grêmio,mandante,6.1,7.574999999999999
1361,Artur,95799,Bragantino,ATA,8.100000000000001,4.257142857142857,Grêmio,mandante,6.1,7.1000000000000005
1362,Natanael,86264,Atlético-GO,LAT,7.040000000000001,4.74,América-MG,mandante,6.25,6.6450000000000005
1363,Cléber,104125,Ceará,ATA,7.75,-1.56,Fortaleza,mandante,5.25,6.5
1364,Mateus Claus,90590,Bahia,GOL,9.0,0.0,Sport,mandante,3.9285714285714284,6.464285714285714
1365,Lucas Ramos,106000,Internacional,MEI,8.3,0.8,Cuiabá,mandante,4.166666666666667,6.233333333333334
1366,Weverton,104625,Bragantino,LAT,0.0,3.6,Grêmio,mandante,6.1,6.1
1367,Realpe,106299,Bragantino,ZAG,0.0,5.0,Grêmio,mandante,6.1,6.1
1368,Rigoni,96684,São Paulo,ATA,8.4,2.0714285714285716,Palmeiras,mandante,3.1666666666666665,5.783333333333333
1369,Ignácio,103523,Chapecoense,ZAG,5.75,3.133333333333333,Santos,mandante,5.75,5.75
1370,Luan Cândido,100848,Bragantino,LAT,5.35,7.9,Grêmio,mandante,6.1,5.725
1371,Tiepo,98412,Chapecoense,GOL,5.5,-1.5,Santos,mandante,5.75,5.625
1372,Praxedes,107744,Bragantino,MEI,5.133333333333333,4.35,Grêmio,mandante,6.1,5.616666666666666
1373,Samuel Xavier,73384,Fluminense,LAT,5.9,3.34,Juventude,mandante,5.25,5.575
1374,Jorginho,77544,Ceará,MEI,5.859999999999999,1.9833333333333334,Fortaleza,mandante,5.25,5.555
1375,Edenílson,63289,Internacional,MEI,6.860000000000001,5.071428571428571,Cuiabá,mandante,4.166666666666667,5.513333333333334
1376,Marcos Felipe ,85004,Fluminense,GOL,5.6,3.5833333333333335,Juventude,mandante,5.25,5.425
1377,Lima,96340,Ceará,MEI,5.579999999999999,7.333333333333335,Fortaleza,mandante,5.25,5.414999999999999
1378,Gabriel Lacerda,108176,Ceará,ZAG,5.44,2.1999999999999997,Fortaleza,mandante,5.25,5.345000000000001
1379,Arthur Gomes,96966,Atlético-GO,ATA,4.42,1.7399999999999998,América-MG,mandante,6.25,5.335
1380,Igor Cariús,91639,Atlético-GO,LAT,4.34,4.76,América-MG,mandante,6.25,5.295
1381,John Kennedy,110759,Fluminense,ATA,0.0,0.0,Juventude,mandante,5.25,5.25
1382,Saulo Mineiro,98274,Ceará,ATA,5.24,0.6,Fortaleza,mandante,5.25,5.245
1383,Egídio,42145,Fluminense,LAT,5.083333333333333,0.9999999999999998,Juventude,mandante,5.25,5.166666666666666
1384,Maurício Barbieri,82792,Bragantino,TEC,4.226666666666667,5.228571428571428,Grêmio,mandante,6.1,5.163333333333333
1385,Fernando Miguel,71571,Atlético-GO,GOL,4.0,5.5,América-MG,mandante,6.25,5.125
1386,Richard,78851,Ceará,GOL,5.0,4.583333333333333,Fortaleza,mandante,5.25,5.125
1387,João Paulo,111281,Chapecoense,GOL,4.5,2.0833333333333335,Santos,mandante,5.75,5.125
1388,Hulk,39148,Atlético-MG,ATA,9.0,7.485714285714286,Athlético-PR,mandante,1.2,5.1
1389,Cuello,98909,Bragantino,ATA,4.1,1.58,Grêmio,mandante,6.1,5.1
1390,Cazares,81682,Fluminense,MEI,4.825,-0.27999999999999997,Juventude,mandante,5.25,5.0375
1391,Rick,104459,Ceará,ATA,4.8,2.96,Fortaleza,mandante,5.25,5.025
1392,Nathan Silva,95794,Atlético-GO,ZAG,3.75,3.2,América-MG,mandante,6.25,5.0
1393,Aderlan,88423,Bragantino,LAT,3.8600000000000003,7.12,Grêmio,mandante,6.1,4.98
1394,Calegari,104276,Fluminense,LAT,4.7,1.9999999999999998,Juventude,mandante,5.25,4.975
1395,Dudu,97133,Atlético-GO,LAT,3.6999999999999997,3.283333333333333,América-MG,mandante,6.25,4.975
1396,Heitor,104649,Internacional,LAT,5.775,2.54,Cuiabá,mandante,4.166666666666667,4.970833333333333
1397,João Paulo,86770,Atlético-GO,MEI,3.5666666666666664,2.05,América-MG,mandante,6.25,4.908333333333333
1398,Savarino,98672,Atlético-MG,ATA,8.533333333333333,3.8,Athlético-PR,mandante,1.2,4.866666666666666
1399,Raul,92496,Bragantino,MEI,3.5,6.840000000000001,Grêmio,mandante,6.1,4.8
1400,Helinho,102598,Bragantino,ATA,3.5,4.416666666666667,Grêmio,mandante,6.1,4.8
1401,Manoel,69014,Fluminense,ZAG,4.266666666666667,-0.6000000000000001,Juventude,mandante,5.25,4.758333333333333
1402,Kaio Nunes,102563,Chapecoense,ATA,3.65,0.9666666666666667,Santos,mandante,5.75,4.7
1403,Lucas Evangelista,84674,Bragantino,MEI,3.1399999999999997,4.8,Grêmio,mandante,6.1,4.619999999999999
1404,Igor Vinícius,95466,São Paulo,LAT,5.966666666666666,1.6199999999999999,Palmeiras,mandante,3.1666666666666665,4.566666666666666
1405,Eduardo Barroca,77774,Atlético-GO,TEC,2.8466666666666662,4.021666666666667,América-MG,mandante,6.25,4.548333333333333
1406,Gabriel Teixeira,110760,Fluminense,MEI,3.7999999999999994,2.42,Juventude,mandante,5.25,4.5249999999999995
1407,Busanello,97537,Chapecoense,LAT,3.233333333333333,4.9,Santos,mandante,5.75,4.491666666666666
1408,Juninho,92182,Bahia,ZAG,4.983333333333333,3.5,Sport,mandante,3.9285714285714284,4.455952380952381
1409,Gabriel,78605,Corinthians,MEI,5.375,3.4857142857142853,Flamengo,mandante,3.5,4.4375
1410,Guto Ferreira,37245,Ceará,TEC,3.5966666666666662,3.2857142857142856,Fortaleza,mandante,5.25,4.423333333333333
1411,Bruno Méndez,103700,Internacional,ZAG,4.65,1.5,Cuiabá,mandante,4.166666666666667,4.408333333333333
1412,Jair Ventura,92180,Chapecoense,TEC,2.93,2.4642857142857144,Santos,mandante,5.75,4.34
1413,Roger Machado ,79437,Fluminense,TEC,3.4083333333333337,2.984285714285714,Juventude,mandante,5.25,4.329166666666667
1414,Jô,38138,Corinthians,ATA,5.140000000000001,4.6,Flamengo,mandante,3.5,4.32
1415,Fernandinho,91130,Chapecoense,ATA,2.8000000000000003,1.457142857142857,Santos,mandante,5.75,4.275
1416,Cleiton,93882,Bragantino,GOL,2.4,4.285714285714286,Grêmio,mandante,6.1,4.25
1417,Alerrandro,101715,Bragantino,ATA,2.3666666666666667,6.8,Grêmio,mandante,6.1,4.233333333333333
1418,Luiz Henrique,109282,Fluminense,ATA,3.18,1.985714285714286,Juventude,mandante,5.25,4.215
1419,Anderson Leite,87691,Chapecoense,MEI,2.6249999999999996,4.075,Santos,mandante,5.75,4.1875
1420,Edimar,62024,Bragantino,LAT,2.25,0.7,Grêmio,mandante,6.1,4.175
1421,Claudinho,92630,Bragantino,MEI,2.15,5.0,Grêmio,mandante,6.1,4.125
1422,Thaciano,87470,Bahia,MEI,4.283333333333333,2.1399999999999997,Sport,mandante,3.9285714285714284,4.105952380952381
1423,Fernando Sobral,84428,Ceará,MEI,2.96,3.4999999999999996,Fortaleza,mandante,5.25,4.105
1424,Felipe Santana,42140,Chapecoense,ZAG,2.4400000000000004,1.44,Santos,mandante,5.75,4.095000000000001
1425,Fabrício Bruno,90768,Bragantino,ZAG,2.08,4.199999999999999,Grêmio,mandante,6.1,4.09
1426,Matheus Bahia,97899,Bahia,LAT,4.25,4.8500000000000005,Sport,mandante,3.9285714285714284,4.089285714285714
1427,Kelvyn,102464,Ceará,LAT,2.925,3.75,Fortaleza,mandante,5.25,4.0875
1428,Gustavo Mosquito,97450,Corinthians,ATA,4.616666666666667,2.3833333333333333,Flamengo,mandante,3.5,4.058333333333334
1429,Fred,38162,Fluminense,ATA,2.85,-1.125,Juventude,mandante,5.25,4.05
1430,Oliveira,94514,Atlético-GO,ZAG,1.8333333333333333,2.88,América-MG,mandante,6.25,4.041666666666667
1431,Renan Guedes,104127,Bahia,LAT,4.133333333333334,-0.30000000000000004,Sport,mandante,3.9285714285714284,4.030952380952381
1432,Willian Maranhão,87262,Atlético-GO,MEI,1.7999999999999998,1.85,América-MG,mandante,6.25,4.025
1433,Reinaldo,78850,São Paulo,LAT,4.880000000000001,-0.03333333333333336,Palmeiras,mandante,3.1666666666666665,4.023333333333333
1434,Mendoza,90031,Ceará,ATA,2.775,2.575,Fortaleza,mandante,5.25,4.0125
1435,João Victor,112060,Ceará,ATA,2.7,0.0,Fortaleza,mandante,5.25,3.975
1436,Luccas Claro,73465,Fluminense,ZAG,2.6,3.275,Juventude,mandante,5.25,3.925
1437,Wendson,110948,Ceará,ATA,2.566666666666667,-0.033333333333333326,Fortaleza,mandante,5.25,3.908333333333333
1438,Derlan,98945,Chapecoense,ZAG,2.04,0.4166666666666667,Santos,mandante,5.75,3.895
1439,Fabinho,101729,Chapecoense,ATA,1.9666666666666666,2.1,Santos,mandante,5.75,3.8583333333333334
1440,Benítez,93550,São Paulo,MEI,4.55,-0.875,Palmeiras,mandante,3.1666666666666665,3.8583333333333334
1441,Rafael Luiz,107543,Bragantino,LAT,1.6,10.2,Grêmio,mandante,6.1,3.8499999999999996
1442,Rossi,81798,Bahia,ATA,3.742857142857143,1.44,Sport,mandante,3.9285714285714284,3.8357142857142854
1443,André Luís,92146,Atlético-GO,ATA,1.4000000000000001,2.4799999999999995,América-MG,mandante,6.25,3.825
1444,Messias,87402,Ceará,ZAG,2.3833333333333333,2.1571428571428575,Fortaleza,mandante,5.25,3.8166666666666664
