,atleta_id,apelido,ranking
0,83257,Gabriel,1
1,51772,Everton Ribeiro,2
2,90285,Bruno Henrique,3
3,103099,Éderson,4
4,39148,Hulk,5
5,103700,Bruno Méndez,6
6,69345,Isla,7
7,70323,Jorginho,8
8,78248,Gustavo Henrique,9
9,100652,Yuri Alberto,10
10,98057,Tiago Nunes,11
11,41929,Renato Gaúcho,12
12,85425,João Paulo,13
13,80196,Yago Pikachu,14
14,83433,Patrick,15
15,68952,Marinho,16
16,95638,Marcelo Benevenuto,17
17,78478,Willian Arão,18
18,42135,Willian,19
19,100079,Zaracho,20
