,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1740,Gabriel,83257,Flamengo,ATA,1.7,13.649999999999999,Internacional,visitante,2.2,7.924999999999999
1741,João Ricardo,81881,Ceará,GOL,4.7,6.833333333333333,Atlético-GO,visitante,3.9,5.366666666666666
1742,Raphael Veiga,94509,Palmeiras,MEI,6.331249999999999,6.184615384615385,Fortaleza,visitante,4.34375,5.264182692307692
1743,Hugo Souza,101574,Flamengo,GOL,7.0,8.0,Internacional,visitante,2.2,5.1
1744,Walter,51413,Cuiabá,GOL,3.8181818181818183,6.1,Bahia,visitante,4.0,5.05
1745,Lima,96340,Ceará,MEI,3.592857142857142,6.13846153846154,Atlético-GO,visitante,3.9,5.01923076923077
1746,Renan,109963,Palmeiras,ZAG,2.0777777777777775,5.579999999999999,Fortaleza,visitante,4.34375,4.961874999999999
1747,Piquerez,102130,Palmeiras,LAT,3.233333333333333,5.525,Fortaleza,visitante,4.34375,4.934375
1748,Terans,102878,Athlético-PR,MEI,6.166666666666667,5.108333333333333,São Paulo,visitante,4.566666666666666,4.8375
1749,Michael,99392,Flamengo,ATA,4.043749999999999,7.471428571428571,Internacional,visitante,2.2,4.835714285714285
1750,Nikão,69705,Athlético-PR,MEI,4.058333333333334,5.011111111111111,São Paulo,visitante,4.566666666666666,4.788888888888889
1751,Ferreira,101290,Grêmio,ATA,4.872727272727272,4.977777777777778,Chapecoense,visitante,4.4375,4.707638888888889
1752,Jailson,72290,Palmeiras,GOL,3.0714285714285716,4.833333333333333,Fortaleza,visitante,4.34375,4.588541666666666
1753,Juninho,114444,Athlético-PR,MEI,0.1,0.0,São Paulo,visitante,4.566666666666666,4.566666666666666
1754,Rômulo,107197,Athlético-PR,ATA,0.7,0.0,São Paulo,visitante,4.566666666666666,4.566666666666666
1755,Marcos Rocha,63013,Palmeiras,LAT,3.9333333333333336,4.5375,Fortaleza,visitante,4.34375,4.440625
1756,Maicon,38196,Grêmio,MEI,-3.0,0.0,Chapecoense,visitante,4.4375,4.4375
1757,Santos,69012,Athlético-PR,GOL,1.7727272727272727,4.291666666666667,São Paulo,visitante,4.566666666666666,4.429166666666667
1758,Weverton,71631,Palmeiras,GOL,2.75,4.5,Fortaleza,visitante,4.34375,4.421875
1759,Alberto Valentim,84863,Athlético-PR,TEC,2.1799999999999997,4.168,São Paulo,visitante,4.566666666666666,4.367333333333333
1760,Esteves,100846,Palmeiras,LAT,0.4,0.0,Fortaleza,visitante,4.34375,4.34375
1761,Ricardo Bueno,69141,Juventude,ATA,5.4125,7.040000000000001,Atlético-MG,visitante,1.5333333333333334,4.286666666666667
1762,Vanderson,107750,Grêmio,LAT,2.8000000000000003,4.133333333333333,Chapecoense,visitante,4.4375,4.285416666666666
1763,Marcinho,93797,Athlético-PR,LAT,1.9500000000000004,3.9499999999999993,São Paulo,visitante,4.566666666666666,4.258333333333333
1764,Abel Ferreira,110506,Palmeiras,TEC,4.351764705882353,4.142,Fortaleza,visitante,4.34375,4.242875
1765,Buiú,88544,Ceará,LAT,1.7166666666666668,4.58,Atlético-GO,visitante,3.9,4.24
1766,Villasanti,97145,Grêmio,MEI,5.783333333333334,4.033333333333333,Chapecoense,visitante,4.4375,4.235416666666667
1767,Jadson,38315,Athlético-PR,MEI,-0.040000000000000015,3.8750000000000004,São Paulo,visitante,4.566666666666666,4.220833333333333
1768,Breno Lopes,93988,Palmeiras,ATA,2.209090909090909,4.033333333333333,Fortaleza,visitante,4.34375,4.188541666666667
1769,Jorge,88065,Palmeiras,LAT,1.933333333333333,4.0,Fortaleza,visitante,4.34375,4.171875
1770,Gabriel Dias,88368,Ceará,LAT,2.2142857142857144,4.428571428571429,Atlético-GO,visitante,3.9,4.164285714285715
1771,Filipe Luís,38750,Flamengo,LAT,4.376923076923077,6.025,Internacional,visitante,2.2,4.112500000000001
