,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1485,Gabriel,83257,Flamengo,ATA,-1.65,11.533333333333333,Santos,visitante,4.0,7.766666666666667
1486,Lima,96340,Ceará,MEI,5.024999999999999,6.9142857142857155,América-MG,visitante,6.388888888888889,6.651587301587302
1487,Lucas Ramon ,82775,Cuiabá,LAT,0.15000000000000002,11.0,Fortaleza,visitante,1.9375,6.46875
1488,Arrascaeta,87863,Flamengo,MEI,6.74,8.899999999999999,Santos,visitante,4.0,6.449999999999999
1489,Hélio,101051,Ceará,ATA,-0.9,0.0,América-MG,visitante,6.388888888888889,6.388888888888889
1490,João Ricardo,81881,Ceará,GOL,-0.5,0.0,América-MG,visitante,6.388888888888889,6.388888888888889
1491,João Victor,112060,Ceará,ATA,2.7,0.0,América-MG,visitante,6.388888888888889,6.388888888888889
1492,William Oliveira,94297,Ceará,MEI,3.2999999999999994,0.0,América-MG,visitante,6.388888888888889,6.388888888888889
1493,Cristiano,102145,Ceará,ATA,-2.5,0.0,América-MG,visitante,6.388888888888889,6.388888888888889
1494,Gabriel Dias,88368,Ceará,LAT,-1.2,5.9,América-MG,visitante,6.388888888888889,6.144444444444445
1495,Cássio,42234,Corinthians,GOL,2.625,6.444444444444445,Grêmio,visitante,5.6875,6.065972222222222
1496,Raul Gustavo,109389,Corinthians,ZAG,1.4,0.0,Grêmio,visitante,5.6875,5.6875
1497,Renato Augusto,38398,Corinthians,MEI,13.1,0.0,Grêmio,visitante,5.6875,5.6875
1498,Fagner,42500,Corinthians,LAT,3.4125,5.6,Grêmio,visitante,5.6875,5.64375
1499,Fábio Santos,38229,Corinthians,LAT,1.1,5.3125,Grêmio,visitante,5.6875,5.5
1500,Buiú,88544,Ceará,LAT,1.7166666666666668,4.58,América-MG,visitante,6.388888888888889,5.484444444444445
1501,Vitinho,78435,Flamengo,ATA,2.3875,6.76,Santos,visitante,4.0,5.38
1502,Klaus,90846,Ceará,ZAG,-0.3,4.3,América-MG,visitante,6.388888888888889,5.344444444444445
1503,Renato Gaúcho,41929,Flamengo,TEC,4.756666666666667,6.59,Santos,visitante,4.0,5.295
1504,João Victor,104250,Corinthians,ZAG,2.357142857142857,4.7444444444444445,Grêmio,visitante,5.6875,5.215972222222222
1505,Arboleda,91573,São Paulo,ZAG,3.9000000000000004,7.6,Juventude,visitante,2.7222222222222223,5.161111111111111
1506,Rodrigo Caio,73800,Flamengo,ZAG,4.6833333333333345,6.3,Santos,visitante,4.0,5.15
1507,Busanello,97537,Chapecoense,LAT,2.86,5.3,Sport,visitante,4.857142857142857,5.078571428571428
1508,Kelvyn,102464,Ceará,LAT,4.0,3.75,América-MG,visitante,6.388888888888889,5.069444444444445
1509,Lucas Piton,105584,Corinthians,LAT,3.5,4.45,Grêmio,visitante,5.6875,5.06875
1510,Rick,104459,Ceará,ATA,4.95,3.733333333333333,América-MG,visitante,6.388888888888889,5.061111111111111
1511,Richard,78851,Ceará,GOL,5.333333333333333,3.642857142857143,América-MG,visitante,6.388888888888889,5.015873015873016
1512,Gilberto,61188,Bahia,ATA,4.2444444444444445,5.812499999999999,Fluminense,visitante,4.071428571428571,4.941964285714285
1513,Filipe Luís,38750,Flamengo,LAT,3.6666666666666665,5.8500000000000005,Santos,visitante,4.0,4.925000000000001
1514,Felipe Endres,112964,Chapecoense,TEC,1.55,0.0,Sport,visitante,4.857142857142857,4.857142857142857
1515,Guto Ferreira,37245,Ceará,TEC,3.9066666666666663,3.27625,América-MG,visitante,6.388888888888889,4.832569444444445
1516,Jô,38138,Corinthians,ATA,3.885714285714286,3.9714285714285715,Grêmio,visitante,5.6875,4.829464285714286
1517,Sylvinho,106047,Corinthians,TEC,3.30875,3.756666666666666,Grêmio,visitante,5.6875,4.722083333333333
1518,Adson,111682,Corinthians,MEI,7.066666666666666,3.6999999999999997,Grêmio,visitante,5.6875,4.69375
1519,Willian Arão,78478,Flamengo,ZAG,2.9444444444444446,5.380000000000001,Santos,visitante,4.0,4.69
1520,Jael,60859,Ceará,ATA,-0.5333333333333333,2.966666666666667,América-MG,visitante,6.388888888888889,4.677777777777778
1521,Fernando Sobral,84428,Ceará,MEI,4.7,2.9499999999999997,América-MG,visitante,6.388888888888889,4.669444444444444
1522,Bruno Pacheco,90061,Ceará,LAT,1.3000000000000003,2.9375,América-MG,visitante,6.388888888888889,4.663194444444445
1523,Rodriguinho,61033,Bahia,MEI,1.8666666666666667,5.0857142857142845,Fluminense,visitante,4.071428571428571,4.578571428571427
1524,Gabriel,78605,Corinthians,MEI,4.4,3.3,Grêmio,visitante,5.6875,4.49375
1525,Everton Ribeiro,51772,Flamengo,MEI,3.08,4.966666666666668,Santos,visitante,4.0,4.483333333333334
1526,Gil,68923,Corinthians,ZAG,2.1875,3.2555555555555555,Grêmio,visitante,5.6875,4.471527777777778
1527,Isla,69345,Flamengo,LAT,6.25,4.866666666666666,Santos,visitante,4.0,4.433333333333334
1528,Mendoza,90031,Ceará,ATA,1.7857142857142854,2.3600000000000003,América-MG,visitante,6.388888888888889,4.374444444444444
1529,Edenílson,63289,Internacional,MEI,7.6000000000000005,6.144444444444445,Atlético-GO,visitante,2.5,4.322222222222223
1530,Gabriel Lacerda,108176,Ceará,ZAG,5.016666666666667,2.1999999999999997,América-MG,visitante,6.388888888888889,4.294444444444444
1531,Hulk,39148,Atlético-MG,ATA,8.085714285714285,7.411111111111111,Bragantino,visitante,1.125,4.268055555555556
1532,Matheus Bahia,97899,Bahia,LAT,4.025,4.442857142857143,Fluminense,visitante,4.071428571428571,4.257142857142857
1533,Bruno Henrique,90285,Flamengo,ATA,10.8125,4.425,Santos,visitante,4.0,4.2125
1534,Renê,78445,Flamengo,LAT,2.2,4.4,Santos,visitante,4.0,4.2
1535,Anderson Leite,87691,Chapecoense,MEI,4.166666666666666,3.5,Sport,visitante,4.857142857142857,4.178571428571429
