,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1660,Hulk,39148,Atlético-MG,ATA,9.185714285714285,5.511764705882353,Fluminense,mandante,4.5,6.8428571428571425
1661,Rodallega,74034,Bahia,ATA,7.014285714285713,0.25555555555555554,Grêmio,mandante,5.966666666666667,6.4904761904761905
1662,Douglas Borel,104634,Bahia,LAT,7.0,0.0,Grêmio,mandante,5.966666666666667,6.483333333333333
1663,Bruno Henrique,90285,Flamengo,ATA,8.430769230769231,5.5875,Ceará,mandante,4.40625,6.4185096153846155
1664,Lucas Ramos,106000,Internacional,MEI,8.3,0.8,Santos,mandante,4.029411764705882,6.1647058823529415
1665,Mateus Claus,90590,Bahia,GOL,6.0,3.3333333333333335,Grêmio,mandante,5.966666666666667,5.983333333333333
1666,Guilherme Arana,87228,Atlético-MG,LAT,7.245454545454546,4.390909090909091,Fluminense,mandante,4.5,5.872727272727273
1667,Róger Guedes,89898,Corinthians,ATA,8.7375,3.4750000000000005,Athlético-PR,mandante,3.0,5.86875
1668,Matheus Bahia,97899,Bahia,LAT,5.766666666666667,3.8545454545454545,Grêmio,mandante,5.966666666666667,5.866666666666667
1669,Hugo Souza,101574,Flamengo,GOL,7.0,8.0,Ceará,mandante,4.40625,5.703125
1670,Rodinei,73992,Flamengo,LAT,6.859999999999999,2.322222222222222,Ceará,mandante,4.40625,5.633125
1671,Arrascaeta,87863,Flamengo,MEI,6.616666666666667,4.899999999999999,Ceará,mandante,4.40625,5.511458333333334
1672,Gustavo Henrique,107963,Bahia,ZAG,5.0,3.3,Grêmio,mandante,5.966666666666667,5.483333333333333
1673,Juninho,92182,Bahia,ZAG,4.983333333333333,3.5,Grêmio,mandante,5.966666666666667,5.475
1674,Danilo Fernandes,69051,Bahia,GOL,4.75,3.8333333333333335,Grêmio,mandante,5.966666666666667,5.358333333333333
1675,Arboleda,91573,São Paulo,ZAG,6.150000000000001,5.3,Sport,mandante,4.5625,5.356250000000001
1676,Artur,95799,Bragantino,ATA,6.6071428571428585,5.14,América-MG,mandante,4.03125,5.319196428571429
1677,Edenílson,63289,Internacional,MEI,6.599999999999999,2.8823529411764706,Santos,mandante,4.029411764705882,5.314705882352941
