,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,82876,Sport,MEI,1.6,1.35
1,Abel Ferreira,110506,Palmeiras,TEC,4.855714285714286,4.8
2,Abel Hernández,74159,Fluminense,ATA,-1.1,1.8400000000000003
3,Abner Vinícius,104513,Athlético-PR,LAT,1.5750000000000006,3.233333333333333
4,Ademir,101314,América-MG,ATA,2.75,1.3499999999999999
5,Aderlan,88423,Bragantino,LAT,3.8600000000000003,7.12
6,Adson,111682,Corinthians,MEI,0.4,4.375
7,Alan Ruschel,63110,América-MG,LAT,3.0500000000000003,0.8400000000000001
8,Alan Santos,70132,Chapecoense,MEI,1.75,0.0
9,Alerrandro,101715,Bragantino,ATA,2.3666666666666667,6.8
10,Alison,73974,Santos,MEI,1.45,0.25
11,Alisson,81845,Grêmio,MEI,2.2666666666666666,0.8999999999999999
12,Allan,96652,Atlético-MG,MEI,0.7,2.6333333333333333
13,Alyson,102330,Juventude,LAT,0.1,2.9
14,Alê,86388,América-MG,MEI,3.8,1.08
15,Anderson Conceição,71618,Cuiabá,ZAG,-1.7333333333333334,0.9
16,Anderson Jesus,90700,América-MG,ZAG,3.2166666666666672,0.8
17,Anderson Leite,87691,Chapecoense,MEI,2.6249999999999996,4.075
18,André,68690,Sport,ATA,1.6600000000000001,1.157142857142857
19,André,107498,Fluminense,MEI,0.6499999999999999,3.6999999999999997
20,André Luís,92146,Atlético-GO,ATA,1.4000000000000001,2.4799999999999995
21,Anselmo Ramon,69214,Chapecoense,ATA,1.5666666666666667,1.1
22,António Oliveira,111578,Athlético-PR,TEC,3.8249999999999997,4.05
23,Araos,102352,Corinthians,MEI,-0.15,0.43999999999999995
24,Arboleda,91573,São Paulo,ZAG,3.9000000000000004,7.6
25,Arnaldo,78497,Atlético-GO,LAT,-1.6,3.9800000000000004
26,Arrascaeta,87863,Flamengo,MEI,7.933333333333334,9.149999999999999
27,Arthur Gomes,96966,Atlético-GO,ATA,4.42,1.7399999999999998
28,Artur,95799,Bragantino,ATA,8.100000000000001,4.257142857142857
29,Auremir,77570,Cuiabá,MEI,1.2,1.28
30,Baralhas,99440,Atlético-GO,MEI,0.625,2.9499999999999993
31,Bento,105208,Athlético-PR,GOL,-0.25,3.0
32,Benítez,93550,São Paulo,MEI,4.55,-0.875
33,Bobadilla,84342,Fluminense,ATA,0.1,1.95
34,Borrero,106843,Atlético-MG,MEI,0.9,3.9
35,Boschilia,86841,Internacional,MEI,-0.35,2.0
36,Brenno,100830,Grêmio,GOL,2.5,1.0
37,Breno Lopes,93988,Palmeiras,ATA,3.8199999999999994,6.12
38,Bruninho,101716,Juventude,MEI,0.5,0.875
39,Bruno Alves,73620,São Paulo,ZAG,4.22,2.1714285714285713
40,Bruno Cortez,72079,Grêmio,LAT,2.0,2.7999999999999994
41,Bruno Henrique,90285,Flamengo,ATA,12.65,1.5999999999999999
42,Bruno Melo,84339,Fortaleza,LAT,4.175,-0.6
43,Bruno Méndez,103700,Internacional,ZAG,4.65,1.5
44,Bruno Nazário,81776,América-MG,MEI,-0.54,1.7666666666666666
45,Bruno Pacheco,90061,Ceará,LAT,0.75,2.8714285714285714
46,Bruno Rodrigues,92811,São Paulo,ATA,1.4,0.0
47,Bruno Silva,101422,Chapecoense,ATA,-1.8666666666666665,-0.6
48,Buiú,88544,Ceará,LAT,1.6,4.625
49,Busanello,97537,Chapecoense,LAT,3.233333333333333,4.9
50,Caio Paulista,102318,Fluminense,ATA,0.7999999999999999,5.58
51,Caio Vidal,107745,Internacional,ATA,0.8166666666666668,1.46
52,Calebe,109461,Atlético-MG,MEI,0.25,0.65
53,Calegari,104276,Fluminense,LAT,4.7,1.9999999999999998
54,Camacho,68770,Santos,MEI,1.575,0.9833333333333334
55,Camilo,104519,Cuiabá,MEI,2.275,0.47500000000000003
56,Cantillo,85315,Corinthians,MEI,3.7833333333333337,0.8
57,Capixaba,94894,Juventude,ATA,1.98,1.56
58,Carlinhos,63194,Fortaleza,LAT,4.8,6.1
59,Carlos Alberto,106704,América-MG,ATA,1.725,-0.26666666666666666
60,Carlos Eduardo,90917,Athlético-PR,ATA,1.48,0.2
61,Carlos Sánchez,81677,Santos,MEI,0.6333333333333332,1.725
62,Cauan de Almeida,107870,América-MG,TEC,4.75,0.0
63,Cazares,81682,Fluminense,MEI,4.825,-0.27999999999999997
64,Charles,96342,Ceará,MEI,0.04999999999999996,1.0
65,Chico,82407,Juventude,MEI,0.49999999999999994,0.8333333333333334
66,Chico,99253,Sport,ZAG,11.2,4.1
67,Chrigor,101398,Bragantino,ATA,0.4,5.7
68,Christian,104502,Athlético-PR,MEI,3.8833333333333333,0.5250000000000001
69,Claudinho,92630,Bragantino,MEI,2.15,5.0
70,Clayson,83817,Cuiabá,ATA,4.075,1.0
71,Cleberson,80281,Juventude,ZAG,3.733333333333333,0.7
72,Cleiton,93882,Bragantino,GOL,2.4,4.285714285714286
73,Cléber,104125,Ceará,ATA,7.75,-1.56
74,Conti,100943,Bahia,ZAG,2.7399999999999998,0.8999999999999999
75,Cristiano,102145,Ceará,ATA,-2.5,0.0
76,Cuca,42411,Atlético-MG,TEC,4.7,4.562857142857143
77,Cuello,98909,Bragantino,ATA,4.1,1.58
78,Cássio,42234,Corinthians,GOL,2.6666666666666665,5.571428571428571
79,Dado Cavalcanti,73975,Bahia,TEC,3.2671428571428573,3.1816666666666666
80,Daniel,93791,Bahia,MEI,0.6833333333333335,4.066666666666666
81,Daniel,96468,Internacional,GOL,2.2,5.75
82,Daniel Alves,38939,São Paulo,LAT,-0.75,3.5666666666666664
83,Daniel Guedes ,88225,Fortaleza,LAT,9.2,-0.5
84,Danilo,107231,Palmeiras,MEI,0.55,4.925
85,Danilo Barbosa,86777,Palmeiras,MEI,5.0,3.1333333333333333
86,Danilo Barcelos,84382,Fluminense,LAT,-2.0,5.35
87,Danilo Boza,101431,Santos,ZAG,2.9000000000000004,-0.44999999999999996
88,Danilo Fernandes,69051,Internacional,GOL,-2.0,-5.0
89,Danilo Gomes,106826,Cuiabá,ATA,1.825,3.2
90,Darlan,104593,Grêmio,MEI,0.2,-0.8
91,David,90309,Fortaleza,ATA,5.75,2.633333333333333
92,Dawhan,97780,Juventude,MEI,1.3,0.0
93,Derlan,98945,Chapecoense,ZAG,2.04,0.4166666666666667
94,Deyverson,92708,Palmeiras,ATA,1.3333333333333333,6.619999999999999
95,Didi,78237,Juventude,ZAG,5.6000000000000005,0.4
96,Diego,38909,Flamengo,MEI,2.2199999999999998,1.2666666666666668
97,Diego,101728,São Paulo,ZAG,2.9666666666666663,3.75
98,Diego Aguirre,73766,Internacional,TEC,3.203333333333333,3.306
99,Diego Alves,38509,Flamengo,GOL,3.7857142857142856,4.5
100,Diego Ferreira,91783,América-MG,LAT,2.033333333333333,1.0666666666666667
101,Diego Souza,68911,Grêmio,ATA,2.1666666666666665,0.7249999999999999
102,Diogo Barbosa,70916,Grêmio,LAT,3.0250000000000004,0.024999999999999994
103,Dodô,68727,Atlético-MG,LAT,1.4,4.1000000000000005
