,atleta_id,apelido,ranking
0,94583,Pedro,1
1,87863,Arrascaeta,2
2,87999,Gustavo Scarpa,3
3,38750,Filipe Luís,4
4,73800,Rodrigo Caio,5
5,43618,Luiz Felipe Scolari,6
6,69345,Isla,7
7,96340,Lima,8
8,78435,Vitinho,9
9,80853,Pedro Geromel,10
10,70323,Jorginho,11
11,61188,Gilberto,12
12,85931,Hyoran,13
13,91573,Arboleda,14
14,71684,Gustavo Gómez,15
15,38509,Diego Alves,16
16,87098,Matheus Peixoto,17
17,68952,Marinho,18
18,95799,Artur,19
19,80196,Yago Pikachu,20
