,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1660,Ricardo Bueno,69141,Juventude,ATA,7.6,10.466666666666667,Flamengo,visitante,5.2727272727272725,7.869696969696969
1661,Alberto Valentim,84863,Athlético-PR,TEC,2.21,8.71,Chapecoense,visitante,4.833333333333333,6.7716666666666665
1662,Piquerez,102130,Palmeiras,LAT,1.75,7.6,Bahia,visitante,4.045454545454546,5.822727272727272
1663,Zárate,70523,América-MG,ATA,1.6666666666666667,9.0,Internacional,visitante,2.4545454545454546,5.7272727272727275
1664,Lima,96340,Ceará,MEI,4.118181818181817,6.070000000000001,São Paulo,visitante,4.590909090909091,5.330454545454546
1665,Matheus Peixoto,87098,Juventude,ATA,7.7142857142857135,5.319999999999999,Flamengo,visitante,5.2727272727272725,5.296363636363636
1666,Edwin Mosquera,108355,Juventude,MEI,0.0,0.0,Flamengo,visitante,5.2727272727272725,5.2727272727272725
1667,Nikão,69705,Athlético-PR,MEI,4.04,5.3,Chapecoense,visitante,4.833333333333333,5.066666666666666
1668,Wagner,37674,Juventude,MEI,0.5,4.766666666666667,Flamengo,visitante,5.2727272727272725,5.0196969696969695
1669,Villasanti,97145,Grêmio,MEI,4.275,5.6,Fortaleza,visitante,4.166666666666667,4.883333333333333
1670,Vanderson,107750,Grêmio,LAT,2.9111111111111114,5.5375,Fortaleza,visitante,4.166666666666667,4.852083333333333
1671,Pedrinho,110995,Athlético-PR,LAT,0.7,0.0,Chapecoense,visitante,4.833333333333333,4.833333333333333
1672,Renan,109963,Palmeiras,ZAG,1.4857142857142858,5.5555555555555545,Bahia,visitante,4.045454545454546,4.80050505050505
1673,Gabriel Dias,88368,Ceará,LAT,3.06,4.8,São Paulo,visitante,4.590909090909091,4.695454545454545
1674,Lucas Fasson,106823,Athlético-PR,ZAG,-0.3,4.55,Chapecoense,visitante,4.833333333333333,4.691666666666666
1675,João Paulo,56102,Juventude,MEI,1.0,4.0,Flamengo,visitante,5.2727272727272725,4.636363636363637
1676,Terans,102878,Athlético-PR,MEI,6.970000000000001,4.38,Chapecoense,visitante,4.833333333333333,4.6066666666666665
1677,João Ricardo,81881,Ceará,GOL,2.75,0.0,São Paulo,visitante,4.590909090909091,4.590909090909091
1678,João Victor,112060,Ceará,ATA,2.7,0.0,São Paulo,visitante,4.590909090909091,4.590909090909091
1679,Cristiano,102145,Ceará,ATA,-2.5,0.0,São Paulo,visitante,4.590909090909091,4.590909090909091
1680,Hélio,101051,Ceará,ATA,-0.9,0.0,São Paulo,visitante,4.590909090909091,4.590909090909091
1681,Gabriel Santos,114473,Ceará,ATA,-0.3,0.0,São Paulo,visitante,4.590909090909091,4.590909090909091
1682,Buiú,88544,Ceará,LAT,1.7166666666666668,4.58,São Paulo,visitante,4.590909090909091,4.585454545454546
1683,Ferreira,101290,Grêmio,ATA,4.244444444444444,5.0,Fortaleza,visitante,4.166666666666667,4.583333333333334
1684,Weverton,71631,Palmeiras,GOL,1.8333333333333333,5.083333333333333,Bahia,visitante,4.045454545454546,4.5643939393939394
1685,Danilo Barcelos,84382,Fluminense,LAT,3.3666666666666667,5.6,Corinthians,visitante,3.3636363636363638,4.4818181818181815
1686,Breno Lopes,93988,Palmeiras,ATA,2.1125,4.883333333333334,Bahia,visitante,4.045454545454546,4.46439393939394
1687,Klaus,90846,Ceará,ZAG,-0.3,4.3,São Paulo,visitante,4.590909090909091,4.445454545454545
1688,Marcinho,93797,Athlético-PR,LAT,1.6900000000000002,3.988888888888888,Chapecoense,visitante,4.833333333333333,4.4111111111111105
1689,Zé Ivaldo,91866,Athlético-PR,ZAG,0.059999999999999984,3.9375,Chapecoense,visitante,4.833333333333333,4.385416666666666
1690,Jadson,38315,Athlético-PR,MEI,-0.040000000000000015,3.8750000000000004,Chapecoense,visitante,4.833333333333333,4.354166666666667
1691,Victor Luis,86410,Palmeiras,LAT,1.5,4.55,Bahia,visitante,4.045454545454546,4.297727272727273
1692,Deyverson,92708,Palmeiras,ATA,1.4,4.487499999999999,Bahia,visitante,4.045454545454546,4.266477272727272
1693,Santos,69012,Athlético-PR,GOL,2.1875,3.611111111111111,Chapecoense,visitante,4.833333333333333,4.222222222222222
1694,Everton,50301,Grêmio,MEI,-0.35,0.0,Fortaleza,visitante,4.166666666666667,4.166666666666667
1695,Campaz,105102,Grêmio,MEI,2.1333333333333333,0.0,Fortaleza,visitante,4.166666666666667,4.166666666666667
1696,Maicon,38196,Grêmio,MEI,-3.0,0.0,Fortaleza,visitante,4.166666666666667,4.166666666666667
1697,Guto Ferreira,37245,Ceará,TEC,3.9066666666666663,3.6999999999999997,São Paulo,visitante,4.590909090909091,4.1454545454545455
1698,Abel Ferreira,110506,Palmeiras,TEC,3.903076923076923,4.1890909090909085,Bahia,visitante,4.045454545454546,4.117272727272727
1699,Bissoli,100762,Athlético-PR,ATA,1.6800000000000002,3.4000000000000004,Chapecoense,visitante,4.833333333333333,4.116666666666667
1700,Nino,91708,Fluminense,ZAG,3.5888888888888895,4.8500000000000005,Corinthians,visitante,3.3636363636363638,4.106818181818182
1701,Nicolas,95127,Athlético-PR,LAT,-0.6799999999999999,3.3666666666666667,Chapecoense,visitante,4.833333333333333,4.1
1702,Esteves,100846,Palmeiras,LAT,0.4,0.0,Bahia,visitante,4.045454545454546,4.045454545454546
1703,Caio Paulista,102318,Fluminense,ATA,1.8142857142857143,4.671428571428572,Corinthians,visitante,3.3636363636363638,4.017532467532468
1704,Bobadilla,84342,Fluminense,ATA,0.6428571428571429,4.64,Corinthians,visitante,3.3636363636363638,4.001818181818182
1705,Raphael Veiga,94509,Palmeiras,MEI,6.425,3.9555555555555557,Bahia,visitante,4.045454545454546,4.000505050505051
1706,Fernando Sobral,84428,Ceará,MEI,4.2,3.4,São Paulo,visitante,4.590909090909091,3.995454545454545
1707,Gabriel Chapecó,112616,Grêmio,GOL,5.611111111111111,3.8,Fortaleza,visitante,4.166666666666667,3.9833333333333334
1708,Jailson,72290,Palmeiras,GOL,3.0714285714285716,3.9,Bahia,visitante,4.045454545454546,3.9727272727272727
1709,Nicolás Hernández,105672,Athlético-PR,ZAG,1.0,3.1,Chapecoense,visitante,4.833333333333333,3.966666666666667
1710,Matheus Babi,94444,Athlético-PR,ATA,3.3000000000000003,3.075,Chapecoense,visitante,4.833333333333333,3.9541666666666666
1711,Richard,86711,Athlético-PR,MEI,2.677777777777778,3.075,Chapecoense,visitante,4.833333333333333,3.9541666666666666
1712,Mayke,81150,Palmeiras,LAT,1.5166666666666666,3.8000000000000003,Bahia,visitante,4.045454545454546,3.922727272727273
1713,António Oliveira,111578,Athlético-PR,TEC,3.6399999999999997,3.005,Chapecoense,visitante,4.833333333333333,3.9191666666666665
1714,Léo Cittadini,70986,Athlético-PR,MEI,1.1,3.000000000000001,Chapecoense,visitante,4.833333333333333,3.916666666666667
1715,André,107498,Fluminense,MEI,2.2624999999999997,4.459999999999999,Corinthians,visitante,3.3636363636363638,3.911818181818181
1716,Marcos Rocha,63013,Palmeiras,LAT,2.9375,3.7166666666666663,Bahia,visitante,4.045454545454546,3.881060606060606
1717,Gustavo Gómez,71684,Palmeiras,ZAG,2.4625000000000004,3.6833333333333336,Bahia,visitante,4.045454545454546,3.8643939393939397
1718,Marlon ,86864,América-MG,LAT,5.116666666666666,5.25,Internacional,visitante,2.4545454545454546,3.8522727272727275
1719,Gustavo Scarpa,87999,Palmeiras,MEI,4.925,3.65,Bahia,visitante,4.045454545454546,3.8477272727272727
1720,Kelvyn,102464,Ceará,LAT,4.375,3.1,São Paulo,visitante,4.590909090909091,3.8454545454545457
1721,Matheus Jesus,95335,Juventude,MEI,0.35,2.4,Flamengo,visitante,5.2727272727272725,3.836363636363636
1722,Marcos Vinicios,111333,Juventude,ATA,1.9461538461538461,2.3899999999999997,Flamengo,visitante,5.2727272727272725,3.831363636363636
1723,Paulinho Bóia,100333,Juventude,ATA,3.175,2.3125,Flamengo,visitante,5.2727272727272725,3.7926136363636362
1724,Júnior Tavares,89343,Sport,LAT,1.725,4.866666666666666,Cuiabá,visitante,2.7,3.783333333333333
1725,Alyson,102330,Juventude,LAT,-0.16666666666666666,2.2666666666666666,Flamengo,visitante,5.2727272727272725,3.7696969696969695
1726,Richard,78851,Ceará,GOL,5.5625,2.9,São Paulo,visitante,4.590909090909091,3.745454545454545
1727,Gabriel Lacerda,108176,Ceará,ZAG,5.014285714285714,2.8999999999999995,São Paulo,visitante,4.590909090909091,3.745454545454545
1728,Rick,104459,Ceará,ATA,3.925,2.844444444444444,São Paulo,visitante,4.590909090909091,3.7176767676767675
1729,Erick,98022,Athlético-PR,LAT,3.2375,2.5714285714285716,Chapecoense,visitante,4.833333333333333,3.7023809523809526
1730,Gabriel Menino,103767,Palmeiras,MEI,2.72,3.355555555555555,Bahia,visitante,4.045454545454546,3.7005050505050505
1731,Luiz Adriano,72772,Palmeiras,ATA,2.9249999999999994,3.3499999999999996,Bahia,visitante,4.045454545454546,3.6977272727272728
1732,Marquinhos Santos,81031,Juventude,TEC,3.4123076923076923,2.0772727272727276,Flamengo,visitante,5.2727272727272725,3.675
1733,Fernando Miguel,71571,Atlético-GO,GOL,3.8636363636363638,6.2272727272727275,Bragantino,visitante,1.0833333333333333,3.6553030303030303
1734,Marcão,73476,Fluminense,TEC,3.8433333333333337,3.92,Corinthians,visitante,3.3636363636363638,3.6418181818181816
1735,Maílson,98034,Sport,GOL,4.454545454545454,4.583333333333333,Cuiabá,visitante,2.7,3.6416666666666666
1736,Rodrigues,91251,Grêmio,ZAG,2.7399999999999998,3.1,Fortaleza,visitante,4.166666666666667,3.6333333333333337
1737,Luan,80692,Palmeiras,ZAG,3.0444444444444447,3.1875000000000004,Bahia,visitante,4.045454545454546,3.6164772727272734
1738,Danilo,107231,Palmeiras,MEI,1.8250000000000002,3.157142857142857,Bahia,visitante,4.045454545454546,3.6012987012987017
1739,Gustavo Oliveira,110633,Sport,MEI,0.13750000000000012,4.5,Cuiabá,visitante,2.7,3.6
1740,Luiz Henrique,109282,Fluminense,ATA,3.900000000000001,3.75,Corinthians,visitante,3.3636363636363638,3.5568181818181817
1741,Erick,97810,Ceará,ATA,0.45999999999999996,2.466666666666667,São Paulo,visitante,4.590909090909091,3.528787878787879
1742,Brenno,100830,Grêmio,GOL,1.0,2.875,Fortaleza,visitante,4.166666666666667,3.5208333333333335
1743,Léo Chú,106820,Grêmio,ATA,0.65,2.85,Fortaleza,visitante,4.166666666666667,3.5083333333333337
1744,Capixaba,94894,Juventude,ATA,1.9900000000000002,1.7,Flamengo,visitante,5.2727272727272725,3.4863636363636363
1745,Guilherme Castilho,101798,Juventude,MEI,4.918181818181818,1.6666666666666667,Flamengo,visitante,5.2727272727272725,3.4696969696969697
1746,Lucca,61149,Fluminense,ATA,1.8,3.560000000000001,Corinthians,visitante,3.3636363636363638,3.4618181818181823
1747,Borja,86120,Grêmio,ATA,5.459999999999999,2.75,Fortaleza,visitante,4.166666666666667,3.4583333333333335
1748,Yago Felipe,87747,Fluminense,MEI,1.9666666666666666,3.53,Corinthians,visitante,3.3636363636363638,3.446818181818182
1749,Bruno Pacheco,90061,Ceará,LAT,2.5900000000000003,2.3,São Paulo,visitante,4.590909090909091,3.4454545454545453
1750,Tiago Nunes,98057,Ceará,TEC,4.028333333333333,2.278,São Paulo,visitante,4.590909090909091,3.434454545454545
1751,Luiz Felipe Scolari,43618,Grêmio,TEC,4.446250000000001,2.702,Fortaleza,visitante,4.166666666666667,3.4343333333333335
1752,Vitinho,101960,Athlético-PR,ATA,4.766666666666667,2.0200000000000005,Chapecoense,visitante,4.833333333333333,3.4266666666666667
1753,Luiz Otávio,72359,Ceará,ZAG,6.459999999999999,2.225,São Paulo,visitante,4.590909090909091,3.4079545454545457
1754,Michel,80664,Juventude,LAT,2.1100000000000003,1.5100000000000002,Flamengo,visitante,5.2727272727272725,3.3913636363636366
1755,Dawhan,97780,Juventude,MEI,3.1,1.48,Flamengo,visitante,5.2727272727272725,3.376363636363636
1756,Abner Vinícius,104513,Athlético-PR,LAT,2.9142857142857146,1.9142857142857144,Chapecoense,visitante,4.833333333333333,3.373809523809524
1757,Paulo Autuori,36943,Athlético-PR,TEC,4.42,1.9,Chapecoense,visitante,4.833333333333333,3.3666666666666663
