,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,2.5300000000000002,3.9
1,Abel Hernández,74159,Fluminense,ATA,-0.1,0.13333333333333333
2,Abner Vinícius,104513,Athlético-PR,LAT,4.7,-0.6666666666666666
3,Ademir,101314,América-MG,ATA,5.95,2.8
4,Aderlan,88423,Bragantino,LAT,1.2,11.2
5,Adson,111682,Corinthians,MEI,18.0,2.35
6,Airton,106107,Ceará,ATA,0.0,0.5
7,Alan Santos,70132,Chapecoense,MEI,1.9333333333333333,0.8666666666666666
8,Alerrandro,101715,Bragantino,ATA,-0.15000000000000002,-0.5
9,Alisson,81845,Grêmio,MEI,5.425000000000001,1.05
10,Allan,96652,Atlético-MG,MEI,1.3,0.9666666666666667
11,Alyson,102330,Juventude,LAT,-0.7,1.0
12,Alê,86388,América-MG,MEI,0.95,1.2
13,Anderson Jesus,90700,América-MG,ZAG,7.7,5.0
14,Anderson Leite,87691,Chapecoense,MEI,4.1000000000000005,2.3333333333333335
15,Andreas Pereira,89274,Flamengo,MEI,-0.5,5.449999999999999
16,André,68690,Sport,ATA,1.2999999999999998,0.25
17,André,107498,Fluminense,MEI,2.733333333333333,5.6
18,André Luís,92146,Atlético-GO,ATA,2.7,7.5
19,Anselmo Ramon,69214,Chapecoense,ATA,-0.1499999999999999,6.125
20,António Oliveira,111578,Athlético-PR,TEC,3.2699999999999996,1.56
21,Arboleda,91573,São Paulo,ZAG,6.4,0.0
22,Arias,99815,Fluminense,MEI,0.1,3.2
23,Arnaldo,78497,Atlético-GO,LAT,4.466666666666666,6.633333333333333
24,Arrascaeta,87863,Flamengo,MEI,4.95,0.8999999999999999
25,Arthur Henrique,86629,Atlético-GO,LAT,2.15,0.5
26,Artur,95799,Bragantino,ATA,2.75,5.7
27,Auremir,77570,Cuiabá,MEI,2.3750000000000004,2.533333333333333
28,Baralhas,99440,Atlético-GO,MEI,2.566666666666667,3.6
29,Bento,105208,Athlético-PR,GOL,4.0,0.0
30,Berrío ,85300,América-MG,ATA,0.65,0.0
31,Bissoli,100762,Athlético-PR,ATA,2.9,4.300000000000001
32,Bobadilla,84342,Fluminense,ATA,2.1666666666666665,6.433333333333334
33,Borja,86120,Grêmio,ATA,5.35,2.75
34,Borrero,106843,Atlético-MG,MEI,0.3,1.7
35,Boschilia,86841,Internacional,MEI,2.0,3.1
36,Breno Lopes,93988,Palmeiras,ATA,-0.55,0.0
37,Bruninho,101716,Juventude,MEI,1.9666666666666666,0.0
38,Bruninho,113558,Bragantino,ATA,-0.2,0.0
39,Bruno Alves,73620,São Paulo,ZAG,-0.5,0.8666666666666667
40,Bruno Cortez,72079,Grêmio,LAT,3.733333333333333,2.9000000000000004
41,Bruno Henrique,90285,Flamengo,ATA,2.6333333333333333,0.0
42,Bruno Marques,105111,Santos,ATA,-1.2,0.0
43,Bruno Méndez,103700,Internacional,ZAG,3.0,7.4
44,Bruno Pacheco,90061,Ceará,LAT,3.366666666666667,1.8333333333333333
