,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,slug,apelido,apelido_abreviado,nome,foto,status
13,"{'A': 1, 'DS': 11, 'FC': 8, 'FD': 1, 'FF': 3, 'FS': 6, 'G': 1, 'PI': 113, 'SG': 6}",71602,33,327,2,6,0.0,5.64,0.0,3.02,15,joao-paulo,João Paulo,J. Paulo,João Paulo Gomes da Costa,https://s.glbimg.com/es/sde/f/2021/06/04/71c98de1e3ed4f97ef1a68c10b697126_FORMATO.png,Nulo
14,"{'DS': 8, 'FS': 2, 'PC': 1, 'PI': 14, 'SG': 4}",78237,33,286,3,6,0.0,3.12,0.0,2.42,11,didi,Didi,Didi,Vinícius José Ignácio,https://s.glbimg.com/es/sde/f/2021/06/07/a55552ea231b54ee8f01fe8d1f5d199c_FORMATO.png,Nulo
15,"{'A': 1, 'DS': 27, 'FC': 10, 'FD': 1, 'FF': 1, 'FS': 23, 'G': 1, 'PC': 1, 'PI': 126, 'SG': 5}",87225,33,293,3,6,0.0,7.69,0.0,2.72,22,pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Ribeiro Gonçalves,https://s.glbimg.com/es/sde/f/2021/05/02/f5dd1bb01acb5eb9e0601cc31c8020f5_FORMATO.png,Nulo
16,{},111690,33,262,1,6,0.0,1.0,0.0,0.0,0,matheus-cunha,Matheus Cunha,M. Cunha,Matheus Cunha Queiroz,https://s.glbimg.com/es/sde/f/2021/04/26/d0e3888751082fa84f5111d165a7bbec_FORMATO.png,Nulo
17,"{'DS': 1, 'FC': 3, 'FD': 1, 'FS': 4, 'I': 1, 'PI': 7}",108042,33,285,4,6,-0.1,1.55,-0.41,0.37,4,juan-cuesta,Juan Cuesta,J. Cuesta,Juan Manuel Cuesta Baena,https://s.glbimg.com/es/sde/f/2021/06/27/12ab8306a0c83500151acf04881bd821_FORMATO.png,Nulo
18,"{'CA': 8, 'DS': 15, 'FC': 47, 'FD': 5, 'FF': 16, 'FS': 50, 'FT': 1, 'G': 5, 'I': 13, 'PI': 133}",80076,33,373,5,7,2.2,7.66,0.28,1.48,29,ze-roberto,Zé Roberto,Z. Roberto,José Roberto Assunção de Araújo Filho,https://s.glbimg.com/es/sde/f/2021/04/20/c2fbbd910eaadd1b3c8bebd0f5fc57bb_FORMATO.png,Provável
19,"{'A': 2, 'CA': 1, 'DS': 23, 'FC': 26, 'FD': 6, 'FF': 7, 'FS': 34, 'FT': 1, 'G': 5, 'I': 6, 'PI': 84}",72389,33,315,5,7,5.3,3.98,1.05,3.18,25,mike,Mike,Mike,Mike dos Santos Nenatarvicius,https://s.glbimg.com/es/sde/f/2021/03/23/37b715a26faf266068223fd157a93d83_FORMATO.png,Provável
20,{},101440,33,282,2,6,0.0,1.0,0.0,0.0,0,matheus-lima,Matheus Lima,M. Lima,Matheus Henrique da Silva Lima,https://s.glbimg.com/es/sde/f/2021/06/28/75433a8bad54a10a4850579322883b42_FORMATO.png,Nulo
21,{},111684,33,285,3,6,0.0,1.0,0.0,0.0,0,joao-pedro,João Pedro,J. Pedro,João Pedro Dias de Oliveira,https://s.glbimg.com/es/sde/f/2021/04/26/565073185ba1c687ba456f8ca5ca9edc_FORMATO.png,Nulo
22,{},113666,33,280,5,6,0.0,1.0,0.0,0.0,0,iago-telles,Iago Telles,I. Telles,Iago Telles da Silva,https://s.glbimg.com/es/sde/f/2021/06/30/f1bbf038c0f23c1d70bf072684082c6c_FORMATO.png,Nulo
23,"{'A': 1, 'CA': 8, 'DS': 60, 'FC': 38, 'FF': 4, 'FS': 25, 'G': 1, 'GC': 1, 'I': 2, 'PI': 204, 'SG': 9}",62130,33,286,2,7,4.1,5.39,-0.79,2.78,26,william-matheus,William Matheus,W. Matheus,William Matheus da Silva,https://s.glbimg.com/es/sde/f/2021/06/09/b03422a1dfe592e44e2ce9d87ba3d8ef_FORMATO.png,Provável
24,"{'A': 3, 'CA': 1, 'CV': 1, 'DS': 8, 'FC': 9, 'FD': 13, 'FF': 12, 'FS': 35, 'FT': 1, 'G': 2, 'I': 6, 'PI': 141}",68920,33,275,5,7,0.0,10.92,0.0,2.96,19,dudu,Dudu,Dudu,Eduardo Pereira Rodrigues,https://s.glbimg.com/es/sde/f/2020/03/09/eafc70b73133e226a865bd4378a176a9_FORMATO.png,Provável
25,{},107018,33,354,1,6,0.0,1.0,0.0,0.0,0,davi-schneider,Davi Schneider,D. Schneider,Davi Carlos da Costa Schneider,https://s.glbimg.com/es/sde/f/2021/07/01/c78bf8b850dfb02c4e421dcf0b276939_FORMATO.png,Nulo
26,{},107748,33,284,1,6,0.0,1.0,0.0,0.0,0,adriel,Adriel,Adriel,Adriel Vasconcelos Ramos,https://s.glbimg.com/es/sde/f/2021/04/29/845a8e2eef9722f1375555f9067c9d92_FORMATO.png,Nulo
27,"{'A': 1, 'CA': 2, 'DS': 11, 'FC': 25, 'FD': 6, 'FF': 8, 'FS': 18, 'FT': 1, 'G': 5, 'I': 2, 'PI': 47}",92696,33,293,5,6,0.0,6.17,0.0,2.38,25,renato-kayzer,Renato Kayzer,R. Kayzer,Renato Kayzer de Souza,https://s.glbimg.com/es/sde/f/2021/05/02/6f855c82dac6b57f92d9201fff45aef8_FORMATO.png,Nulo
28,{},102457,33,373,4,6,0.0,2.0,0.0,0.0,0,victor-paraiba,Victor Paraíba,V. Paraíba,Victor Wesley dos Santos da Silva,https://s.glbimg.com/es/sde/f/2021/03/11/c17129869e493ce5841b5c6952e02468_FORMATO.png,Nulo
29,{},113663,33,275,5,6,0.0,1.0,0.0,0.0,0,kevin,Kevin,Kevin,Kevin Santos Lopes de Macedo,https://s.glbimg.com/es/sde/f/2021/06/10/b21878605d25380725017ca3d8131753_FORMATO.png,Nulo
30,{},113664,33,275,4,6,0.0,1.0,0.0,0.0,0,yago-santos,Yago Santos,Y. Santos,Yago Santos de Andrade,https://s.glbimg.com/es/sde/f/2021/06/10/563692199e9f43cab6b624e37f7324bb_FORMATO.png,Nulo
31,"{'CA': 4, 'DE': 93, 'DP': 2, 'DS': 1, 'FS': 3, 'GS': 27, 'SG': 14}",71571,33,373,1,7,10.0,17.78,0.56,4.99,29,fernando-miguel,Fernando Miguel,F. Miguel,Fernando Miguel Kaufmann,https://s.glbimg.com/es/sde/f/2021/04/20/88ab80496dcd025f8e23875c60ede171_FORMATO.png,Provável
32,"{'A': 4, 'CA': 1, 'DS': 34, 'FC': 15, 'FD': 2, 'FF': 8, 'FS': 6, 'G': 1, 'PI': 105, 'SG': 6}",95662,33,327,3,7,4.4,4.51,-0.04,5.24,16,lucas-kal,Lucas Kal,L. Kal,Lucas Kal Schenfeld Progioli,https://s.glbimg.com/es/sde/f/2021/06/12/f91ab657cf26bec02c555b438a728330_FORMATO.png,Provável
33,"{'CA': 3, 'DS': 26, 'FC': 25, 'FD': 1, 'FF': 4, 'FS': 28, 'PI': 78}",80129,33,286,4,7,1.1,3.36,-0.43,0.99,18,jadson,Jadson,Jadson,Jadson Alves dos Santos,https://s.glbimg.com/es/sde/f/2021/07/01/45a1c3b3a9173ec1df3350071aacf208_FORMATO.png,Provável
34,"{'A': 1, 'CA': 3, 'DS': 40, 'FC': 13, 'FF': 2, 'FS': 9, 'I': 1, 'PI': 151, 'SG': 11}",38877,33,282,2,2,4.7,7.85,-0.05,4.11,19,mariano,Mariano,Mariano,Mariano Ferreira Filho,https://s.glbimg.com/es/sde/f/2021/05/02/cefb911612e5a3e04586a326c9c8647b_FORMATO.png,Dúvida
35,{},113688,33,315,2,6,0.0,1.0,0.0,0.0,0,felipe-vasconcelos,Felipe Vasconcelos,F. Vasconcelos,Felipe Vasconcelos Ribeiro,https://s.glbimg.com/es/sde/f/2021/09/22/d824ac49079724f69e3b76d15ff8af8e_FORMATO.png,Nulo
36,"{'DS': 2, 'FD': 1, 'FS': 3, 'PI': 16}",80193,33,356,5,6,-0.1,2.54,-0.23,0.28,11,edinho,Edinho,Edinho,Francisco Edson Moreira da Silva,https://s.glbimg.com/es/sde/f/2021/08/18/9c92b68c0b07567b6adaa076826e1df5_FORMATO.png,Nulo
37,"{'A': 2, 'DS': 27, 'FC': 18, 'FD': 3, 'FF': 2, 'FS': 9, 'I': 2, 'PI': 219, 'SG': 5}",42145,33,266,2,6,0.0,9.93,0.0,2.85,14,egidio,Egídio,Egídio,Egídio de Araújo Pereira Júnior,https://s.glbimg.com/es/sde/f/2021/08/19/06fb6974e8be4c3a33fddfd55b177fba_FORMATO.png,Nulo
38,{},105809,33,373,3,6,0.0,1.0,0.0,0.0,0,michel,Michel,Michel,Michel Custódio Gonçalves de Sousa,https://s.glbimg.com/es/sde/f/2020/10/26/059f2158e6b54d1f4629ebbda8f9570f_FORMATO.png,Nulo
39,{},110190,33,262,4,6,0.0,1.0,0.0,0.0,0,yuri-de-oliveira,Yuri de Oliveira,Y. Oliveira,Yuri de Oliveira,https://s.glbimg.com/es/sde/f/2021/06/10/429d2aef95bdab098622b557cc97eb48_FORMATO.png,Nulo
40,{},70323,33,1371,6,7,5.58,5.12,0.4,3.38,22,jorginho,Jorginho,Jorginho,Jorge Amorim de Oliveira Campos,https://s.glbimg.com/es/sde/f/2021/04/27/ed89bb6662d329721f0b34029b57a978_FORMATO.png,Provável
41,"{'CA': 1, 'DS': 12, 'FC': 4, 'FF': 1, 'FS': 2, 'PI': 19, 'SG': 3}",111638,33,277,3,6,0.0,2.39,0.0,3.82,6,robson,Robson,Robson,Robson Alves Reis,https://s.glbimg.com/es/sde/f/2021/08/28/c0a3ffa1e1067fc83f848564791f7bfc_FORMATO.png,Nulo
42,"{'DS': 2, 'FC': 1, 'FS': 1}",95802,33,262,4,6,0.0,2.26,0.0,0.67,3,piris-da-motta,Piris da Motta,P. Motta,Robert Ayrton Piris da Motta,https://s.glbimg.com/es/sde/f/2020/07/21/66692eeeae848a3c29c7646e4312faef_FORMATO.png,Nulo
43,{},113667,33,262,5,6,0.0,0.74,0.0,0.0,1,ryan-luka,Ryan Luka,R. Luka,Ryan Luka Cordeiro de Souza,https://s.glbimg.com/es/sde/f/2021/06/10/bef95ada5cd9dba84ebc325e0db15743_FORMATO.png,Nulo
44,"{'A': 3, 'DS': 7, 'FC': 24, 'FD': 8, 'FF': 13, 'FS': 35, 'FT': 3, 'G': 5, 'I': 5, 'PC': 1, 'PI': 97}",38138,33,264,5,7,0.6,7.43,-0.12,3.21,26,jo,Jô,Jô,João Alves de Assis Silva,https://s.glbimg.com/es/sde/f/2021/08/06/dab8965273d992c5a42e474aeed7ef37_FORMATO.png,Provável
45,"{'CA': 1, 'DS': 25, 'FC': 9, 'FD': 2, 'FS': 12, 'PI': 51, 'SG': 11}",52253,33,282,3,2,8.5,9.89,0.21,4.05,19,rever,Réver,Réver,Réver Humberto Alves Araújo,https://s.glbimg.com/es/sde/f/2021/05/02/ce66257bddbcdd7f769730be5ed1b018_FORMATO.png,Dúvida
46,"{'CA': 1, 'DS': 17, 'FC': 5, 'FD': 2, 'FF': 5, 'FS': 17, 'I': 3, 'PI': 35}",106826,33,1371,5,6,0.0,4.09,0.0,2.04,11,danilo-gomes,Danilo Gomes,D. Gomes,Danilo Gomes Magalhães,https://s.glbimg.com/es/sde/f/2021/06/09/03333c0f9eb3639c4abf5c20817a1aa4_FORMATO.png,Nulo
47,"{'DS': 5, 'FC': 1, 'FD': 1, 'PI': 8}",107854,33,373,4,6,0.0,1.12,0.0,1.63,3,andre-lima,André Lima,A. Lima,André da Silva Lima,https://s.glbimg.com/es/sde/f/2021/04/20/36e70c3b44ff5978fb059f936ce23d07_FORMATO.png,Nulo
48,{},42411,33,282,6,7,6.78,12.89,-0.25,4.81,31,cuca,Cuca,Cuca,Alexi Stival,https://s.glbimg.com/es/sde/f/2021/04/27/0ea32497ac7f6b6b22649eecca984fec_FORMATO.png,Provável
49,"{'DS': 2, 'FC': 3, 'FF': 1, 'FS': 1, 'PI': 8}",110947,33,266,4,6,0.0,0.77,-0.16,0.25,4,gustavo-apis,Gustavo Apis,G. Apis,Gustavo Apis Pascoal de Farias,https://s.glbimg.com/es/sde/f/2021/03/15/0ca8a844532b86eaee817b799770ed68_FORMATO.png,Nulo
50,"{'FS': 2, 'PI': 4}",39656,33,282,4,6,0.0,2.8,0.0,0.2,3,franco,Franco,Franco,Alan Steven Franco Palma,https://s.glbimg.com/es/sde/f/2021/05/02/fdebad6783b5559cac6ed2d7d429e802_FORMATO.png,Nulo
51,{},113671,33,280,5,6,0.0,1.0,0.0,0.0,0,ramires,Ramires,Ramires,Reginaldo Ramires de Oliveira Albertino,https://s.glbimg.com/es/sde/f/2021/06/12/e77ba668f136c2183d9f81a88905f761_FORMATO.png,Nulo
52,"{'CA': 4, 'DS': 20, 'FC': 17, 'FF': 1, 'FS': 9, 'G': 1, 'PI': 33, 'SG': 2}",72951,33,285,3,6,1.8,8.98,0.1,2.61,9,mercado,Mercado,Mercado,Gabriel Iván Mercado,https://s.glbimg.com/es/sde/f/2021/07/14/dd3f833b206fed1d05dde7349ae7715d_FORMATO.png,Nulo
53,"{'A': 1, 'CA': 3, 'DS': 33, 'FC': 20, 'FD': 1, 'FF': 7, 'FS': 6, 'G': 2, 'I': 1, 'PC': 1, 'PI': 103}",93790,33,373,4,7,1.8,3.99,-0.19,2.0,18,marlon-freitas,Marlon Freitas,M. Freitas,Marlon Rodrigues Freitas,https://s.glbimg.com/es/sde/f/2021/05/01/441dbd3fa5dc62d8f397990770aa1344_FORMATO.png,Provável
54,"{'CA': 3, 'DS': 22, 'FC': 10, 'FD': 1, 'FF': 3, 'FS': 6, 'I': 3, 'PI': 54, 'SG': 7}",68727,33,282,2,6,7.9,7.27,0.44,3.81,12,dodo,Dodô,Dodô,José Rodolfo Pires Ribeiro,https://s.glbimg.com/es/sde/f/2021/04/23/e76071f6487eb601bf29be36a09f8cd9_FORMATO.png,Nulo
55,{},110832,33,356,4,6,0.0,2.0,0.0,0.0,0,pablo,Pablo,Pablo,Pablo Gabriel Sousa Alves,https://s.glbimg.com/es/sde/f/2021/05/05/5438898bbf928318ae72084ee36a6cfd_FORMATO.png,Nulo
56,"{'CA': 9, 'DS': 45, 'FC': 35, 'FD': 1, 'FF': 6, 'FS': 11, 'G': 1, 'I': 1, 'PC': 1, 'PI': 60}",38545,33,275,4,2,0.0,4.49,0.0,0.94,23,felipe-melo,Felipe Melo,F. Melo,Felipe Melo de Carvalho,https://s.glbimg.com/es/sde/f/2021/04/30/6eeb5a32e1114760b24bf4689330fb43_FORMATO.png,Dúvida
57,"{'DS': 1, 'FC': 7, 'FD': 1, 'FF': 5, 'FS': 5, 'PI': 9}",110687,33,285,5,5,0.0,1.37,0.0,0.53,8,vinicius-mello,Vinícius Mello,V. Mello,Vinícius Silveira de Mello,https://s.glbimg.com/es/sde/f/2020/11/24/3bff6c9ad26c04233fd3a10fff1e149e_FORMATO.png,Contundido
58,{},104084,33,264,1,6,0.0,1.0,0.0,0.0,0,carlos-miguel,Carlos Miguel,C. Miguel,Carlos Miguel dos Santos Pereira,https://s.glbimg.com/es/sde/f/2021/08/27/181e11a293e0441efea36f5e4adb58b9_FORMATO.png,Nulo
59,"{'FC': 2, 'FS': 1}",111408,33,264,5,6,0.0,0.77,0.0,-0.17,3,felipe-augusto,Felipe Augusto,F. Augusto,Felipe Augusto da Silva,https://s.glbimg.com/es/sde/f/2021/08/06/98721711bc0dc8697b2edd81b1db5507_FORMATO.png,Nulo
60,"{'A': 6, 'CA': 2, 'DS': 15, 'FC': 42, 'FD': 22, 'FF': 30, 'FS': 69, 'FT': 4, 'G': 12, 'I': 11, 'PC': 1, 'PI': 147, 'PS': 2}",39148,33,282,5,7,0.7,19.93,-2.25,6.67,29,hulk,Hulk,Hulk,Givanildo Vieira de Souza,https://s.glbimg.com/es/sde/f/2021/04/23/d9ed7fa34aa12e4ce8768c9c2a2b4560_FORMATO.png,Provável
61,"{'DS': 15, 'FC': 8, 'FD': 1, 'FF': 2, 'FS': 3, 'PI': 45}",113687,33,264,4,2,0.7,1.3,0.09,0.98,11,du-queiroz,Du Queiroz,D. Queiroz,Eduardo Santos Queiroz,https://s.glbimg.com/es/sde/f/2021/07/07/0d526bd72c6214bde14be1ada35ce2ef_FORMATO.png,Dúvida
62,{},113683,33,282,4,6,0.0,1.0,0.0,0.0,0,alexandre,Alexandre,Alexandre,Alexandre Lopes Gomes,https://s.glbimg.com/es/sde/f/2021/06/24/9142e959182330abc4a170c05a8a07fb_FORMATO.png,Nulo
63,"{'CA': 1, 'DS': 10, 'FC': 6, 'FD': 6, 'FF': 1, 'FS': 5, 'PI': 30}",38231,33,277,5,7,0.5,4.64,-0.26,1.39,9,diego-tardelli,Diego Tardelli,D. Tardelli,Diego Tardelli Martins,https://s.glbimg.com/es/sde/f/2021/08/27/3054f90a321ef60af993bdedc9f1338d_FORMATO.png,Provável
64,"{'A': 1, 'CA': 5, 'DS': 58, 'FC': 32, 'FD': 1, 'FF': 5, 'FS': 29, 'G': 2, 'PI': 56, 'PS': 1}",81091,33,282,4,7,1.5,7.32,-0.11,2.96,23,jair,Jair,Jair,Jair Rodrigues Júnior,https://s.glbimg.com/es/sde/f/2021/05/02/9f45c3d8021bc336ee9149455cd40768_FORMATO.png,Provável
65,"{'CA': 2, 'DS': 2, 'FC': 12, 'FD': 6, 'FF': 9, 'FS': 10, 'G': 5, 'I': 2, 'PI': 40}",74034,33,265,5,7,-0.3,6.0,-0.28,3.09,15,rodallega,Rodallega,Rodallega,Hugo Rodallega Martínez,https://s.glbimg.com/es/sde/f/2021/07/09/047df092248a228a70f45580387b520e_FORMATO.png,Provável
66,"{'DE': 73, 'DS': 3, 'FS': 4, 'GS': 21, 'SG': 15}",72294,33,282,1,7,6.0,12.24,-0.13,4.26,31,everson,Everson,Everson,Everson Felipe Marques Pires,https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_FORMATO.png,Provável
67,{'SG': 1},62974,33,373,3,6,0.0,4.03,0.0,5.0,1,werley,Werley,Werley,Werley Ananias da Silva,https://s.glbimg.com/es/sde/f/2021/07/06/7ad9563d43b9ce6e1b6b890c7c3b2e61_FORMATO.png,Nulo
68,"{'CA': 3, 'DS': 9, 'FC': 15, 'FD': 7, 'FF': 11, 'FS': 17, 'FT': 1, 'G': 7, 'I': 2, 'PI': 63}",38588,33,1371,5,6,6.7,9.77,0.74,3.31,22,elton,Elton,Elton,Elton Rodrigues Brandão,https://s.glbimg.com/es/sde/f/2021/06/04/4502cbea66ec9127c822c43c05e6a7c5_FORMATO.png,Nulo
69,"{'A': 3, 'CA': 1, 'DS': 23, 'FC': 14, 'FD': 4, 'FF': 15, 'FS': 16, 'FT': 1, 'G': 2, 'I': 2, 'PI': 127}",86485,33,282,5,7,8.8,11.26,-0.56,3.11,19,keno,Keno,Keno,Marcos da Silva França,https://s.glbimg.com/es/sde/f/2021/05/02/cc190959ce99d1236ff0a230132fb245_FORMATO.png,Provável
70,"{'A': 2, 'CA': 3, 'DS': 15, 'FC': 16, 'FD': 10, 'FF': 14, 'FS': 28, 'G': 2, 'I': 2, 'PI': 66}",105171,33,327,5,6,0.0,5.39,0.0,3.33,17,fabricio,Fabrício,Fabrício,Fabrício Daniel de Souza,https://s.glbimg.com/es/sde/f/2021/07/09/5df4b03930ec708034a0bef6c810a759_FORMATO.png,Nulo
71,"{'A': 4, 'CA': 3, 'CV': 1, 'DS': 37, 'FC': 33, 'FD': 5, 'FF': 7, 'FS': 11, 'PI': 112}",106822,33,276,4,6,0.4,3.3,-0.27,1.46,24,rodrigo-nestor,Rodrigo Nestor,R. Nestor,Rodrigo Nestor Bertalia,https://s.glbimg.com/es/sde/f/2021/05/01/4ad2d8577ab4dc2bc2e49c74753ebec8_FORMATO.png,Nulo
72,"{'A': 4, 'CA': 4, 'DS': 32, 'FC': 17, 'FD': 9, 'FF': 11, 'FS': 23, 'FT': 2, 'I': 1, 'PC': 1, 'PI': 181, 'SG': 7}",86264,33,373,2,6,0.0,12.98,0.0,4.63,19,natanael,Natanael,Natanael,Natanael Batista Pimenta,https://s.glbimg.com/es/sde/f/2021/05/01/8d7a42fcd53a8f290188c60783071a94_FORMATO.png,Nulo
73,"{'A': 2, 'CA': 1, 'DS': 19, 'FC': 13, 'FD': 2, 'FF': 7, 'FS': 14, 'FT': 1, 'I': 2, 'PI': 57}",85931,33,282,4,6,0.0,5.83,0.0,1.88,17,hyoran,Hyoran,Hyoran,Hyoran Kaue Dalmoro,https://s.glbimg.com/es/sde/f/2021/05/02/e2c30f1b805361db449b22bb503103ff_FORMATO.png,Nulo
74,"{'A': 3, 'CA': 2, 'DS': 4, 'FC': 6, 'FD': 7, 'FF': 9, 'FS': 7, 'G': 2, 'I': 3, 'PI': 31}",70360,33,282,5,6,1.1,5.47,-0.25,2.23,19,eduardo-sasha,Eduardo Sasha,E. Sasha,Eduardo Colcenti Antunes,https://s.glbimg.com/es/sde/f/2021/04/23/c4219f6ceb958aef5f871e8ecf08b6a5_FORMATO.png,Nulo
75,"{'A': 2, 'CV': 1, 'DS': 8, 'FC': 8, 'FD': 5, 'FF': 9, 'FS': 6, 'FT': 2, 'G': 2, 'I': 2, 'PI': 39}",69102,33,282,5,6,0.0,7.01,0.0,3.85,11,vargas,Vargas,Vargas,Eduardo Jesús Vargas Rojas,https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png,Nulo
76,"{'CA': 6, 'DS': 44, 'FC': 25, 'FD': 4, 'FF': 3, 'FS': 18, 'PC': 1, 'PI': 135, 'SG': 6}",95466,33,276,2,6,9.8,8.58,1.31,3.01,17,igor-vinicius,Igor Vinícius,I. Vinícius,Igor Vinícius de Souza,https://s.glbimg.com/es/sde/f/2021/05/01/4a0fef173782b8b8409a2d69eb59aa03_FORMATO.png,Nulo
77,"{'A': 1, 'CA': 3, 'DS': 15, 'FC': 18, 'FD': 1, 'FF': 6, 'FS': 23, 'FT': 1, 'G': 3, 'I': 2, 'PI': 56}",73896,33,315,5,6,1.5,3.98,0.14,1.88,23,geuvanio,Geuvânio,Geuvânio,Geuvânio Santos da Silva Lima,https://s.glbimg.com/es/sde/f/2021/03/23/bfe46b1fae2cfee22ef1982e9c9c19a7_FORMATO.png,Nulo
78,"{'A': 1, 'CA': 1, 'DS': 11, 'FC': 22, 'FD': 10, 'FF': 11, 'FS': 30, 'FT': 3, 'G': 3, 'I': 2, 'PI': 130, 'PP': 1}",61033,33,265,4,6,0.8,5.52,0.0,1.92,28,rodriguinho,Rodriguinho,Rodriguinho,Rodrigo Eduardo Costa Marinho,https://s.glbimg.com/es/sde/f/2021/04/19/d6687890f987db8ea2113e45c58584f1_FORMATO.png,Nulo
79,{},68928,33,282,1,6,0.0,5.0,0.0,0.0,0,rafael,Rafael,Rafael,Rafael Pires Monteiro,https://s.glbimg.com/es/sde/f/2021/05/02/7acdbbf5d8b2e088001e85a8071c3249_FORMATO.png,Nulo
