,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1380,Bruno Henrique,90285,Flamengo,ATA,11.457142857142857,4.425,Sport,mandante,3.5625,7.509821428571429
1381,Lucas Ramos,106000,Internacional,MEI,8.3,0.8,Fluminense,mandante,5.5625,6.93125
1382,Daniel Guedes ,88225,Fortaleza,LAT,9.2,-0.5,Santos,mandante,4.357142857142857,6.7785714285714285
1383,Ytalo,53148,Bragantino,ATA,7.785714285714286,2.971428571428571,Juventude,mandante,5.25,6.517857142857142
1384,Hulk,39148,Atlético-MG,ATA,9.0,7.775,Palmeiras,mandante,4.0,6.5
1385,Éderson,103099,Fortaleza,MEI,8.583333333333332,5.5249999999999995,Santos,mandante,4.357142857142857,6.470238095238095
1386,Artur,95799,Bragantino,ATA,7.071428571428572,4.257142857142857,Juventude,mandante,5.25,6.1607142857142865
1387,Igor Vinícius,95466,São Paulo,LAT,6.125,1.6166666666666665,Grêmio,mandante,6.083333333333333,6.104166666666666
1388,Praxedes,107744,Bragantino,MEI,6.824999999999999,4.35,Juventude,mandante,5.25,6.0375
1389,Yago Pikachu,80196,Fortaleza,MEI,7.685714285714285,3.6625000000000005,Santos,mandante,4.357142857142857,6.0214285714285705
1390,Edenílson,63289,Internacional,MEI,6.316666666666667,6.1375,Fluminense,mandante,5.5625,5.939583333333333
1391,Marcelo Boeck,37788,Fortaleza,GOL,7.25,4.0,Santos,mandante,4.357142857142857,5.803571428571429
1392,Ignácio,103523,Chapecoense,ZAG,5.75,3.133333333333333,América-MG,mandante,5.785714285714286,5.767857142857142
1393,Rigoni,96684,São Paulo,ATA,5.45,2.0714285714285716,Grêmio,mandante,6.083333333333333,5.766666666666667
1394,Heitor,104649,Internacional,LAT,5.775,2.85,Fluminense,mandante,5.5625,5.66875
1395,Felipe Augusto,111408,Corinthians,ATA,0.0,-0.25,Ceará,mandante,5.642857142857143,5.642857142857143
1396,Léo Natel,98952,Corinthians,ATA,0.0,0.5499999999999999,Ceará,mandante,5.642857142857143,5.642857142857143
1397,Tiepo,98412,Chapecoense,GOL,5.5,-1.5,América-MG,mandante,5.785714285714286,5.642857142857142
1398,Reinaldo,78850,São Paulo,LAT,5.2,-0.03333333333333336,Grêmio,mandante,6.083333333333333,5.641666666666667
1399,Tiago Volpi,72018,São Paulo,GOL,4.928571428571429,2.7142857142857144,Grêmio,mandante,6.083333333333333,5.505952380952381
1400,Robson,84817,Fortaleza,ATA,6.514285714285714,4.6499999999999995,Santos,mandante,4.357142857142857,5.435714285714285
1401,Mateus Claus,90590,Bahia,GOL,9.0,0.0,Atlético-GO,mandante,1.8571428571428572,5.428571428571429
1402,Benítez,93550,São Paulo,MEI,4.55,-0.875,Grêmio,mandante,6.083333333333333,5.316666666666666
1403,Luan Cândido,100848,Bragantino,LAT,5.35,7.9,Juventude,mandante,5.25,5.3
1404,Bruno Méndez,103700,Internacional,ZAG,5.0,4.266666666666667,Fluminense,mandante,5.5625,5.28125
1405,Wellington Paulista,38279,Fortaleza,ATA,6.199999999999999,0.38,Santos,mandante,4.357142857142857,5.2785714285714285
1406,Weverton,104625,Bragantino,LAT,0.0,3.6,Juventude,mandante,5.25,5.25
1407,Realpe,106299,Bragantino,ZAG,0.0,5.0,Juventude,mandante,5.25,5.25
1408,Savarino,98672,Atlético-MG,ATA,6.425,3.0999999999999996,Palmeiras,mandante,4.0,5.2125
1409,Gabriel,78605,Corinthians,MEI,4.720000000000001,3.5749999999999997,Ceará,mandante,5.642857142857143,5.181428571428572
1410,Bruno Alves,73620,São Paulo,ZAG,4.22,1.875,Grêmio,mandante,6.083333333333333,5.151666666666666
1411,Jô,38138,Corinthians,ATA,4.583333333333334,4.2,Ceará,mandante,5.642857142857143,5.113095238095239
1412,Liziero,100761,São Paulo,MEI,4.116666666666666,1.7857142857142858,Grêmio,mandante,6.083333333333333,5.1
1413,Arrascaeta,87863,Flamengo,MEI,6.55,8.899999999999999,Sport,mandante,3.5625,5.05625
1414,David,90309,Fortaleza,ATA,5.75,2.8428571428571425,Santos,mandante,4.357142857142857,5.053571428571429
1415,João Paulo,111281,Chapecoense,GOL,4.25,1.6428571428571428,América-MG,mandante,5.785714285714286,5.017857142857142
1416,Arboleda,91573,São Paulo,ZAG,3.9000000000000004,7.6,Grêmio,mandante,6.083333333333333,4.991666666666667
1417,Léo,85626,São Paulo,LAT,3.8857142857142857,1.6666666666666667,Grêmio,mandante,6.083333333333333,4.984523809523809
1418,Juan Vojvoda,104754,Fortaleza,TEC,5.607142857142857,3.80125,Santos,mandante,4.357142857142857,4.982142857142857
1419,Igor Torres,110303,Fortaleza,ATA,5.6,3.633333333333333,Santos,mandante,4.357142857142857,4.978571428571428
1420,Gabriel Sara,100763,São Paulo,MEI,3.816666666666667,2.38,Grêmio,mandante,6.083333333333333,4.95
1421,Cuello,98909,Bragantino,ATA,4.6,1.58,Juventude,mandante,5.25,4.925
1422,Aderlan,88423,Bragantino,LAT,4.566666666666666,7.12,Juventude,mandante,5.25,4.908333333333333
1423,Eder,91521,São Paulo,ATA,3.725,0.7666666666666666,Grêmio,mandante,6.083333333333333,4.904166666666667
1424,Hernán Crespo,103912,São Paulo,TEC,3.7199999999999998,2.5085714285714285,Grêmio,mandante,6.083333333333333,4.901666666666666
1425,Dodô,68727,Atlético-MG,LAT,5.8,2.5,Palmeiras,mandante,4.0,4.9
1426,Maurício Barbieri,82792,Bragantino,TEC,4.4799999999999995,5.228571428571428,Juventude,mandante,5.25,4.865
1427,Miranda,38141,São Paulo,ZAG,3.6333333333333333,3.46,Grêmio,mandante,6.083333333333333,4.858333333333333
1428,Gustavo Mosquito,97450,Corinthians,ATA,3.900000000000001,2.3000000000000003,Ceará,mandante,5.642857142857143,4.771428571428572
1429,Nacho Fernández,94916,Atlético-MG,MEI,5.46,5.533333333333334,Palmeiras,mandante,4.0,4.73
1430,Kaio Nunes,102563,Chapecoense,ATA,3.65,0.9666666666666667,América-MG,mandante,5.785714285714286,4.7178571428571425
1431,Titi,50353,Fortaleza,ZAG,4.883333333333334,1.7125,Santos,mandante,4.357142857142857,4.620238095238095
1432,Fagner,42500,Corinthians,LAT,3.5571428571428574,5.728571428571428,Ceará,mandante,5.642857142857143,4.6000000000000005
1433,Rodrigo Dourado,78865,Internacional,MEI,3.625,3.3833333333333333,Fluminense,mandante,5.5625,4.59375
1434,Carlinhos,63194,Fortaleza,LAT,4.8,6.1,Santos,mandante,4.357142857142857,4.578571428571428
1435,Lucas Piton,105584,Corinthians,LAT,3.5,4.45,Ceará,mandante,5.642857142857143,4.571428571428571
1436,Rodrigo Muniz,107112,Flamengo,ATA,5.566666666666666,3.4,Sport,mandante,3.5625,4.564583333333333
1437,Diego Aguirre,73766,Internacional,TEC,3.5199999999999996,4.503333333333334,Fluminense,mandante,5.5625,4.54125
1438,Diego,101728,São Paulo,ZAG,2.9666666666666663,3.75,Grêmio,mandante,6.083333333333333,4.5249999999999995
1439,Saravia,96725,Internacional,LAT,3.45,5.18,Fluminense,mandante,5.5625,4.50625
1440,Edimar,62024,Bragantino,LAT,3.7600000000000002,0.7,Juventude,mandante,5.25,4.505
