,nome,slug,apelido,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,clube,posicao,status_pre,FF,FS,G,A,SG,DE,DS,DP,FC,GC,GS,FD,CA,FT,I,PP,CV,PC,PI,PS,preco_open,ano,home_dummy,opponent,team_goals,opp_goals,match_id,adversario_nome,pontos_ofensivos_decisivos,pontos_ofensivos_finalização,pontos_ofensivos_totais,ieo_gm,ieo_gm_mean,finalizacoes_num,iao_gm,iao_gm_mean,desarmes_perc,ied_gm,ied_gm_mean,ieg_gm,ieg_gm_mean,GS_por_finalizacao,DE_por_finalizacao,ippc_gm,ippc_gm_mean,iro_gm,irp_gm
15,Nathanael Ananias da Silva,nathansilva,Nathan Silva,95794,9,282,3,6,0.0,6.39,0.0,3.35,6,Atlético-MG,ZAG,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2021,0,1371,1.0,0.0,270279,Cuiabá,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,2.2222222222222223,0.0,24.242424242424242,25.866736567927823,7.5,13.841543097815496,0.0,0.0,0.0,0.46471551084548146,5.896666666666667,6.394461025890194
16,Nathanael Ananias da Silva,nathansilva,Nathan Silva,95794,10,282,3,7,1.8,6.65,0.26,3.13,7,Atlético-MG,ZAG,Provável,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.3900000000000015,2021,1,262,2.0,1.0,270282,Flamengo,0.0,1.2,1.2,0.0,10.0,1.0,0.0,2.0,50.0,28.57142857142857,26.137205768277898,24.242424242424242,14.881631212276371,0.0,0.0,0.2816901408450704,0.4464129738454403,5.896666666666667,6.394461025890194
17,Nathanael Ananias da Silva,nathansilva,Nathan Silva,95794,11,282,3,7,8.7,8.07,1.42,3.83,8,Atlético-MG,ZAG,Provável,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.65,2021,0,327,1.0,0.0,270335,América-MG,0.0,0.8,0.8,0.0,9.090909090909092,1.0,0.0,1.8181818181818181,100.0,48.97959183673469,28.213786319955787,8.571428571428571,14.307976426744755,0.0,0.0,1.3082706766917291,0.5247636741041938,5.896666666666667,6.394461025890194
18,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,1,373,5,6,0.0,3.0,0.0,0.0,0,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,0,264,1.0,0.0,270152,Corinthians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.71428571428571,25.71428571428571,0.0,0.0,0.0,0.0,4.159000000000001,0.6015594271303302
19,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,2,373,5,6,0.0,3.0,0.0,0.0,0,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,1,276,2.0,0.0,270169,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275862068966,29.74137931034483,22.727272727272727,24.22077922077922,0.0,0.0,0.0,0.0,4.159000000000001,0.6015594271303302
20,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,3,373,5,6,0.0,3.0,0.0,0.0,0,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,0,1371,,,270180,Cuiabá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.303030303030305,29.928596307906655,0.0,16.147186147186147,0.0,0.0,0.0,0.0,4.159000000000001,0.6015594271303302
21,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,4,373,5,6,0.0,3.0,0.0,0.0,0,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,1,356,0.0,0.0,270190,Fortaleza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02127659574468,26.70176637986616,5.714285714285714,13.53896103896104,0.0,0.0,0.0,0.0,4.159000000000001,0.6015594271303302
22,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,5,373,5,6,0.0,3.0,0.0,0.0,0,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,0,293,1.0,2.0,270198,Athlético-PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.361413103892925,18.51851851851852,14.534872534872534,0.0,0.0,0.0,0.0,4.159000000000001,0.6015594271303302
23,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,6,373,5,6,0.0,3.0,0.0,0.0,0,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2021,1,266,1.0,0.0,270210,Fluminense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.242424242424242,26.008248293648148,5.555555555555555,13.038319704986371,0.0,0.0,0.0,0.0,4.159000000000001,0.6015594271303302
24,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,7,373,5,6,-0.6,2.13,-0.87,-0.6,1,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2021,1,280,0.0,1.0,270240,Bragantino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.421052631578945,24.924363199066836,0.0,11.175702604274033,0.0,0.0,-0.19999999999999998,-0.02857142857142857,4.159000000000001,0.6015594271303302
25,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,8,373,5,6,1.2,2.37,0.24,0.3,2,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2021,0,282,1.0,4.0,270255,Atlético-MG,0.0,1.2,1.2,0.0,0.0,1.0,0.0,0.0,0.0,32.432432432432435,25.862871853237536,25.806451612903224,13.00454623035268,0.0,0.0,0.5633802816901409,0.045422535211267615,4.159000000000001,0.6015594271303302
26,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,9,373,5,6,1.2,2.43,0.06,0.6,3,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2021,0,284,1.0,0.0,270276,Grêmio,0.0,1.2,1.2,0.0,0.0,1.0,0.0,0.0,0.0,24.242424242424242,25.682822118702727,7.5,12.392929982535716,0.0,0.0,0.5063291139240506,0.09663437729046571,4.159000000000001,0.6015594271303302
27,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,10,373,5,6,0.8,2.36,-0.07,0.65,4,Atlético-GO,ATA,Nulo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,2021,1,292,1.0,1.0,270290,Sport,0.0,0.8,0.8,0.0,0.0,1.0,0.0,0.0,0.0,23.809523809523807,25.495492287784835,24.242424242424242,13.57787940852457,0.0,0.0,0.32921810699588483,0.11989275026100762,4.159000000000001,0.6015594271303302
28,Pablo Dyego da Silva Rosa,pablodyego,Pablo Dyego,86444,11,373,5,6,0.0,2.36,0.0,0.65,4,Atlético-GO,ATA,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,2021,0,286,1.0,1.0,270339,Juventude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.448979591836736,25.21853658815319,5.714285714285714,12.863007254502856,0.0,0.0,0.0,0.10899340932818875,4.159000000000001,0.6015594271303302
29,Éder Ferreira Graminho,eder-fg,Éder ,91203,1,373,3,7,4.6,5.99,1.99,4.6,1,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2021,0,264,1.0,0.0,270152,Corinthians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.500000000000004,27.500000000000004,28.57142857142857,28.57142857142857,0.0,0.0,1.15,1.15,1.4289999999999998,5.0901182295643315
30,Éder Ferreira Graminho,eder-fg,Éder ,91203,2,373,3,7,12.3,10.87,4.88,8.45,2,Atlético-GO,ZAG,Provável,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.9899999999999975,2021,1,276,2.0,0.0,270169,São Paulo,8.0,0.0,8.0,100.0,50.0,1.0,16.666666666666664,8.333333333333332,0.0,31.03448275862069,29.26724137931035,27.27272727272727,27.922077922077918,0.0,0.0,2.0534223706176964,1.6017111853088482,1.4289999999999998,5.0901182295643315
31,Éder Ferreira Graminho,eder-fg,Éder ,91203,3,373,3,7,0.0,10.87,0.0,8.45,2,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,2021,0,1371,,,270180,Cuiabá,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,5.5555555555555545,0.0,30.303030303030305,29.61250435388367,0.0,18.614718614718612,0.0,0.0,0.0,1.0678074568725655,1.4289999999999998,5.0901182295643315
32,Éder Ferreira Graminho,eder-fg,Éder ,91203,4,373,3,6,0.0,10.87,0.0,8.45,2,Atlético-GO,ZAG,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,2021,1,356,0.0,0.0,270190,Fortaleza,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.166666666666666,0.0,17.02127659574468,26.464697414348922,5.714285714285714,15.389610389610388,0.0,0.0,0.0,0.8008555926544241,1.4289999999999998,5.0901182295643315
33,Éder Ferreira Graminho,eder-fg,Éder ,91203,5,373,3,7,0.0,10.87,0.0,8.45,2,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,2021,0,293,1.0,2.0,270198,Athlético-PR,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.333333333333333,0.0,25.0,26.171757931479135,18.51851851851852,16.015392015392013,0.0,0.0,0.0,0.6406844741235392,1.4289999999999998,5.0901182295643315
34,Éder Ferreira Graminho,eder-fg,Éder ,91203,6,373,3,7,4.7,10.4,-0.47,7.2,3,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.87,2021,1,266,1.0,0.0,270210,Fluminense,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,2.7777777777777772,0.0,27.27272727272727,26.35525282168716,8.333333333333332,14.735048901715565,0.0,0.0,0.4323827046918123,0.6059675125515848,1.4289999999999998,5.0901182295643315
35,Éder Ferreira Graminho,eder-fg,Éder ,91203,7,373,3,7,-2.2,8.9,-1.5,4.85,4,Atlético-GO,ZAG,Provável,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.4,2021,1,280,0.0,1.0,270240,Bragantino,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,2.3809523809523805,0.0,7.894736842105263,23.71803625317546,0.0,12.630041915756198,0.0,0.0,-0.21153846153846154,0.48918094482443525,1.4289999999999998,5.0901182295643315
36,Éder Ferreira Graminho,eder-fg,Éder ,91203,8,373,3,7,0.4,8.87,-0.03,3.96,5,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.899999999999997,2021,0,282,1.0,4.0,270255,Atlético-MG,0.0,0.0,0.0,0.0,12.5,0.0,0.0,2.083333333333333,100.0,40.54054054054054,25.820849289096095,25.806451612903224,14.277093127899576,0.0,0.0,0.044943820224719114,0.43365130424947074,1.4289999999999998,5.0901182295643315
37,Éder Ferreira Graminho,eder-fg,Éder ,91203,9,373,3,7,5.7,9.93,1.06,4.25,6,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.87,2021,0,284,1.0,0.0,270276,Grêmio,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,1.8518518518518516,50.0,39.39393939393939,27.32897041185646,10.0,13.801860558132956,0.0,0.0,0.6426155580608794,0.4568695546729606,1.4289999999999998,5.0901182295643315
38,Éder Ferreira Graminho,eder-fg,Éder ,91203,10,373,3,7,-2.6,8.32,-1.61,3.27,7,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.93,2021,1,292,1.0,1.0,270290,Sport,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.6666666666666665,25.0,16.666666666666664,26.262740037337483,24.242424242424242,14.845916926562087,0.0,0.0,-0.2618328298086606,0.3849993162247985,1.4289999999999998,5.0901182295643315
39,Éder Ferreira Graminho,eder-fg,Éder ,91203,11,373,3,7,-0.9,8.32,0.0,2.75,8,Atlético-GO,ZAG,Provável,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.32,2021,0,286,1.0,1.0,270339,Juventude,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,1.515151515151515,0.0,18.367346938775512,25.544977028377307,5.714285714285714,14.015768634536961,0.0,0.0,-0.10817307692307693,0.34016546230226435,1.4289999999999998,5.0901182295643315
40,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,1,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,0,264,1.0,0.0,270152,Corinthians,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.71428571428571,25.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0
41,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,2,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,1,276,2.0,0.0,270169,São Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275862068966,29.74137931034483,22.727272727272727,24.22077922077922,0.0,0.0,0.0,0.0,0.0,0.0
42,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,3,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,0,1371,,,270180,Cuiabá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.303030303030305,29.928596307906655,0.0,16.147186147186147,0.0,0.0,0.0,0.0,0.0,0.0
43,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,4,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,1,356,0.0,0.0,270190,Fortaleza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02127659574468,26.70176637986616,5.714285714285714,13.53896103896104,0.0,0.0,0.0,0.0,0.0,0.0
44,Matheus Oliveira Santos,matheusoliveira0997,Matheus Oliveira,96328,5,373,4,6,0.0,2.0,0.0,0.0,0,Atlético-GO,MEI,Nulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,0,293,1.0,2.0,270198,Athlético-PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.361413103892925,18.51851851851852,14.534872534872534,0.0,0.0,0.0,0.0,0.0,0.0
