,atleta_id,apelido,ranking
0,89274,Andreas Pereira,1
1,39148,Hulk,2
2,87228,Guilherme Arana,3
3,90285,Bruno Henrique,4
4,83257,Gabriel,5
5,99392,Michael,6
6,94916,Nacho Fernández,7
7,51772,Everton Ribeiro,8
8,95794,Nathan Silva,9
9,83528,Léo Pereira,10
10,101727,Matheuzinho,11
11,41929,Renato Gaúcho,12
12,78478,Willian Arão,13
13,101597,Ramon,14
14,100079,Zaracho,15
15,87999,Gustavo Scarpa,16
16,91708,Nino,17
17,83433,Patrick,18
18,88312,Junior Alonso,19
19,63289,Edenílson,20
