,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1745,Gabriel,83257,Flamengo,ATA,2.3000000000000003,13.457142857142856,Atlético-GO,visitante,3.78125,8.619196428571428
1746,Hugo Souza,101574,Flamengo,GOL,4.25,8.0,Atlético-GO,visitante,3.78125,5.890625
1747,Michael,99392,Flamengo,ATA,3.8882352941176466,7.06,Atlético-GO,visitante,3.78125,5.420624999999999
1748,Walter,51413,Cuiabá,GOL,3.769230769230769,6.28125,Santos,visitante,4.4375,5.359375
1749,Bruno Rodrigues,92811,São Paulo,ATA,1.4,0.0,América-MG,visitante,5.352941176470588,5.352941176470588
1750,Arboleda,91573,São Paulo,ZAG,4.7875000000000005,5.3,América-MG,visitante,5.352941176470588,5.326470588235294
1751,Rômulo,107197,Athlético-PR,ATA,0.7,0.0,Sport,visitante,5.09375,5.09375
1752,Juninho,114444,Athlético-PR,MEI,0.1,0.0,Sport,visitante,5.09375,5.09375
1753,Diego,101728,São Paulo,ZAG,2.8000000000000003,4.7,América-MG,visitante,5.352941176470588,5.026470588235294
1754,Hulk,39148,Atlético-MG,ATA,9.487499999999999,5.511764705882353,Grêmio,visitante,4.533333333333333,5.022549019607843
1755,Nikão,69705,Athlético-PR,MEI,3.769230769230769,4.83,Sport,visitante,5.09375,4.961875
1756,Terans,102878,Athlético-PR,MEI,6.166666666666667,4.730769230769231,Sport,visitante,5.09375,4.912259615384615
1757,Réver,52253,Atlético-MG,ZAG,3.1923076923076916,5.05,Grêmio,visitante,4.533333333333333,4.791666666666666
1758,Renato Gaúcho,41929,Flamengo,TEC,5.759,5.732499999999999,Atlético-GO,visitante,3.78125,4.756874999999999
1759,Filipe Luís,38750,Flamengo,LAT,4.376923076923077,5.722222222222222,Atlético-GO,visitante,3.78125,4.751736111111111
1760,Gabriel,87393,Atlético-MG,ZAG,2.7,4.925,Grêmio,visitante,4.533333333333333,4.729166666666666
1761,Bruno Henrique,90285,Flamengo,ATA,8.328571428571427,5.5875,Atlético-GO,visitante,3.78125,4.684375
1762,Daniel Alves,38939,São Paulo,LAT,-0.75,3.9749999999999996,América-MG,visitante,5.352941176470588,4.663970588235294
1763,Santos,69012,Athlético-PR,GOL,2.125,4.1923076923076925,Sport,visitante,5.09375,4.643028846153847
1764,Zaracho,100079,Atlético-MG,MEI,3.91875,4.550000000000001,Grêmio,visitante,4.533333333333333,4.541666666666667
1765,Echaporã,104655,Atlético-MG,ATA,-0.15,0.0,Grêmio,visitante,4.533333333333333,4.533333333333333
1766,Franco,39656,Atlético-MG,MEI,0.25,0.0,Grêmio,visitante,4.533333333333333,4.533333333333333
1767,Jadson,38315,Athlético-PR,MEI,-0.040000000000000015,3.8750000000000004,Sport,visitante,5.09375,4.484375
1768,Guilherme Arana,87228,Atlético-MG,LAT,6.300000000000001,4.390909090909091,Grêmio,visitante,4.533333333333333,4.462121212121212
1769,Marcinho,93797,Athlético-PR,LAT,2.084615384615385,3.807692307692307,Sport,visitante,5.09375,4.450721153846153
1770,Gustavo Nescau,112327,Cuiabá,ATA,0.0,0.0,Santos,visitante,4.4375,4.4375
1771,João Ricardo,81881,Ceará,GOL,4.785714285714286,5.375,Palmeiras,visitante,3.4722222222222223,4.423611111111111
1772,Cuca,42411,Atlético-MG,TEC,5.268333333333334,4.288235294117646,Grêmio,visitante,4.533333333333333,4.41078431372549
