,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,2.8675,4.445
1,Abel Hernández,74159,Fluminense,ATA,-0.1,-0.1
2,Abner Vinícius,104513,Athlético-PR,LAT,4.7,-0.7
3,Ademir,101314,América-MG,ATA,3.1249999999999996,8.0
4,Aderlan,88423,Bragantino,LAT,0.95,11.2
5,Alan Empereur,88033,Cuiabá,ZAG,0.7,4.7
6,Alan Ruschel,63110,América-MG,LAT,0.5,1.7
7,Alan Santos,70132,Chapecoense,MEI,0.6333333333333333,0.7
8,Alerrandro,101715,Bragantino,ATA,-1.8,-0.04999999999999999
9,Alisson,81845,Grêmio,MEI,2.8249999999999997,0.6
10,Allan,96652,Atlético-MG,MEI,1.35,2.2333333333333334
11,Alê,86388,América-MG,MEI,6.0,-3.6
12,Anderson Jesus,90700,América-MG,ZAG,7.7,5.0
13,Anderson Leite,87691,Chapecoense,MEI,0.55,2.25
14,Andreas Pereira,89274,Flamengo,MEI,4.8,3.8333333333333326
15,André,68690,Sport,ATA,2.433333333333333,0.25
16,André,107498,Fluminense,MEI,3.2249999999999996,4.4
17,André Luís,92146,Atlético-GO,ATA,1.4333333333333336,4.1
18,Anselmo Ramon,69214,Chapecoense,ATA,-0.49999999999999994,5.0
19,António Oliveira,111578,Athlético-PR,TEC,3.5949999999999998,2.54
20,Arboleda,91573,São Paulo,ZAG,7.95,5.1
21,Arias,99815,Fluminense,MEI,1.3,3.2
22,Arnaldo,78497,Atlético-GO,LAT,4.8,3.75
23,Arrascaeta,87863,Flamengo,MEI,6.0,0.8999999999999999
24,Arthur Henrique,86629,Atlético-GO,LAT,2.15,0.0
25,Artur,95799,Bragantino,ATA,3.3666666666666667,5.7
26,Auremir,77570,Cuiabá,MEI,2.3333333333333335,1.0999999999999999
27,Baralhas,99440,Atlético-GO,MEI,3.25,9.600000000000001
28,Bento,105208,Athlético-PR,GOL,8.0,0.0
29,Berrío ,85300,América-MG,ATA,0.65,0.0
30,Bissoli,100762,Athlético-PR,ATA,2.15,4.300000000000001
31,Bobadilla,84342,Fluminense,ATA,1.325,9.7
32,Borja,86120,Grêmio,ATA,3.7249999999999996,6.0
33,Borrero,106843,Atlético-MG,MEI,1.6,0.0
34,Boschilia,86841,Internacional,MEI,2.2,3.1
35,Breno Lopes,93988,Palmeiras,ATA,-0.55,0.0
36,Bruninho,101716,Juventude,MEI,1.9666666666666666,0.0
37,Bruno Alves,73620,São Paulo,ZAG,-0.1,1.4000000000000001
38,Bruno Cortez,72079,Grêmio,LAT,4.4,4.9
39,Bruno Henrique,90285,Flamengo,ATA,2.6,4.8
40,Bruno Marques,105111,Santos,ATA,-1.2,0.0
41,Bruno Melo,84339,Fortaleza,LAT,1.6,-5.0
42,Bruno Méndez,103700,Internacional,ZAG,4.45,5.8500000000000005
43,Bruno Pacheco,90061,Ceará,LAT,3.0333333333333337,1.0499999999999998
44,Bruno Silva,101422,Chapecoense,ATA,2.6666666666666665,2.825
45,Busanello,97537,Chapecoense,LAT,1.1666666666666667,2.825
46,Cabrera,108473,Cuiabá,MEI,3.6,0.16666666666666663
47,Caio Paulista,102318,Fluminense,ATA,3.3,2.4
48,Calegari,104276,Fluminense,LAT,3.85,0.0
49,Calleri,89840,São Paulo,ATA,-0.15,3.0
50,Camacho,68770,Santos,MEI,2.4000000000000004,0.5
51,Camilo,104519,Cuiabá,MEI,1.25,1.25
