,atleta_id,apelido,ranking
0,83257,Gabriel,1
1,89274,Andreas Pereira,2
2,51772,Everton Ribeiro,3
3,99392,Michael,4
4,87228,Guilherme Arana,5
5,41929,Renato Gaúcho,6
6,38750,Filipe Luís,7
7,73800,Rodrigo Caio,8
8,103099,Éderson,9
9,95638,Marcelo Benevenuto,10
10,38509,Diego Alves,11
11,78478,Willian Arão,12
12,94509,Raphael Veiga,13
13,68952,Marinho,14
14,89898,Róger Guedes,15
15,107750,Vanderson,16
16,84863,Alberto Valentim,17
17,69345,Isla,18
18,80196,Yago Pikachu,19
19,83528,Léo Pereira,20
