,atleta_id,apelido,ranking
0,39148,Hulk,1
1,87228,Guilherme Arana,2
2,89898,Róger Guedes,3
3,94916,Nacho Fernández,4
4,94509,Raphael Veiga,5
5,42135,Willian,6
6,51772,Everton Ribeiro,7
7,68920,Dudu,8
8,71684,Gustavo Gómez,9
9,102878,Terans,10
10,70323,Jorginho,11
11,95794,Nathan Silva,12
12,100079,Zaracho,13
13,104250,João Victor,14
14,99392,Michael,15
15,78248,Gustavo Henrique,16
16,71631,Weverton,17
17,85425,João Paulo,18
18,89274,Andreas Pereira,19
19,101319,Guga,20
