,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,slug,apelido,apelido_abreviado,nome,foto,status
17,"{'CA': 7, 'DS': 13, 'FC': 38, 'FD': 4, 'FF': 10, 'FS': 36, 'FT': 1, 'G': 5, 'I': 13, 'PI': 92}",80076,24,373,5,7,-2.2,7.58,-0.36,1.82,21,ze-roberto,Zé Roberto,Z. Roberto,José Roberto Assunção de Araújo Filho,https://s.glbimg.com/es/sde/f/2021/04/20/c2fbbd910eaadd1b3c8bebd0f5fc57bb_FORMATO.png,Provável
18,"{'A': 1, 'CA': 1, 'DS': 11, 'FC': 20, 'FD': 9, 'FF': 9, 'FS': 27, 'FT': 3, 'G': 3, 'I': 2, 'PI': 119, 'PP': 1}",61033,24,265,4,7,0.0,5.98,0.0,2.47,21,rodriguinho,Rodriguinho,Rodriguinho,Rodrigo Eduardo Costa Marinho,https://s.glbimg.com/es/sde/f/2021/04/19/d6687890f987db8ea2113e45c58584f1_FORMATO.png,Provável
19,"{'A': 1, 'CA': 1, 'DS': 7, 'FC': 21, 'FD': 4, 'FF': 5, 'FS': 12, 'G': 4, 'I': 2, 'PI': 32}",92696,24,293,5,6,0.7,6.19,-0.23,2.1,20,renato-kayzer,Renato Kayzer,R. Kayzer,Renato Kayzer de Souza,https://s.glbimg.com/es/sde/f/2021/05/02/6f855c82dac6b57f92d9201fff45aef8_FORMATO.png,Nulo
20,"{'DS': 1, 'FD': 2, 'FS': 1, 'PI': 3}",38231,24,277,5,6,0.0,4.73,-0.59,1.8,2,diego-tardelli,Diego Tardelli,D. Tardelli,Diego Tardelli Martins,https://s.glbimg.com/es/sde/f/2021/08/27/3054f90a321ef60af993bdedc9f1338d_FORMATO.png,Nulo
21,"{'A': 5, 'CA': 7, 'DS': 15, 'FC': 20, 'FD': 7, 'FF': 5, 'FS': 44, 'FT': 2, 'G': 1, 'I': 8, 'PI': 220}",81798,24,265,5,5,0.0,10.33,0.0,2.26,17,rossi,Rossi,Rossi,Rosicley Pereira da Silva,https://s.glbimg.com/es/sde/f/2021/04/19/7d895a5c5d4a6d56fb3ce7566c6b0fd6_FORMATO.png,Contundido
22,"{'CA': 1, 'DE': 14, 'GS': 6, 'SG': 1}",78584,24,286,1,2,1.0,5.06,-0.18,2.75,4,douglas-friedrich,Douglas Friedrich,D. Friedrich,Douglas Alan Schuck Friedrich,https://s.glbimg.com/es/sde/f/2021/07/01/4d71bac1913eb8c0a90d47f3cdcde3c8_FORMATO.png,Dúvida
23,"{'A': 4, 'CA': 4, 'DS': 31, 'FC': 17, 'FD': 9, 'FF': 10, 'FS': 23, 'FT': 2, 'I': 1, 'PC': 1, 'PI': 173, 'SG': 6}",86264,24,373,2,2,2.5,13.27,-0.06,4.82,17,natanael,Natanael,Natanael,Natanael Batista Pimenta,https://s.glbimg.com/es/sde/f/2021/05/01/8d7a42fcd53a8f290188c60783071a94_FORMATO.png,Dúvida
24,"{'A': 1, 'CA': 4, 'DS': 12, 'FC': 31, 'FD': 8, 'FF': 22, 'FS': 26, 'G': 8, 'I': 5, 'PI': 76}",61188,24,265,5,2,0.0,13.69,0.0,4.17,21,gilberto,Gilberto,Gilberto,Gilberto Oliveira Souza Júnior,https://s.glbimg.com/es/sde/f/2021/04/19/084597dfc92b63b3485d5ed7b75cdfa6_FORMATO.png,Dúvida
25,{},82792,24,280,6,7,2.81,13.26,-0.08,4.11,22,mauricio-barbieri,Maurício Barbieri,M. Barbieri,Maurício Nogueira Barbieri,https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png,Provável
26,"{'A': 2, 'CA': 2, 'DS': 42, 'FC': 19, 'FD': 3, 'FF': 7, 'FS': 22, 'I': 1, 'PC': 1, 'PI': 185, 'SG': 3}",68808,24,265,2,7,0.0,8.35,0.0,3.17,17,nino-paraiba,Nino Paraíba,N. Paraíba,Severino do Ramo Clementino da Silva,https://s.glbimg.com/es/sde/f/2021/04/19/ca9f764ab6737639cb0b1773cb5cbc1c_FORMATO.png,Provável
27,"{'A': 2, 'CA': 2, 'DS': 23, 'FC': 11, 'FD': 1, 'FF': 2, 'FS': 5, 'PI': 73, 'SG': 3}",97867,24,280,3,2,6.2,8.45,1.33,2.62,14,leo-ortiz,Léo Ortiz,L. Ortiz,Leonardo Rech Ortiz,https://s.glbimg.com/es/sde/f/2020/07/28/090452058da707cf73facf6249235bfb_FORMATO.png,Dúvida
28,"{'CA': 5, 'DS': 25, 'FC': 33, 'FD': 3, 'FF': 3, 'FS': 31, 'PI': 68}",38909,24,262,4,6,0.0,5.13,0.0,1.02,13,diego,Diego,Diego,Diego Ribas da Cunha,https://s.glbimg.com/es/sde/f/2021/05/01/6584e15d2928d6fbac297573a2a35b98_FORMATO.png,Nulo
29,"{'A': 6, 'CA': 2, 'CV': 1, 'DS': 19, 'FC': 13, 'FD': 13, 'FF': 21, 'FS': 31, 'G': 5, 'PI': 154}",95799,24,280,5,7,10.9,16.4,1.12,5.58,19,artur,Artur,Artur,Artur Victor Guimarães,https://s.glbimg.com/es/sde/f/2020/07/28/e1784a425e398f05dd3d8f178a3ddaf6_FORMATO.png,Provável
30,"{'A': 1, 'CA': 5, 'DS': 10, 'FC': 4, 'FD': 8, 'FF': 17, 'FS': 22, 'G': 2, 'I': 2, 'PI': 126}",71162,24,354,4,7,2.5,10.87,-0.37,1.98,20,vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.glbimg.com/es/sde/f/2021/06/02/03a9bd95b9964e9fa07bbf7412a7a03c_FORMATO.png,Provável
31,"{'CA': 2, 'DE': 69, 'FS': 5, 'GS': 20, 'SG': 5}",93882,24,280,1,7,1.0,8.76,-0.52,3.81,19,cleiton,Cleiton,Cleiton,Cleiton Schwengber,https://s.glbimg.com/es/sde/f/2020/08/11/56999db7c665007bbfe8c1e1b0e76f8d_FORMATO.png,Provável
32,"{'CA': 1, 'DS': 15, 'FC': 5, 'FD': 3, 'FF': 4, 'FS': 5, 'PI': 28, 'PS': 1, 'SG': 4}",72359,24,354,3,7,4.4,7.03,-0.75,4.75,8,luiz-otavio,Luiz Otávio,L. Otávio,Luiz Otávio Anacleto Leandro,https://s.glbimg.com/es/sde/f/2020/08/31/03f318322bad08093324500b97948211_FORMATO.png,Provável
33,"{'A': 2, 'CV': 1, 'DS': 6, 'FC': 7, 'FD': 3, 'FF': 8, 'FS': 3, 'FT': 1, 'G': 2, 'I': 2, 'PI': 26}",69102,24,282,5,5,0.0,6.67,0.0,4.3,8,vargas,Vargas,Vargas,Eduardo Jesús Vargas Rojas,https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png,Contundido
34,{},39850,24,327,6,7,3.3,7.37,-0.43,3.94,18,vagner-mancini,Vagner Mancini,V. Mancini,Vagner Carmo Mancini,https://s.glbimg.com/es/sde/f/2021/04/28/5745220dd2c869e1f9de357e41902989_FORMATO.png,Provável
35,"{'CA': 2, 'DE': 89, 'DS': 1, 'FC': 1, 'GS': 21, 'SG': 7}",42234,24,264,1,7,0.0,12.46,0.0,4.32,23,cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.glbimg.com/es/sde/f/2021/08/06/64a4b5010ed3f52c5b53ba9262475b28_FORMATO.png,Provável
36,"{'A': 3, 'CA': 2, 'DS': 17, 'FC': 18, 'FD': 1, 'FF': 4, 'FS': 30, 'G': 1, 'PI': 185, 'SG': 7}",38229,24,264,2,7,0.0,11.24,0.0,3.0,21,fabio-santos,Fábio Santos,F. Santos,Fábio Santos Romeu,https://s.glbimg.com/es/sde/f/2021/08/06/cc510671e18768fd48ef8d0f7c4714db_FORMATO.png,Provável
37,"{'A': 1, 'CA': 3, 'DS': 18, 'FC': 12, 'FD': 2, 'FF': 4, 'FS': 2, 'FT': 1, 'I': 1, 'PI': 59, 'SG': 7}",68923,24,264,3,7,0.0,6.11,0.0,2.25,22,gil,Gil,Gil,Carlos Gilberto do Nascimento Silva,https://s.glbimg.com/es/sde/f/2021/08/06/4139875768caeb6b0b660c71a65008f5_FORMATO.png,Provável
38,"{'DE': 63, 'FS': 2, 'GS': 18, 'SG': 7}",51413,24,1371,1,6,3.0,7.3,0.62,4.26,19,walter,Walter,Walter,Walter Leandro Capeloza Artune,https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png,Nulo
39,"{'CA': 5, 'DS': 13, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 9, 'I': 3, 'PI': 100, 'SG': 7}",63172,24,1371,3,6,0.0,4.66,0.0,1.5,19,paulao,Paulão,Paulão,Paulo Marcos de Jesus Ribeiro,https://s.glbimg.com/es/sde/f/2021/05/28/bd45d7403ae979169ca442b18400e2fa_FORMATO.png,Nulo
40,{},84863,24,293,6,7,8.71,4.75,0.82,6.18,2,alberto-valentim,Alberto Valentim,A. Valentim,Alberto Valentim do Carmo Neto,https://s.glbimg.com/es/sde/f/2021/04/27/330fee85f00a26093f7e85cf80e57bbc_FORMATO.png,Provável
41,"{'DS': 1, 'FC': 4, 'FS': 2, 'I': 1, 'PI': 7}",97080,24,354,5,6,0.0,0.99,0.0,-0.17,7,yony-gonzalez,Yony González,Y. González,Jony Alexander González Copete,https://s.glbimg.com/es/sde/f/2021/03/11/1fdc76b6718e0047cc575c51cd3e182c_FORMATO.png,Nulo
42,"{'DS': 7, 'FC': 19, 'FD': 4, 'FF': 13, 'FS': 16, 'FT': 1, 'G': 3, 'I': 5, 'PI': 42}",94286,24,315,5,6,0.0,5.43,0.0,2.05,20,perotti,Perotti,Perotti,Pedro Henrique Perotti,https://s.glbimg.com/es/sde/f/2021/03/23/17acb053b61edf1d764249f524bbc93e_FORMATO.png,Nulo
43,"{'CA': 1, 'DS': 17, 'FC': 14, 'FD': 6, 'FF': 11, 'FS': 19, 'PI': 76}",90031,24,354,5,6,0.0,6.44,0.0,1.99,13,mendoza,Mendoza,Mendoza,John Stiven Mendoza Valencia,https://s.glbimg.com/es/sde/f/2021/03/11/adf62456aacb951931d4be8a2e6595ca_FORMATO.png,Nulo
44,"{'A': 3, 'CA': 3, 'DS': 21, 'FC': 15, 'FD': 1, 'FS': 6, 'I': 3, 'PI': 68, 'SG': 5}",69345,24,262,2,6,0.0,10.56,0.0,3.95,11,isla,Isla,Isla,Mauricio Aníbal Isla Isla,https://s.glbimg.com/es/sde/f/2021/05/01/0f714292e3b8da4992a408c35794cb18_FORMATO.png,Nulo
45,"{'A': 4, 'CA': 5, 'CV': 1, 'DS': 17, 'FC': 26, 'FD': 7, 'FF': 7, 'FS': 49, 'G': 2, 'I': 8, 'PI': 146}",83817,24,1371,5,6,0.7,6.24,-0.07,2.35,19,clayson,Clayson,Clayson,Clayson Henrique da Silva Vieira,https://s.glbimg.com/es/sde/f/2021/06/04/683002254efbbe78962d1ae99165f0b2_FORMATO.png,Nulo
46,"{'CA': 1, 'DS': 3, 'FC': 9, 'FD': 4, 'FF': 6, 'FS': 13, 'PI': 74}",86759,24,264,4,6,0.0,1.74,0.0,0.43,12,luan,Luan,Luan,Luan Guilherme de Jesus Vieira,https://s.glbimg.com/es/sde/f/2021/08/06/328c913e6c5fb79d1eb23f608c77e539_FORMATO.png,Nulo
47,"{'DE': 54, 'DP': 1, 'FS': 2, 'GS': 18, 'SG': 6}",38509,24,262,1,7,0.0,14.37,0.0,4.13,18,diego-alves,Diego Alves,D. Alves,Diego Alves Carreira,https://s.glbimg.com/es/sde/f/2021/05/01/f3e9b15ef84f4d038e6cfd79171fab69_FORMATO.png,Provável
48,{},101201,24,354,5,5,0.0,3.0,0.0,0.0,0,victor-jacare,Victor Jacaré,V. Jacaré,Francisco Vítor Silva Costa,https://s.glbimg.com/es/sde/f/2020/08/25/682aea868615c09c3571352b835cc394_FORMATO.png,Contundido
49,"{'A': 2, 'CV': 1, 'FC': 5, 'FD': 9, 'FF': 9, 'FS': 6, 'G': 6, 'I': 2, 'PI': 47}",83257,24,262,5,6,0.0,19.02,0.0,8.23,8,gabriel,Gabriel,Gabriel,Gabriel Barbosa Almeida,https://s.glbimg.com/es/sde/f/2021/05/01/a1cd90e3261b3c17b68fe4bc2fa82ef0_FORMATO.png,Nulo
50,"{'A': 3, 'CA': 4, 'DS': 25, 'FC': 18, 'FD': 8, 'FF': 11, 'FS': 22, 'FT': 1, 'G': 3, 'I': 2, 'PI': 124}",102598,24,280,5,6,-0.1,12.41,-0.11,3.48,19,helinho,Helinho,Helinho,Hélio Júnio Nunes de Castro,https://s.glbimg.com/es/sde/f/2020/11/20/7c0d041c984aed2ad0bddb5980390af3_FORMATO.png,Nulo
51,"{'DS': 5, 'FC': 5, 'FD': 5, 'FF': 1, 'FS': 8, 'I': 1, 'PI': 23}",71691,24,265,4,7,0.0,3.41,0.0,0.59,18,oscar-ruiz,Óscar Ruíz,Ã. Ruíz,Óscar Ramón Ruiz Roa,https://s.glbimg.com/es/sde/f/2021/04/19/e850cf4d6cfc215e774c04bf144994e4_FORMATO.png,Provável
52,"{'A': 6, 'CA': 5, 'DS': 30, 'FC': 30, 'FD': 6, 'FF': 16, 'FS': 19, 'FT': 1, 'G': 2, 'PI': 121}",78435,24,262,5,7,6.9,8.88,1.38,3.95,18,vitinho,Vitinho,Vitinho,Victor Vinícius Coelho dos Santos,https://s.glbimg.com/es/sde/f/2021/05/01/4fafe8587e4964a63ebac8db0a7335c5_FORMATO.png,Provável
53,"{'A': 2, 'CA': 1, 'DS': 41, 'FC': 20, 'FD': 1, 'FF': 4, 'FS': 28, 'PI': 64}",92496,24,280,4,5,0.0,7.71,0.0,4.63,11,raul,Raul,Raul,Raul Lô Gonçalves,https://s.glbimg.com/es/sde/f/2020/08/28/8c0a624b6d2595beaf51682261e51ccd_FORMATO.png,Contundido
54,"{'A': 1, 'CA': 5, 'DS': 23, 'FC': 31, 'FD': 16, 'FF': 9, 'FS': 40, 'FT': 2, 'G': 9, 'I': 4, 'PI': 96}",90285,24,262,5,7,1.1,18.01,-1.2,7.2,16,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,https://s.glbimg.com/es/sde/f/2021/05/01/98039adcc6dd9b053c4057c1655e7aeb_FORMATO.png,Provável
55,"{'A': 2, 'DS': 17, 'FC': 7, 'FD': 2, 'FF': 4, 'FS': 26, 'G': 3, 'PI': 94}",51772,24,262,4,6,0.0,9.64,0.0,4.72,12,everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,https://s.glbimg.com/es/sde/f/2021/06/04/05d8938c961ac64ee72c2da88ed77f88_FORMATO.png,Nulo
56,"{'CA': 2, 'DS': 15, 'FC': 15, 'FD': 2, 'FF': 2, 'FS': 12, 'FT': 1, 'I': 3, 'PC': 1, 'PI': 56, 'PS': 1, 'SG': 6}",73465,24,266,3,7,1.9,9.26,0.07,2.08,19,luccas-claro,Luccas Claro,L. Claro,Luccas Claro dos Santos,https://s.glbimg.com/es/sde/f/2021/08/19/8c50341650843ddc5390dc6070c687ef_FORMATO.png,Provável
57,"{'CA': 2, 'CV': 1, 'DS': 43, 'FC': 37, 'FD': 2, 'FF': 13, 'FS': 27, 'PI': 49}",82455,24,275,4,7,0.0,5.19,0.0,2.06,18,ze-rafael,Zé Rafael ,Z. Rafael,José Rafael Vivian,https://s.glbimg.com/es/sde/f/2021/04/30/2a199d6235557f8b6ca773b7fd92b2bd_FORMATO.png,Provável
58,"{'DS': 2, 'FF': 1, 'PI': 3}",82564,24,315,3,6,0.0,3.35,0.0,0.83,3,laercio,Laércio,Laércio,Laércio Soldá,https://s.glbimg.com/es/sde/f/2021/06/04/258396cfb81349c8a107e9d5b3f074cd_FORMATO.png,Nulo
59,"{'A': 1, 'CA': 4, 'DS': 5, 'FC': 26, 'FD': 8, 'FF': 9, 'FS': 21, 'FT': 1, 'G': 3, 'I': 12, 'PI': 67}",38162,24,266,5,7,1.5,6.67,-1.31,2.19,14,fred,Fred,Fred,Frederico Chaves Guedes,https://s.glbimg.com/es/sde/f/2021/08/19/c945ae80ae611c6862eef1fc338ddba6_FORMATO.png,Provável
60,"{'DE': 66, 'FS': 3, 'GS': 23, 'SG': 6}",85004,24,266,1,7,1.0,13.13,-0.29,3.74,20,marcos-felipe,Marcos Felipe,M. Felipe,Marcos Felipe de Freitas Monteiro,https://s.glbimg.com/es/sde/f/2021/08/19/35c8568b7efec2aed4607723d255050e_FORMATO.png,Provável
61,"{'A': 2, 'CA': 4, 'CV': 1, 'DS': 24, 'FC': 27, 'FD': 6, 'FF': 14, 'FS': 19, 'G': 4, 'I': 12, 'PI': 83}",90309,24,356,5,7,1.0,8.17,0.18,2.52,21,david,David,David,David Correa da Fonseca,https://s.glbimg.com/es/sde/f/2021/05/05/7f9ce8d7ba7bcdaa8211fa7a9a8fef0a_FORMATO.png,Provável
62,"{'CA': 2, 'DE': 48, 'DP': 1, 'FS': 4, 'GS': 18, 'SG': 7}",72372,24,356,1,7,9.0,9.45,1.55,4.12,17,felipe-alves,Felipe Alves,F. Alves,Felipe Alves Raymundo,https://s.glbimg.com/es/sde/f/2021/05/05/7f2817bd88a2722833e451d34ef533fa_FORMATO.png,Provável
63,{},81031,24,286,6,7,1.75,6.66,-0.08,2.81,23,marquinhos-santos,Marquinhos Santos,M. Santos,Marcos Vinícius dos Santos Gonçalves,https://s.glbimg.com/es/sde/f/2021/04/27/c6a602f75c94ff12016d132e9eb3d8b5_FORMATO.png,Provável
64,"{'A': 1, 'DS': 18, 'FC': 7, 'FS': 1, 'PI': 40, 'SG': 3}",78445,24,262,2,6,-0.6,5.24,-1.05,3.11,10,rene,Renê,Renê,Renê Rodrigues Martins,https://s.glbimg.com/es/sde/f/2021/05/01/f236bdf56a7ece63fc2911d8635bed6b_FORMATO.png,Nulo
65,"{'CA': 3, 'CV': 1, 'DS': 46, 'FC': 23, 'FD': 4, 'FF': 10, 'FS': 12, 'G': 1, 'PC': 1, 'PI': 72}",86711,24,293,4,7,6.4,3.99,0.71,2.64,16,richard,Richard,Richard,Richard Cândido Coelho,https://s.glbimg.com/es/sde/f/2021/05/02/446647489f7e792de6ebac7290e136ec_FORMATO.png,Provável
66,"{'A': 2, 'DS': 3, 'FC': 4, 'FD': 6, 'FF': 5, 'FS': 5, 'G': 2, 'I': 3, 'PI': 18}",72772,24,275,5,6,0.0,8.39,0.0,3.41,11,luiz-adriano,Luiz Adriano,L. Adriano,Luiz Adriano de Souza da Silva,https://s.glbimg.com/es/sde/f/2021/04/30/99407b05e81aa1d3343c4b9e13d9b3b9_FORMATO.png,Nulo
67,"{'CA': 4, 'DS': 22, 'FC': 20, 'FD': 3, 'FF': 3, 'FS': 15, 'G': 1, 'I': 1, 'PI': 81, 'SG': 3}",91866,24,293,3,7,4.1,5.81,1.23,1.87,17,ze-ivaldo,Zé Ivaldo,Z. Ivaldo,José Ivaldo Almeida Silva,https://s.glbimg.com/es/sde/f/2021/05/02/08540895ccd662f502ed02a60a7d8172_FORMATO.png,Provável
68,"{'A': 4, 'CV': 1, 'DS': 16, 'FC': 18, 'FD': 2, 'FF': 7, 'FS': 10, 'G': 1, 'PC': 1, 'PI': 137, 'SG': 5}",93797,24,293,2,7,11.9,12.2,1.73,2.96,18,marcinho,Marcinho,Marcinho,Márcio Almeida de Oliveira,https://s.glbimg.com/es/sde/f/2021/05/02/e56071aa0e10e7ca50ed8c72d4a1d25a_FORMATO.png,Provável
69,"{'A': 3, 'CA': 1, 'DS': 28, 'FC': 26, 'FD': 15, 'FF': 20, 'FS': 34, 'FT': 1, 'G': 4, 'I': 1, 'PI': 123}",94509,24,275,4,7,2.7,13.33,-1.37,5.06,20,raphael-veiga,Raphael Veiga,R. Veiga,Raphael Cavalcante Veiga,https://s.glbimg.com/es/sde/f/2021/04/30/c4c1b91cbd4ff74465329b542ccd0c6d_FORMATO.png,Provável
70,"{'CA': 1, 'DS': 4, 'FC': 5, 'FD': 2, 'FF': 10, 'FS': 10, 'G': 2, 'I': 5, 'PI': 32}",38279,24,356,5,6,0.0,6.19,0.0,1.79,14,wellington-paulista,Wellington Paulista,W. Paulista,Wellington Pereira do Nascimento,https://s.glbimg.com/es/sde/f/2021/05/05/61649405651455f860b80916f5c30bf0_FORMATO.png,Nulo
71,"{'CA': 2, 'DS': 6, 'FC': 3, 'FF': 2, 'FS': 3, 'G': 2, 'PI': 33}",37674,24,286,4,6,-2.0,3.68,-0.58,2.33,7,wagner,Wagner,Wagner,Wagner Ferreira dos Santos,https://s.glbimg.com/es/sde/f/2021/03/25/4448d1571d9131c2d4f087cf19198f68_FORMATO.png,Nulo
72,"{'A': 2, 'CA': 3, 'DS': 39, 'FC': 20, 'FD': 2, 'FF': 7, 'FS': 13, 'G': 1, 'I': 3, 'PI': 273, 'SG': 10}",82628,24,356,2,7,4.4,8.61,0.59,3.34,23,tinga,Tinga,Tinga,Guilherme de Jesus da Silva,https://s.glbimg.com/es/sde/f/2021/05/05/55684c2f5239196e41f100ff8aec49fc_FORMATO.png,Provável
73,{},101681,24,327,1,6,0.0,1.0,0.0,0.0,0,leo-lang,Léo Lang,L. Lang,Leonardo Lang Lopes,https://s.glbimg.com/es/sde/f/2021/06/04/f77600b1c11dfe99c8df6168681f05d7_FORMATO.png,Nulo
