,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,slug,apelido,apelido_abreviado,nome,foto,status
15,"{'A': 1, 'CA': 1, 'DS': 10, 'FC': 24, 'FD': 5, 'FF': 5, 'FS': 18, 'FT': 1, 'G': 4, 'I': 2, 'PI': 40}",92696,30,293,5,7,0.0,6.87,0.0,2.17,23,renato-kayzer,Renato Kayzer,R. Kayzer,Renato Kayzer de Souza,https://s.glbimg.com/es/sde/f/2021/05/02/6f855c82dac6b57f92d9201fff45aef8_FORMATO.png,Provável
16,"{'A': 2, 'CV': 1, 'DS': 8, 'FC': 8, 'FD': 5, 'FF': 9, 'FS': 6, 'FT': 2, 'G': 2, 'I': 2, 'PI': 39}",69102,30,282,5,6,6.2,7.01,1.04,3.85,11,vargas,Vargas,Vargas,Eduardo Jesús Vargas Rojas,https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png,Nulo
17,"{'A': 3, 'CA': 2, 'DS': 4, 'FC': 6, 'FD': 6, 'FF': 9, 'FS': 7, 'G': 2, 'I': 3, 'PI': 30}",70360,30,282,5,6,0.0,5.72,0.0,2.29,18,eduardo-sasha,Eduardo Sasha,E. Sasha,Eduardo Colcenti Antunes,https://s.glbimg.com/es/sde/f/2021/04/23/c4219f6ceb958aef5f871e8ecf08b6a5_FORMATO.png,Nulo
18,"{'A': 5, 'CA': 7, 'DS': 15, 'FC': 20, 'FD': 7, 'FF': 5, 'FS': 44, 'FT': 2, 'G': 2, 'I': 8, 'PI': 226}",81798,30,265,5,6,7.4,10.31,-0.02,2.55,18,rossi,Rossi,Rossi,Rosicley Pereira da Silva,https://s.glbimg.com/es/sde/f/2021/04/19/7d895a5c5d4a6d56fb3ce7566c6b0fd6_FORMATO.png,Nulo
19,"{'A': 1, 'DS': 11, 'FC': 8, 'FD': 1, 'FF': 3, 'FS': 6, 'G': 1, 'PI': 112, 'SG': 6}",71602,30,327,2,6,0.0,6.52,0.0,3.24,14,joao-paulo,João Paulo,J. Paulo,João Paulo Gomes da Costa,https://s.glbimg.com/es/sde/f/2021/06/04/71c98de1e3ed4f97ef1a68c10b697126_FORMATO.png,Nulo
20,"{'DS': 5, 'FC': 5, 'FD': 5, 'FF': 1, 'FS': 8, 'I': 1, 'PI': 23}",71691,30,265,4,6,0.0,3.41,0.0,0.59,18,oscar-ruiz,Óscar Ruíz,Ã. Ruíz,Óscar Ramón Ruiz Roa,https://s.glbimg.com/es/sde/f/2021/04/19/e850cf4d6cfc215e774c04bf144994e4_FORMATO.png,Nulo
21,"{'CA': 1, 'DS': 8, 'FC': 2, 'FD': 4, 'FF': 1, 'FS': 4, 'PI': 18}",38231,30,277,5,7,0.0,5.71,0.0,1.54,7,diego-tardelli,Diego Tardelli,D. Tardelli,Diego Tardelli Martins,https://s.glbimg.com/es/sde/f/2021/08/27/3054f90a321ef60af993bdedc9f1338d_FORMATO.png,Provável
22,"{'A': 1, 'CA': 1, 'DS': 11, 'FC': 22, 'FD': 10, 'FF': 10, 'FS': 29, 'FT': 3, 'G': 3, 'I': 2, 'PI': 125, 'PP': 1}",61033,30,265,4,6,-0.3,5.52,-0.05,1.96,27,rodriguinho,Rodriguinho,Rodriguinho,Rodrigo Eduardo Costa Marinho,https://s.glbimg.com/es/sde/f/2021/04/19/d6687890f987db8ea2113e45c58584f1_FORMATO.png,Nulo
23,"{'CA': 3, 'DS': 10, 'FC': 10, 'FD': 2, 'FF': 1, 'FS': 8, 'PI': 34, 'SG': 4}",89493,30,282,3,2,0.0,4.7,0.0,2.53,9,igor-rabello,Igor Rabello,I. Rabello,Igor Rabello da Costa,https://s.glbimg.com/es/sde/f/2021/05/02/a3c5d8522641cc6e0c6c72d9dbcc14fd_FORMATO.png,Dúvida
24,{},70323,30,1371,6,6,1.11,4.39,-0.66,3.28,20,jorginho,Jorginho,Jorginho,Jorge Amorim de Oliveira Campos,https://s.glbimg.com/es/sde/f/2021/04/27/ed89bb6662d329721f0b34029b57a978_FORMATO.png,Nulo
25,"{'A': 2, 'CA': 1, 'DS': 41, 'FC': 20, 'FD': 1, 'FF': 4, 'FS': 28, 'PI': 64}",92496,30,280,4,5,0.0,7.71,0.0,4.63,11,raul,Raul,Raul,Raul Lô Gonçalves,https://s.glbimg.com/es/sde/f/2020/08/28/8c0a624b6d2595beaf51682261e51ccd_FORMATO.png,Contundido
26,"{'A': 3, 'CA': 5, 'DS': 33, 'FC': 25, 'FD': 13, 'FF': 12, 'FS': 33, 'FT': 1, 'G': 4, 'I': 2, 'PI': 154, 'PP': 1, 'PS': 1}",102598,30,280,5,6,3.8,12.78,0.24,3.44,25,helinho,Helinho,Helinho,Hélio Júnio Nunes de Castro,https://s.glbimg.com/es/sde/f/2020/11/20/7c0d041c984aed2ad0bddb5980390af3_FORMATO.png,Nulo
27,"{'CA': 8, 'DS': 14, 'FC': 43, 'FD': 5, 'FF': 11, 'FS': 44, 'FT': 1, 'G': 5, 'I': 13, 'PI': 118}",80076,30,373,5,7,0.0,7.46,0.0,1.47,26,ze-roberto,Zé Roberto,Z. Roberto,José Roberto Assunção de Araújo Filho,https://s.glbimg.com/es/sde/f/2021/04/20/c2fbbd910eaadd1b3c8bebd0f5fc57bb_FORMATO.png,Provável
28,"{'CA': 4, 'DE': 85, 'DP': 2, 'DS': 1, 'FS': 3, 'GS': 23, 'SG': 12}",71571,30,373,1,7,0.0,16.56,0.0,5.02,26,fernando-miguel,Fernando Miguel,F. Miguel,Fernando Miguel Kaufmann,https://s.glbimg.com/es/sde/f/2021/04/20/88ab80496dcd025f8e23875c60ede171_FORMATO.png,Provável
29,"{'A': 4, 'CA': 4, 'DS': 32, 'FC': 17, 'FD': 9, 'FF': 11, 'FS': 23, 'FT': 2, 'I': 1, 'PC': 1, 'PI': 181, 'SG': 7}",86264,30,373,2,6,0.0,12.98,0.0,4.63,19,natanael,Natanael,Natanael,Natanael Batista Pimenta,https://s.glbimg.com/es/sde/f/2021/05/01/8d7a42fcd53a8f290188c60783071a94_FORMATO.png,Nulo
30,"{'CA': 1, 'DS': 3, 'FC': 6, 'FF': 6, 'FS': 2, 'I': 1, 'PI': 39}",82276,30,327,5,6,-0.1,2.08,-0.09,-0.03,15,marcelo-toscano,Marcelo Toscano,M. Toscano,Marcelo Aparecido Toscano,https://s.glbimg.com/es/sde/f/2021/06/04/7a82108b77c8b85df37292b41d42048e_FORMATO.png,Nulo
31,{},92180,30,286,6,7,0.0,4.96,0.0,2.77,15,jair-ventura,Jair Ventura,J. Ventura,Jair Ventura,https://s.glbimg.com/es/sde/f/2018/09/06/d1103130500ec84fd8e37f1a20c60e1a_FORMATO.png,Provável
32,"{'A': 1, 'CA': 7, 'DS': 54, 'FC': 31, 'FF': 4, 'FS': 21, 'G': 1, 'GC': 1, 'I': 2, 'PI': 180, 'SG': 7}",62130,30,286,2,7,0.0,5.69,0.0,2.7,23,william-matheus,William Matheus,W. Matheus,William Matheus da Silva,https://s.glbimg.com/es/sde/f/2021/06/09/b03422a1dfe592e44e2ce9d87ba3d8ef_FORMATO.png,Provável
33,{},42411,30,282,6,7,7.2,13.02,0.82,4.68,29,cuca,Cuca,Cuca,Alexi Stival,https://s.glbimg.com/es/sde/f/2021/04/27/0ea32497ac7f6b6b22649eecca984fec_FORMATO.png,Provável
34,{},113663,30,275,5,6,0.0,1.0,0.0,0.0,0,kevin,Kevin,Kevin,Kevin Santos Lopes de Macedo,https://s.glbimg.com/es/sde/f/2021/06/10/b21878605d25380725017ca3d8131753_FORMATO.png,Nulo
35,{},80079,30,327,1,6,0.0,1.0,0.0,0.0,0,airton,Airton,Airton,Airton Moraes Michellon,https://s.glbimg.com/es/sde/f/2021/06/04/81208059e023912c79130d05f5ec68f0_FORMATO.png,Nulo
36,"{'FS': 1, 'PI': 7, 'SG': 1}",86629,30,373,2,6,0.0,2.41,0.0,1.6,3,arthur-henrique,Arthur Henrique,A. Henrique,Arthur Henrique Peixoto Santos,https://s.glbimg.com/es/sde/f/2021/08/21/4ed305f34ed1c336f54d674d2912b55a_FORMATO.png,Nulo
37,"{'A': 6, 'CA': 2, 'DS': 14, 'FC': 40, 'FD': 21, 'FF': 27, 'FS': 66, 'FT': 4, 'G': 11, 'I': 10, 'PC': 1, 'PI': 138, 'PS': 2}",39148,30,282,5,7,3.2,20.65,0.47,6.73,27,hulk,Hulk,Hulk,Givanildo Vieira de Souza,https://s.glbimg.com/es/sde/f/2021/04/23/d9ed7fa34aa12e4ce8768c9c2a2b4560_FORMATO.png,Provável
38,"{'DE': 72, 'DS': 3, 'FS': 4, 'GS': 21, 'SG': 13}",72294,30,282,1,7,9.0,12.8,1.1,4.17,29,everson,Everson,Everson,Everson Felipe Marques Pires,https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_FORMATO.png,Provável
39,"{'DS': 1, 'PI': 1}",101733,30,265,4,6,0.0,0.88,0.0,0.45,2,pablo,Pablo,Pablo,Pablo Roberto dos Santos Barbosa,https://s.glbimg.com/es/sde/f/2021/03/11/654dc36be8acdeed57009858bb00657a_FORMATO.png,Nulo
40,"{'A': 1, 'CA': 3, 'DS': 26, 'FC': 17, 'FD': 1, 'FF': 5, 'FS': 4, 'G': 2, 'I': 1, 'PI': 82}",93790,30,373,4,7,0.0,4.25,0.0,2.07,15,marlon-freitas,Marlon Freitas,M. Freitas,Marlon Rodrigues Freitas,https://s.glbimg.com/es/sde/f/2021/05/01/441dbd3fa5dc62d8f397990770aa1344_FORMATO.png,Provável
41,{'PI': 2},113558,30,280,5,6,0.0,0.78,0.0,-0.2,1,bruninho,Bruninho,Bruninho,Bruno Gonçalves de Jesus,https://s.glbimg.com/es/sde/f/2021/06/08/4c4516947281086a2f097a758cc90170_FORMATO.jpeg,Nulo
42,"{'A': 1, 'CA': 2, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 6, 'FS': 5, 'FT': 1, 'PI': 28}",104521,30,277,4,7,2.5,1.97,0.15,1.11,13,vinicius-zanocelo,Vinícius Zanocelo,V. Zanocelo,Vinícius Nelson de Souza Zanocelo,https://s.glbimg.com/es/sde/f/2021/08/31/741445a1c293c570489c8192d4fa9ecf_FORMATO.png,Provável
43,"{'CA': 2, 'DS': 12, 'FC': 7, 'FD': 1, 'FS': 11, 'PI': 31}",103515,30,327,4,6,0.0,1.93,0.0,0.81,10,ramon,Ramon,Ramon,Ramon Rodrigo de Carvalho,https://s.glbimg.com/es/sde/f/2021/06/04/a312faa8b278b9a67f3539def2fe6ac2_FORMATO.png,Nulo
44,"{'CA': 1, 'DS': 12, 'FC': 4, 'FF': 1, 'FS': 2, 'PI': 19, 'SG': 2}",111638,30,277,3,7,0.8,1.62,-0.87,3.58,5,robson,Robson,Robson,Robson Alves Reis,https://s.glbimg.com/es/sde/f/2021/08/28/c0a3ffa1e1067fc83f848564791f7bfc_FORMATO.png,Provável
45,{},104095,30,327,2,6,0.0,1.0,0.0,0.0,0,vitor-hugo,Vitor Hugo,V. Hugo,Vitor Hugo de Andrade Oliveira,https://s.glbimg.com/es/sde/f/2021/06/04/e9cf2ae071e26c5218c971210de0a112_FORMATO.png,Nulo
46,{},113664,30,275,4,6,0.0,1.0,0.0,0.0,0,yago-santos,Yago Santos,Y. Santos,Yago Santos de Andrade,https://s.glbimg.com/es/sde/f/2021/06/10/563692199e9f43cab6b624e37f7324bb_FORMATO.png,Nulo
47,"{'CA': 1, 'DS': 15, 'FC': 4, 'FF': 1, 'FS': 2, 'PI': 44, 'SG': 5}",101431,30,277,3,7,-0.2,2.77,-1.57,2.58,13,danilo-boza,Danilo Boza,D. Boza,Danilo Boza Júnior,https://s.glbimg.com/es/sde/f/2021/06/02/4df279fecf1aae5097fbc463a9941fae_FORMATO.png,Provável
48,"{'A': 4, 'DS': 26, 'FC': 11, 'FD': 2, 'FF': 8, 'FS': 4, 'G': 1, 'PI': 84, 'SG': 5}",95662,30,327,3,7,1.7,4.05,0.14,5.84,13,lucas-kal,Lucas Kal,L. Kal,Lucas Kal Schenfeld Progioli,https://s.glbimg.com/es/sde/f/2021/06/12/f91ab657cf26bec02c555b438a728330_FORMATO.png,Provável
49,{'CV': 1},107759,30,285,1,6,0.0,0.71,0.0,-5.0,0,vitor-hugo,Vitor Hugo,V. Hugo,Vitor Hugo Batista Araújo de Mendonça,https://s.glbimg.com/es/sde/f/2021/04/26/893b6b54b2503b7a75ba876ef1146303_FORMATO.png,Nulo
50,{},110190,30,262,4,6,0.0,1.0,0.0,0.0,0,yuri-de-oliveira,Yuri de Oliveira,Y. Oliveira,Yuri de Oliveira,https://s.glbimg.com/es/sde/f/2021/06/10/429d2aef95bdab098622b557cc97eb48_FORMATO.png,Nulo
51,"{'DS': 8, 'FS': 2, 'PC': 1, 'PI': 14, 'SG': 4}",78237,30,286,3,6,0.0,3.12,0.0,2.42,11,didi,Didi,Didi,Vinícius José Ignácio,https://s.glbimg.com/es/sde/f/2021/06/07/a55552ea231b54ee8f01fe8d1f5d199c_FORMATO.png,Nulo
52,"{'CA': 1, 'DS': 2, 'FC': 4, 'FD': 4, 'FF': 2, 'FS': 2, 'G': 1, 'PI': 29}",105889,30,327,4,6,0.0,1.86,0.0,1.05,10,geovane,Geovane,Geovane,Geovane Nascimento Silva,https://s.glbimg.com/es/sde/f/2021/06/04/f0832ef61ce3bdfc162d5e28e35892a0_FORMATO.png,Nulo
53,{},110988,30,373,1,6,0.0,1.0,0.0,0.0,0,breno,Breno,Breno,Breno Boeno,https://s.glbimg.com/es/sde/f/2021/04/20/f8adf8de4a79345e0b300d60c1ac6d67_FORMATO.png,Nulo
54,"{'CA': 2, 'DS': 4, 'FC': 5, 'FD': 2, 'FS': 4, 'G': 1, 'I': 7, 'PI': 3}",106704,30,327,5,6,0.0,1.5,0.0,0.87,7,carlos-alberto,Carlos Alberto,C. Alberto,Carlos Alberto Gomes da Silva Filho,https://s.glbimg.com/es/sde/f/2021/06/04/363520c570c6baea82ed36547ca233cf_FORMATO.png,Nulo
55,{},111650,30,327,4,6,0.0,1.0,0.0,0.0,0,lucas-gabriel,Lucas Gabriel,L. Gabriel,Lucas Gabriel de Araujo Cunha,https://s.glbimg.com/es/sde/f/2021/06/04/1bba16d04cedb2fae340ffac6d347e4e_FORMATO.png,Nulo
56,{},110832,30,356,4,6,0.0,2.0,0.0,0.0,0,pablo,Pablo,Pablo,Pablo Gabriel Sousa Alves,https://s.glbimg.com/es/sde/f/2021/05/05/5438898bbf928318ae72084ee36a6cfd_FORMATO.png,Nulo
57,{},113667,30,262,5,6,0.0,0.74,0.0,0.0,1,ryan-luka,Ryan Luka,R. Luka,Ryan Luka Cordeiro de Souza,https://s.glbimg.com/es/sde/f/2021/06/10/bef95ada5cd9dba84ebc325e0db15743_FORMATO.png,Nulo
58,{},103773,30,327,2,6,0.0,1.0,0.0,0.0,0,lucas-luan,Lucas Luan,L. Luan,Lucas Luan Martins Pinto,https://s.glbimg.com/es/sde/f/2021/06/04/0c0e6b1c1607efafd2509b43dfa74a37_FORMATO.png,Nulo
59,"{'A': 1, 'CA': 1, 'DS': 10, 'FC': 4, 'FD': 1, 'FF': 9, 'FS': 11, 'G': 2, 'I': 2, 'PI': 32}",106843,30,282,4,6,0.0,2.73,0.0,3.06,12,borrero,Borrero,Borrero,Dylan Felipe Borrero Caicedo,https://s.glbimg.com/es/sde/f/2021/05/02/37dcf7f58f2e695bfae7d4e010e0bbfc_FORMATO.png,Nulo
60,"{'DE': 62, 'DS': 1, 'FS': 4, 'GS': 24, 'SG': 5}",69012,30,293,1,7,10.0,13.2,1.58,3.14,21,santos,Santos,Santos,Aderbar Melo dos Santos Neto,https://s.glbimg.com/es/sde/f/2021/05/02/0da784064b44e8f3c1d73240bbf20b57_FORMATO.png,Provável
61,{},107748,30,284,1,6,0.0,1.0,0.0,0.0,0,adriel,Adriel,Adriel,Adriel Vasconcelos Ramos,https://s.glbimg.com/es/sde/f/2021/04/29/845a8e2eef9722f1375555f9067c9d92_FORMATO.png,Nulo
62,"{'DS': 1, 'FC': 7, 'FD': 1, 'FF': 5, 'FS': 5, 'PI': 9}",110687,30,285,5,5,0.0,1.37,0.0,0.53,8,vinicius-mello,Vinícius Mello,V. Mello,Vinícius Silveira de Mello,https://s.glbimg.com/es/sde/f/2020/11/24/3bff6c9ad26c04233fd3a10fff1e149e_FORMATO.png,Contundido
63,{},101681,30,327,1,6,0.0,1.0,0.0,0.0,0,leo-lang,Léo Lang,L. Lang,Leonardo Lang Lopes,https://s.glbimg.com/es/sde/f/2021/06/04/f77600b1c11dfe99c8df6168681f05d7_FORMATO.png,Nulo
64,"{'FC': 2, 'FS': 1, 'PI': 4}",101051,30,354,5,6,0.0,0.75,0.0,-0.45,2,helio,Hélio,Hélio,Hélio Cunha Borges,https://s.glbimg.com/es/sde/f/2021/06/18/7dd6c44464c1743c200ac85bafc00879_FORMATO.png,Nulo
65,"{'A': 1, 'DS': 8, 'FC': 8, 'FF': 2, 'FS': 5, 'PI': 12, 'PS': 2}",109461,30,282,4,6,0.0,2.12,0.0,1.07,13,calebe,Calebe,Calebe,Calebe Gonçalves Ferreira da Silva,https://s.glbimg.com/es/sde/f/2021/05/02/613a829b5ab9c72bb99f5b578f017a8e_FORMATO.png,Nulo
66,"{'CA': 7, 'DS': 31, 'FC': 32, 'FD': 6, 'FF': 4, 'FS': 18, 'G': 1, 'GC': 1, 'I': 1, 'PI': 127, 'SG': 4}",91866,30,293,3,2,2.4,5.22,0.75,1.31,23,ze-ivaldo,Zé Ivaldo,Z. Ivaldo,José Ivaldo Almeida Silva,https://s.glbimg.com/es/sde/f/2021/05/02/08540895ccd662f502ed02a60a7d8172_FORMATO.png,Dúvida
67,"{'A': 3, 'CA': 6, 'DS': 25, 'FC': 18, 'FD': 10, 'FF': 15, 'FS': 40, 'FT': 3, 'G': 3, 'I': 1, 'PI': 115}",69705,30,293,4,7,8.8,10.15,1.28,4.42,19,nikao,Nikão,Nikão,Maycon Vinícius Ferreira da Cruz,https://s.glbimg.com/es/sde/f/2021/05/02/b8d275707afc60101f0ad5eda7383e46_FORMATO.png,Provável
68,"{'DS': 2, 'FC': 3, 'FF': 1, 'FS': 1, 'PI': 8}",110947,30,266,4,6,0.0,0.93,0.0,0.33,3,gustavo-apis,Gustavo Apis,G. Apis,Gustavo Apis Pascoal de Farias,https://s.glbimg.com/es/sde/f/2021/03/15/0ca8a844532b86eaee817b799770ed68_FORMATO.png,Nulo
69,"{'DE': 9, 'GS': 3, 'SG': 1}",97453,30,327,1,6,0.0,5.45,0.0,3.67,3,jori,Jori,Jori,Joriwinnyson Santos dos Anjos Rodrigues,https://s.glbimg.com/es/sde/f/2021/06/04/4b0b72b2d30e52cae1f658dbea101b5c_FORMATO.png,Nulo
70,"{'DS': 2, 'FC': 2, 'FF': 1, 'FS': 2, 'PI': 9}",108201,30,327,4,6,0.0,1.53,0.0,0.38,5,gustavo,Gustavo,Gustavo,Gustavo César Mendonça Gravino,https://s.glbimg.com/es/sde/f/2021/06/04/78ed638ea6613055fda2acd535f9e4f0_FORMATO.png,Nulo
71,"{'A': 4, 'CV': 1, 'DS': 19, 'FC': 21, 'FD': 2, 'FF': 11, 'FS': 11, 'G': 2, 'PC': 1, 'PI': 175, 'SG': 6}",93797,30,293,2,7,14.7,12.41,2.39,3.08,22,marcinho,Marcinho,Marcinho,Márcio Almeida de Oliveira,https://s.glbimg.com/es/sde/f/2021/05/02/e56071aa0e10e7ca50ed8c72d4a1d25a_FORMATO.png,Provável
72,{},112984,30,262,5,6,0.0,0.75,0.0,0.0,1,werton,Werton,Werton,Werton de Almeida Rêgo,https://s.glbimg.com/es/sde/f/2021/06/19/ef0c62669467b83c39e54ee5c4e1bb43_FORMATO.png,Nulo
73,"{'FD': 2, 'FS': 1}",109246,30,327,5,5,0.0,1.45,0.0,2.9,1,kawe,Kawê,Kawê,Kawê Ferreira Godoy Viana,https://s.glbimg.com/es/sde/f/2021/06/04/b049c6f91fccdfaa2f97aeba36f621d2_FORMATO.png,Contundido
74,{},107374,30,266,2,6,0.0,1.0,0.0,0.0,0,wisney,Wisney,Wisney,Wisney Junio Dias Carvalho,https://s.glbimg.com/es/sde/f/2020/10/26/5cb1e6fbf9b5ce0e0a160755d7befca2_FORMATO.png,Nulo
75,{},73766,30,285,6,7,6.47,10.09,0.81,4.31,24,diego-aguirre,Diego Aguirre,D. Aguirre,Diego Vicente Aguirre Camblor,https://s.glbimg.com/es/sde/f/2021/06/22/8dda652710652f38baa7da9b6edf0c9e_FORMATO.png,Provável
76,{},113671,30,280,5,6,0.0,1.0,0.0,0.0,0,ramires,Ramires,Ramires,Reginaldo Ramires de Oliveira Albertino,https://s.glbimg.com/es/sde/f/2021/06/12/e77ba668f136c2183d9f81a88905f761_FORMATO.png,Nulo
77,"{'CA': 1, 'DS': 12, 'FC': 19, 'FD': 2, 'FF': 8, 'FS': 28, 'G': 1, 'I': 4, 'PI': 78}",90917,30,293,5,6,0.0,5.85,0.0,1.08,20,carlos-eduardo,Carlos Eduardo,C. Eduardo,Carlos Eduardo Ferreira de Souza,https://s.glbimg.com/es/sde/f/2021/05/02/6db14c9db9bbaef0322a9c236e70c5ea_FORMATO.png,Nulo
78,"{'DS': 6, 'FC': 4, 'FS': 7, 'PI': 17}",42491,30,293,2,6,0.0,3.68,0.0,0.97,6,marcio-azevedo,Márcio Azevedo,M. Azevedo,Márcio Gonzaga de Azevedo,https://s.glbimg.com/es/sde/f/2021/05/02/c354345cb22c5612cfc7ca6c6954f1fd_FORMATO.png,Nulo
79,"{'DS': 2, 'FC': 2, 'FS': 1, 'PI': 7}",110909,30,280,2,6,0.0,0.77,0.0,0.27,3,guilherme,Guilherme,Guilherme,Guilherme Lopes de Almeida,https://s.glbimg.com/es/sde/f/2021/06/19/601c24332680136e1dca6135a4b26dc5_FORMATO.png,Nulo
