,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1630,Róger Guedes,89898,Corinthians,ATA,10.966666666666669,6.7,Bahia,mandante,4.7727272727272725,7.869696969696971
1631,Lucas Kal,95662,América-MG,ZAG,10.399999999999999,6.8,Palmeiras,mandante,4.0,7.199999999999999
1632,Giuliano,51548,Corinthians,MEI,7.2749999999999995,1.75,Bahia,mandante,4.7727272727272725,6.023863636363636
1633,Adson,111682,Corinthians,MEI,7.066666666666666,3.157142857142857,Bahia,mandante,4.7727272727272725,5.91969696969697
1634,Renato Augusto,38398,Corinthians,MEI,6.1,1.65,Bahia,mandante,4.7727272727272725,5.436363636363636
1635,Luiz Otávio,72359,Ceará,ZAG,6.975,1.9000000000000001,Internacional,mandante,3.5416666666666665,5.258333333333333
1636,Marcos Felipe ,85004,Fluminense,GOL,5.875,2.45,Fortaleza,mandante,4.5,5.1875
1637,Arboleda,91573,São Paulo,ZAG,5.925000000000001,6.766666666666666,Santos,mandante,4.363636363636363,5.144318181818182
1638,Guilherme Guedes,100741,Grêmio,LAT,5.6499999999999995,1.2,Cuiabá,mandante,4.545454545454546,5.097727272727273
1639,Gabriel Chapecó,112616,Grêmio,GOL,5.611111111111111,3.8,Cuiabá,mandante,4.545454545454546,5.078282828282829
1640,Borja,86120,Grêmio,ATA,5.459999999999999,2.75,Cuiabá,mandante,4.545454545454546,5.002727272727272
1641,Rigoni,96684,São Paulo,ATA,5.3428571428571425,2.309090909090909,Santos,mandante,4.363636363636363,4.8532467532467525
1642,Kannemann,87342,Grêmio,ZAG,5.0200000000000005,0.2666666666666666,Cuiabá,mandante,4.545454545454546,4.782727272727273
1643,Léo Natel,98952,Corinthians,ATA,0.0,0.5499999999999999,Bahia,mandante,4.7727272727272725,4.7727272727272725
1644,Felipe Augusto,111408,Corinthians,ATA,0.0,-0.25,Bahia,mandante,4.7727272727272725,4.7727272727272725
1645,Luiz Henrique,109282,Fluminense,ATA,4.9,3.75,Fortaleza,mandante,4.5,4.7
1646,Marlon ,86864,América-MG,LAT,5.24,3.1,Palmeiras,mandante,4.0,4.62
1647,Richard,78851,Ceará,GOL,5.5625,3.388888888888889,Internacional,mandante,3.5416666666666665,4.552083333333333
1648,Egídio,42145,Fluminense,LAT,4.571428571428571,1.114285714285714,Fortaleza,mandante,4.5,4.535714285714286
1649,Luiz Felipe Scolari,43618,Grêmio,TEC,4.510000000000001,3.4775,Cuiabá,mandante,4.545454545454546,4.527727272727273
1650,Tiago Volpi,72018,São Paulo,GOL,4.65,2.1,Santos,mandante,4.363636363636363,4.506818181818182
1651,Ferreira,101290,Grêmio,ATA,4.4624999999999995,5.4,Cuiabá,mandante,4.545454545454546,4.503977272727273
1652,David Braz,50317,Fluminense,ZAG,0.0,0.10000000000000002,Fortaleza,mandante,4.5,4.5
1653,John Kennedy,110759,Fluminense,ATA,0.0,0.9666666666666668,Fortaleza,mandante,4.5,4.5
1654,Natanael,86264,Atlético-GO,LAT,5.575,4.3625,Athlético-PR,mandante,3.4,4.4875
1655,Sander,86391,Sport,LAT,4.619999999999999,2.514285714285714,Juventude,mandante,4.35,4.484999999999999
1656,Ruan,100842,Grêmio,ZAG,4.383333333333334,2.9333333333333336,Cuiabá,mandante,4.545454545454546,4.46439393939394
1657,Ytalo,53148,Bragantino,ATA,6.144444444444444,3.7124999999999995,Flamengo,mandante,2.7777777777777777,4.46111111111111
1658,Calegari,104276,Fluminense,LAT,4.416666666666667,1.9999999999999998,Fortaleza,mandante,4.5,4.458333333333334
1659,Benítez,93550,São Paulo,MEI,4.55,0.2571428571428571,Santos,mandante,4.363636363636363,4.456818181818182
1660,Maílson,98034,Sport,GOL,4.555555555555555,4.583333333333333,Juventude,mandante,4.35,4.4527777777777775
1661,Manoel,69014,Fluminense,ZAG,4.4,-0.8,Fortaleza,mandante,4.5,4.45
1662,Marcelo,114132,Sport,ZAG,4.5,0.0,Juventude,mandante,4.35,4.425
1663,Villasanti,97145,Grêmio,MEI,4.275,5.6,Cuiabá,mandante,4.545454545454546,4.410227272727273
1664,Matheus Cavichioli,72580,América-MG,GOL,4.8,1.2857142857142858,Palmeiras,mandante,4.0,4.4
1665,Reinaldo,78850,São Paulo,LAT,4.433333333333334,1.575,Santos,mandante,4.363636363636363,4.398484848484848
1666,Saulo Mineiro,98274,Ceará,ATA,5.24,0.6,Internacional,mandante,3.5416666666666665,4.390833333333333
1667,Cauan de Almeida,107870,América-MG,TEC,4.75,0.0,Palmeiras,mandante,4.0,4.375
1668,Artur,95799,Bragantino,ATA,5.960000000000001,4.4375,Flamengo,mandante,2.7777777777777777,4.36888888888889
1669,Jô,38138,Corinthians,ATA,3.94,4.4,Bahia,mandante,4.7727272727272725,4.356363636363636
1670,Fred,38162,Fluminense,ATA,4.1875,-0.8800000000000001,Fortaleza,mandante,4.5,4.34375
1671,Marcão,73476,Fluminense,TEC,4.175,3.92,Fortaleza,mandante,4.5,4.3375
1672,Cazares,81682,Fluminense,MEI,4.16,-0.0857142857142857,Fortaleza,mandante,4.5,4.33
1673,Juninho Valoura,71937,América-MG,MEI,4.5625,3.6799999999999997,Palmeiras,mandante,4.0,4.28125
1674,Gabriel Lacerda,108176,Ceará,ZAG,5.014285714285714,2.1999999999999997,Internacional,mandante,3.5416666666666665,4.27797619047619
1675,Lucas Silva,79701,Grêmio,MEI,4.0,0.05000000000000002,Cuiabá,mandante,4.545454545454546,4.272727272727273
