,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,4.6175,3.1233333333333335
1,Abel Hernández,74159,Fluminense,ATA,7.8,-0.55
2,Ademir,101314,América-MG,ATA,6.1000000000000005,7.35
3,Aderlan,88423,Bragantino,LAT,1.8999999999999997,5.75
4,Adson,111682,Corinthians,MEI,-0.1,-0.3
5,Airton,106107,Ceará,ATA,2.1,-0.1
6,Alan Empereur,88033,Cuiabá,ZAG,1.7999999999999998,2.075
7,Alan Ruschel,63110,América-MG,LAT,0.25,0.0
8,Alan Santos,70132,Chapecoense,MEI,0.2,0.2
9,Alberto Valentim,84863,Athlético-PR,TEC,1.955,4.246666666666667
10,Alerrandro,101715,Bragantino,ATA,0.35,4.1
11,Alisson,81845,Grêmio,MEI,8.1,2.6
12,Allan,96652,Atlético-MG,MEI,2.05,3.6666666666666665
13,Alê,86388,América-MG,MEI,4.766666666666667,5.0
14,Anderson Jesus,90700,América-MG,ZAG,0.7,-0.4
15,Anderson Leite,87691,Chapecoense,MEI,5.0,0.75
16,Andreas Pereira,89274,Flamengo,MEI,9.033333333333333,2.375
17,André,68690,Sport,ATA,4.7,0.0
18,André,107498,Fluminense,MEI,3.075,3.3499999999999996
19,André Luís,92146,Atlético-GO,ATA,0.07500000000000001,1.9666666666666668
20,Anselmo Ramon,69214,Chapecoense,ATA,0.8500000000000001,3.3
21,Arboleda,91573,São Paulo,ZAG,7.5,3.4499999999999997
22,Arias,99815,Fluminense,MEI,2.675,0.09999999999999998
23,Arnaldo,78497,Atlético-GO,LAT,4.433333333333333,4.3
24,Arrascaeta,87863,Flamengo,MEI,6.0,0.0
25,Artur,95799,Bragantino,ATA,8.133333333333333,16.4
26,Auremir,77570,Cuiabá,MEI,1.85,1.6
27,Baralhas,99440,Atlético-GO,MEI,2.225,4.4
28,Benítez,93550,São Paulo,MEI,-0.5333333333333333,2.2
29,Bissoli,100762,Athlético-PR,ATA,0.4666666666666666,0.7333333333333334
30,Bobadilla,84342,Fluminense,ATA,-0.6999999999999998,0.6
31,Borja,86120,Grêmio,ATA,5.9,0.0
32,Borrero,106843,Atlético-MG,MEI,1.7,6.55
33,Boschilia,86841,Internacional,MEI,1.35,0.0
34,Brenno,100830,Grêmio,GOL,-1.5,4.166666666666667
35,Breno Lopes,93988,Palmeiras,ATA,-0.7000000000000001,0.0
36,Bruninho,101716,Juventude,MEI,1.0,-0.3
37,Bruno Cortez,72079,Grêmio,LAT,0.5,0.0
38,Bruno Henrique,90285,Flamengo,ATA,7.9,2.95
39,Bruno Melo,84339,Fortaleza,LAT,3.575,9.3
40,Bruno Méndez,103700,Internacional,ZAG,3.75,5.4
41,Bruno Nazário,81776,América-MG,MEI,-0.2,0.3
42,Bruno Pacheco,90061,Ceará,LAT,3.2000000000000006,2.4333333333333336
43,Bruno Silva,101422,Chapecoense,ATA,1.4,3.55
44,Bruno Viana,92291,Flamengo,ZAG,2.1500000000000004,6.0
45,Busanello,97537,Chapecoense,LAT,1.4333333333333333,0.2666666666666666
46,Cabrera,108473,Cuiabá,MEI,2.2,-0.9
47,Caio Paulista,102318,Fluminense,ATA,3.375,0.95
48,Caio Vidal,107745,Internacional,ATA,5.3,2.2
49,Calebe,109461,Atlético-MG,MEI,1.7,2.35
50,Calegari,104276,Fluminense,LAT,2.1,0.0
51,Calleri,89840,São Paulo,ATA,7.1499999999999995,3.0
52,Camacho,68770,Santos,MEI,1.3,0.4666666666666666
53,Camilo,104519,Cuiabá,MEI,2.7,1.7000000000000002
54,Campaz,105102,Grêmio,MEI,3.55,-0.45
55,Cantillo,85315,Corinthians,MEI,3.5999999999999996,3.6500000000000004
56,Capixaba,94894,Juventude,ATA,2.1,2.175
57,Carlos Eduardo,90917,Athlético-PR,ATA,1.4,2.6
58,Carlos Sánchez,81677,Santos,MEI,1.5,4.4
59,Chico,82407,Juventude,MEI,0.25,3.75
60,Chico,99253,Sport,ZAG,5.9,1.5666666666666667
61,Christian,104502,Athlético-PR,MEI,0.3333333333333333,2.3666666666666667
62,Churín,98289,Grêmio,ATA,-0.1,-0.2
63,Clayson,83817,Cuiabá,ATA,2.0,1.075
64,Cleiton,93882,Bragantino,GOL,5.5,4.75
65,Cléber,104125,Ceará,ATA,2.533333333333333,2.5
66,Conti,100943,Bahia,ZAG,5.65,3.6
67,Cuca,42411,Atlético-MG,TEC,4.4125,3.8366666666666673
68,Cuello,98909,Bragantino,ATA,3.225,8.1
69,Cássio,42234,Corinthians,GOL,6.5,0.0
70,Daniel,93791,Bahia,MEI,-0.85,2.1
71,Daniel,96468,Internacional,GOL,1.6666666666666667,6.25
72,Daniel Guedes ,88225,Fortaleza,LAT,5.7,0.0
73,Danilo,107231,Palmeiras,MEI,3.25,0.7
74,Danilo Barbosa,86777,Palmeiras,MEI,1.3999999999999997,0.5
75,Danilo Barcelos,84382,Fluminense,LAT,3.55,4.5
76,Danilo Boza,101431,Santos,ZAG,0.0,1.5333333333333332
77,Danilo Fernandes,69051,Bahia,GOL,8.25,9.0
78,David,90309,Fortaleza,ATA,2.225,0.6
79,David Braz,50317,Fluminense,ZAG,-1.95,3.5
80,Dawhan,97780,Juventude,MEI,7.099999999999999,2.0666666666666664
81,Denner,102038,Chapecoense,MEI,2.3000000000000003,2.3333333333333335
