atleta_id,apelido,clube,posicao,status_pre,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,ippc_gm_mean,iro_gm,irp_gm,adversário,ranking,fase,media_movel_mandante,media_movel_visitante,prob_vitoria_mandante,prob_vitoria_visitante,mando,XP_mandante,XP_visitante
109497,Marcos Leonardo,Santos,ATA,Provável,9.57,22.5,3.85,17.31142857142857,7.619047619047619,24.503270056475767,11.157204297370212,0.4033001943542131,21.513571428571428,6.8716444681444155,São Paulo,13,4,8.799999999999999,2.45,,11.519143939159946,visitante,0.0,3.6
73781,Guilherme Marques,Goiás,ATA,Suspenso,3.1,21.9,3.5,6.3028571428571425,5.952380952380953,31.69849338760173,11.157204297370212,0.9091220042121518,11.713571428571429,5.555641529581084,Atlético-MG,17,4,2.6999999999999997,8.4,26.97311496646919,,mandante,3.0589285714285714,0.0
90031,Mendoza,Santos,ATA,Provável,12.46,19.5,3.42,26.96642857142857,9.489795918367346,29.859948675439274,11.157204297370212,0.44879427972718755,10.884285714285713,9.671203325536586,São Paulo,13,4,9.775,1.0,,11.519143939159946,visitante,0.0,2.466666666666667
84817,Robson,Coritiba,ATA,Provável,6.5,16.1,2.83,33.63642857142857,13.333333333333332,32.828931374753765,11.157204297370212,0.9248169520999403,11.025,10.870736777273077,Cruzeiro,18,7,9.833333333333334,3.5,,8.924969605836385,visitante,0.0,5.5442857142857145
98605,Di Placido,Botafogo,LAT,Provável,10.0,15.7,1.83,19.697142857142858,0.0,52.92652471701497,12.88772393437481,0.8805629275687894,2.619285714285714,8.67505662753649,Bragantino,1,15,9.866666666666667,7.466666666666666,63.91724477469142,,mandante,5.5130952380952385,0.0
38402,Marcelo,Fluminense,LAT,Provável,13.12,15.3,2.09,6.157857142857142,0.0,37.77427928223397,11.821256814620403,0.21948553931419834,5.615,5.168740759711762,Flamengo,6,8,9.7,4.6,52.24001012535622,,mandante,4.582142857142856,0.0
104257,João Lucas,Santos,LAT,Provável,4.46,13.9,2.12,5.102142857142858,0.0,39.083456036889935,11.518925909091823,0.6263659168258021,2.3192857142857144,4.556857707270371,São Paulo,13,4,7.4,5.933333333333334,,11.519143939159946,visitante,0.0,4.466666666666667
92708,Deyverson,Cuiabá,ATA,Provável,7.6,13.4,0.96,29.970714285714283,22.142857142857142,26.06877491685892,11.157204297370212,0.8391368510344037,15.16,9.060656058614612,Fortaleza,14,5,8.5,7.133333333333334,,12.94806531536603,visitante,0.0,5.05
101254,Alef Manga,Coritiba,ATA,Suspenso,10.84,13.1,1.13,37.58142857142857,7.3979591836734695,30.939867476846008,11.157204297370212,0.5379674251311993,12.617857142857144,11.040110863037954,Cruzeiro,18,7,6.3,9.533333333333333,,8.924969605836385,visitante,0.0,6.804285714285714
68920,Dudu,Palmeiras,ATA,Provável,14.65,12.5,1.69,32.73142857142857,12.5,29.121929573715402,11.157204297370212,0.3822609498573959,13.362857142857141,9.348752557624262,Internacional,4,5,8.799999999999999,4.8,,49.53577472818284,visitante,0.0,4.883333333333334
73384,Samuel Xavier,Fluminense,LAT,Provável,9.89,11.2,1.6,21.428571428571427,1.0204081632653061,34.323325221358516,11.845494501789448,0.3847936058892551,5.192857142857142,5.832295316701784,Flamengo,6,8,6.05,3.75,52.24001012535622,,mandante,3.0154761904761904,0.0
42234,Cássio,Corinthians,GOL,Nulo,6.91,11.0,1.57,0.0,0.0,29.218242009064674,40.48648788015197,0.45438832591505773,0.0,6.1496969607160334,Grêmio,15,7,4.666666666666667,6.625,35.76715813863984,,mandante,3.458333333333333,0.0
94968,Juninho Capixaba,Bragantino,LAT,Provável,10.7,11.0,0.67,19.697142857142858,2.976190476190476,47.006448203670125,12.313230810539581,0.7831332947947477,6.65142857142857,9.536886249215014,Botafogo,5,11,12.45,3.933333333333333,,11.294913200442808,visitante,0.0,4.302380952380952
79631,Cano,Fluminense,ATA,Provável,13.44,10.7,1.74,24.690714285714282,16.07142857142857,31.69695719908783,11.157204297370212,0.27739542439749687,19.61785714285714,7.194328354733937,Flamengo,6,8,4.475,3.233333333333334,52.24001012535622,,mandante,2.6285714285714286,0.0
109573,Martinelli,Fluminense,MEI,Provável,4.6,10.6,1.57,7.142857142857143,2.3809523809523805,32.20285940603976,11.157204297370212,0.34553553802389086,1.3128571428571427,2.5960116878732493,Flamengo,6,8,3.45,2.266666666666667,52.24001012535622,,mandante,2.0821428571428573,0.0
90061,Bruno Pacheco,Fortaleza,LAT,Provável,11.16,10.4,1.06,13.300714285714283,0.0,42.45808798743432,12.647216085280135,0.7057094552257918,4.772142857142858,9.987627938364636,Cuiabá,7,9,9.075000000000001,5.8999999999999995,56.298191556027724,,mandante,5.428571428571429,0.0
89898,Róger Guedes,Corinthians,ATA,Nulo,16.16,9.9,1.41,31.161428571428566,20.238095238095234,30.751231047898795,11.157204297370212,0.4297271198015273,26.56714285714286,14.58145014299898,Grêmio,15,7,8.133333333333335,5.15,35.76715813863984,,mandante,6.75,0.0
