atleta_id,apelido,clube,posicao,status_pre,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,ippc_gm_mean,iro_gm,irp_gm,adversário,ranking,fase,media_movel_mandante,media_movel_visitante,prob_vitoria_mandante,prob_vitoria_visitante,mando,XP_mandante,XP_visitante
104666,Moisés,Fortaleza,ATA,Provável,10.66,22.2,6.04,53.23,45.55555555555555,33.24442089147971,5.4472409311118986,1.2250408381590103,18.8,13.762214983713354,Corinthians,2,7,16.3,1.2,,40.120660064987845,visitante,0.0,2.1
83528,Léo Pereira,Flamengo,ZAG,Provável,12.47,20.8,5.42,33.333333333333336,6.666666666666667,61.16174998527939,6.301941785812754,1.2068830436442115,3.3333333333333335,17.626848578399642,Athletico-PR,13,3,16.65,2.1,,71.67000128062493,visitante,0.0,2.1
90031,Mendoza,Santos,ATA,Provável,12.0,20.8,2.86,31.400000000000002,13.333333333333334,39.19213330978037,5.4472409311118986,0.5777777777777778,7.406666666666666,11.354331568317049,Cruzeiro,11,4,20.8,0.0,,6.461672356513208,visitante,0.0,4.0
39148,Hulk,Atlético-MG,ATA,Provável,13.19,18.8,4.38,28.986666666666665,16.666666666666668,19.815109226873933,5.4472409311118986,0.7091304806545106,33.89,16.47894357210231,Botafogo,10,4,12.850000000000001,4.0,,27.841289290166294,visitante,0.0,1.5
84042,Tiquinho Soares,Botafogo,ATA,Provável,16.479999999999997,18.0,3.74,92.00666666666666,38.888888888888886,31.741152917623506,5.4472409311118986,0.8778162581905992,25.926666666666666,19.499032685062616,Atlético-MG,1,9,11.2,13.55,51.285607196641145,,mandante,10.6,0.0
91706,Marlon,Cruzeiro,LAT,Provável,10.94,16.0,3.86,33.333333333333336,0.0,73.82087970323265,7.316160541966994,1.5355845403834436,0.0,12.743390850087067,Santos,6,6,6.7,12.75,75.10544059889264,,mandante,7.85,0.0
94509,Raphael Veiga,Palmeiras,MEI,Provável,21.0,15.1,-1.8,30.516666666666666,13.333333333333334,28.821762939409997,5.4472409311118986,0.2396825396825397,4.763333333333333,8.227986050566695,Goiás,3,7,15.1,0.0,,45.66382906648863,visitante,0.0,1.0
86388,Alê,América-MG,MEI,Provável,5.61,14.8,3.45,27.776666666666667,20.0,40.43396337513985,5.4472409311118986,1.029382055852644,11.793333333333335,13.401746056057588,Cuiabá,20,0,2.7,14.8,40.265514285544306,,mandante,2.35,0.0
116447,Hércules,Fortaleza,MEI,Provável,4.289999999999999,14.2,3.98,30.30333333333333,13.333333333333334,39.033150797856685,5.4472409311118986,1.2916822614005714,8.299999999999999,7.043973941368077,Corinthians,2,7,7.949999999999999,1.4,,40.120660064987845,visitante,0.0,2.2
101254,Alef Manga,Coritiba,ATA,Provável,7.330000000000001,13.6,3.3,16.34,0.0,35.249955838191134,5.4472409311118986,0.7827791770151933,24.36,13.377434766629914,Bahia,19,1,8.45,1.3,,7.512902640261236,visitante,0.0,2.15
91151,Everaldo,América-MG,ATA,Provável,7.42,13.6,3.34,33.333333333333336,6.666666666666667,42.29346994052876,5.4472409311118986,1.1253561118622304,14.016666666666667,17.69030479399602,Cuiabá,20,0,3.7,9.7,40.265514285544306,,mandante,2.85,0.0
