atleta_id,apelido,clube,posicao,status_pre,preco_open,pontos_num,variacao_num,ieo_gm_mean,iao_gm_mean,ied_gm_mean,ieg_gm_mean,ippc_gm_mean,iro_gm,irp_gm,adversário,ranking,fase,media_movel_mandante,media_movel_visitante,prob_vitoria_mandante,prob_vitoria_visitante,mando,XP_mandante,XP_visitante
89898,Róger Guedes,Corinthians,ATA,Provável,16.549999999999994,19.3,2.85,43.662499999999994,27.08333333333333,28.00376484392732,11.594611777402129,0.5650417565745385,31.968750000000004,19.78931322644745,América-MG,14,5,12.800000000000002,6.45,,45.98055236357148,visitante,0.0,5.125
94968,Juninho Capixaba,Bragantino,LAT,Provável,8.43,19.2,2.69,34.47,5.208333333333333,37.29964548631531,11.951754634544987,0.8257556484226269,7.45125,10.135933171559259,Fluminense,10,9,8.1,7.133333333333333,,17.234580642685735,visitante,0.0,4.316666666666666
90061,Bruno Pacheco,Fortaleza,LAT,Provável,9.91,18.5,2.5,23.276249999999997,0.0,34.637795139455484,13.036303115415205,0.8392821860636144,5.85125,9.535907253014637,Bahia,6,6,11.366666666666667,5.933333333333334,79.24069815765368,,mandante,7.1875,0.0
91706,Marlon,Cruzeiro,LAT,Provável,15.81,17.8,2.57,35.87,8.333333333333332,74.10035996892616,12.586154305891395,1.0393081702182916,2.39625,15.491555617653733,Atlético-MG,7,7,7.15,16.866666666666664,44.59021431374324,,mandante,5.8875,0.0
106002,Johnny,Internacional,MEI,Provável,8.11,15.0,1.25,21.591250000000002,8.125,40.472860897582194,11.594611777402129,0.6428625865190563,5.9275,8.182863325894367,Santos,13,3,6.066666666666666,14.0,,15.062284749167713,visitante,0.0,6.775
84428,Fernando Sobral,Cuiabá,MEI,Provável,6.81,14.8,1.78,18.8825,6.25,38.35624615688658,11.594611777402129,0.7467229861920449,6.5337499999999995,9.844982322545553,Goiás,15,7,8.450000000000001,8.25,,22.241354513771157,visitante,0.0,4.883333333333333
110715,Andrés Hurtado,Bragantino,LAT,Provável,4.67,12.7,1.88,0.0,0.0,41.44661372795268,12.272267455057808,0.6985216993332204,0.0,5.261236497949192,Fluminense,10,9,6.766666666666666,2.1,,17.234580642685735,visitante,0.0,1.8
91908,Pavón,Atlético-MG,ATA,Suspenso,7.199999999999998,12.7,2.5,34.52625,9.375,37.260152211527924,11.594611777402129,1.089871864693129,12.7375,9.762955441871364,Cruzeiro,4,10,7.3999999999999995,6.275,,26.430944284596464,visitante,0.0,6.45
98605,Di Placido,Botafogo,LAT,Provável,8.99,12.4,1.1,25.0,0.0,51.51725628347426,12.991839823478859,1.021544679979745,2.5,8.581803970102102,Athletico-PR,1,12,10.875,2.4333333333333336,,52.96611318086715,visitante,0.0,1.6541666666666668
101960,Vitinho,Bragantino,ATA,Provável,5.27,12.2,1.81,9.615,9.375,25.625574015635685,11.594611777402129,0.6288263494769171,10.903749999999999,5.067966585779629,Fluminense,10,9,7.833333333333333,0.04999999999999999,,17.234580642685735,visitante,0.0,0.775
114802,Vitor Roque,Athletico-PR,ATA,Provável,8.719999999999999,12.1,2.32,44.37625,10.833333333333332,27.15375703397525,11.594611777402129,0.7906973274710658,14.8075,10.87629321779114,Botafogo,11,9,10.766666666666666,3.725,21.24293264508828,,mandante,4.120833333333333,0.0
93702,Gabriel Inocêncio,Santos,LAT,Nulo,7.19,11.8,1.1,0.0,0.0,47.18483013119517,12.999673078785168,1.0180673095614932,4.13625,7.79678068410463,Internacional,12,7,6.025,6.433333333333334,50.517740386873044,,mandante,5.8875,0.0
116065,Cuiabano,Grêmio,LAT,Nulo,2.02,11.1,3.27,37.035,50.0,21.875,16.263736263736263,4.347524752475247,26.765,12.326523575553832,São Paulo,5,8,3.2,11.1,40.66120396577628,,mandante,3.225,0.0
81845,Alisson,São Paulo,MEI,Nulo,4.99,11.1,1.85,23.276249999999997,0.0,38.29369728889416,11.594611777402129,0.8442748257894372,4.48,5.368732648145764,Grêmio,3,11,5.175,2.8666666666666667,,34.84770514182229,visitante,0.0,2.5625
113359,Pablo Maia,São Paulo,MEI,Provável,5.63,11.0,1.71,22.23375,10.416666666666666,34.38713189365466,11.594611777402129,0.90897253388546,10.745000000000001,6.23287797164868,Grêmio,3,11,6.675,2.0,,34.84770514182229,visitante,0.0,2.4
42234,Cássio,Corinthians,GOL,Provável,5.49,11.0,2.14,0.0,0.0,27.19331071442077,28.986542550454704,0.24871853407487607,0.0,3.266461605465879,América-MG,14,5,3.0,0.625,,45.98055236357148,visitante,0.0,2.2125
82628,Tinga,Fortaleza,LAT,Provável,8.21,10.8,1.84,0.0,0.0,50.37726551513316,12.745605440996599,0.6753630328383361,1.9225,7.102730167817656,Bahia,6,6,8.066666666666668,4.0,79.24069815765368,,mandante,6.2125,0.0
101002,Júnior Santos,Botafogo,ATA,Provável,7.6800000000000015,10.8,1.22,21.36375,14.375,30.599041246574455,11.594611777402129,0.8779049138417147,16.185,6.5137032031135496,Athletico-PR,1,12,5.675,5.433333333333334,,52.96611318086715,visitante,0.0,3.154166666666667
92811,Bruno Rodrigues,Cruzeiro,ATA,Provável,11.98,10.5,1.43,34.53375,22.5,30.42376067177419,11.594611777402129,0.8223703184859726,23.28,10.269486700316115,Atlético-MG,7,7,5.475,10.733333333333334,44.59021431374324,,mandante,5.05,0.0
