Codigo,Lance,Nome,Ocorrencia,PosicaoLance,TempoPartida,TimestampStr,atleta_id,apelido,sigla,posicao_id,match_id,tempo,tempo_2,clube_id,Codigo_SCT,match_id_sct,rodada_id,Torneio,Edicao,adversario_id,home_dummy,CampoPosicaoX,CampoPosicaoY,ContraAtaque,Metros,TravePosicaoX,TravePosicaoY,Goal,header,goal_x_px,goal_y_px,field_x_px,field_y_px,goal_x_metros,goal_y_metros,field_x_metros,field_y_metros,Center_dist,xG_angle_radians,xG_angle_degrees,xG_vertical_angle_radians,xG_vertical_angle_degrees,Timestamp,year,month,day,xG
20,Finalização,Dentro Área Fora,PT26M26S,34,2,2023-11-01T21:31:38,70172,Fábio,LAD,5,302734.0,26:26,21:31:38,284,20.0,15657.0,31,Brasileiro,2023.0,294,0.0,511.0,110.0,0,15.0,233.0,222.0,0,0,233.0,222.0,511.0,110.0,6.364029850746269,5.310588235294118,41.312189054726375,17.973856209150327,15.0,0.06515816749000863,3.733287997984023,0.7612270475890698,43.615097078057964,2023-11-01 21:31:38,2023,11,1,0.00807444378733635
24,Finalização,Fora da Área Para Fora,PT34M,29,2,2023-11-01T21:39:20,106202,Bruno Gomes,VOL,6,302734.0,34:00,21:39:20,294,24.0,15657.0,31,Brasileiro,2023.0,284,1.0,492.0,183.0,0,25.0,589.0,240.0,0,0,589.0,240.0,492.0,183.0,16.08761194029851,5.741176470588235,39.77611940298508,29.901960784313726,25.0,0.0886399519106136,5.078695140720737,0.38692964643722616,22.16943570934221,2023-11-01 21:39:20,2023,11,1,0.0013034491566941142
19,Finalização Cabeça,Grande Área Bloqueado,PT34M35S,34,2,2023-11-01T21:40:20,88744,Slimani,ATA,10,302734.0,34:35,21:40:20,294,19.0,15657.0,31,Brasileiro,2023.0,284,1.0,440.0,87.0,0,15.0,0.0,0.0,0,1,0.0,0.0,440.0,87.0,0.0,0.0,35.57213930348259,14.215686274509805,15.0,0.07144217464824426,4.093335086580923,0.0,0.0,2023-11-01 21:40:20,2023,11,1,0.0013238348765298724
24,Finalização,Fora da Área Para Fora,PT35M6S,29,2,2023-11-01T21:40:27,63058,Willian Farias,VOL,6,302734.0,35:06,21:40:27,294,24.0,15657.0,31,Brasileiro,2023.0,284,1.0,505.0,196.0,0,25.0,522.0,119.0,0,0,522.0,119.0,505.0,196.0,14.257611940298508,2.8466666666666667,40.8271144278607,32.02614379084967,25.0,0.08728043966792229,5.00080082701816,0.22413890752611754,12.842213425919578,2023-11-01 21:40:27,2023,11,1,0.0013035335578024387
10,Finalização,Dentro Área Defendido,PT35M44S,34,2,2023-11-01T21:41:35,79825,Jesé,ATA,10,302734.0,35:44,21:41:35,294,10.0,15657.0,31,Brasileiro,2023.0,284,1.0,518.0,81.0,0,10.0,448.0,260.0,0,0,448.0,260.0,518.0,81.0,12.236417910447763,6.219607843137255,41.878109452736325,13.23529411764706,10.0,0.05053363063444285,2.89536375882658,0.5258509946140554,30.129042644141958,2023-11-01 21:41:35,2023,11,1,0.0033552926033735275
11,Finalização,Dentro Área Gol,PT37M6S,34,2,2023-11-01T21:42:57,101290,Ferreira,ATA,10,302734.0,37:06,21:42:57,284,11.0,15657.0,31,Brasileiro,2023.0,294,0.0,443.0,66.0,0,10.0,409.0,252.0,1,0,409.0,252.0,443.0,66.0,11.171194029850747,6.028235294117647,35.81467661691543,10.784313725490197,10.0,0.056911163683984425,3.2607694862705094,0.5522004618144148,31.638755907140947,2023-11-01 21:42:57,2023,11,1,0.9969654679298401
20,Finalização,Dentro Área Fora,PT44M9S,35,2,2023-11-01T21:49:26,110512,Lucas Besozzi,ATA,10,302734.0,44:09,21:49:26,284,20.0,15657.0,31,Brasileiro,2023.0,294,0.0,590.0,41.0,0,5.0,256.0,146.0,0,0,256.0,146.0,590.0,41.0,6.99223880597015,3.4925490196078433,47.69900497512438,6.699346405228758,5.0,0.021256444024847887,1.2179045300798608,0.518304363603578,29.696652537699055,2023-11-01 21:49:26,2023,11,1,0.005987431854009628
24,Finalização,Fora da Área Para Fora,PT49M48S,26,2,2023-11-01T21:55:00,101290,Ferreira,ATA,10,302734.0,49:48,21:55:00,284,24.0,15657.0,31,Brasileiro,2023.0,294,0.0,212.0,154.0,0,20.0,577.0,127.0,0,0,577.0,127.0,212.0,154.0,15.759850746268658,3.0380392156862746,17.139303482587067,25.163398692810457,20.0,0.19895777784836854,11.399440972012938,0.21664948836585232,12.413101317031968,2023-11-01 21:55:00,2023,11,1,0.00130801135674119
24,Finalização,Fora da Área Para Fora,PT51M2S,28,2,2023-11-01T21:56:42,93787,Andrey,VOL,6,302734.0,51:02,21:56:42,294,24.0,15657.0,31,Brasileiro,2023.0,284,1.0,519.0,193.0,0,25.0,504.0,121.0,0,0,504.0,121.0,519.0,193.0,13.765970149253732,2.8945098039215686,41.9589552238806,31.535947712418302,25.0,0.08399974428701487,4.812830827824101,0.23562002199342247,13.500032829002741,2023-11-01 21:56:42,2023,11,1,0.001303544151596725
18,Finalização Cabeça,Grande Área Para Fora,PT1M43S,34,1,2023-11-01T19:53:03,98022,Erick,VOL,6,302730.0,01:43,19:53:03,293,18.0,15649.0,31,Brasileiro,2023.0,264,0.0,418.0,108.0,0,15.0,628.0,278.0,0,1,628.0,278.0,418.0,108.0,17.152835820895522,6.650196078431373,33.79353233830846,17.647058823529413,15.0,0.08946481074505927,5.125956070628554,0.4167459155173862,23.877782088461792,2023-11-01 19:53:03,2023,11,1,0.001836205250583589
18,Finalização Cabeça,Grande Área Para Fora,PT5M3S,33,1,2023-11-01T19:07:17,100652,Yuri Alberto,ATA,10,302730.0,05:03,19:07:17,264,18.0,15649.0,31,Brasileiro,2023.0,293,1.0,349.0,77.0,0,10.0,240.0,121.0,0,1,240.0,121.0,349.0,77.0,6.5552238805970156,2.8945098039215686,28.215174129353237,12.581699346405228,10.0,0.09756183398023249,5.589881328623344,0.46697538373836256,26.75571862471023,2023-11-01 19:07:17,2023,11,1,0.0014004376716911793
1,Finalização,Fora da Área Bloqueado,PT7M54S,27,1,2023-11-01T19:10:24,88323,Ángel Romero,ATA,10,302730.0,07:54,19:10:24,264,1.0,15649.0,31,Brasileiro,2023.0,293,1.0,380.0,217.0,0,30.0,0.0,0.0,0,0,0.0,0.0,380.0,217.0,0.0,0.0,30.721393034825873,35.45751633986928,30.0,0.1180911511176424,6.766124556882525,0.0,0.0,2023-11-01 19:10:24,2023,11,1,0.001307357451878488
1,Finalização,Fora da Área Bloqueado,PT13M45S,28,1,2023-11-01T19:16:16,87552,Vitor Bueno,MEC,9,302730.0,13:45,19:16:16,293,1.0,15649.0,31,Brasileiro,2023.0,264,0.0,424.0,224.0,0,30.0,0.0,0.0,0,0,0.0,0.0,424.0,224.0,0.0,0.0,34.278606965174134,36.60130718954248,30.0,0.10670680424429098,6.113849528526533,0.0,0.0,2023-11-01 19:16:16,2023,11,1,0.0013132209423929453
10,Finalização,Dentro Área Defendido,PT16M9S,32,1,2023-11-01T19:18:56,105531,Matheus Bidu,LAE,5,302730.0,16:09,19:18:56,264,10.0,15649.0,31,Brasileiro,2023.0,293,1.0,203.0,72.0,0,10.0,399.0,258.0,0,0,399.0,258.0,203.0,72.0,10.898059701492539,6.171764705882353,16.41169154228856,11.764705882352942,10.0,0.21500000195473754,12.318592707310911,0.5739930122864605,32.88737707401499,2023-11-01 19:18:56,2023,11,1,0.0013049539411440492
24,Finalização,Fora da Área Para Fora,PT20M40S,27,1,2023-11-01T19:23:04,125926,Zapelli,MEC,10,302730.0,20:40,19:23:04,293,24.0,15649.0,31,Brasileiro,2023.0,264,0.0,358.0,228.0,0,30.0,615.0,258.0,0,0,615.0,258.0,358.0,228.0,16.797761194029853,6.171764705882353,28.942786069651742,37.254901960784316,30.0,0.12265387346881428,7.02754929069468,0.3972132602917602,22.75864338134927,2023-11-01 19:23:04,2023,11,1,0.001307141501456499
1,Finalização,Fora da Área Bloqueado,PT23M3S,27,1,2023-11-01T19:26:16,87552,Vitor Bueno,MEC,9,302730.0,23:03,19:26:16,293,1.0,15649.0,31,Brasileiro,2023.0,264,0.0,353.0,234.0,0,30.0,0.0,0.0,0,0,0.0,0.0,353.0,234.0,0.0,0.0,28.53855721393035,38.23529411764706,30.0,0.12305316849357355,7.050427210393958,0.0,0.0,2023-11-01 19:26:16,2023,11,1,0.001307141501456499
18,Finalização Cabeça,Grande Área Para Fora,PT25M38S,33,1,2023-11-01T19:27:55,98022,Erick,VOL,6,302730.0,25:38,19:27:55,293,18.0,15649.0,31,Brasileiro,2023.0,264,0.0,350.0,91.0,0,15.0,575.0,267.0,0,1,575.0,267.0,350.0,91.0,15.705223880597016,6.3870588235294115,28.296019900497516,14.869281045751634,15.0,0.10752395248558118,6.160668673988999,0.43472131115860196,24.90769639378131,2023-11-01 19:27:55,2023,11,1,0.0019342040177434683
20,Finalização,Dentro Área Fora,PT30M39S,33,1,2023-11-01T19:33:01,100652,Yuri Alberto,ATA,10,302730.0,30:39,19:33:01,264,20.0,15649.0,31,Brasileiro,2023.0,293,1.0,332.0,105.0,0,15.0,438.0,131.0,0,0,438.0,131.0,332.0,105.0,11.963283582089552,3.1337254901960785,26.8407960199005,17.15686274509804,15.0,0.1247624332373164,7.1483608662809335,0.29061874732438514,16.651227669066156,2023-11-01 19:33:01,2023,11,1,0.0013173717306926847
1,Finalização,Fora da Área Bloqueado,PT33M28S,27,1,2023-11-01T19:36:14,102928,Canobbio,ATA,10,302730.0,33:28,19:36:14,293,1.0,15649.0,31,Brasileiro,2023.0,264,0.0,300.0,174.0,0,25.0,0.0,0.0,0,0,0.0,0.0,300.0,174.0,0.0,0.0,24.253731343283583,28.43137254901961,25.0,0.14934174259101812,8.55665155559447,0.0,0.0,2023-11-01 19:36:14,2023,11,1,0.0013073954032734036
24,Finalização,Fora da Área Para Fora,PT33M33S,29,1,2023-11-01T19:36:01,98909,Cuello,ATA,2,302730.0,33:33,19:36:01,293,24.0,15649.0,31,Brasileiro,2023.0,264,0.0,584.0,205.0,0,30.0,468.0,147.0,0,0,468.0,147.0,584.0,205.0,12.78268656716418,3.5164705882352942,47.213930348258714,33.49673202614379,30.0,0.07332887570610211,4.201435094399045,0.30434418875458163,17.437637534970417,2023-11-01 19:36:01,2023,11,1,0.001301111769862473
10,Finalização,Dentro Área Defendido,PT43M55S,34,1,2023-11-01T19:46:19,88323,Ángel Romero,ATA,10,302730.0,43:55,19:46:19,264,10.0,15649.0,31,Brasileiro,2023.0,293,1.0,373.0,58.0,0,10.0,424.0,278.0,0,0,424.0,278.0,373.0,58.0,11.58089552238806,6.650196078431373,30.155472636815922,9.477124183006536,10.0,0.0702579392137031,4.025483394231873,0.5803441099550344,33.251268165699656,2023-11-01 19:46:19,2023,11,1,0.003254687413573265
1,Finalização,Fora da Área Bloqueado,PT1M47S,29,2,2023-11-01T20:07:27,42500,Fagner,LAD,2,302730.0,01:47,20:07:27,264,1.0,15649.0,31,Brasileiro,2023.0,293,1.0,585.0,157.0,0,20.0,0.0,0.0,0,0,0.0,0.0,585.0,157.0,0.0,0.0,47.29477611940299,25.65359477124183,20.0,0.06507676007861131,3.7286236968898714,0.0,0.0,2023-11-01 20:07:27,2023,11,1,0.0013010832481086254
21,Finalização,Dentro Área Bloqueado,PT3M29S,34,2,2023-11-01T20:08:59,98022,Erick,VOL,6,302730.0,03:29,20:08:59,293,21.0,15649.0,31,Brasileiro,2023.0,264,0.0,410.0,77.0,0,10.0,0.0,0.0,0,0,0.0,0.0,410.0,77.0,0.0,0.0,33.14676616915423,12.581699346405228,10.0,0.07392196882493082,4.235416826966182,0.0,0.0,2023-11-01 20:08:59,2023,11,1,0.0013587225694209337
21,Finalização,Dentro Área Bloqueado,PT5M31S,33,2,2023-11-01T20:14:36,102928,Canobbio,ATA,10,302730.0,05:31,20:14:36,293,21.0,15649.0,31,Brasileiro,2023.0,264,0.0,210.0,88.0,0,15.0,0.0,0.0,0,0,0.0,0.0,210.0,88.0,0.0,0.0,16.97761194029851,14.379084967320262,15.0,0.21516847061754815,12.328245250670172,0.0,0.0,2023-11-01 20:14:36,2023,11,1,0.0013056675670668483
24,Finalização,Fora da Área Para Fora,PT7M59S,26,2,2023-11-01T20:13:30,102928,Canobbio,ATA,10,302730.0,07:59,20:13:30,293,24.0,15649.0,31,Brasileiro,2023.0,264,0.0,289.0,226.0,0,30.0,437.0,123.0,0,0,437.0,123.0,289.0,226.0,11.935970149253732,2.9423529411764706,23.36442786069652,36.9281045751634,30.0,0.14160247162683623,8.113223992838703,0.27436624510020885,15.72002788509387,2023-11-01 20:13:30,2023,11,1,0.001305124256759882
10,Finalização,Dentro Área Defendido,PT8M45S,32,2,2023-11-01T20:14:13,87552,Vitor Bueno,MEC,9,302730.0,08:45,20:14:13,293,10.0,15649.0,31,Brasileiro,2023.0,264,0.0,274.0,94.0,0,15.0,283.0,236.0,0,0,283.0,236.0,274.0,94.0,7.7297014925373135,5.645490196078431,22.15174129353234,15.359477124183007,15.0,0.15635298912693904,8.958366391228457,0.6950857396990507,39.825479284484544,2023-11-01 20:14:13,2023,11,1,0.0013204015558585525
24,Finalização,Fora da Área Para Fora,PT10M9S,28,2,2023-11-01T20:15:36,51548,Giuliano,MEC,9,302730.0,10:09,20:15:36,264,24.0,15649.0,31,Brasileiro,2023.0,293,1.0,452.0,202.0,0,25.0,502.0,120.0,0,0,502.0,120.0,452.0,202.0,13.71134328358209,2.8705882352941177,36.542288557213936,33.00653594771242,25.0,0.09986178304250543,5.721658702986654,0.2346406855641941,13.443920984884544,2023-11-01 20:15:36,2023,11,1,0.0013027404202148318
13,Finalização,Fora da Área Defendido,PT12M58S,28,2,2023-11-01T20:18:39,94154,Maycon,VOL,6,302730.0,12:58,20:18:39,264,13.0,15649.0,31,Brasileiro,2023.0,293,1.0,456.0,196.0,0,25.0,329.0,235.0,0,0,329.0,235.0,456.0,196.0,8.986119402985075,5.621568627450981,36.865671641791046,32.02614379084967,25.0,0.09853944319967847,5.645894210910677,0.6202494859828215,35.53767779197438,2023-11-01 20:18:39,2023,11,1,0.0013189461315050721
24,Finalização,Fora da Área Para Fora,PT13M23S,26,2,2023-11-01T20:18:51,87552,Vitor Bueno,MEC,9,302730.0,13:23,20:18:51,293,24.0,15649.0,31,Brasileiro,2023.0,264,0.0,202.0,195.0,0,25.0,474.0,133.0,0,0,474.0,133.0,202.0,195.0,12.946567164179106,3.1815686274509805,16.33084577114428,31.862745098039216,25.0,0.18183107174727073,10.418152995459076,0.27355639100628565,15.673626663490678,2023-11-01 20:18:51,2023,11,1,0.00130801135674119
17,Finalização Cabeça,Grande Área Gol,PT18M55S,34,2,2023-11-01T20:28:19,100652,Yuri Alberto,ATA,10,302730.0,18:55,20:28:19,264,17.0,15649.0,31,Brasileiro,2023.0,293,1.0,447.0,68.0,0,10.0,477.0,244.0,1,1,477.0,244.0,447.0,68.0,13.028507462686568,5.836862745098039,36.13805970149254,11.11111111111111,10.0,0.05737492102454834,3.287340824603033,0.4728293209241828,27.09112451899242,2023-11-01 20:28:19,2023,11,1,0.0019443747587502003
24,Finalização,Fora da Área Para Fora,PT21M54S,28,2,2023-11-01T21:11:53,87552,Vitor Bueno,MEC,9,302730.0,21:54,21:11:53,293,24.0,15649.0,31,Brasileiro,2023.0,264,0.0,362.0,225.0,0,30.0,413.0,123.0,0,0,413.0,123.0,362.0,225.0,11.280447761194031,2.9423529411764706,29.26616915422886,36.76470588235294,30.0,0.12200939508647948,6.990623399399478,0.28945635260307406,16.584627357406745,2023-11-01 21:11:53,2023,11,1,0.001307141501456499
13,Finalização,Fora da Área Defendido,PT25M6S,26,2,2023-11-01T20:30:53,102928,Canobbio,ATA,10,302730.0,25:06,20:30:53,293,13.0,15649.0,31,Brasileiro,2023.0,264,0.0,354.0,220.0,0,30.0,437.0,273.0,0,0,437.0,273.0,354.0,220.0,11.935970149253732,6.530588235294117,28.61940298507463,35.947712418300654,30.0,0.12477651271081829,7.149167560690358,0.5583935963586019,31.99359637847954,2023-11-01 20:30:53,2023,11,1,0.0017687936779111624
24,Finalização,Fora da Área Para Fora,PT27M45S,26,2,2023-11-01T20:33:09,102928,Canobbio,ATA,10,302730.0,27:45,20:33:09,293,24.0,15649.0,31,Brasileiro,2023.0,264,0.0,223.0,173.0,0,25.0,603.0,264.0,0,0,603.0,264.0,223.0,173.0,16.470000000000002,6.315294117647059,18.02860696517413,28.26797385620915,25.0,0.18418467635491703,10.553004606119753,0.41267140192549273,23.64432965607761,2023-11-01 20:33:09,2023,11,1,0.0013391331303864717
1,Finalização,Fora da Área Bloqueado,PT31M40S,29,2,2023-11-01T20:36:54,94007,Matías Rojas,MEC,9,302730.0,31:40,20:36:54,264,1.0,15649.0,31,Brasileiro,2023.0,293,1.0,596.0,189.0,0,25.0,0.0,0.0,0,0,0.0,0.0,596.0,189.0,0.0,0.0,48.18407960199006,30.88235294117647,25.0,0.06918943254335004,3.9642624716390666,0.0,0.0,2023-11-01 20:36:54,2023,11,1,0.00132964295335114
20,Finalização,Dentro Área Fora,PT34M21S,32,2,2023-11-01T20:39:53,117909,Wesley,ATA,10,302730.0,34:21,20:39:53,264,20.0,15649.0,31,Brasileiro,2023.0,293,1.0,214.0,29.0,0,5.0,542.0,229.0,0,0,542.0,229.0,214.0,29.0,14.803880597014926,5.478039215686275,17.300995024875622,4.738562091503268,5.0,0.11200721806113025,6.417540869904251,0.3997590484985774,22.904506301134074,2023-11-01 20:39:53,2023,11,1,0.001423182780854404
24,Finalização,Fora da Área Para Fora,PT36M33S,28,2,2023-11-01T20:41:54,85465,Alex Santana,VOL,6,302730.0,36:33,20:41:54,293,24.0,15649.0,31,Brasileiro,2023.0,264,0.0,460.0,185.0,0,25.0,182.0,277.0,0,0,182.0,277.0,460.0,185.0,4.971044776119403,6.626274509803921,37.18905472636816,30.22875816993464,25.0,0.09660373790744237,5.53498646728441,0.9894881839091144,56.69349681605687,2023-11-01 20:41:54,2023,11,1,0.0014929239405319095
21,Finalização,Dentro Área Bloqueado,PT38M34S,33,2,2023-11-01T20:44:32,102928,Canobbio,ATA,10,302730.0,38:34,20:44:32,293,21.0,15649.0,31,Brasileiro,2023.0,264,0.0,323.0,100.0,0,15.0,0.0,0.0,0,0,0.0,0.0,323.0,100.0,0.0,0.0,26.113184079601993,16.33986928104575,15.0,0.12716533284779977,7.28603687255526,0.0,0.0,2023-11-01 20:44:32,2023,11,1,0.0013673127396032214
18,Finalização Cabeça,Grande Área Para Fora,PT38M45S,33,2,2023-11-01T20:44:20,42116,Willian,ATA,10,302730.0,38:45,20:44:20,293,18.0,15649.0,31,Brasileiro,2023.0,264,0.0,307.0,90.0,0,15.0,316.0,145.0,0,1,316.0,145.0,307.0,90.0,8.631044776119403,3.4686274509803923,24.819651741293534,14.705882352941178,15.0,0.13070659009165722,7.488935966798422,0.4301980563868941,24.648532985700044,2023-11-01 20:44:20,2023,11,1,0.0013904141960665584
20,Finalização,Dentro Área Fora,PT40M38S,35,2,2023-11-01T20:46:09,100652,Yuri Alberto,ATA,10,302730.0,40:38,20:46:09,264,20.0,15649.0,31,Brasileiro,2023.0,293,1.0,570.0,64.0,1,10.0,222.0,278.0,0,0,222.0,278.0,570.0,64.0,6.063582089552239,6.650196078431373,46.08208955223881,10.457516339869281,10.0,0.03447528545522863,1.9752883540933532,0.8969333474713092,51.390495314646984,2023-11-01 20:46:09,2023,11,1,0.0013556339545175433
8,Finalização Cabeça,Grande Área Defendido,PT48M41S,34,2,2023-11-01T21:05:07,38394,Thiago Heleno,ZAE,3,302730.0,48:41,21:05:07,293,8.0,15649.0,31,Brasileiro,2023.0,264,0.0,366.0,88.0,0,15.0,471.0,215.0,0,1,471.0,215.0,366.0,88.0,12.864626865671642,5.143137254901961,29.58955223880597,14.379084967320262,15.0,0.0981534953725373,5.6237810293032435,0.42822595723861523,24.535540027722316,2023-11-01 21:05:07,2023,11,1,0.0013861352344974875
24,Finalização,Fora da Área Para Fora,PT9M33S,28,1,2023-11-01T19:10:15,93550,Benítez,MEC,9,302733.0,09:33,19:10:15,327,24.0,15658.0,31,Brasileiro,2023.0,285,0.0,436.0,182.0,0,25.0,212.0,274.0,0,0,212.0,274.0,436.0,182.0,5.79044776119403,6.554509803921569,35.24875621890548,29.73856209150327,25.0,0.10263794717889317,5.880721191237253,0.9122847981052185,52.27006864537342,2023-11-01 19:10:15,2023,11,1,0.0015859710983932018
17,Finalização Cabeça,Grande Área Gol,PT14M14S,34,1,2023-11-01T19:15:03,70788,Enner Valencia,ATA,10,302733.0,14:14,19:15:03,285,17.0,15658.0,31,Brasileiro,2023.0,327,1.0,424.0,50.0,0,10.0,492.0,243.0,1,1,492.0,243.0,424.0,50.0,13.438208955223882,5.812941176470589,34.278606965174134,8.169934640522875,10.0,0.04864697834655402,2.7872665453218493,0.45875767242626303,26.284878449270014,2023-11-01 19:15:03,2023,11,1,0.9811283349990845
20,Finalização,Dentro Área Fora,PT18M24S,33,1,2023-11-01T19:19:03,73318,Daniel Borges,LAD,2,302733.0,18:24,19:19:03,327,20.0,15658.0,31,Brasileiro,2023.0,285,0.0,261.0,74.0,0,10.0,547.0,43.0,0,0,547.0,43.0,261.0,74.0,14.940447761194031,1.028627450980392,21.100746268656717,12.091503267973856,10.0,0.15193774899358167,8.705391766050301,0.07844927297869057,4.494812247548662,2023-11-01 19:19:03,2023,11,1,0.0013031171401962638
10,Finalização,Dentro Área Defendido,PT20M8S,35,1,2023-11-01T19:20:36,82381,Juninho,VOL,6,302733.0,20:08,19:20:36,327,10.0,15658.0,31,Brasileiro,2023.0,285,0.0,537.0,30.0,0,5.0,496.0,278.0,0,0,496.0,278.0,537.0,30.0,13.547462686567165,6.650196078431373,43.41417910447762,4.901960784313726,5.0,0.018928776135165474,1.0845389838929356,0.5108566008100204,29.26992716281364,2023-11-01 19:20:36,2023,11,1,0.01084661204367876
24,Finalização,Fora da Área Para Fora,PT21M1S,28,1,2023-11-01T19:21:35,69325,Aránguiz,VOL,9,302733.0,21:01,19:21:35,285,24.0,15658.0,31,Brasileiro,2023.0,327,1.0,438.0,189.0,0,25.0,215.0,278.0,0,0,215.0,278.0,438.0,189.0,5.872388059701493,6.650196078431373,35.410447761194035,30.88235294117647,25.0,0.10266230147256106,5.882116589477445,0.9124983469553792,52.2823040932075,2023-11-01 19:21:35,2023,11,1,0.0015859710983932018
10,Finalização,Dentro Área Defendido,PT30M24S,34,1,2023-11-01T19:30:56,93478,Wanderson,ATA,10,302733.0,30:24,19:30:56,285,10.0,15658.0,31,Brasileiro,2023.0,327,1.0,445.0,97.0,0,15.0,413.0,262.0,0,0,413.0,262.0,445.0,97.0,11.280447761194031,6.267450980392157,35.976368159203986,15.84967320261438,15.0,0.07558085293286122,4.330463885051918,0.5653178965223273,32.390329553942756,2023-11-01 19:30:56,2023,11,1,0.001781779807060957
22,Finalização,Fora da Área Trave,PT34M37S,31,1,2023-11-01T20:11:04,93478,Wanderson,ATA,10,302733.0,34:37,20:11:04,285,22.0,15658.0,31,Brasileiro,2023.0,327,1.0,64.0,100.0,0,15.0,514.0,206.0,0,0,514.0,206.0,64.0,100.0,14.039104477611941,4.927843137254902,5.174129353233831,16.33986928104575,15.0,0.40323454023554683,23.103637309395015,0.38117706782333605,21.83983723344909,2023-11-01 20:11:04,2023,11,1,0.0013077789917588234
20,Finalização,Dentro Área Fora,PT35M36S,33,1,2023-11-01T19:36:08,68685,Alan Patrick,MEC,9,302733.0,35:36,19:36:08,285,20.0,15658.0,31,Brasileiro,2023.0,327,1.0,196.0,100.0,0,15.0,421.0,151.0,0,0,421.0,151.0,196.0,100.0,11.498955223880598,3.612156862745098,15.845771144278608,16.33986928104575,15.0,0.2327021106347619,13.332848823158207,0.34437752659958937,19.731378833310714,2023-11-01 19:36:08,2023,11,1,0.0013124975375831127
20,Finalização,Dentro Área Fora,PT40M1S,34,1,2023-11-01T19:40:32,72583,Pedro Henrique,ATA,10,302733.0,40:01,19:40:32,285,20.0,15658.0,31,Brasileiro,2023.0,327,1.0,484.0,103.0,0,15.0,274.0,124.0,0,0,274.0,124.0,484.0,103.0,7.483880597014926,2.9662745098039216,39.12935323383085,16.830065359477125,15.0,0.06829931559056965,3.9132625269717045,0.4249764214295939,24.349355340488767,2023-11-01 19:40:32,2023,11,1,0.00441023288294673
10,Finalização,Dentro Área Defendido,PT41M19S,32,1,2023-11-01T19:41:59,70788,Enner Valencia,ATA,10,302733.0,41:19,19:41:59,285,10.0,15658.0,31,Brasileiro,2023.0,327,1.0,168.0,91.0,0,15.0,317.0,241.0,0,0,317.0,241.0,168.0,91.0,8.658358208955224,5.765098039215687,13.582089552238807,14.869281045751634,15.0,0.2707247231566423,15.51138404672323,0.6500303982269623,37.24399837361313,2023-11-01 19:41:59,2023,11,1,0.002930043963715434
24,Finalização,Fora da Área Para Fora,PT42M55S,29,1,2023-11-01T19:43:25,115563,Rodriguinho,VOL,9,302733.0,42:55,19:43:25,327,24.0,15658.0,31,Brasileiro,2023.0,285,0.0,574.0,153.0,0,20.0,302.0,151.0,0,0,302.0,151.0,574.0,153.0,8.24865671641791,3.612156862745098,46.40547263681592,25.0,20.0,0.06608634115774577,3.786468431800539,0.4636476090008061,26.56505117707799,2023-11-01 19:43:25,2023,11,1,0.0015070093795657158
24,Finalização,Fora da Área Para Fora,PT47M19S,28,1,2023-11-01T19:47:50,103388,Emmanuel Martínez,MEC,9,302733.0,47:19,19:47:50,327,24.0,15658.0,31,Brasileiro,2023.0,285,0.0,432.0,201.0,0,25.0,344.0,150.0,0,0,344.0,150.0,432.0,201.0,9.39582089552239,3.588235294117647,34.92537313432836,32.84313725490196,25.0,0.10482472601975248,6.006014389547002,0.41118981357986434,23.559440896897332,2023-11-01 19:47:50,2023,11,1,0.0013031220296397805
1,Finalização,Fora da Área Bloqueado,PT2M1S,26,2,2023-11-01T20:07:25,60825,Felipe Azevedo,ATA,10,302733.0,02:01,20:07:25,327,1.0,15658.0,31,Brasileiro,2023.0,285,0.0,231.0,185.0,0,25.0,0.0,0.0,0,0,0.0,0.0,231.0,185.0,0.0,0.0,18.67537313432836,30.22875816993464,25.0,0.17532113530695315,10.04516111253046,0.0,0.0,2023-11-01 20:07:25,2023,11,1,0.00130801135674119
18,Finalização Cabeça,Grande Área Para Fora,PT4M27S,34,2,2023-11-01T20:09:52,72951,Mercado,ZAD,3,302733.0,04:27,20:09:52,285,18.0,15658.0,31,Brasileiro,2023.0,327,1.0,431.0,56.0,0,10.0,259.0,164.0,0,1,259.0,164.0,431.0,56.0,7.074179104477612,3.923137254901961,34.844527363184085,9.15032679738562,10.0,0.05209897683479981,2.9850514895838733,0.5644775325623507,32.34218024578119,2023-11-01 20:09:52,2023,11,1,0.014645945280790329
18,Finalização Cabeça,Grande Área Para Fora,PT6M7S,33,2,2023-11-01T20:11:34,89226,Iago Maidana,ZAD,3,302733.0,06:07,20:11:34,327,18.0,15658.0,31,Brasileiro,2023.0,285,0.0,328.0,111.0,0,15.0,601.0,278.0,0,1,601.0,278.0,328.0,111.0,16.41537313432836,6.650196078431373,26.517412935323385,18.137254901960784,15.0,0.1295923962078762,7.42509735969848,0.4332515682191372,24.823486326380827,2023-11-01 20:11:34,2023,11,1,0.001726524787954986
1,Finalização,Fora da Área Bloqueado,PT9M43S,26,2,2023-11-01T20:15:11,60825,Felipe Azevedo,ATA,10,302733.0,09:43,20:15:11,327,1.0,15658.0,31,Brasileiro,2023.0,285,0.0,268.0,210.0,0,30.0,0.0,0.0,0,0,0.0,0.0,268.0,210.0,0.0,0.0,21.666666666666668,34.31372549019608,30.0,0.15257263707638333,8.741768173657988,0.0,0.0,2023-11-01 20:15:11,2023,11,1,0.0013059941120445728
