,Codigo,Lance,Nome,Ocorrencia,PosicaoLance,TempoPartida,TimestampStr,atleta_id,apelido,sigla,posicao_id,match_id,tempo,tempo_2,clube_id,Codigo_SCT,match_id_sct,rodada_id,Torneio,Edicao,adversario_id,home_dummy,CampoPosicaoX,CampoPosicaoY,ContraAtaque,Metros,TravePosicaoX,TravePosicaoY,Goal,header,goal_x_px,goal_y_px,field_x_px,field_y_px,goal_x_metros,goal_y_metros,field_x_metros,field_y_metros,Center_dist,xG_angle_radians,xG_angle_degrees,xG_vertical_angle_radians,xG_vertical_angle_degrees,Timestamp,year,month,day,xG
601548,1,Finalização,Fora da Área Bloqueado,PT48M29S,27,2,2023-10-30T15:23:10,98517,Jean Lucas,VOL,6,302704.0,48:29,15:23:10,277,1.0,15668.0,30,Brasileiro,2023.0,264,0.0,385.0,187.0,0,25.0,0.0,0.0,0,0,0.0,0.0,385.0,187.0,0.0,0.0,31.125621890547265,30.555555555555557,25.0,0.11785294028059846,6.752476081285628,0.0,0.0,2023-10-30 15:23:10,2023,10,30,0.0005579979042522609
608280,20,Finalização,Dentro Área Fora,PT2M11S,33,1,2023-11-02T21:05:34,68942,Luciano Castán,ZAE,3,302729.0,02:11,21:05:34,283,20.0,15650.0,31,Brasileiro,2023.0,276,0.0,281.0,74.0,0,10.0,218.0,127.0,0,0,218.0,127.0,281.0,74.0,5.954328358208955,3.0380392156862746,22.71766169154229,12.091503267973856,10.0,0.13556297028488484,7.767186055581293,0.527503835078875,30.223743426984562,2023-11-02 21:05:34,2023,11,2,0.0018119419692084193
608281,24,Finalização,Fora da Área Para Fora,PT3M16S,28,1,2023-11-02T20:03:46,96966,Arthur Gomes,ATA,10,302729.0,03:16,20:03:46,283,24.0,15650.0,31,Brasileiro,2023.0,276,0.0,429.0,198.0,0,25.0,542.0,176.0,0,0,542.0,176.0,429.0,198.0,14.803880597014926,4.210196078431372,34.68283582089553,32.35294117647059,25.0,0.10551039626320152,6.045300400634339,0.31398156531119636,17.989818537242765,2023-11-02 20:03:46,2023,11,2,0.0005585558246821165
608282,24,Finalização,Fora da Área Para Fora,PT19M21S,26,1,2023-11-02T20:19:54,91706,Marlon,LAE,5,302729.0,19:21,20:19:54,283,24.0,15650.0,31,Brasileiro,2023.0,276,0.0,175.0,202.0,0,25.0,255.0,88.0,0,0,255.0,88.0,175.0,202.0,6.964925373134329,2.105098039215686,14.148009950248758,33.00653594771242,25.0,0.1871035001326091,10.72024088972394,0.3323011593810796,19.039453959839967,2023-11-02 20:19:54,2023,11,2,0.0005577569827437401
608283,13,Finalização,Fora da Área Defendido,PT20M58S,27,1,2023-11-02T20:23:47,91689,Matheus Jussa,VOL,9,302729.0,20:58,20:23:47,283,13.0,15650.0,31,Brasileiro,2023.0,276,0.0,257.0,203.0,0,25.0,299.0,273.0,0,0,299.0,273.0,257.0,203.0,8.166716417910449,6.530588235294117,20.777363184079604,33.169934640522875,25.0,0.1585501354377978,9.084253601813403,0.7399748839758713,42.397437797500196,2023-11-02 20:23:47,2023,11,2,0.008138508535921574
608284,20,Finalização,Dentro Área Fora,PT21M12S,32,1,2023-11-02T20:21:57,82766,Wellington Rato,MEC,10,302729.0,21:12,20:21:57,276,20.0,15650.0,31,Brasileiro,2023.0,283,1.0,257.0,76.0,0,10.0,232.0,134.0,0,0,232.0,134.0,257.0,76.0,6.3367164179104485,3.2054901960784314,20.777363184079604,12.418300653594772,10.0,0.1574614783421432,9.021878144895423,0.5237757108002346,30.01013764031821,2023-11-02 20:21:57,2023,11,2,0.0006738368538208306
608285,1,Finalização,Fora da Área Bloqueado,PT32M5S,28,1,2023-11-02T20:36:02,90309,David,ATA,10,302729.0,32:05,20:36:02,276,1.0,15650.0,31,Brasileiro,2023.0,283,1.0,430.0,142.0,0,20.0,0.0,0.0,0,0,0.0,0.0,430.0,142.0,0.0,0.0,34.7636815920398,23.202614379084967,20.0,0.09766644845999572,5.595875296789734,0.0,0.0,2023-11-02 20:36:02,2023,11,2,0.0005578090786002576
608286,10,Finalização,Dentro Área Defendido,PT32M8S,33,1,2023-11-02T20:32:50,69063,James Rodríguez,MEC,9,302729.0,32:08,20:32:50,276,10.0,15650.0,31,Brasileiro,2023.0,283,1.0,343.0,119.0,0,15.0,430.0,278.0,0,0,430.0,278.0,343.0,119.0,11.744776119402985,6.650196078431373,27.730099502487565,19.444444444444446,15.0,0.1248996846800594,7.156224794682189,0.5739190277247074,32.883138070877415,2023-11-02 20:32:50,2023,11,2,0.002719629555940628
608287,8,Finalização Cabeça,Grande Área Defendido,PT36M,33,1,2023-11-02T20:38:48,90309,David,ATA,10,302729.0,36:00,20:38:48,276,8.0,15650.0,31,Brasileiro,2023.0,283,1.0,352.0,72.0,0,10.0,440.0,259.0,0,1,440.0,259.0,352.0,72.0,12.017910447761194,6.195686274509804,28.45771144278607,11.764705882352942,10.0,0.09185956433585912,5.263165344355185,0.5320219818478072,30.48261416806505,2023-11-02 20:38:48,2023,11,2,0.0006225084653124213
608288,21,Finalização,Dentro Área Bloqueado,PT39M41S,33,1,2023-11-02T20:40:26,96966,Arthur Gomes,ATA,10,302729.0,39:41,20:40:26,283,21.0,15650.0,31,Brasileiro,2023.0,276,0.0,221.0,102.0,0,15.0,0.0,0.0,0,0,0.0,0.0,221.0,102.0,0.0,0.0,17.866915422885572,16.666666666666668,15.0,0.20607651664571391,11.807314660556864,0.0,0.0,2023-11-02 20:40:26,2023,11,2,0.0005578027339652181
608289,13,Finalização,Fora da Área Defendido,PT2M6S,30,2,2023-11-02T21:11:46,89275,William,LAD,2,302729.0,02:06,21:11:46,283,13.0,15650.0,31,Brasileiro,2023.0,276,0.0,514.0,216.0,0,30.0,416.0,242.0,0,0,416.0,242.0,514.0,216.0,11.362388059701493,5.789019607843137,41.55472636815921,35.294117647058826,30.0,0.08708786331433838,4.989767014723783,0.526877918934559,30.18788107358616,2023-11-02 21:11:46,2023,11,2,0.0008451330941170454
608290,10,Finalização,Dentro Área Defendido,PT2M17S,34,2,2023-11-02T21:10:48,91689,Matheus Jussa,VOL,9,302729.0,02:17,21:10:48,283,10.0,15650.0,31,Brasileiro,2023.0,276,0.0,425.0,104.0,0,15.0,459.0,251.0,0,0,459.0,251.0,425.0,104.0,12.536865671641792,6.004313725490197,34.35945273631841,16.99346405228758,15.0,0.08522988525266935,4.883312713362249,0.500414608383274,28.671645067053504,2023-11-02 21:10:48,2023,11,2,0.9979912042617798
608291,18,Finalização Cabeça,Grande Área Para Fora,PT6M54S,33,2,2023-11-02T21:14:35,92811,Bruno Rodrigues,ATA,10,302729.0,06:54,21:14:35,283,18.0,15650.0,31,Brasileiro,2023.0,276,0.0,268.0,32.0,0,5.0,372.0,158.0,0,1,372.0,158.0,268.0,32.0,10.160597014925374,3.779607843137255,21.666666666666668,5.228758169934641,5.0,0.07901471170873789,4.52720950035361,0.4016429348177272,23.012445036303795,2023-11-02 21:14:35,2023,11,2,0.0005664878990501165
608292,21,Finalização,Dentro Área Bloqueado,PT8M58S,32,2,2023-11-02T21:22:32,96966,Arthur Gomes,ATA,10,302729.0,08:58,21:22:32,283,21.0,15650.0,31,Brasileiro,2023.0,276,0.0,248.0,119.0,0,15.0,0.0,0.0,0,0,0.0,0.0,248.0,119.0,0.0,0.0,20.049751243781095,19.444444444444446,15.0,0.18355838047723408,10.517120495602079,0.0,0.0,2023-11-02 21:22:32,2023,11,2,0.0005579157150350511
608293,13,Finalização,Fora da Área Defendido,PT10M4S,28,2,2023-11-02T21:17:43,91689,Matheus Jussa,VOL,9,302729.0,10:04,21:17:43,283,13.0,15650.0,31,Brasileiro,2023.0,276,0.0,441.0,169.0,0,25.0,433.0,277.0,0,0,433.0,277.0,441.0,169.0,11.826716417910449,6.626274509803921,35.65298507462687,27.61437908496732,25.0,0.09972152522455499,5.71362252197438,0.5691165600485981,32.60797694178835,2023-11-02 21:17:43,2023,11,2,0.0005712253041565418
608294,18,Finalização Cabeça,Grande Área Para Fora,PT22M18S,33,2,2023-11-02T21:29:57,79701,Lucas Silva,VOL,6,302729.0,22:18,21:29:57,283,18.0,15650.0,31,Brasileiro,2023.0,276,0.0,296.0,17.0,0,5.0,218.0,249.0,0,1,218.0,249.0,296.0,17.0,5.954328358208955,5.956470588235295,23.93034825870647,2.7777777777777777,5.0,0.035847032994152477,2.0538836986311475,0.8516820747647824,48.79778837096747,2023-11-02 21:29:57,2023,11,2,0.0005848859436810017
608295,24,Finalização,Fora da Área Para Fora,PT23M55S,27,2,2023-11-02T21:31:41,107173,Michel Araújo,MEC,9,302729.0,23:55,21:31:41,276,24.0,15650.0,31,Brasileiro,2023.0,283,1.0,361.0,217.0,0,30.0,230.0,126.0,0,0,230.0,126.0,361.0,217.0,6.282089552238807,3.0141176470588236,29.18532338308458,35.45751633986928,30.0,0.12322540108240171,7.060295410828424,0.5011726478310692,28.715077528116595,2023-11-02 21:31:41,2023,11,2,0.0007715487154200673
608296,24,Finalização,Fora da Área Para Fora,PT24M41S,26,2,2023-11-02T21:32:22,79701,Lucas Silva,VOL,6,302729.0,24:41,21:32:22,283,24.0,15650.0,31,Brasileiro,2023.0,276,0.0,192.0,173.0,0,25.0,545.0,141.0,0,0,545.0,141.0,192.0,173.0,14.88582089552239,3.3729411764705883,15.522388059701495,28.26797385620915,25.0,0.19889003055671722,11.395559338127876,0.25316460694568715,14.505263500076241,2023-11-02 21:32:22,2023,11,2,0.0005577569827437401
608297,13,Finalização,Fora da Área Defendido,PT26M9S,35,2,2023-11-02T21:33:56,82766,Wellington Rato,MEC,10,302729.0,26:09,21:33:56,276,13.0,15650.0,31,Brasileiro,2023.0,283,1.0,635.0,143.0,0,20.0,360.0,249.0,0,0,360.0,249.0,635.0,143.0,9.832835820895523,5.956470588235295,51.33706467661692,23.366013071895424,20.0,0.05393610967458492,3.090311447708444,0.6051112002597728,34.67031791098055,2023-11-02 21:33:56,2023,11,2,0.001933780498802662
608298,1,Finalização,Fora da Área Bloqueado,PT29M19S,28,2,2023-11-02T21:37:20,102302,Rafael Elias,ATA,10,302729.0,29:19,21:37:20,283,1.0,15650.0,31,Brasileiro,2023.0,276,0.0,438.0,215.0,0,30.0,0.0,0.0,0,0,0.0,0.0,438.0,215.0,0.0,0.0,35.410447761194035,35.130718954248366,30.0,0.10354391281872477,5.932629198783473,0.0,0.0,2023-11-02 21:37:20,2023,11,2,0.0005587338819168508
608299,21,Finalização,Dentro Área Bloqueado,PT31M7S,34,2,2023-11-02T21:42:34,80287,Luciano,ATA,10,302729.0,31:07,21:42:34,276,21.0,15650.0,31,Brasileiro,2023.0,283,1.0,460.0,118.0,0,15.0,0.0,0.0,0,0,0.0,0.0,460.0,118.0,0.0,0.0,37.18905472636816,19.281045751633986,15.0,0.0808718992452031,4.633618507957366,0.0,0.0,2023-11-02 21:42:34,2023,11,2,0.0005622697644867003
608300,10,Finalização,Dentro Área Defendido,PT31M43S,33,2,2023-11-02T21:39:45,108422,Erison,ATA,10,302729.0,31:43,21:39:45,276,10.0,15650.0,31,Brasileiro,2023.0,283,1.0,298.0,24.0,0,5.0,300.0,261.0,0,0,300.0,261.0,298.0,24.0,8.194029850746269,6.2435294117647056,24.09203980099503,3.9215686274509807,5.0,0.04924828970101622,2.8217191481058284,0.7159911144163001,41.023269024922435,2023-11-02 21:39:45,2023,11,2,0.003841014811769128
608301,20,Finalização,Dentro Área Fora,PT32M38S,34,2,2023-11-02T21:41:22,113359,Pablo Maia,VOL,6,302729.0,32:38,21:41:22,276,20.0,15650.0,31,Brasileiro,2023.0,283,1.0,568.0,68.0,0,10.0,293.0,145.0,0,0,293.0,145.0,568.0,68.0,8.002835820895523,3.4686274509803923,45.920398009950254,11.11111111111111,10.0,0.03664096737160909,2.0993727876697577,0.45954366487272996,26.32991249918173,2023-11-02 21:41:22,2023,11,2,0.0006985841318964958
608302,12,Finalização,Dentro Área Trave,PT34M33S,33,2,2023-11-02T21:42:39,102302,Rafael Elias,ATA,10,302729.0,34:33,21:42:39,283,12.0,15650.0,31,Brasileiro,2023.0,276,0.0,408.0,95.0,0,15.0,276.0,191.0,0,0,276.0,191.0,408.0,95.0,7.538507462686567,4.5690196078431375,32.985074626865675,15.522875816993464,15.0,0.08615684832102873,4.936423784943739,0.6053562332322238,34.68435726614353,2023-11-02 21:42:39,2023,11,2,0.008468890562653542
608303,20,Finalização,Dentro Área Fora,PT34M46S,33,2,2023-11-02T21:42:25,93108,Mateus Vital,MEC,9,302729.0,34:46,21:42:25,283,20.0,15650.0,31,Brasileiro,2023.0,276,0.0,288.0,101.0,0,15.0,220.0,203.0,0,0,220.0,203.0,288.0,101.0,6.008955223880597,4.856078431372549,23.28358208955224,16.50326797385621,15.0,0.14967217153594223,8.575583739567582,0.7452306545241365,42.69857126800495,2023-11-02 21:42:25,2023,11,2,0.9982814788818359
608304,17,Finalização Cabeça,Grande Área Gol,PT38M17S,34,2,2023-11-02T21:46:44,80287,Luciano,ATA,10,302729.0,38:17,21:46:44,276,17.0,15650.0,31,Brasileiro,2023.0,283,1.0,408.0,97.0,0,15.0,478.0,262.0,1,1,478.0,262.0,408.0,97.0,13.05582089552239,6.267450980392157,32.985074626865675,15.84967320261438,15.0,0.08728470036844592,5.001044947175933,0.5013964991900254,28.727903266223052,2023-11-02 21:46:44,2023,11,2,0.9987298846244812
608305,20,Finalização,Dentro Área Fora,PT43M48S,33,2,2023-11-02T21:51:30,80287,Luciano,ATA,10,302729.0,43:48,21:51:30,276,20.0,15650.0,31,Brasileiro,2023.0,283,1.0,350.0,121.0,0,15.0,460.0,144.0,0,0,460.0,144.0,350.0,121.0,12.564179104477613,3.4447058823529413,28.296019900497516,19.77124183006536,15.0,0.12222678222219215,7.003078764796252,0.30337991783948065,17.382388881227914,2023-11-02 21:51:30,2023,11,2,0.0005626077181659639
608306,24,Finalização,Fora da Área Para Fora,PT48M11S,34,2,2023-11-02T21:55:59,113359,Pablo Maia,VOL,6,302729.0,48:11,21:55:59,276,24.0,15650.0,31,Brasileiro,2023.0,283,1.0,422.0,151.0,0,20.0,456.0,152.0,0,0,456.0,152.0,422.0,151.0,12.45492537313433,3.636078431372549,34.116915422885576,24.673202614379086,20.0,0.10229851536987797,5.861273181148191,0.3217505543966422,18.43494882292201,2023-11-02 21:55:59,2023,11,2,0.0005578090786002576
608307,56,Falta,Fora,PT52M3S,26,2,2023-11-02T21:59:45,92811,Bruno Rodrigues,ATA,10,302729.0,52:03,21:59:45,283,56.0,15650.0,31,Brasileiro,2023.0,276,0.0,210.0,168.0,0,25.0,287.0,159.0,0,0,287.0,159.0,210.0,168.0,7.838955223880597,3.803529411764706,16.97761194029851,27.450980392156865,25.0,0.19296092496907166,11.055846611668352,0.5059143723229345,28.98675832911429,2023-11-02 21:59:45,2023,11,2,0.000572116463445127
608308,8,Finalização Cabeça,Grande Área Defendido,PT2M13S,34,1,2023-11-02T18:02:25,97867,Léo Ortiz,ZAD,3,302731.0,02:13,18:02:25,280,8.0,15654.0,31,Brasileiro,2023.0,290,0.0,494.0,47.0,0,10.0,431.0,217.0,0,1,431.0,217.0,494.0,47.0,11.772089552238807,5.190980392156863,39.93781094527363,7.6797385620915035,10.0,0.03425167990883309,1.9624767000091725,0.4664279540144091,26.724353211947687,2023-11-02 18:02:25,2023,11,2,0.0007079485803842545
608309,24,Finalização,Fora da Área Para Fora,PT2M40S,28,1,2023-11-02T18:02:46,84674,Lucas Evangelista,VOL,9,302731.0,02:40,18:02:46,280,24.0,15654.0,31,Brasileiro,2023.0,290,0.0,539.0,150.0,0,20.0,246.0,162.0,0,0,246.0,162.0,539.0,150.0,6.719104477611941,3.875294117647059,43.57587064676617,24.50980392156863,20.0,0.07203842127474058,4.127497501828075,0.5823529461439831,33.36636600105956,2023-11-02 18:02:46,2023,11,2,0.0008767983526922762
608310,24,Finalização,Fora da Área Para Fora,PT6M13S,27,1,2023-11-02T18:06:19,70360,Eduardo Sasha,ATA,10,302731.0,06:13,18:06:19,280,24.0,15654.0,31,Brasileiro,2023.0,290,0.0,277.0,169.0,0,25.0,183.0,267.0,0,0,183.0,267.0,277.0,169.0,4.998358208955224,6.3870588235294115,22.394278606965177,27.61437908496732,25.0,0.16023851971408823,9.180990895041095,0.9699409605880629,55.573523418560924,2023-11-02 18:06:19,2023,11,2,0.0006353335338644683
608311,1,Finalização,Fora da Área Bloqueado,PT7M55S,27,1,2023-11-02T18:09:06,103695,Jadsom Silva,VOL,6,302731.0,07:55,18:09:06,280,1.0,15654.0,31,Brasileiro,2023.0,290,0.0,366.0,182.0,0,25.0,0.0,0.0,0,0,0.0,0.0,366.0,182.0,0.0,0.0,29.58955223880597,29.73856209150327,25.0,0.12399996196677536,7.104674480478955,0.0,0.0,2023-11-02 18:09:06,2023,11,2,0.0005593314999714494
608312,59,Falta,Bloqueada,PT9M40S,28,1,2023-11-02T18:40:20,107908,Hugo,LAE,5,302731.0,09:40,18:40:20,290,59.0,15654.0,31,Brasileiro,2023.0,280,1.0,461.0,226.0,0,30.0,0.0,0.0,0,0,0.0,0.0,461.0,226.0,0.0,0.0,37.26990049751244,36.9281045751634,30.0,0.09836016645159248,5.635622409880519,0.0,0.0,2023-11-02 18:40:20,2023,11,2,0.0005587338819168508
608313,1,Finalização,Fora da Área Bloqueado,PT13M36S,28,1,2023-11-02T18:14:10,84674,Lucas Evangelista,VOL,9,302731.0,13:36,18:14:10,280,1.0,15654.0,31,Brasileiro,2023.0,290,0.0,552.0,151.0,0,20.0,0.0,0.0,0,0,0.0,0.0,552.0,151.0,0.0,0.0,44.626865671641795,24.673202614379086,20.0,0.06970245229546228,3.9936563382419457,0.0,0.0,2023-11-02 18:14:10,2023,11,2,0.0005650917300954461
608314,18,Finalização Cabeça,Grande Área Para Fora,PT16M39S,34,1,2023-11-02T18:16:52,94444,Matheus Babi,ATA,10,302731.0,16:39,18:16:52,290,18.0,15654.0,31,Brasileiro,2023.0,280,1.0,398.0,60.0,0,10.0,189.0,278.0,0,1,189.0,278.0,398.0,60.0,5.16223880597015,6.650196078431373,32.17661691542289,9.803921568627452,10.0,0.0640991108041183,3.672608519617395,0.9737180648447727,55.7899355512513,2023-11-02 18:16:52,2023,11,2,0.0005634793196804821
608315,20,Finalização,Dentro Área Fora,PT22M28S,33,1,2023-11-02T18:22:41,68917,Vinicius,ATA,10,302731.0,22:28,18:22:41,290,20.0,15654.0,31,Brasileiro,2023.0,280,1.0,284.0,86.0,0,10.0,555.0,278.0,0,0,555.0,278.0,284.0,86.0,15.158955223880598,6.650196078431373,22.960199004975127,14.052287581699346,10.0,0.14362827273775958,8.229293846627526,0.46436806997125185,26.60633054998843,2023-11-02 18:22:41,2023,11,2,0.0018454627133905888
608316,20,Finalização,Dentro Área Fora,PT33M58S,33,1,2023-11-02T18:34:10,102598,Helinho,ATA,10,302731.0,33:58,18:34:10,280,20.0,15654.0,31,Brasileiro,2023.0,290,0.0,391.0,115.0,0,15.0,221.0,278.0,0,0,221.0,278.0,391.0,115.0,6.036268656716418,6.650196078431373,31.610696517412936,18.790849673202615,15.0,0.10237093473499437,5.865422505124378,0.8991336510137198,51.516563421274796,2023-11-02 18:34:10,2023,11,2,0.0005731122219003737
608317,24,Finalização,Fora da Área Para Fora,PT35M54S,28,1,2023-11-02T18:36:05,102598,Helinho,ATA,10,302731.0,35:54,18:36:05,280,24.0,15654.0,31,Brasileiro,2023.0,290,0.0,552.0,154.0,0,20.0,245.0,172.0,0,0,245.0,172.0,552.0,154.0,6.69179104477612,4.114509803921568,44.626865671641795,25.163398692810457,20.0,0.07041987041358065,4.034761368556346,0.6120943269724889,35.07042159942424,2023-11-02 18:36:05,2023,11,2,0.0006384836742654443
608318,24,Finalização,Fora da Área Para Fora,PT38M,28,1,2023-11-02T18:38:15,84674,Lucas Evangelista,VOL,9,302731.0,38:00,18:38:15,280,24.0,15654.0,31,Brasileiro,2023.0,290,0.0,441.0,155.0,0,20.0,373.0,165.0,0,0,373.0,165.0,441.0,155.0,10.187910447761194,3.947058823529412,35.65298507462687,25.326797385620914,20.0,0.09730831703765921,5.575355877778835,0.41648173736749544,23.862645795433476,2023-11-02 18:38:15,2023,11,2,0.000583902292419225
608319,56,Falta,Fora,PT40M10S,28,1,2023-11-02T18:40:16,102598,Helinho,ATA,10,302731.0,40:10,18:40:16,280,56.0,15654.0,31,Brasileiro,2023.0,290,0.0,448.0,176.0,0,25.0,493.0,153.0,0,0,493.0,153.0,448.0,176.0,13.465522388059702,3.66,36.21890547263682,28.758169934640524,25.0,0.09872069831711873,5.656279364155152,0.3009202343604251,17.241459398939973,2023-11-02 18:40:16,2023,11,2,0.0005580095457844436
608320,8,Finalização Cabeça,Grande Área Defendido,PT41M39S,34,1,2023-11-02T18:41:47,117314,Thiago Borbas,ATA,10,302731.0,41:39,18:41:47,280,8.0,15654.0,31,Brasileiro,2023.0,290,0.0,484.0,81.0,0,10.0,271.0,264.0,0,1,271.0,264.0,484.0,81.0,7.401940298507463,6.315294117647059,39.12935323383085,13.23529411764706,10.0,0.057166828154421964,3.2754179813980278,0.7723147978116909,44.250378370109395,2023-11-02 18:41:47,2023,11,2,0.0016357289860025048
608321,21,Finalização,Dentro Área Bloqueado,PT42M31S,34,1,2023-11-02T18:43:41,73781,Guilherme Marques,MEC,9,302731.0,42:31,18:43:41,290,21.0,15654.0,31,Brasileiro,2023.0,280,1.0,308.0,78.0,0,10.0,0.0,0.0,0,0,0.0,0.0,308.0,78.0,0.0,0.0,24.900497512437813,12.745098039215687,10.0,0.12071682696951215,6.916564701564078,0.0,0.0,2023-11-02 18:43:41,2023,11,2,0.0005661737523041666
608322,21,Finalização,Dentro Área Bloqueado,PT42M38S,28,1,2023-11-02T18:42:49,72532,Maguinho,LAD,2,302731.0,42:38,18:42:49,290,21.0,15654.0,31,Brasileiro,2023.0,280,1.0,462.0,139.0,0,20.0,0.0,0.0,0,0,0.0,0.0,462.0,139.0,0.0,0.0,37.35074626865672,22.712418300653596,20.0,0.087393006096359,5.007250408282444,0.0,0.0,2023-11-02 18:42:49,2023,11,2,0.0005770389107055962
608323,24,Finalização,Fora da Área Para Fora,PT43M18S,26,1,2023-11-02T18:43:32,124239,Henry Mosquera,ATA,10,302731.0,43:18,18:43:32,280,24.0,15654.0,31,Brasileiro,2023.0,290,0.0,261.0,167.0,0,25.0,575.0,271.0,0,0,575.0,271.0,261.0,167.0,15.705223880597016,6.482745098039215,21.100746268656717,27.287581699346404,25.0,0.16818133339634372,9.636080596493098,0.4404287001395595,25.23470569442965,2023-11-02 18:43:32,2023,11,2,0.0005704793147742748
608324,11,Finalização,Dentro Área Gol,PT44M35S,33,1,2023-11-02T18:44:44,117314,Thiago Borbas,ATA,10,302731.0,44:35,18:44:44,280,11.0,15654.0,31,Brasileiro,2023.0,290,0.0,334.0,105.0,0,15.0,391.0,276.0,1,0,391.0,276.0,334.0,105.0,10.679552238805972,6.602352941176471,27.002487562189057,17.15686274509804,15.0,0.12369809068146334,7.087378529874386,0.6146629519221655,35.21759296819271,2023-11-02 18:44:44,2023,11,2,0.9763010144233704
608325,10,Finalização,Dentro Área Defendido,PT47M1S,34,1,2023-11-02T18:47:13,87391,Allano,ATA,10,302731.0,47:01,18:47:13,290,10.0,15654.0,31,Brasileiro,2023.0,280,1.0,544.0,82.0,0,10.0,498.0,278.0,0,0,498.0,278.0,544.0,82.0,13.602089552238807,6.650196078431373,43.98009950248757,13.398692810457517,10.0,0.04666170288560468,2.6735186402385627,0.5091420982777067,29.171693403747575,2023-11-02 18:47:13,2023,11,2,0.0015215454623103142
608326,8,Finalização Cabeça,Grande Área Defendido,PT44S,34,2,2023-11-02T19:04:02,72532,Maguinho,LAD,2,302731.0,00:44,19:04:02,290,8.0,15654.0,31,Brasileiro,2023.0,280,1.0,510.0,53.0,0,10.0,378.0,229.0,0,1,378.0,229.0,510.0,53.0,10.3244776119403,5.478039215686275,41.23134328358209,8.660130718954248,10.0,0.03596950650972354,2.060900914175499,0.5446880036438121,31.208323760196837,2023-11-02 19:04:02,2023,11,2,0.0008121185819618404
608327,21,Finalização,Dentro Área Bloqueado,PT1M9S,32,2,2023-11-02T19:04:37,124239,Henry Mosquera,ATA,10,302731.0,01:09,19:04:37,280,21.0,15654.0,31,Brasileiro,2023.0,290,0.0,214.0,64.0,0,10.0,0.0,0.0,0,0,0.0,0.0,214.0,64.0,0.0,0.0,17.300995024875622,10.457516339869281,10.0,0.19128583006249364,10.95987074323757,0.0,0.0,2023-11-02 19:04:37,2023,11,2,0.000558812462259084
608328,20,Finalização,Dentro Área Fora,PT3M11S,34,2,2023-11-02T19:59:23,69189,Sidimar,ZAD,3,302731.0,03:11,19:59:23,290,20.0,15654.0,31,Brasileiro,2023.0,280,1.0,435.0,68.0,0,10.0,563.0,265.0,0,0,563.0,265.0,435.0,68.0,15.377462686567165,6.3392156862745095,35.167910447761194,11.11111111111111,10.0,0.060314881055099065,3.455788126290742,0.4399281186978302,25.20602449051599,2023-11-02 19:59:23,2023,11,2,0.0019225908908993006
608329,24,Finalização,Fora da Área Para Fora,PT5M52S,28,2,2023-11-02T19:09:12,69189,Sidimar,ZAD,3,302731.0,05:52,19:09:12,290,24.0,15654.0,31,Brasileiro,2023.0,280,1.0,365.0,185.0,0,25.0,205.0,261.0,0,0,205.0,261.0,365.0,185.0,5.599253731343284,6.2435294117647056,29.508706467661693,30.22875816993464,25.0,0.12428898549462225,7.1212343088045635,0.9049963227869923,51.85246977055379,2023-11-02 19:09:12,2023,11,2,0.0005973271327093244
608330,1,Finalização,Fora da Área Bloqueado,PT7M24S,26,2,2023-11-02T19:10:58,124239,Henry Mosquera,ATA,10,302731.0,07:24,19:10:58,280,1.0,15654.0,31,Brasileiro,2023.0,290,0.0,253.0,158.0,0,20.0,0.0,0.0,0,0,0.0,0.0,253.0,158.0,0.0,0.0,20.453980099502488,25.81699346405229,20.0,0.17457668879430907,10.002507469282722,0.0,0.0,2023-11-02 19:10:58,2023,11,2,0.0005575558170676231
608331,10,Finalização,Dentro Área Defendido,PT8M46S,34,2,2023-11-02T19:56:44,70360,Eduardo Sasha,ATA,10,302731.0,08:46,19:56:44,280,10.0,15654.0,31,Brasileiro,2023.0,290,0.0,504.0,107.0,0,15.0,445.0,267.0,0,0,445.0,267.0,504.0,107.0,12.1544776119403,6.3870588235294115,40.746268656716424,17.483660130718956,15.0,0.06545192854633673,3.7501192666969283,0.5404195002705842,30.96375653207352,2023-11-02 19:56:44,2023,11,2,0.0009143379866145551
608332,10,Finalização,Dentro Área Defendido,PT8M54S,33,2,2023-11-02T19:12:32,117314,Thiago Borbas,ATA,10,302731.0,08:54,19:12:32,280,10.0,15654.0,31,Brasileiro,2023.0,290,0.0,364.0,83.0,0,10.0,476.0,271.0,0,0,476.0,271.0,364.0,83.0,13.001194029850748,6.482745098039215,29.427860696517417,13.562091503267974,10.0,0.09548422987783627,5.470843382056974,0.5175609706466411,29.65405925874682,2023-11-02 19:12:32,2023,11,2,0.0006941434112377465
608333,18,Finalização Cabeça,Grande Área Para Fora,PT9M35S,33,2,2023-11-02T19:56:38,70360,Eduardo Sasha,ATA,10,302731.0,09:35,19:56:38,280,18.0,15654.0,31,Brasileiro,2023.0,290,0.0,293.0,54.0,0,10.0,215.0,205.0,0,1,215.0,205.0,293.0,54.0,5.872388059701493,4.903921568627451,23.687810945273633,8.823529411764707,10.0,0.10288223654504568,5.894717940897718,0.7615931372123783,43.63607246839708,2023-11-02 19:56:38,2023,11,2,0.000716491776984185
